Subject,Distance,Context,ClassRef,RT,Vis
1,3,1,1,1.2953,2
1,6,0,1,0.9818,2
1,5,1,1,0.77035,2
1,2,0,0,1.2329,2
1,2,1,0,0.81953,2
1,6,0,1,0.88601,2
1,3,1,0,1.1173,2
1,5,1,1,1.1039,2
1,4,0,0,1.1417,2
1,3,0,0,1.5143,2
1,1,0,0,0.98812,2
1,4,1,0,0.9861,2
1,6,1,1,0.72991,2
1,2,0,0,0.74525,2
1,5,0,1,1.083,2
1,1,1,0,0.84568,2
1,1,0,0,0.85766,2
1,1,1,0,0.84088,2
1,2,0,0,0.97132,2
1,5,1,1,1.0012,2
1,6,1,1,1.6628,2
1,3,0,0,0.71601,2
1,5,0,1,0.63856,2
1,4,1,1,1.8119,2
1,3,1,0,0.80834,2
1,2,1,0,0.65818,2
1,4,0,1,1.0328,2
1,5,1,1,0.89731,2
1,3,1,0,1.7667,2
1,2,0,0,0.73512,2
1,3,0,0,0.7904,2
1,4,1,1,0.66894,2
1,2,1,0,0.76482,2
1,1,0,0,0.66537,2
1,5,0,1,0.7886,2
1,6,0,1,0.6365,2
1,6,1,1,0.71794,2
1,1,1,0,0.60313,2
1,4,0,1,0.83233,2
1,1,1,0,0.64361,2
1,4,0,1,0.7608,2
1,6,1,1,0.78073,2
1,2,1,0,0.56132,2
1,4,1,1,0.89382,2
1,6,0,1,0.7337,2
1,2,0,0,0.61102,2
1,5,1,1,0.61353,2
1,1,0,0,0.69411,2
1,3,1,1,2.0668,2
1,5,0,1,0.75097,2
1,6,1,1,0.66492,2
1,5,0,1,0.65017,2
1,2,0,0,1.9686,2
1,4,1,1,0.72749,2
1,4,0,0,1.46,1
1,5,1,1,1.5952,1
1,1,0,0,0.96367,1
1,3,0,1,0.90086,1
1,1,1,0,0.80066,1
1,3,1,1,1.4206,2
1,6,0,1,0.81654,1
1,3,1,0,0.80232,2
1,1,1,0,1.7949,1
1,5,0,1,0.78078,2
1,1,0,0,0.74523,1
1,2,1,0,0.67175,1
1,4,1,1,1.8536,1
1,2,0,0,0.64617,2
1,3,0,0,0.79541,2
1,6,1,1,0.60925,2
1,6,0,0,0.6418,2
1,4,0,1,0.80237,1
1,5,1,0,0.66499,2
1,6,0,1,0.77291,2
1,5,1,0,0.75016,2
1,4,0,1,0.98405,2
1,6,1,0,0.7218,2
1,3,0,1,0.93751,2
1,2,1,0,2.1507,2
1,1,0,1,1.7204,1
1,3,1,0,2.4875,2
1,2,0,0,1.2949,2
1,5,0,1,1.1551,2
1,1,1,0,1.1069,1
1,4,1,1,1.2887,1
1,1,0,0,0.65451,2
1,4,0,0,2.025,2
1,2,1,0,0.79895,2
1,4,1,1,0.97685,2
1,3,1,1,1.636,1
1,2,0,0,1.2579,1
1,1,1,0,0.79904,1
1,6,1,1,0.85968,1
1,5,1,1,0.83083,1
1,6,0,1,1.3561,1
1,3,0,1,1.4199,1
1,6,0,1,0.6695,1
1,2,0,0,0.6679,1
1,2,1,0,0.68065,1
1,4,0,1,0.90973,1
1,5,0,1,1.1602,1
1,1,0,0,0.66554,1
1,5,1,1,0.7087,1
1,6,1,1,0.788,1
1,1,1,0,0.64579,1
1,3,0,0,1.0157,1
1,3,1,0,0.82022,1
1,3,0,1,1.8328,1
1,5,1,1,1.1623,1
1,2,1,0,0.73385,1
1,2,0,0,0.95115,1
1,3,1,1,1.6909,1
1,5,0,1,0.67609,1
1,1,0,0,1.1285,3
1,4,0,1,2.7049,2
1,4,1,1,2.688,2
1,1,0,0,0.72851,2
1,2,0,0,1.3391,2
1,2,1,0,1.4568,3
1,4,0,1,0.9413,2
1,3,1,1,1.2038,3
1,5,0,0,2.3831,2
1,5,1,1,0.92432,2
1,6,0,1,1.0987,2
1,1,1,0,0.65256,2
1,4,1,1,0.80258,2
1,3,0,0,1.8103,2
1,6,1,1,1.1283,2
1,5,0,1,0.78803,2
1,3,1,0,0.64472,2
1,4,1,1,0.9952,2
1,2,1,0,0.67578,2
1,6,0,1,0.66511,2
1,1,0,0,0.67094,2
1,6,1,1,0.56887,2
1,1,1,0,0.81811,2
1,5,1,1,0.78801,2
1,4,0,1,0.88725,2
1,2,0,0,0.65246,2
1,3,0,1,1.1909,2
1,5,1,1,0.75692,2
1,6,0,1,0.62289,2
1,4,0,1,1.6375,2
1,3,0,0,0.60597,2
1,4,1,1,1.0612,2
1,1,0,0,0.59326,2
1,1,1,0,0.78301,2
1,2,1,1,1.8329,3
1,6,1,1,0.69606,2
1,5,0,1,0.82604,2
1,3,1,0,0.66785,2
1,2,0,1,0.85458,2
1,4,1,0,0.87305,2
1,6,0,1,0.76016,2
1,3,1,0,0.87219,2
1,6,1,1,1.542,2
1,4,0,1,0.70661,2
1,2,1,0,0.66857,2
1,3,0,1,0.95367,4
1,1,1,0,1.3084,4
1,3,0,0,1.0349,4
1,3,1,0,1.3645,4
1,4,1,0,1.2185,4
1,5,0,1,1.0324,4
1,1,1,0,1.5927,4
1,2,1,0,1.0185,4
1,2,0,0,1.3011,4
1,6,1,1,1.0917,4
1,1,0,0,1.7684,4
1,5,1,0,2.3423,4
1,3,0,0,1.0736,4
1,5,1,1,1.2973,4
1,2,0,0,1.139,4
1,2,1,0,0.89686,4
1,1,0,0,0.82149,4
1,5,0,1,1.0321,4
1,3,1,0,0.80515,4
1,6,1,0,1.5972,4
1,1,1,0,0.82758,4
1,6,0,1,0.77301,4
1,4,0,0,1.7817,4
1,5,1,1,1.058,4
1,2,1,0,1.1004,4
1,3,1,0,2.555,2
1,4,1,1,0.91187,4
1,6,1,1,0.81647,4
1,6,0,1,1.3004,4
1,4,0,1,0.80962,4
1,1,1,0,0.91056,3
1,3,0,1,1.4376,4
1,2,0,0,1.1789,4
1,3,1,0,1.3188,4
1,6,0,1,1.2027,3
1,1,1,0,1.2464,3
1,6,1,1,0.7145,3
1,2,0,0,0.8955,3
1,4,0,1,0.81329,3
1,5,0,1,1.0819,3
1,4,1,1,1.6538,3
1,1,0,0,0.79681,3
1,2,1,1,2.4893,3
1,5,1,1,0.90452,3
1,2,1,1,2.2018,2
1,3,0,1,2.179,3
1,5,1,1,1.0775,3
1,3,1,0,1.1699,3
1,4,1,1,1.0748,3
1,2,0,0,1.2989,3
1,4,0,1,0.69017,3
1,1,1,0,2.2982,3
1,6,0,1,0.81181,3
1,5,0,1,1.0323,3
1,6,1,1,1.2437,3
1,1,0,0,0.90592,3
1,5,1,1,0.71981,3
1,1,0,0,1.2612,3
1,4,1,1,1.2294,4
1,5,0,1,1.3992,3
1,2,1,0,0.90378,3
1,6,1,1,0.6424,3
1,4,0,0,1.9902,3
1,1,1,1,1.5088,3
1,3,1,1,0.88936,3
1,3,0,1,1.9884,4
1,6,0,1,0.91752,3
1,4,1,1,0.94909,3
1,5,0,1,0.81042,3
1,1,0,0,0.883,2
1,4,0,1,1.1415,2
1,3,1,1,1.9334,2
1,3,0,1,2.3939,2
1,1,1,0,0.92766,1
1,5,1,1,0.969,1
1,2,1,0,0.99334,2
1,6,1,1,1.447,2
1,6,0,1,0.80823,2
1,3,0,0,0.96588,3
1,4,1,0,0.86646,3
1,4,0,1,0.91895,3
1,2,1,0,0.84753,3
1,1,0,0,1.5954,2
1,5,1,1,0.86447,3
1,5,0,1,1.2656,2
1,1,1,0,0.97949,3
1,6,0,1,0.71736,2
1,2,0,0,0.85326,2
1,6,1,1,0.66911,3
1,2,0,0,0.89046,2
1,6,0,1,0.73756,2
1,6,1,0,1.5555,3
1,1,0,1,0.91733,3
1,3,1,0,0.77064,3
1,4,1,0,0.86042,3
1,5,1,1,0.70646,3
1,5,0,1,0.63818,2
1,3,0,1,1.9268,2
1,2,1,0,1.2167,3
1,1,1,0,1.0652,2
1,4,0,1,0.77525,2
1,2,1,0,1.7067,2
1,3,0,1,0.7859,3
1,3,1,1,1.1158,3
1,4,0,1,0.61632,3
1,6,1,1,0.68068,2
1,1,0,0,0.86955,2
1,2,0,1,2.3165,2
1,4,1,1,0.71368,2
1,5,0,1,0.75886,1
1,6,0,1,0.68656,2
1,1,1,0,0.69311,2
1,6,1,1,0.627,3
1,5,1,1,1.445,2
1,6,0,1,0.65825,3
1,4,1,1,1.1593,2
1,4,0,1,0.78253,3
1,3,1,1,0.80653,3
1,1,0,0,0.60456,3
1,2,1,1,0.88888,3
1,2,0,0,1.4596,2
1,5,0,1,0.77393,3
1,5,1,1,0.6868,3
1,2,0,0,0.79007,2
1,5,0,1,0.68431,2
1,4,0,1,1.2436,2
1,1,1,0,1.848,3
1,3,0,1,1.06,2
1,3,1,0,1.1853,2
1,4,1,1,0.87036,2
1,2,1,1,0.71483,3
1,6,0,1,0.72288,2
1,6,1,1,0.66199,3
1,1,0,0,1.8519,4
1,5,1,1,0.74179,3
1,6,0,1,1.4983,3
1,2,0,0,1.0015,4
1,2,1,0,0.99073,4
1,1,1,0,1.5105,4
1,3,1,0,0.7716,4
1,3,0,1,1.6568,4
1,1,0,0,0.83284,4
1,4,1,1,0.90873,3
1,6,1,1,0.79388,3
1,4,0,0,0.79977,4
1,5,0,1,1.225,3
1,4,1,0,0.68832,4
1,2,1,0,0.72738,4
1,1,1,0,0.94407,4
1,2,0,0,0.75919,4
1,4,0,0,0.95776,4
1,5,1,1,0.74765,4
1,6,0,1,0.80297,4
1,6,1,1,1.2815,4
1,3,1,0,1.3054,4
1,3,0,0,1.0113,4
1,1,0,0,0.94181,4
1,5,0,1,0.72837,4
1,1,1,0,0.67643,4
1,3,0,0,0.7997,4
1,5,0,1,1.0022,4
1,6,0,1,0.78547,3
1,5,1,1,0.90597,3
1,2,0,0,0.72257,4
1,4,1,0,0.80835,4
1,4,0,1,1.4192,4
1,2,1,0,0.83814,4
1,1,0,0,0.69013,4
1,6,1,1,0.69129,4
1,3,1,0,0.74727,4
1,6,0,1,0.66575,3
1,4,1,1,2.389,3
1,5,0,1,0.59347,3
1,1,1,0,0.66339,4
1,2,0,0,0.81743,2
1,3,1,1,0.82533,4
1,6,1,1,0.82173,3
1,2,1,0,0.67896,3
1,4,0,0,1.1056,3
1,3,0,0,0.79743,3
1,1,0,0,1.0154,3
1,5,1,1,0.81388,3
1,5,0,1,1.5564,3
1,1,0,0,0.70104,4
1,4,1,0,0.84156,4
1,4,0,1,0.66411,3
1,6,1,1,0.71201,3
1,2,1,0,0.72992,3
1,2,0,0,0.72528,3
1,3,0,0,0.71652,3
1,1,1,0,0.73698,3
1,5,1,1,0.60096,2
1,3,1,0,0.82413,3
1,6,0,1,0.59076,2
1,5,1,1,1.9073,3
1,4,0,1,0.82237,3
1,6,0,1,0.60832,3
1,2,1,0,0.74362,3
1,4,1,1,0.74678,3
1,1,1,0,0.80868,3
1,2,0,0,0.73878,3
1,5,0,1,0.68785,3
1,3,1,0,0.86518,3
1,6,1,1,0.65099,2
1,3,0,0,1.2863,2
1,1,0,0,1.35,3
1,1,1,0,0.65476,3
1,4,0,1,1.1265,3
1,4,1,0,0.67577,3
1,1,0,0,0.71961,3
1,2,1,0,1.5756,3
1,5,1,1,0.88881,3
1,6,0,1,0.64341,3
1,2,0,0,0.70331,3
1,6,1,1,0.63594,2
1,3,0,0,1.0438,3
1,3,1,0,0.7216,3
1,5,0,1,1.8435,2
1,1,1,0,0.84061,3
1,5,0,1,0.68459,2
1,6,1,0,0.76643,2
1,1,0,0,1.4443,1
1,4,0,1,0.99024,2
1,4,1,0,0.75794,3
1,3,0,0,0.76795,3
1,3,1,1,1.9831,1
1,5,1,0,0.88081,2
1,2,1,0,0.90352,3
1,6,0,1,0.6473,2
1,2,0,0,0.80333,2
1,2,1,0,0.91974,2
1,2,0,1,1.1916,2
1,6,0,1,0.81074,3
1,3,0,0,0.92143,2
1,1,1,0,0.79248,2
1,6,1,1,0.68185,2
1,4,0,0,0.63712,2
1,5,0,1,0.72691,1
1,1,0,0,0.8306,2
1,4,1,1,0.6937,2
1,3,1,1,0.89494,2
1,5,1,1,0.64097,2
1,2,0,0,2.0214,2
1,1,1,0,1.2441,3
1,1,0,0,0.66658,3
1,2,1,1,0.81365,2
1,5,1,1,0.84303,2
1,6,0,1,0.63745,2
1,5,0,1,0.58618,2
1,3,1,0,0.96405,3
1,3,0,0,0.87541,3
1,6,1,1,0.98486,2
1,4,1,1,0.82462,2
1,6,0,1,0.61593,2
1,1,1,0,0.77506,2
1,5,0,1,0.7323,2
1,2,0,0,0.74623,2
1,3,0,1,0.6541,2
1,5,1,1,0.66619,2
1,4,1,1,0.58736,3
1,1,0,0,0.74257,2
1,2,1,0,0.75508,2
1,4,0,1,1.2057,2
1,6,1,1,0.64549,2
1,3,1,0,0.77879,2
1,1,0,0,0.63406,2
1,4,0,1,0.62409,2
1,5,1,1,1.5644,3
1,5,0,1,0.68901,2
1,1,1,0,0.70285,2
1,2,1,0,0.65544,2
1,3,0,0,0.66334,2
1,6,0,1,0.62524,2
1,3,1,1,1.3718,2
1,6,1,1,0.6037,2
1,2,0,0,1.0264,2
1,4,1,1,0.92751,2
1,5,0,1,0.58616,2
1,1,1,0,0.80204,3
1,3,0,0,0.87455,3
1,4,1,1,0.71643,3
1,3,1,0,2.0164,2
1,2,1,0,0.79682,2
1,1,0,1,0.76682,2
1,5,1,1,0.81594,3
1,6,0,1,0.64728,3
1,2,0,0,0.96372,2
1,6,1,1,0.60973,3
1,4,0,1,1.1049,3
1,1,1,0,0.65091,3
1,3,1,0,0.61708,3
1,6,0,1,0.58134,3
1,6,1,1,0.86858,3
1,4,1,0,1.6158,3
1,1,0,1,0.75014,3
1,5,0,1,0.71403,3
1,2,1,0,0.75803,3
1,4,0,1,0.78386,3
1,5,1,0,0.76368,4
1,3,0,1,1.4929,3
1,2,0,1,0.95277,3
1,2,1,0,0.87997,2
1,6,0,1,0.81326,3
1,4,0,1,0.76308,3
1,3,1,1,0.88977,4
1,6,1,1,0.72218,3
1,2,0,0,1.8625,4
1,5,0,1,0.94453,3
1,1,0,0,1.019,4
1,4,1,1,0.72627,3
1,3,0,1,1.1854,3
1,5,1,1,1.6141,4
1,4,0,1,1.4558,4
1,6,1,1,1.0151,4
1,5,0,1,1.8922,4
1,1,1,0,1.4046,4
1,3,1,1,0.81196,3
1,6,0,1,0.65187,3
1,5,1,1,0.96778,3
1,1,0,0,0.71562,3
1,2,1,1,0.90368,4
1,4,1,1,1.0629,4
1,2,0,0,0.90733,4
1,3,0,1,0.96455,3
1,1,1,0,1.297,3
1,6,0,1,0.78302,3
1,2,0,0,1.3248,2
1,4,1,1,0.72268,3
1,6,1,1,0.88785,3
1,5,0,0,0.8739,3
1,3,1,1,1.3836,3
1,3,0,1,1.0696,3
1,5,1,1,0.69683,3
1,4,0,1,0.91356,3
1,2,1,1,1.6018,3
1,1,0,0,0.76834,2
1,2,1,1,1.8161,3
1,5,1,1,0.95263,3
1,6,0,1,0.65913,2
1,2,0,0,1.3731,2
1,1,1,0,0.66967,2
1,3,1,1,0.76166,2
1,4,0,1,0.79868,3
1,4,1,0,1.7813,3
1,5,0,1,0.66044,2
1,1,0,0,0.76101,2
1,3,0,1,0.96425,2
1,6,1,1,0.84951,3
1,2,0,0,0.67686,3
1,5,1,0,0.91464,3
1,3,0,1,1.0473,3
1,6,0,1,0.73459,2
1,4,1,1,0.65846,3
1,6,1,0,0.79417,3
1,3,1,1,0.73364,2
1,1,0,0,0.59071,3
1,1,1,0,0.77395,3
1,2,1,0,1.7953,3
1,4,0,1,0.70448,3
1,5,0,0,0.91359,3
1,1,1,0,0.75217,3
1,4,1,1,1.4761,2
1,1,0,0,0.64326,3
1,3,1,0,0.60667,3
1,3,0,1,0.68576,3
1,5,1,1,0.8523,3
1,6,0,1,0.7523,3
1,5,0,1,0.69546,3
1,4,0,1,0.76032,2
1,6,1,1,0.7106,2
1,2,1,0,0.72597,2
1,2,0,1,0.6705,2
1,3,1,1,0.67247,2
1,5,1,1,0.7269,3
1,1,0,0,0.77873,2
1,6,1,1,0.82075,3
1,2,0,0,0.84249,2
1,2,1,1,0.67034,2
1,4,1,1,0.80377,2
1,5,0,1,1.0962,2
1,4,0,1,1.188,3
1,6,0,1,0.64723,3
1,1,1,0,0.65714,2
1,3,0,0,0.8038,2
1,5,1,1,0.68824,2
1,1,1,0,0.77879,2
1,3,1,0,1.4894,2
1,4,0,0,0.79527,2
1,1,0,1,0.74849,3
1,5,0,1,0.56957,3
1,2,1,0,0.67619,3
1,4,1,1,0.54941,3
1,3,0,1,0.6488,3
1,6,0,1,0.54536,3
1,6,1,1,0.54582,3
1,2,0,0,1.4078,2
1,4,1,1,0.8556,2
1,2,1,1,1.4542,2
1,6,0,1,0.5755,2
1,2,0,1,0.71211,2
1,5,0,1,0.72923,1
1,1,1,0,1.1131,2
1,3,0,0,0.99171,2
1,6,1,1,0.59823,2
1,4,0,1,0.67408,2
1,1,0,0,0.79882,2
1,3,1,1,1.1492,2
1,5,1,1,0.77176,2
1,2,0,0,0.82051,2
1,1,1,0,0.90697,2
1,2,1,0,0.61413,2
1,4,0,1,0.81016,2
1,3,0,0,2.3586,2
1,4,1,1,0.67976,2
1,5,0,1,0.59775,2
1,6,0,1,0.58559,2
1,1,0,0,0.66949,2
1,5,1,1,0.85806,2
1,6,1,1,0.58412,2
1,3,1,1,0.75721,2
1,4,0,1,0.64847,2
1,3,1,1,0.58791,2
1,5,1,1,0.54695,2
1,5,0,1,0.5696,2
1,6,0,1,0.54281,2
1,4,1,1,0.57078,2
1,2,0,0,0.76928,2
1,1,0,0,0.72007,2
1,6,1,1,0.59242,2
1,3,0,1,0.68169,2
1,2,1,0,0.64634,2
1,1,1,0,0.54684,2
1,4,0,1,0.59677,2
1,4,1,1,0.76406,2
1,5,1,1,0.55192,2
1,6,0,1,0.58063,2
1,2,1,1,2.2303,2
1,6,1,1,0.63829,2
1,5,0,1,0.8843,2
1,1,0,1,0.81934,2
1,1,1,1,1.082,2
1,3,0,1,2.6324,2
1,2,0,0,0.74158,2
1,3,1,1,0.75288,2
1,2,0,0,1.186,2
1,6,1,1,0.60259,2
1,1,1,0,0.65645,3
1,6,0,1,0.62527,3
1,1,0,0,0.62645,3
1,2,1,0,0.67425,2
1,3,0,1,0.77546,3
1,3,1,0,0.67269,3
1,5,1,1,0.56123,3
1,4,0,1,0.61661,3
1,4,1,1,0.56505,3
1,5,0,1,0.58898,3
1,3,1,1,0.62564,3
1,3,0,0,1.0396,2
1,6,1,1,0.59353,3
1,4,1,1,0.61197,3
1,4,0,1,0.60989,3
1,5,1,1,0.60389,3
1,1,0,0,0.68296,2
1,1,1,1,0.91213,3
1,2,1,1,2.1108,3
1,5,0,1,0.71995,3
1,6,0,1,0.63514,3
1,2,0,0,0.63238,3
1,2,1,0,0.72767,3
1,6,1,1,0.77619,3
1,3,1,1,1.3594,3
1,3,0,1,1.0606,3
1,6,0,1,0.6443,3
1,5,1,1,0.7746,3
1,5,0,1,0.64904,3
1,2,0,0,0.65768,3
1,4,0,1,0.69694,3
1,1,1,0,0.62156,3
1,1,0,1,0.95676,3
1,4,1,1,0.73545,3
1,1,0,0,0.85449,3
1,6,1,1,0.60304,3
1,2,0,0,1.0106,4
1,2,1,0,0.65548,4
1,3,1,0,0.62273,4
1,4,1,0,1.0447,4
1,3,0,0,0.7272,4
1,4,0,0,1.4533,4
1,5,1,0,0.83965,4
1,5,0,0,0.75966,4
1,1,1,0,0.61554,4
1,6,0,1,0.66537,4
1,3,1,0,1.7014,4
1,6,0,1,0.67335,4
1,3,0,0,0.67975,4
1,5,1,1,1.3456,4
1,1,1,0,0.68218,4
1,4,0,1,0.74074,4
1,1,0,0,0.95869,4
1,5,0,1,1.49,4
1,4,1,0,1.0683,4
1,2,1,0,0.59959,4
1,2,0,0,0.65159,4
1,6,1,1,1.0427,4
1,5,0,1,0.93062,4
1,2,1,0,0.6953,4
1,3,1,0,0.81046,4
1,1,0,0,0.70387,4
1,3,0,0,0.6584,4
1,6,1,1,0.63567,4
1,5,1,1,0.72625,4
1,4,0,0,1.2787,4
1,2,0,0,0.62595,4
1,4,1,1,0.68713,4
1,1,1,0,0.76982,4
1,6,0,1,1.4323,3
1,1,1,0,0.58411,4
1,4,0,1,0.74143,4
1,5,1,1,0.6227,4
1,1,0,0,0.6372,4
1,6,1,1,0.83256,4
1,5,0,1,0.72832,4
1,4,1,1,0.83956,4
1,6,0,1,0.75416,4
1,3,0,1,0.66738,4
1,3,1,0,1.3307,4
1,2,1,0,0.60915,4
1,2,0,0,0.70108,4
1,6,1,1,0.6116,4
1,3,1,1,1.1789,4
1,1,1,0,0.5948,4
1,4,0,1,0.60671,4
1,2,1,0,0.6904,3
1,6,0,1,0.6104,4
1,5,1,1,0.50975,4
1,5,0,1,1.5584,3
1,4,1,1,0.80174,4
1,3,0,0,0.8422,4
1,2,0,0,0.57289,4
1,3,1,0,0.47733,4
1,3,0,1,1.122,3
1,5,1,1,0.77326,3
1,6,0,1,0.84972,3
1,2,0,0,0.67026,3
1,1,0,1,0.85679,2
1,4,1,1,0.61143,3
1,5,0,1,0.61002,3
1,1,1,0,0.73658,3
1,4,0,1,0.8124,3
1,2,1,1,0.61111,3
1,6,1,1,0.59948,3
1,4,0,1,0.72606,3
1,2,0,0,0.60207,3
1,5,1,1,0.66655,3
1,3,0,1,1.2086,3
1,1,0,0,0.65309,3
1,1,1,0,1.8896,3
1,6,1,1,0.67012,3
1,4,1,0,0.80473,3
1,5,0,1,0.70583,3
1,2,1,0,0.73658,4
1,3,1,1,0.94629,3
1,6,0,1,0.63886,3
1,2,1,0,0.61878,4
1,2,0,0,1.01,3
1,4,0,1,0.87185,3
1,5,1,1,0.62175,3
1,4,1,0,0.84098,3
1,3,1,0,0.58961,3
1,6,0,1,0.67818,3
1,3,0,1,1.2783,3
1,1,1,0,1.0214,4
1,6,1,1,0.71531,3
1,1,0,0,0.73241,3
1,5,0,1,0.62577,3
1,6,1,1,0.75373,3
1,2,0,0,0.70566,4
1,1,0,0,0.63675,4
1,3,0,1,0.68865,3
1,1,1,0,0.6385,3
1,5,0,1,0.60326,3
1,5,1,1,1.037,3
1,6,0,1,0.58301,3
1,2,1,0,0.68155,4
1,3,1,0,0.59091,4
1,4,1,1,0.96271,4
1,4,0,1,0.83185,4
1,3,1,0,0.68979,4
1,4,1,1,0.7125,4
1,6,1,1,0.80836,4
1,3,0,0,0.65685,4
1,2,0,0,0.73884,4
1,2,1,0,0.82875,4
1,1,0,0,0.49389,4
1,5,0,1,0.61181,4
1,4,0,1,0.77919,4
1,1,1,0,0.75374,4
1,6,0,1,0.60841,4
1,5,1,1,0.92414,4
1,5,0,1,0.67749,4
1,5,1,1,0.56471,4
1,1,0,0,1.7265,3
1,4,1,1,0.74049,3
1,1,1,0,0.79983,3
1,3,1,1,0.87605,2
1,6,1,1,0.62854,3
1,4,0,0,1.7517,2
1,2,1,1,1.0975,2
1,3,0,1,1.7441,2
1,6,0,1,0.68402,2
1,6,1,1,0.68658,2
1,1,1,0,0.81921,3
1,4,0,1,0.60645,3
1,5,0,1,0.55159,3
1,5,1,1,0.64748,3
1,2,1,0,0.73203,2
1,3,1,1,1.4978,3
1,6,0,1,0.57435,3
1,4,1,1,0.59038,3
1,3,0,0,0.75094,3
1,1,0,0,1.2909,4
1,2,0,0,0.80346,4
1,2,1,1,1.1079,4
1,1,0,0,0.81849,4
1,4,0,1,0.72328,4
1,5,0,1,0.7111,3
1,1,1,0,1.3268,4
1,3,1,1,1.6815,4
1,6,1,1,0.75331,3
1,3,0,0,0.73256,4
1,2,0,0,0.58109,4
1,6,0,1,0.58625,4
1,4,1,1,0.98217,4
1,5,1,1,0.70088,4
1,4,0,0,2.1315,1
1,4,1,0,0.95536,1
1,5,1,0,1.9284,1
1,2,1,0,0.88566,1
1,3,0,0,0.8914,1
1,1,0,0,0.83519,1
1,3,1,0,0.81842,1
1,5,0,0,1.3815,1
1,6,1,1,0.91135,1
1,6,0,1,0.9665,1
1,1,1,0,1.1544,1
1,3,0,0,1.0958,1
1,2,1,0,0.88097,1
1,6,1,1,1.0621,1
1,5,1,1,0.86065,1
1,5,0,1,1.0697,1
1,6,0,1,0.68596,1
1,1,1,0,0.93465,1
1,1,0,0,0.95103,1
1,2,0,0,0.78625,1
1,3,1,0,0.97959,1
1,2,0,0,0.83746,1
1,3,0,0,0.85467,1
1,6,0,1,0.71588,1
1,2,1,0,0.85171,1
1,4,0,0,1.5703,1
1,3,1,0,1.8448,1
1,1,0,0,0.87511,1
1,4,1,0,1.0704,1
1,1,1,0,0.85813,1
1,5,0,1,0.7355,1
1,5,1,1,0.76264,1
1,6,1,1,0.73378,1
1,2,0,0,0.72448,1
1,1,0,0,0.72896,1
1,6,0,1,0.82946,1
1,2,1,0,0.75874,1
1,5,1,1,1.2032,1
1,3,0,0,1.2858,1
1,6,1,1,0.68175,1
1,4,1,0,1.0362,1
1,3,1,0,1.4507,1
1,4,0,0,0.93934,1
1,1,1,0,0.97043,1
1,5,0,1,0.65913,1
1,5,1,1,0.85465,1
1,3,0,0,0.82602,1
1,5,0,0,1.3364,1
1,1,0,0,0.679,1
1,4,1,0,0.85621,1
1,2,1,0,0.80277,1
1,2,0,0,0.71278,1
1,1,1,0,0.72472,1
1,4,0,0,0.87707,1
1,6,0,1,0.63044,1
1,6,1,1,0.73966,1
1,5,0,1,1.4128,1
1,4,1,0,1.0032,1
1,1,0,0,0.68316,1
1,6,0,1,0.77428,1
1,3,1,0,1.0188,1
1,3,0,0,0.77006,1
1,1,1,0,0.62648,1
1,2,1,0,0.78572,1
1,2,0,0,0.82103,1
1,6,1,1,0.73893,1
