Subject,Distance,Context,ClassRef,RT,Vis
11,6,0,0,0.64615,1
11,6,1,1,0.65714,1
11,5,1,1,0.73514,1
11,3,0,1,0.4449,1
11,4,0,1,0.78745,1
11,2,0,1,0.51202,1
11,4,1,0,0.506,1
11,5,0,1,0.48582,1
11,4,1,0,0.51039,1
11,3,0,1,0.49842,1
11,4,0,1,0.46553,1
11,5,1,1,0.79213,1
11,2,1,0,0.73815,1
11,1,0,1,0.58808,1
11,6,1,1,0.79661,1
11,1,1,0,0.49919,1
11,2,0,1,0.48439,1
11,3,1,0,0.45573,1
11,6,0,1,0.45348,1
11,1,1,0,0.52287,1
11,5,0,1,0.41667,1
11,6,0,1,0.51659,1
11,1,0,1,0.54452,1
11,3,1,0,0.42833,1
11,4,1,0,0.49555,1
12,3,1,1,2.1938,1
12,2,0,1,0.56637,1
12,1,1,0,1.2588,1
12,6,1,1,1.4961,1
12,2,1,0,1.3893,1
12,6,0,0,3.6371,1
12,5,1,1,NaN,1
12,1,0,1,0.93422,1
12,4,1,1,0.71017,1
12,4,0,1,0.92606,1
12,3,0,1,0.70128,1
12,5,0,1,1.5738,1
12,3,1,0,0.74957,1
12,5,0,1,0.5808,1
12,2,1,0,0.71328,1
12,6,0,0,0.47462,1
12,4,0,0,0.71863,1
12,1,1,0,0.73182,1
12,5,1,1,0.98427,1
12,6,1,1,0.96697,1
12,1,0,1,0.69152,1
12,2,0,1,0.59475,1
12,3,0,1,0.48469,1
12,4,1,0,0.6204,1
12,2,0,1,0.70161,1
12,6,0,0,0.73098,1
12,2,1,1,2.7375,1
12,6,1,1,0.98598,1
12,3,1,0,0.55047,1
12,5,0,0,1.1083,1
12,4,0,1,0.73159,1
12,3,0,1,0.57285,1
12,5,1,1,1.0111,1
12,1,1,0,0.65131,1
12,4,1,0,0.62598,1
12,1,0,1,0.50111,1
12,5,1,1,0.73443,1
12,2,1,0,0.57297,1
12,6,1,1,0.61093,1
12,2,0,1,0.58084,1
12,1,0,1,0.77992,1
12,4,1,1,0.69663,1
12,5,0,0,0.61254,1
12,6,0,0,0.5338,1
12,1,1,0,0.4942,1
12,3,1,1,1.0902,1
12,3,0,1,0.44934,1
12,4,0,1,0.59863,1
12,2,1,0,0.52261,1
12,5,0,0,1.2145,1
12,1,1,0,0.56893,1
12,3,1,1,0.76346,1
12,1,0,1,0.75621,1
12,6,0,0,0.63268,1
12,6,1,1,0.86265,1
12,5,1,1,0.52916,1
12,3,0,1,0.44507,1
12,4,0,1,0.55575,1
