Subject,Distance,Context,Resp13,RT,Vis
1,2,1,1,0.57558,1
1,6,1,0,0.69201,1
1,1,1,1,0.59283,1
1,6,0,0,0.64827,1
1,6,0,0,0.55143,1
1,3,1,1,0.66168,1
1,4,1,0,0.58415,1
1,2,1,0,0.50525,1
1,5,0,0,0.50946,1
1,2,1,0,0.49088,1
1,4,1,0,0.90133,1
1,1,0,0,0.67643,1
1,2,0,0,0.65825,1
1,4,1,0,1.1457,1
1,5,0,0,0.89489,1
1,2,1,0,0.67087,1
1,5,0,0,0.53649,1
1,3,0,0,0.49795,1
1,3,1,0,0.48595,1
1,1,0,0,0.5541,1
1,2,1,0,0.57144,1
1,1,0,0,0.54561,1
1,5,0,0,0.49383,1
1,3,1,0,0.54542,1
1,3,1,0,0.51339,1
1,2,0,0,0.54181,1
1,4,1,0,0.59774,1
1,3,0,0,0.3751,1
1,2,0,0,0.51721,1
1,6,1,0,0.63883,1
1,6,1,0,0.56093,1
1,1,0,0,0.67462,1
1,4,1,0,0.52715,1
1,3,0,0,0.57653,1
1,5,0,0,0.5443,1
1,3,1,0,0.47856,1
1,6,0,0,0.44603,1
1,6,0,0,0.42792,1
1,1,1,0,0.49883,1
1,2,1,0,0.49661,1
1,3,1,0,0.66972,1
1,4,1,0,0.49913,1
1,5,0,0,0.51884,1
1,2,1,0,0.62017,1
1,6,0,0,0.55238,1
1,5,0,0,0.40843,1
1,4,0,0,0.54167,1
1,6,1,0,0.50709,1
1,3,0,0,0.44109,1
1,1,0,0,0.51104,1
1,1,1,0,0.43491,1
1,5,0,0,0.38816,1
1,3,1,0,0.47032,1
1,5,1,0,0.5042,1
1,2,1,0,0.44945,1
1,5,1,0,0.61384,2
1,4,1,0,0.58193,1
1,3,1,0,0.53869,1
1,4,0,0,0.83457,2
1,2,1,0,0.5361,1
1,6,1,0,0.46505,2
1,1,0,0,0.43672,2
1,3,1,0,0.54577,2
1,1,1,0,0.45894,2
1,6,0,0,0.50673,2
1,5,0,0,0.48907,2
1,1,1,0,0.69729,2
1,6,1,0,0.6508,2
1,6,0,0,0.52231,1
1,5,0,0,0.79429,1
1,3,1,0,0.53397,2
1,5,0,0,0.67603,1
1,4,1,0,0.5873,1
1,5,1,0,0.53057,2
1,3,1,0,0.51218,1
1,4,0,0,0.66797,2
1,6,0,0,0.70443,2
1,5,0,0,0.46373,2
1,2,1,0,0.50127,2
1,3,0,0,0.67245,2
1,1,1,0,0.69449,2
1,3,0,0,0.48535,1
1,1,0,0,0.53829,1
1,6,1,0,0.65008,1
1,5,0,0,0.45017,1
1,1,0,0,0.37736,1
1,4,1,0,0.80472,1
1,6,1,0,0.59537,3
1,3,0,0,0.51868,3
1,6,1,0,0.94896,4
1,1,1,0,0.51489,4
1,3,1,0,0.52204,4
1,6,0,0,0.54003,4
1,5,0,0,0.66562,3
1,6,1,0,1.2553,4
1,1,0,0,0.54225,4
1,5,0,0,0.61863,3
1,3,0,0,0.50376,3
1,3,0,0,0.46195,3
1,5,1,0,0.54017,3
1,1,0,0,0.58767,3
1,6,1,0,0.47545,3
1,4,1,0,0.45133,3
1,5,0,0,0.59863,3
1,2,1,0,0.44427,3
1,3,1,0,0.54658,3
1,4,0,0,0.50818,4
1,2,0,0,0.50067,4
1,5,1,0,0.57513,4
1,6,0,0,0.51314,3
1,1,0,0,0.63952,3
1,4,1,0,0.71524,3
1,2,0,0,0.53081,3
1,2,0,0,0.55505,3
1,3,0,0,0.61443,3
1,4,1,0,0.60818,3
1,1,0,0,0.67261,3
1,4,0,0,0.51802,3
1,1,1,0,0.69729,3
1,5,1,0,0.51706,3
1,5,0,0,0.88318,3
1,4,1,0,1.1583,3
1,3,0,0,0.44609,3
1,6,0,0,0.51983,3
1,1,0,0,0.50763,3
1,6,1,0,0.72934,3
1,4,0,0,0.93218,3
1,4,1,0,0.48356,3
1,6,0,0,0.60512,2
1,6,1,0,0.689,3
1,2,0,0,0.53681,3
1,6,0,0,0.50497,3
1,1,1,0,0.57974,3
1,5,0,0,0.48569,3
1,2,1,0,0.4315,3
1,1,1,0,0.60948,3
1,4,0,0,0.54915,3
1,6,1,0,0.71516,3
1,3,1,0,0.49917,3
1,5,0,0,0.54697,2
1,1,0,0,0.44642,2
1,2,1,0,0.63446,1
1,2,0,0,0.58392,3
1,3,1,0,0.60136,2
1,4,0,0,0.62223,2
1,5,0,0,0.56082,2
1,2,0,0,0.8403,2
1,1,1,0,0.60832,2
1,6,1,0,0.52577,2
1,3,0,0,0.58,1
1,3,0,0,0.52804,1
1,4,1,0,0.44585,3
1,6,0,0,0.48613,3
1,3,1,1,0.49231,2
1,2,0,1,0.61979,2
1,1,1,1,0.48737,3
1,2,0,1,0.60717,1
1,6,0,1,0.75722,1
1,5,1,1,0.52622,1
1,6,1,1,0.50589,1
1,4,0,1,0.48361,1
1,4,1,1,0.47068,1
1,1,0,1,0.47604,1
1,2,1,1,0.74438,2
1,3,1,1,0.91169,2
1,6,0,1,0.46287,2
1,3,1,1,0.43919,2
1,1,0,1,0.28975,2
1,2,0,1,0.63352,2
1,5,1,1,0.49143,2
1,6,1,1,0.34726,2
1,5,1,1,0.46338,2
1,1,0,1,0.48003,2
1,1,0,1,0.33348,2
1,5,1,1,0.52982,2
1,3,0,1,0.40171,2
1,5,1,1,0.50339,1
1,1,1,1,0.5414,1
1,2,0,1,0.59145,1
1,1,1,1,0.6558,1
1,3,0,1,0.47376,2
1,3,0,1,0.40412,2
1,2,0,1,0.38983,1
1,4,0,1,0.4362,2
1,2,1,1,0.33009,2
1,1,1,1,0.31628,2
1,3,1,1,0.27706,2
1,2,0,1,0.28268,3
1,4,1,1,0.41095,2
1,4,0,1,0.34584,2
1,4,1,1,0.29256,2
1,6,0,1,0.35584,1
1,3,1,1,0.37646,1
1,3,1,1,0.4741,1
1,5,1,1,0.31816,2
1,1,0,1,0.43382,2
1,5,0,1,0.40562,2
1,2,1,1,0.39914,2
1,2,1,1,0.391,2
1,2,0,1,0.3587,1
1,3,0,1,0.3571,1
1,4,0,1,0.36579,1
1,5,1,1,0.34941,1
1,3,0,1,0.3461,1
1,4,0,1,0.30647,1
1,3,0,1,0.35623,1
1,5,1,1,0.44045,1
1,3,1,1,0.36277,1
1,1,1,1,0.37254,1
1,5,0,1,0.36009,1
1,1,0,1,0.50648,2
1,1,0,1,0.44225,2
1,2,1,1,0.29223,2
1,5,1,1,0.58081,1
1,1,0,1,0.46558,1
1,6,1,1,0.2769,1
1,6,0,1,0.28374,1
1,4,0,1,0.48941,1
1,5,1,1,0.47653,1
1,6,0,1,0.55216,1
1,5,1,1,0.42199,1
1,5,1,1,0.48496,1
1,1,0,1,0.45082,1
1,2,0,1,0.38296,1
1,3,1,1,0.36643,1
1,2,1,1,0.41342,1
1,4,0,1,0.38575,1
1,2,1,1,0.45588,1
1,3,1,1,0.53391,1
1,4,0,1,0.55207,1
1,2,1,1,0.54004,1
1,5,1,1,0.50028,1
1,1,1,1,0.45419,1
1,4,0,1,0.43149,1
1,5,1,1,0.43812,1
1,3,0,1,0.45658,1
1,1,1,1,0.65191,1
1,6,0,1,0.59992,1
1,4,1,1,0.43817,1
1,4,0,1,0.40423,1
1,4,1,1,0.33878,1
1,5,0,1,0.49451,1
1,4,1,1,0.38452,1
1,5,0,1,0.36697,1
1,2,0,1,0.3309,1
1,3,0,1,0.33161,1
1,3,0,1,0.33339,1
1,3,1,1,0.44801,1
1,5,1,1,0.55506,1
1,1,0,1,0.47328,1
1,5,0,1,0.30907,1
1,4,1,1,0.42534,1
1,4,1,1,0.46615,1
1,3,1,1,0.26025,1
1,1,0,1,0.43062,1
1,1,1,1,0.44684,1
1,5,0,1,0.43922,1
1,5,1,1,0.42793,1
1,5,0,1,0.34998,1
1,2,1,1,0.49421,2
1,5,1,1,0.37574,2
1,2,0,1,0.44175,2
1,3,1,1,0.50464,2
1,3,0,1,0.49299,2
1,1,1,1,0.44502,2
1,5,0,1,0.77337,1
1,4,1,1,0.36942,2
1,5,0,1,0.30626,2
1,1,0,1,0.51836,1
1,5,1,1,0.45285,2
1,2,1,1,0.45473,2
1,6,1,1,0.67902,2
1,4,0,1,0.51718,1
1,5,0,1,0.49291,2
1,4,1,1,0.47159,2
1,2,0,1,0.51536,1
1,3,0,1,0.60774,1
1,2,1,1,0.53449,1
1,3,0,1,0.52778,1
1,3,1,1,0.49762,1
1,1,0,1,0.49192,1
1,5,1,1,0.45658,1
1,4,0,1,0.47822,1
1,4,0,1,0.44653,1
1,2,1,1,0.44483,1
1,4,0,1,0.72932,1
1,3,1,1,0.6316,1
1,6,1,1,0.77368,2
1,2,0,1,0.53197,3
1,2,1,1,0.44081,1
1,2,1,1,0.55956,1
1,4,1,1,0.52215,1
1,5,1,1,0.56414,1
1,4,1,1,0.47612,1
1,2,0,1,0.6076,1
1,3,1,1,0.42971,1
1,5,0,1,0.51036,1
1,4,0,1,0.36576,1
1,4,1,1,0.39607,1
1,6,1,1,0.54818,1
1,3,1,1,0.74475,2
1,3,0,1,0.46272,2
1,5,1,1,0.41256,2
1,1,1,1,0.43484,2
1,1,0,1,0.37607,1
1,4,0,1,0.42399,1
1,6,1,1,0.38432,1
1,4,0,1,0.60597,1
1,4,1,1,0.32788,2
1,5,1,1,0.42003,2
1,4,0,1,0.62211,2
1,1,1,1,0.37207,3
1,1,1,1,0.50707,3
1,5,1,1,0.45258,1
1,5,1,1,0.46808,1
1,1,0,1,0.44066,1
1,6,1,1,0.41721,1
1,4,1,1,0.48063,1
1,3,0,1,0.54164,1
1,2,1,1,0.79246,1
1,6,0,1,0.7235,2
1,3,1,1,1.1659,1
1,4,1,1,0.4418,1
1,3,0,1,0.4698,1
1,5,0,1,0.37774,1
1,6,0,1,0.52057,1
1,1,1,1,0.4303,1
1,6,1,1,0.48415,1
1,1,1,1,0.71842,1
1,3,0,1,0.42274,1
1,5,1,1,0.39832,1
1,1,1,1,0.41893,1
1,5,0,1,0.53107,1
1,1,0,1,0.6167,1
1,5,0,1,0.63269,1
1,1,1,1,0.55681,1
1,6,0,1,0.68321,1
1,4,0,1,0.47761,1
1,4,0,1,0.42941,1
1,3,1,1,0.43931,2
1,1,1,1,0.6693,2
1,3,0,1,0.65783,1
1,1,1,1,0.54103,1
1,6,0,1,0.53918,1
1,4,1,1,0.50368,1
1,5,1,1,0.47958,1
1,5,0,1,0.3221,1
1,2,0,1,0.57423,1
1,3,0,1,0.30847,1
1,6,1,1,0.33071,2
1,6,1,1,0.58915,2
1,3,0,1,0.37907,2
1,5,1,1,0.44463,2
1,5,0,1,0.46232,2
1,2,0,1,0.25137,2
1,1,0,1,0.43348,1
1,2,1,1,0.27912,1
1,1,0,1,0.2524,1
1,2,1,1,0.3127,1
1,5,1,1,0.39297,1
1,2,0,1,0.45367,2
1,4,0,1,0.47614,2
1,2,0,1,0.50192,1
1,2,1,1,0.49024,2
1,5,0,1,0.41854,1
1,5,0,1,0.47276,1
1,2,1,1,1.3383,1
1,6,0,1,0.9953,1
1,3,1,1,0.54252,1
1,4,1,1,0.52604,1
1,3,0,1,0.49832,1
1,6,1,1,0.32459,1
1,2,0,1,0.33049,1
1,1,0,1,0.409,1
1,3,0,1,0.51688,1
1,3,1,1,0.46699,2
1,2,1,1,0.31121,2
1,2,0,1,0.40378,2
1,3,0,1,0.45437,2
1,1,1,1,0.33842,2
1,6,1,1,0.44414,1
1,1,0,1,0.34269,1
1,1,0,1,0.40712,1
1,2,0,1,0.41726,1
1,2,1,1,0.30771,1
1,5,1,1,0.44444,1
1,6,0,1,0.43426,1
1,1,0,1,0.3828,1
1,2,0,1,0.38708,2
1,4,1,1,0.36134,1
1,6,1,1,0.54765,2
1,4,1,1,0.53571,2
1,2,0,1,0.90973,2
1,5,1,1,0.4252,1
1,4,0,1,0.46316,1
1,4,1,1,0.35484,1
1,2,1,1,0.33955,1
1,3,1,1,0.43793,1
1,6,0,1,0.42018,1
1,2,0,1,0.59764,1
1,3,0,1,0.52563,1
1,2,1,1,0.47602,1
1,3,0,1,0.40238,1
1,5,1,1,0.4745,1
1,2,1,1,0.38071,1
1,2,0,1,0.32265,1
1,1,1,1,0.36146,1
1,1,1,1,0.37947,1
1,6,0,1,0.37392,1
1,4,1,1,0.77017,2
1,3,0,1,0.45219,3
1,4,0,1,0.45398,1
1,3,1,1,0.50423,2
1,5,1,1,0.489,2
1,2,1,1,0.40241,1
1,5,0,1,0.54836,1
1,4,0,1,0.52634,1
1,4,0,1,0.54051,2
1,5,1,1,0.51702,1
1,5,0,1,0.40459,2
1,1,1,1,0.43716,1
1,4,0,1,0.31488,1
1,5,1,1,0.38521,1
1,2,0,1,0.5284,1
1,6,1,1,0.49826,1
1,1,0,1,0.46796,1
1,4,0,1,0.44083,1
1,5,0,1,0.51482,1
1,3,1,1,0.41728,1
1,4,0,1,0.46745,1
1,4,1,1,0.50355,1
1,6,0,1,0.46162,1
1,5,1,1,0.40603,1
1,4,1,1,0.37667,1
1,3,0,1,0.44246,1
1,5,0,1,0.43309,1
1,2,1,1,0.41805,1
1,6,0,1,0.54379,1
1,6,0,1,0.458,1
1,3,1,1,0.51835,1
1,1,0,1,0.59635,1
1,1,1,1,0.42813,1
1,2,0,1,0.42503,1
1,2,0,1,0.44154,1
1,5,1,1,0.44651,1
1,1,0,1,0.42104,1
1,4,1,1,0.38872,2
1,5,1,1,0.35313,1
1,2,1,1,0.41697,1
1,3,0,1,0.42922,1
1,3,1,1,0.57317,1
1,5,0,1,0.49302,1
1,2,1,1,0.72769,2
1,3,0,1,0.36335,2
1,1,1,1,0.3512,1
1,1,0,1,0.77121,1
1,1,1,1,0.38513,1
1,4,1,1,0.5738,1
1,1,1,1,0.54759,1
1,4,0,1,0.39575,1
1,2,0,1,0.42429,1
1,5,1,1,0.29259,1
1,2,0,1,0.38847,1
1,3,1,1,0.37547,3
1,3,1,1,0.40517,2
1,3,1,1,0.52259,1
1,6,0,1,0.40082,1
1,5,0,1,0.35162,1
1,4,1,1,0.43199,1
1,3,1,1,0.51017,1
1,4,0,1,0.44709,1
1,1,1,1,0.49284,1
1,1,0,1,0.56736,1
1,5,1,1,0.49834,2
1,2,0,1,0.55516,2
1,4,0,1,0.47488,2
1,4,1,1,0.50959,2
1,3,1,1,0.54097,1
1,3,0,1,0.41905,1
1,4,0,1,0.4028,1
1,1,1,1,0.41162,1
1,5,1,1,0.39214,1
1,6,0,1,0.34631,1
1,1,0,1,0.44105,1
1,6,0,1,0.40084,1
1,6,1,1,0.37693,2
1,4,0,1,0.36732,1
1,6,0,1,0.35001,1
1,1,1,1,0.42648,1
1,6,1,1,0.53778,1
1,4,0,1,0.46825,1
1,4,1,1,0.41212,1
1,6,0,1,0.46666,1
1,3,0,1,0.45892,1
1,5,1,1,0.34299,1
1,1,1,1,0.38965,1
1,1,0,1,0.26573,1
1,6,0,1,0.25276,2
1,4,1,1,0.39247,2
1,3,1,1,0.3253,2
1,4,1,1,0.4231,2
1,3,0,1,0.36945,2
1,1,1,1,0.46441,2
1,3,0,1,0.31673,2
1,2,0,1,0.39672,2
1,6,1,1,0.50163,1
1,2,0,1,0.854,1
1,6,1,1,0.34257,1
1,2,0,1,0.39291,1
1,2,1,1,0.37871,1
1,3,0,1,0.42934,1
1,4,1,1,0.45723,1
1,6,1,1,0.49804,1
1,5,0,1,0.39673,2
1,6,1,1,0.35891,2
1,5,0,1,0.4194,1
1,2,1,1,0.49149,1
1,6,1,1,0.37357,1
1,4,0,1,0.43255,1
1,1,0,1,0.69658,1
1,2,0,1,0.36633,1
1,2,1,1,0.67072,1
1,4,1,1,1.1172,1
1,4,0,1,0.49389,1
1,6,0,1,0.36611,1
1,2,1,1,1.3987,1
1,1,0,1,0.45985,1
1,1,1,1,0.66578,1
1,6,1,1,0.42291,2
1,4,0,1,0.53014,2
1,5,0,1,0.64495,1
1,1,0,1,0.49913,1
1,2,0,1,0.42411,2
1,4,1,1,0.55554,2
1,6,1,1,0.41185,2
1,6,0,1,0.45388,2
1,5,0,1,0.43782,1
1,4,1,1,0.37622,1
1,6,1,1,0.36267,1
1,6,1,1,0.34089,3
1,5,0,1,0.45674,3
1,1,0,1,0.54079,1
1,6,0,1,0.43691,2
1,1,1,1,0.3696,3
1,3,1,1,0.48573,1
1,2,0,1,0.66459,1
1,4,0,1,0.37062,1
1,6,1,1,0.45239,1
1,4,0,1,0.39541,1
1,1,0,1,0.45265,1
1,1,1,1,0.39063,1
1,2,1,1,0.4869,1
1,5,1,1,0.61952,1
1,2,0,1,0.55377,1
1,6,0,1,0.44967,1
1,6,1,1,0.60308,3
1,4,0,1,0.50649,1
1,5,1,1,0.47592,2
1,6,1,1,0.62898,1
1,2,0,1,0.42681,1
1,6,1,1,0.44169,1
1,2,1,1,0.59171,1
1,1,0,1,0.46778,1
1,6,0,1,0.43991,1
1,5,1,1,0.45704,1
1,6,1,1,0.37688,1
1,2,1,1,0.40531,1
1,1,0,1,0.49972,1
1,3,0,1,0.47542,1
1,5,1,1,0.46164,2
1,1,0,1,0.48564,3
1,5,1,1,0.56719,3
1,3,0,1,0.38728,2
1,5,1,1,0.43281,2
1,3,0,1,0.45467,1
1,1,0,1,0.82228,1
1,6,1,1,0.49,2
1,6,0,1,0.57402,1
1,2,0,1,0.54665,1
1,6,0,1,0.44325,1
1,4,1,1,0.49362,2
1,4,1,1,0.49741,1
1,3,0,1,0.46568,1
1,1,1,1,0.39423,3
1,2,1,1,0.50299,2
1,5,0,1,0.53879,2
1,4,1,1,0.47697,1
1,6,0,1,0.55502,1
1,2,0,1,0.54122,1
2,1,0,1,0.78666,1
2,6,0,0,0.88922,1
2,5,0,1,0.90334,1
2,2,0,0,1.3564,2
2,4,0,1,0.58755,1
2,2,1,0,0.95271,1
2,1,0,1,1.1018,1
2,1,0,0,0.8314,2
2,1,1,1,0.62908,1
2,5,0,1,0.81978,1
2,4,0,1,0.8182,1
2,2,1,0,0.74696,1
2,2,1,1,0.92295,2
2,3,0,0,0.76423,1
2,6,0,1,1.0748,1
2,6,0,1,0.84818,1
2,4,0,0,0.75456,1
2,1,1,0,0.88376,1
2,3,0,0,0.86696,2
2,3,1,1,0.81072,1
2,1,0,1,0.85018,1
2,1,1,1,0.34552,1
2,2,0,0,0.56183,1
2,5,0,1,1.2322,1
2,5,0,1,0.70954,2
2,4,0,1,0.65216,1
2,2,0,1,1.2704,1
2,3,0,1,1.2097,1
2,4,1,1,0.83926,1
2,1,0,1,0.56094,1
2,6,0,1,0.76127,1
2,5,1,0,0.55325,1
2,5,1,1,0.63404,1
2,6,0,1,0.86385,1
2,6,1,0,1.2352,1
2,5,0,1,0.66862,1
2,5,1,1,0.69615,1
2,6,0,0,0.67271,1
2,4,0,1,0.86683,1
2,6,0,1,0.70411,1
2,6,1,1,0.69385,1
2,3,0,1,0.6979,1
2,3,0,1,0.91496,1
2,4,0,1,0.71811,1
2,5,1,1,0.77016,1
2,6,1,1,0.72417,1
2,6,0,1,0.6559,1
2,2,0,1,0.76465,1
2,1,1,1,0.47288,1
2,2,1,1,0.49058,1
2,5,0,1,0.86923,1
2,6,0,1,0.53236,1
2,4,1,1,0.47381,1
2,2,0,1,0.49258,1
2,2,1,1,0.53811,1
2,5,1,1,0.54559,1
2,4,1,1,0.52756,1
2,3,0,1,0.49822,1
2,2,1,1,0.82387,1
2,4,0,1,0.61993,1
2,1,1,1,0.73146,1
2,4,0,1,0.81364,1
2,1,1,1,1.5259,2
2,6,1,1,0.59651,1
2,3,0,1,0.64595,1
2,5,0,0,1.1305,1
2,2,1,1,0.49743,1
2,1,0,1,0.92122,1
2,5,0,1,0.73283,1
2,6,1,1,0.87179,1
2,3,0,1,0.77711,1
2,4,1,1,0.79732,1
2,4,0,1,0.73695,1
2,2,0,1,0.64091,1
2,1,0,0,0.97853,1
2,4,1,1,0.59804,1
2,6,1,1,0.62003,1
2,2,0,1,0.65393,1
2,4,1,1,0.79578,1
2,6,1,1,0.66513,1
2,1,1,1,0.61343,2
2,3,0,1,1.2133,1
2,6,1,0,1.14,1
2,2,1,1,1.5774,1
2,6,1,1,0.95772,1
2,2,1,1,0.80389,1
2,1,1,1,1.5374,1
2,1,0,1,1.276,1
2,2,0,1,0.67935,1
2,5,0,1,0.83196,1
2,5,0,1,0.7775,1
2,2,0,0,0.69162,1
2,3,1,0,0.75462,1
2,3,1,0,0.84337,1
2,6,1,1,0.52729,1
2,2,0,1,1.2347,1
2,3,1,1,0.5453,1
2,2,1,1,0.96533,1
2,3,1,1,1.0978,1
2,2,0,1,0.62134,1
2,3,0,0,0.41695,1
2,6,1,1,0.4635,1
2,4,1,1,0.67166,1
2,4,1,1,0.98399,1
2,6,0,1,0.97327,1
2,2,0,1,1.1234,3
2,4,1,1,0.63334,1
2,2,0,1,1.1299,1
2,6,1,1,0.76449,1
2,3,1,1,0.61649,1
2,5,0,1,0.59699,1
2,4,1,1,0.58144,1
2,1,0,1,0.67929,1
2,4,0,1,0.9472,1
2,6,1,0,1.8053,1
2,3,0,1,0.58682,1
2,6,0,0,1.4888,1
2,5,1,1,0.64813,1
2,5,1,1,0.69458,1
2,6,1,1,0.69282,1
2,6,0,0,1.7411,2
2,5,1,1,0.52862,1
2,2,0,0,0.58282,1
2,2,0,1,0.53904,1
2,3,1,1,0.98472,1
2,4,1,1,0.59495,1
2,3,0,1,1.0367,1
2,4,0,1,0.49859,1
2,2,1,1,0.69109,1
2,2,1,1,0.53091,1
2,1,0,1,0.50781,1
2,3,1,1,0.40412,1
2,6,0,1,1.2114,1
2,2,1,1,0.79222,1
2,4,1,1,0.69068,1
2,3,0,1,0.59422,1
2,5,0,1,0.73076,1
2,2,1,1,0.66446,1
