Subject,Distance,Context,ClassRef,RT,Vis
13,1,1,0,0.73535,1
13,2,1,1,1.1873,1
13,3,1,1,0.65242,1
13,2,1,1,0.59171,1
13,2,0,0,0.66103,1
13,1,0,1,0.46478,1
13,3,1,0,0.56232,1
13,1,0,1,0.51544,1
13,3,0,0,0.40648,1
13,1,1,1,0.56466,1
13,1,1,1,0.45795,1
13,3,0,0,0.581,1
13,1,0,0,0.51042,1
13,1,0,0,0.51563,1
13,2,1,0,0.64342,1
13,2,1,1,0.54674,1
13,1,0,0,0.6167,1
13,3,0,1,0.87119,1
13,2,1,0,0.6865,1
13,2,0,0,0.33981,1
13,1,1,0,0.41884,1
13,3,1,1,0.38623,1
13,2,0,0,0.43781,1
13,3,0,0,0.46592,1
13,3,0,1,0.42393,1
13,2,1,1,0.39855,1
13,1,0,0,0.41366,1
13,3,1,0,0.43517,1
13,2,0,0,0.54354,1
13,3,1,1,0.56016,1
13,2,1,1,0.51679,1
13,1,0,0,0.50716,1
13,3,1,1,0.69643,1
13,1,0,0,0.60988,1
13,1,0,0,0.76888,1
13,1,1,1,0.78762,1
13,2,0,1,0.69021,1
13,1,0,1,0.61465,1
13,2,0,0,0.54942,1
13,3,0,1,0.58929,1
13,3,1,1,0.66386,1
13,1,1,0,0.63857,1
13,1,0,0,0.56975,1
13,1,1,0,0.67691,1
13,1,0,1,0.87683,1
13,2,1,1,0.79877,1
13,2,1,1,0.88752,1
13,3,1,1,0.94053,1
13,2,1,1,0.73172,1
13,3,1,1,0.69026,1
13,1,1,1,0.8443,1
13,2,0,1,1.145,1
13,3,0,0,0.81594,1
13,2,1,1,0.75786,1
13,2,1,1,0.74586,1
13,2,0,1,0.78357,1
13,1,1,1,0.76634,1
13,3,1,1,0.81147,1
13,3,0,0,0.7169,1
13,3,0,1,0.7522,1
13,2,0,0,0.93538,1
13,1,1,1,0.74814,1
13,3,0,0,0.69912,1
13,3,1,1,0.75386,1
13,2,1,1,0.80625,1
13,1,0,1,0.76637,1
13,3,1,1,0.6241,1
13,1,0,1,0.7233,1
13,3,0,0,0.77127,1
13,2,0,1,0.67986,1
13,3,0,0,0.73231,1
13,3,1,1,0.66636,1
13,2,0,1,0.6169,1
13,1,0,0,0.5854,1
14,1,1,1,1.1343,1
14,3,1,0,1.9514,1
14,3,1,1,1.1132,1
14,3,1,0,1.0645,1
14,2,1,1,1.3711,1
14,2,0,1,1.9903,1
14,3,0,1,1.7089,1
14,1,1,1,1.4515,1
14,1,0,0,1.4325,1
14,1,0,0,1.4873,1
14,2,0,1,1.0159,1
14,2,1,1,0.9496,1
14,3,1,1,1.4836,1
14,1,0,1,0.68135,1
14,1,1,1,0.75592,1
14,3,0,1,0.82791,1
14,3,1,1,0.7998,1
14,1,1,1,1.8163,1
14,2,0,1,1.3922,1
14,2,1,1,0.92818,1
14,3,0,1,0.76795,1
14,2,1,1,0.89069,1
14,2,0,0,0.92005,1
14,3,0,0,1.277,1
14,1,0,0,1.0719,1
14,3,0,1,1.2103,1
14,1,0,0,1.0354,1
14,2,1,0,1.3247,1
14,2,0,0,1.3087,1
14,3,0,1,1.1998,1
14,2,1,1,0.79104,1
14,3,1,0,1.029,1
14,2,0,0,0.95539,1
14,1,1,1,0.90008,1
14,1,1,1,1.214,1
14,1,0,1,0.74193,1
14,3,0,0,0.77116,1
14,1,1,1,0.92701,1
14,1,0,1,NaN,1
14,2,0,0,0.51811,1
14,2,1,0,0.92574,1
14,2,1,1,0.86382,1
