Subject,Distance,Context,Resp13,RT,Vis
7,4,0,0,0.79698,1
7,5,1,0,0.64667,1
7,6,0,0,0.49463,1
7,4,1,1,0.38313,1
7,1,1,1,0.53358,1
7,3,0,1,0.51884,1
7,3,0,1,0.50192,1
7,2,1,1,0.43932,1
7,2,1,1,0.41236,1
7,1,0,0,0.55699,1
7,3,1,1,0.491,1
7,2,1,1,0.56621,1
7,1,0,0,0.5207,1
7,3,1,0,0.68655,1
7,3,1,1,0.89317,1
7,2,1,1,0.56914,1
7,6,0,1,0.38506,1
7,2,0,1,0.44213,1
7,3,1,1,0.4328,1
7,6,0,1,0.38076,1
7,5,0,1,0.40598,1
7,6,1,1,0.49926,1
7,3,1,1,0.50918,1
7,6,0,1,0.56028,1
7,2,0,1,0.57742,1
7,3,1,1,0.50685,1
7,1,0,0,0.45905,1
7,4,1,1,0.50633,1
7,6,0,1,0.60361,1
7,2,0,0,0.44946,1
7,1,1,0,0.45677,1
7,4,1,1,0.63013,1
7,2,0,0,0.54356,1
7,5,1,1,0.59778,1
7,2,1,1,0.65163,1
7,4,0,1,0.51037,1
7,5,1,1,0.51822,1
7,4,1,1,0.44884,1
7,1,1,1,0.52112,1
7,2,1,1,0.63898,1
7,3,1,1,0.40091,1
7,1,0,0,0.51161,1
7,5,1,1,0.43507,1
7,1,0,0,0.41211,1
7,5,1,1,0.45722,1
7,2,0,0,0.42111,1
7,6,1,1,0.46375,1
7,3,0,0,0.59518,1
7,1,0,0,0.86635,1
7,5,0,0,0.56604,1
7,5,1,1,0.48858,1
7,1,0,0,0.50835,1
7,2,1,0,0.69891,1
7,6,0,1,0.53604,1
7,5,0,1,0.42193,1
7,5,0,1,0.4378,1
7,2,1,1,0.55877,1
7,6,1,1,0.38366,1
7,3,1,1,0.46635,1
7,6,0,1,0.3996,1
7,5,0,1,0.36761,1
7,6,1,1,0.40865,1
7,2,1,0,0.63343,1
7,4,1,1,0.6443,1
7,4,0,1,0.42679,1
7,5,0,1,0.45731,1
7,2,0,0,0.578,1
7,3,1,1,0.48195,1
7,5,0,1,0.42466,1
7,1,0,0,0.50416,1
7,5,1,1,0.48883,1
7,5,0,1,0.45356,1
7,5,1,1,0.64521,1
7,1,0,0,0.42193,1
7,3,1,1,0.47835,1
7,3,1,1,0.56322,1
7,5,1,0,0.4571,1
7,1,0,1,0.46069,1
7,3,0,0,0.7186,1
7,6,1,1,0.55374,1
7,4,1,1,0.49709,1
7,6,0,1,0.40298,1
7,5,1,1,0.46294,1
7,4,0,1,0.4195,1
7,2,1,1,0.51127,1
7,3,1,1,0.51192,1
7,4,0,1,0.41796,1
7,6,1,1,0.3861,1
7,5,0,1,0.43893,1
7,3,1,1,0.44788,1
7,5,0,1,0.46597,1
7,2,0,0,0.52388,1
7,4,0,1,0.55163,1
7,6,1,1,0.51436,1
7,3,1,1,0.44076,1
7,4,1,1,0.40874,1
7,6,1,1,0.37441,1
7,4,0,1,0.42042,1
7,1,0,1,0.47701,1
7,2,0,0,0.53273,1
7,6,1,1,0.50017,1
7,3,1,0,0.71601,1
7,4,0,1,0.83442,1
7,1,0,1,0.64439,1
7,4,0,1,0.52089,1
7,4,1,1,0.51423,1
7,2,0,0,0.48927,1
7,3,0,1,0.68925,1
7,6,1,1,0.46681,1
7,5,1,0,0.65117,1
7,2,1,0,0.82574,1
7,6,0,1,0.49415,1
7,1,0,0,0.64796,2
7,3,1,1,0.7999,1
7,2,1,1,0.52652,1
7,3,0,1,0.7697,1
7,4,1,1,0.50634,1
7,1,1,0,0.89151,1
7,1,0,0,0.45536,1
7,1,0,0,0.4746,2
7,3,0,0,0.68296,1
7,5,1,1,0.59061,1
7,4,0,0,0.68611,1
7,5,0,1,0.48952,1
7,3,1,0,0.80521,2
7,5,1,1,0.58571,1
7,1,0,1,0.68436,1
7,6,1,1,0.60424,1
7,4,1,1,0.44286,1
7,2,1,1,0.4782,1
7,1,0,0,0.5612,1
7,3,1,1,0.7443,1
7,1,0,0,0.45511,2
7,5,1,0,0.8949,1
7,4,1,1,0.43289,1
7,6,1,1,0.52454,1
7,4,0,1,0.55121,1
7,4,0,0,0.67094,2
7,1,1,0,0.60007,1
7,2,0,0,0.72927,1
7,3,0,0,0.63954,2
7,5,1,1,0.47871,1
7,5,0,1,0.55339,1
7,4,0,0,0.89679,2
7,4,0,0,0.63126,1
7,5,1,0,0.54101,1
7,4,0,0,0.57428,1
7,2,0,1,0.3221,1
7,5,1,1,0.67393,1
7,2,0,0,0.44649,2
7,4,0,0,0.74835,2
7,6,0,0,0.79966,2
7,1,0,0,0.65684,2
7,1,1,0,0.56594,2
7,1,1,0,0.60174,2
7,2,0,0,0.58368,3
7,5,1,1,0.73666,1
7,4,0,0,0.54151,1
7,3,0,0,0.41953,1
7,6,0,0,0.61474,2
7,4,1,0,0.67458,3
7,6,0,0,0.51451,3
7,1,1,0,0.51291,3
7,1,0,0,0.57099,3
7,5,0,0,0.92277,3
7,4,1,0,0.84007,2
7,2,1,0,0.8213,3
7,4,0,0,0.97406,3
7,2,1,0,0.80115,1
7,4,0,0,0.536,2
7,2,0,0,0.55978,3
7,5,1,0,0.88166,2
7,4,1,0,1.0282,2
7,4,0,0,0.53489,2
7,2,1,0,0.6627,1
7,5,1,0,0.76453,1
7,6,0,1,0.61102,1
7,5,0,1,0.45547,1
7,2,1,0,0.51938,1
7,5,0,0,0.9574,1
7,2,1,0,0.49355,1
7,2,1,0,0.89543,1
7,6,0,1,0.73188,1
7,1,1,1,0.43976,1
7,5,0,0,0.72066,1
7,3,0,0,0.83681,1
7,2,1,1,0.48121,1
7,6,1,1,0.48925,1
7,3,0,0,1.186,2
7,4,1,1,0.67124,1
7,3,0,0,0.66781,2
7,1,1,1,0.72923,1
7,1,1,0,1.0673,1
7,6,0,1,0.57151,1
7,6,0,1,0.50895,1
7,6,1,1,0.55769,1
7,4,0,0,0.56755,1
7,6,1,1,0.53345,1
7,5,0,1,0.53466,1
7,1,1,0,0.65648,1
7,4,1,1,0.54841,1
7,1,1,0,0.67442,1
7,4,0,1,0.57274,1
7,2,1,0,0.72767,1
7,6,0,1,0.52921,1
7,2,1,1,0.53726,1
7,6,1,1,0.4761,1
7,4,0,1,0.51191,1
7,1,1,0,0.62686,1
7,1,1,0,0.80651,1
7,3,0,1,0.56356,1
7,1,0,0,0.57818,2
7,5,1,1,0.60397,1
7,5,1,1,0.55105,1
7,5,1,1,0.59422,1
7,6,1,1,0.53696,1
7,2,0,0,0.56672,2
7,1,0,0,0.70635,1
7,6,0,1,0.58521,1
7,3,1,1,0.72915,1
7,3,0,1,0.52028,1
7,3,1,1,0.82815,1
7,6,1,0,0.77665,1
7,2,0,0,0.63255,2
7,2,0,0,0.79059,2
7,1,0,0,0.54097,2
7,2,1,1,0.8367,1
7,1,1,0,0.58984,1
7,2,1,0,0.56267,1
7,6,0,0,0.78741,1
7,1,1,1,0.54155,1
7,6,1,1,0.84072,1
7,4,0,0,0.51484,1
7,4,1,0,0.63662,1
7,2,1,0,0.52969,1
7,5,0,1,0.56514,1
7,1,1,0,0.65369,1
7,5,1,1,0.57403,1
7,3,0,0,0.57346,2
7,6,1,1,0.58938,1
7,3,1,0,0.68379,1
7,5,0,1,0.62434,1
7,6,1,1,0.58669,1
7,4,1,0,0.66684,1
7,6,1,1,0.54403,1
7,5,0,0,0.61607,1
7,3,0,0,0.58397,1
7,3,1,1,0.70725,1
7,1,1,0,0.82173,1
7,1,1,0,0.66497,1
7,6,0,0,0.53153,1
7,3,0,0,0.77607,1
7,4,1,0,0.52913,1
7,4,1,0,0.68192,1
7,3,1,0,0.9037,1
7,4,0,1,0.83133,1
7,4,0,0,0.48237,1
7,5,1,1,0.74105,1
7,3,0,1,0.6776,1
7,4,1,0,0.71876,1
7,1,1,0,0.52246,1
7,3,0,0,0.55183,1
7,3,1,1,0.5817,1
7,1,1,0,0.52621,1
7,2,0,0,0.49291,1
7,1,1,0,0.54201,1
7,1,0,0,0.50331,1
7,1,1,0,0.53655,1
7,3,0,1,0.62112,1
7,5,0,1,0.57701,1
7,4,1,0,0.67479,1
7,4,0,0,0.73534,2
7,3,1,0,0.55206,1
7,6,1,1,0.76444,1
7,6,1,0,0.59855,1
7,2,0,1,0.79576,1
7,2,0,1,0.75157,1
7,1,1,0,0.59268,1
7,3,0,0,0.64063,1
7,3,1,1,0.54188,1
7,4,0,0,0.56507,1
7,5,0,0,0.86045,1
7,5,0,1,0.49966,1
7,2,1,0,0.51266,1
7,5,0,1,0.72733,1
7,3,0,0,0.45319,1
7,3,1,0,0.50439,1
7,3,0,0,0.59415,1
7,1,1,0,0.6389,1
7,3,0,1,0.73215,1
7,2,0,0,0.5705,2
7,1,0,0,1.0498,2
7,2,1,0,0.55364,1
7,5,0,0,0.66698,2
7,3,1,0,0.68942,2
7,1,1,0,0.646,1
7,3,0,0,0.72265,1
7,6,0,0,0.5951,2
7,6,1,0,0.76906,2
7,1,1,0,1.5248,1
7,4,1,1,0.63207,1
7,5,0,0,0.62464,1
7,2,0,0,0.53911,2
7,3,0,0,0.71822,1
7,6,1,1,0.53942,1
7,1,1,0,0.52671,1
7,1,0,0,0.61,1
7,6,0,1,0.52245,1
7,6,0,1,0.5757,1
7,3,1,1,0.5667,1
8,3,1,0,1.0942,1
8,5,1,0,1.0446,1
8,1,1,1,0.95395,1
8,5,1,0,0.8213,1
8,2,1,0,0.62802,1
8,5,0,1,0.86884,1
8,2,0,0,0.8695,1
8,5,0,0,0.70506,1
8,2,1,1,0.87339,1
8,3,1,0,0.68456,1
8,1,0,1,0.94448,1
8,4,1,1,0.99287,1
8,6,0,0,0.88679,1
8,5,0,0,0.93637,1
8,6,0,0,1.1652,1
8,5,0,0,0.59685,1
8,3,1,0,0.77811,1
8,3,0,0,0.81564,1
8,6,0,1,1.0575,1
8,6,1,0,0.71007,1
8,3,1,0,0.89452,1
8,1,1,0,0.70233,1
8,1,0,0,0.71965,1
8,3,0,0,0.7594,1
8,1,0,0,0.63438,1
8,4,1,0,0.70293,1
8,1,1,0,0.82284,1
8,3,0,0,0.68995,1
8,5,0,1,1.0898,1
8,6,1,1,0.92842,1
8,5,1,0,0.74688,1
8,5,0,0,0.8974,1
8,6,0,0,0.692,1
8,5,0,1,1.0905,1
8,5,1,0,0.6975,1
8,4,1,0,0.81749,1
8,6,0,0,0.96286,1
8,3,1,0,0.77257,1
8,4,1,0,0.60593,1
8,1,0,0,0.69381,1
8,4,1,1,0.76488,1
8,6,0,0,0.58677,1
8,4,1,0,0.53682,1
8,3,0,0,1.1372,1
8,1,1,1,0.9431,1
8,2,1,0,0.59529,1
8,1,0,0,0.52417,1
8,1,0,0,0.70595,1
8,3,1,0,0.91086,1
8,2,1,0,0.52227,1
8,3,0,0,0.49804,1
8,1,0,0,0.55066,1
8,1,1,0,0.51041,1
8,5,0,0,0.51159,1
8,4,1,0,0.65879,1
8,1,1,0,0.83278,1
8,2,0,0,0.52657,1
8,3,0,0,0.60321,1
8,3,0,0,0.58969,1
8,2,1,0,0.52971,1
8,1,1,0,0.76223,1
8,3,1,0,0.62188,1
8,5,1,0,0.85459,1
8,6,1,0,0.95292,1
8,3,0,0,0.76692,1
8,6,0,1,0.97413,1
8,2,0,1,0.95195,1
8,3,1,0,0.48722,1
8,4,1,0,0.57764,1
8,5,1,0,0.52755,1
8,6,1,0,0.61981,1
8,1,1,0,0.78385,1
8,3,1,1,0.477,1
8,5,0,0,0.67407,1
8,1,1,0,0.54201,1
8,2,0,0,0.75508,1
8,5,0,0,0.4017,1
8,5,0,0,0.53336,1
8,3,1,1,0.6041,1
8,2,1,0,0.808,1
8,4,1,0,0.75786,1
8,5,0,0,0.5783,1
8,3,0,0,0.54356,1
8,6,1,0,0.61755,1
8,2,0,0,0.70065,1
8,4,0,0,0.82573,1
8,2,1,0,0.79094,1
8,4,0,0,0.5915,1
8,5,0,0,0.51285,1
8,4,1,0,0.46126,1
8,5,0,0,0.55516,1
8,3,0,0,0.785,1
8,1,1,1,0.82501,1
8,1,1,0,0.50356,1
8,4,0,1,0.67472,1
8,4,1,0,0.44578,1
8,2,0,0,0.43103,1
8,2,0,0,0.54831,1
8,1,0,0,0.40159,1
8,6,0,0,0.56611,1
8,1,1,0,0.4872,1
8,3,1,1,0.49041,1
8,4,0,0,0.29632,1
8,1,1,0,0.423,1
8,6,1,0,0.58556,1
8,3,1,0,0.62551,1
8,4,0,0,1.2523,1
8,2,1,0,0.70497,1
8,4,1,0,0.52846,1
8,6,1,1,0.52683,1
8,4,0,0,0.37855,1
8,2,1,0,0.3938,1
8,1,1,0,0.33773,1
8,3,0,1,0.3763,1
8,1,0,0,0.38425,1
8,3,0,0,0.41287,1
8,5,1,0,0.56468,1
8,6,1,1,0.52794,1
8,5,1,0,0.51702,1
8,1,1,0,0.4681,1
8,3,0,1,0.72489,1
8,3,0,0,0.68534,1
8,3,0,0,0.48395,1
8,4,1,0,0.31913,1
8,6,0,0,0.50237,1
8,4,1,0,0.47883,1
8,1,0,0,0.53247,1
8,1,1,0,0.65824,1
8,1,1,1,0.94972,1
8,3,1,0,0.61752,1
8,5,1,0,0.56073,1
8,2,0,0,0.78991,1
8,6,1,0,0.34712,1
8,2,1,0,0.43024,1
8,3,1,1,0.96409,1
8,4,0,0,0.48884,1
8,4,0,0,0.52742,1
8,4,0,0,0.63239,1
8,6,1,1,0.59969,1
8,2,1,1,0.71679,1
8,4,0,0,0.56751,1
8,3,1,0,0.55862,1
8,4,0,1,0.74704,1
8,5,1,0,0.6244,1
8,2,1,0,0.35865,1
8,5,0,0,0.28197,1
8,2,0,0,0.31319,1
8,4,1,1,0.49983,1
8,6,1,1,0.40972,1
8,5,0,0,0.57815,1
8,3,0,0,0.52453,1
8,6,1,0,0.61508,1
8,2,0,0,0.64982,1
8,4,0,0,0.75294,1
8,2,1,0,0.64544,1
8,4,0,1,0.70478,1
8,2,1,0,0.47733,1
8,5,0,0,0.57926,1
8,5,0,0,0.515,1
8,2,1,1,0.66023,1
8,1,0,0,0.38013,1
8,5,1,0,0.59882,1
8,6,0,0,0.53078,1
8,4,0,0,0.44781,1
8,4,1,0,0.54856,1
8,5,1,1,0.54971,1
8,4,1,0,0.55741,1
8,2,0,1,0.42742,1
8,6,1,0,0.28463,1
8,3,0,0,0.47874,1
8,4,0,1,0.43793,1
8,3,1,0,0.45431,1
8,6,1,0,0.62964,1
8,2,1,0,0.47954,1
8,4,0,0,0.44543,1
8,5,1,1,0.66385,1
8,2,1,0,0.74386,1
8,4,0,0,0.61301,1
8,2,1,0,0.49969,1
8,2,0,1,0.3982,1
8,5,1,0,0.26262,1
8,5,0,0,0.48467,1
8,2,0,0,0.42387,1
8,5,1,0,0.54321,1
8,3,0,0,0.41222,1
8,1,1,0,0.55544,1
8,6,1,0,0.54202,1
8,5,0,0,0.47276,1
8,6,0,1,0.67063,1
8,4,0,0,0.4451,1
8,5,1,0,0.47231,1
8,5,0,1,0.58618,2
8,6,1,1,0.91901,1
8,5,0,0,0.61688,1
8,4,1,0,0.66944,1
8,6,1,0,0.67451,1
8,4,1,0,0.57065,1
8,6,0,0,0.72566,1
8,6,1,0,0.88364,1
8,2,1,0,0.68019,1
8,3,0,0,0.82461,1
8,1,0,0,0.54797,1
8,4,1,0,0.51651,1
8,3,0,0,0.34959,1
8,1,0,0,0.85345,1
8,1,1,1,0.75202,2
8,3,1,0,0.59709,1
8,5,0,0,0.71511,1
8,5,0,0,0.78496,1
8,4,1,0,0.50435,1
8,3,0,0,0.45792,1
8,2,0,0,0.42049,1
8,2,1,0,0.66643,1
8,3,0,1,0.54783,1
8,5,0,1,0.53761,1
8,6,0,1,0.6561,1
8,2,1,1,0.70578,1
8,1,1,0,0.55581,1
8,4,0,0,0.59906,1
8,5,1,0,0.66766,1
8,5,1,0,0.53859,1
8,1,1,0,0.49221,1
8,4,0,0,0.84809,1
8,5,1,0,0.551,1
8,6,1,0,0.47377,1
8,5,0,0,0.68636,1
8,6,1,1,0.92633,1
8,4,1,0,0.52784,1
8,5,0,0,0.69539,1
8,4,0,0,0.95725,1
8,6,0,1,0.64523,1
8,6,1,0,1.1158,1
8,1,1,0,0.79948,1
8,1,0,1,0.45938,1
8,5,0,0,0.65135,1
8,2,1,0,0.89984,1
8,2,0,0,0.80763,2
8,3,1,0,0.77216,1
8,1,0,0,0.74668,1
8,2,1,1,0.54869,1
8,4,1,0,0.68594,1
8,2,0,0,0.85962,1
8,3,0,0,0.55555,1
8,3,1,0,1.0709,2
8,4,1,0,0.452,1
8,5,1,1,0.48998,1
8,1,0,0,0.67038,1
8,4,0,0,0.68367,1
8,6,0,1,0.67106,1
8,3,1,0,0.50009,1
8,4,0,0,0.50141,1
8,3,0,0,0.54059,1
8,2,1,0,0.52582,1
8,5,1,0,0.5318,1
8,5,1,0,0.51229,1
8,2,0,0,0.62153,1
8,2,0,0,0.72071,1
8,4,0,0,0.83789,1
8,5,0,0,0.68025,1
8,3,1,0,1.3615,3
8,6,0,0,1.0519,1
8,6,1,0,1.0037,1
8,2,0,1,0.73701,1
8,4,0,0,0.5368,1
8,1,0,0,0.92873,1
8,6,0,0,0.47186,1
8,5,1,0,0.2884,1
8,6,1,0,0.30042,1
8,6,1,0,0.27831,1
8,4,0,0,0.41885,1
8,2,0,0,0.50081,1
8,3,1,1,0.5126,1
8,3,1,1,0.75165,1
8,6,0,0,0.46827,1
8,1,0,0,0.3881,1
8,2,1,0,0.37855,1
8,6,0,0,0.47609,1
8,1,0,1,1.312,1
8,4,1,0,1.0145,1
8,2,0,0,0.80168,1
8,6,0,0,0.62807,1
8,5,1,0,0.57608,1
8,4,1,0,0.50535,1
8,3,1,0,0.97324,1
8,1,0,0,0.79101,1
8,1,1,0,0.60699,1
8,1,0,0,0.63538,1
8,4,0,1,0.66918,1
8,3,1,1,0.58636,1
8,6,1,0,1.1837,1
8,2,0,0,0.73816,1
8,2,0,0,0.75139,1
8,1,0,0,0.57461,1
8,2,1,0,0.50319,1
8,6,0,0,0.57442,1
8,4,0,1,0.63381,1
8,3,1,0,0.49504,1
8,2,0,0,0.70337,1
8,2,0,0,0.71476,1
8,5,0,1,0.59557,1
8,5,1,0,0.52047,1
8,2,1,0,0.60644,1
8,3,0,0,0.61212,1
8,3,1,1,0.60444,1
8,1,1,0,0.56118,1
8,5,0,0,0.49249,1
8,3,1,1,0.85301,1
8,6,1,0,0.49224,1
8,1,1,0,0.74943,1
8,3,0,1,0.60347,1
8,2,0,0,1.0559,1
8,1,1,0,0.60447,1
8,5,1,0,0.79181,1
8,4,1,0,0.64767,1
8,3,0,0,0.63263,1
8,5,1,0,0.70783,1
8,5,0,0,0.69054,1
8,6,1,0,0.74103,1
8,4,0,1,0.69963,1
8,1,1,1,0.77073,1
8,6,0,0,0.7087,1
8,6,1,1,0.72966,1
8,1,0,0,0.5776,1
8,4,0,0,0.68291,1
8,1,1,0,0.64999,1
8,4,1,0,0.66057,1
8,1,0,0,0.38984,1
8,2,1,0,0.44376,1
8,2,0,1,0.74772,1
8,4,1,0,0.55228,1
8,1,1,0,0.59876,1
8,2,1,0,0.49871,1
8,6,0,1,0.51441,1
8,3,1,0,0.51846,1
8,6,0,1,0.70773,1
8,3,1,0,0.6082,1
8,6,1,1,0.67525,1
8,2,0,0,0.61314,1
8,1,1,0,0.58641,1
8,5,1,0,0.64292,1
8,3,1,1,0.62629,1
8,3,0,0,0.5974,1
8,6,0,0,0.46655,1
8,3,1,0,0.60051,1
8,3,0,0,0.53376,1
8,4,1,0,0.70154,1
8,3,0,0,0.73538,1
8,3,0,0,0.67,1
8,1,0,0,0.47939,1
8,5,1,1,0.55121,1
8,1,1,0,0.57232,1
8,5,0,0,0.51767,1
8,3,0,0,0.74416,1
8,5,0,1,0.55871,1
8,2,1,0,0.57778,1
8,4,1,0,0.42836,1
8,2,1,0,1.0216,1
8,4,0,0,0.58401,1
8,2,0,0,0.49581,1
8,2,1,0,0.46977,1
8,2,1,0,0.54981,1
8,1,0,0,0.45971,1
8,3,0,0,0.46163,1
8,2,1,0,0.50555,1
8,1,0,0,0.28677,1
8,5,0,0,0.46994,1
8,6,0,0,0.6746,1
8,3,1,0,0.59053,1
8,5,1,0,0.58879,1
8,1,0,0,0.48069,1
8,5,1,0,0.88714,1
8,4,0,0,0.59839,1
8,5,0,0,0.5637,1
8,6,1,0,0.49253,1
8,3,0,0,0.55142,1
8,1,0,0,0.46142,1
8,2,1,0,0.45116,1
8,2,1,0,0.63406,1
8,4,0,0,0.54914,1
8,5,1,0,0.50825,1
8,4,1,0,0.60009,1
8,4,1,0,0.51814,1
8,6,0,0,0.53328,1
8,5,1,0,0.58169,1
8,5,0,0,0.58512,1
8,5,0,1,0.6843,1
8,2,0,0,0.53744,1
8,3,1,0,0.56727,1
8,1,1,0,0.61861,1
8,6,1,0,0.52776,1
8,3,0,0,0.58562,1
8,1,1,0,0.50622,1
8,2,1,0,0.69599,1
8,1,0,0,0.58278,1
8,6,0,0,0.54414,1
8,2,0,0,0.52197,1
8,6,0,0,0.52799,1
8,6,1,1,0.78653,1
8,4,0,0,0.69766,1
8,5,1,1,0.60095,1
8,5,0,1,0.57154,1
8,3,1,0,0.52586,1
8,4,1,0,0.76851,1
8,5,0,0,0.51574,1
8,5,0,0,0.44088,1
8,6,0,1,1.0053,1
8,1,1,0,0.5279,1
8,1,0,0,0.61641,1
8,3,1,0,0.67981,1
8,5,1,0,0.99357,2
8,1,0,0,0.47156,1
8,2,1,0,0.3547,1
8,4,1,0,0.41653,1
8,6,0,0,0.51044,1
8,6,1,0,0.47559,1
8,4,1,0,0.49094,1
8,1,1,0,0.48022,1
8,6,0,0,0.44935,1
8,6,1,0,0.49738,1
8,6,0,0,0.47443,1
8,4,0,0,0.42913,1
8,1,1,0,0.48354,1
8,2,1,0,0.34484,1
8,6,1,1,0.93792,1
8,4,0,0,0.93101,1
8,3,1,0,0.55019,1
8,6,1,0,0.59742,1
8,3,1,0,0.57,1
8,1,0,0,0.45899,1
8,6,1,0,0.48514,1
8,6,1,1,0.69771,1
8,4,1,1,0.60219,1
8,1,0,0,0.62408,1
8,1,0,0,0.51521,1
8,2,1,1,0.60654,1
8,5,0,1,0.70569,1
8,1,0,0,0.37699,1
8,1,1,0,0.39087,1
8,4,1,0,0.4015,1
8,6,1,0,0.48443,1
8,5,0,0,0.42567,1
8,1,1,0,0.34691,1
8,3,1,1,0.44949,1
8,6,0,1,0.75866,1
8,3,0,0,0.33731,1
8,2,0,0,0.43204,1
8,1,1,0,0.33101,1
8,4,0,0,0.51955,1
8,6,1,0,0.81469,1
8,3,0,0,0.41592,1
8,1,1,0,0.47183,1
8,5,0,0,0.51156,1
8,4,0,0,0.64348,1
8,6,0,0,0.64872,1
8,5,1,1,0.51807,1
8,2,0,0,0.43452,1
8,3,1,0,0.30717,1
8,3,0,0,0.34097,1
8,3,0,0,0.42359,1
8,6,0,0,0.47438,1
8,3,0,0,0.3606,1
8,5,0,0,0.46792,1
8,1,1,0,0.30835,1
8,4,1,0,0.45174,1
8,3,0,0,0.66623,1
8,5,1,1,0.79755,1
8,3,0,0,0.48401,1
8,1,1,0,0.40263,1
8,3,0,0,0.72722,1
8,1,0,0,0.38968,1
8,3,1,0,0.26486,1
8,4,1,0,0.43076,1
8,3,0,0,0.4435,1
8,1,0,0,0.44068,1
8,5,1,0,0.39856,1
8,2,0,0,0.37044,1
8,5,1,0,0.2837,1
8,1,0,0,0.3388,1
8,3,0,0,0.43087,1
8,4,1,0,0.53774,1
8,2,1,0,0.2971,1
8,2,0,0,0.27939,1
8,3,1,0,0.28744,1
8,5,1,0,0.35001,1
8,1,1,0,0.48935,1
8,3,0,0,0.27369,1
8,2,0,0,0.39814,1
8,2,0,0,0.37606,1
8,1,1,0,0.38477,1
8,5,1,0,0.36138,1
8,1,0,0,0.53053,1
8,3,0,0,0.4657,1
8,3,1,0,0.48102,1
8,2,0,0,0.66085,1
8,1,0,0,0.39342,1
8,5,1,0,0.37467,1
8,5,1,0,0.31993,1
8,2,0,0,0.43514,1
8,5,1,0,0.32562,1
8,1,0,0,0.47871,1
8,1,0,1,1.0233,1
8,3,1,1,0.56266,1
8,4,1,0,0.60305,1
8,5,1,0,0.5882,1
8,5,1,0,0.42552,1
8,2,0,0,0.34932,1
8,4,1,0,0.39926,1
8,3,0,0,0.42196,1
8,3,0,0,0.30442,1
8,3,0,0,0.40498,1
8,2,1,1,0.54941,1
8,3,0,0,0.30889,1
8,2,1,0,0.49864,1
8,5,0,0,0.39583,1
8,6,0,0,0.55509,1
8,4,0,0,0.48635,1
8,4,1,1,0.83621,1
8,4,0,0,0.72938,1
8,3,1,0,0.56934,1
8,3,1,0,0.38388,1
8,5,1,0,0.54847,1
8,4,0,0,0.45684,1
8,3,1,0,0.59614,1
8,5,0,0,0.35795,1
8,3,1,0,0.43648,1
8,1,1,1,0.42097,1
8,2,0,0,0.38101,1
8,4,0,0,0.40812,1
8,4,0,0,0.32877,1
8,4,1,0,0.56985,1
8,1,0,0,0.42379,1
8,6,1,0,0.68488,1
8,6,1,1,0.76078,1
8,6,1,0,0.4681,1
8,5,0,0,0.46781,1
8,1,1,0,0.49378,1
8,4,0,0,0.7978,1
8,1,1,0,0.65366,1
8,3,0,1,1.0181,1
8,6,1,0,0.62012,1
8,2,0,0,0.35256,1
8,3,1,0,0.50701,1
8,2,1,0,1.0549,1
8,4,1,0,0.43678,1
8,5,0,0,0.55002,1
8,6,0,0,0.48532,1
8,2,0,0,0.62641,1
8,2,1,0,0.61439,1
8,6,1,1,0.69026,1
8,6,1,0,0.53534,1
8,5,0,0,0.61051,1
8,1,1,0,0.52059,1
8,6,0,0,0.55971,1
8,1,0,0,0.50238,1
8,1,1,0,0.50198,1
8,2,0,0,0.76945,1
8,3,1,0,0.45671,1
8,5,1,0,0.4318,1
8,3,1,0,0.82719,1
8,1,0,0,0.5278,1
8,4,1,0,0.49084,1
8,4,0,0,0.81351,1
8,5,1,0,0.41525,1
8,4,0,0,0.44328,1
8,6,1,0,0.48063,1
8,6,0,1,0.39769,1
8,1,1,0,0.47356,1
8,4,0,1,0.4756,1
8,1,1,0,0.44879,1
8,2,0,0,0.56924,1
8,4,0,0,0.65046,1
8,6,0,1,0.52319,1
8,5,1,1,0.42969,1
8,2,0,0,0.46357,1
8,3,1,1,0.94604,1
8,1,1,0,0.33126,1
8,6,0,0,0.44187,1
8,2,0,0,0.3365,1
8,1,1,0,0.9924,2
8,1,1,0,0.29433,1
8,2,0,0,0.39405,1
8,2,0,0,0.29533,1
8,1,0,0,0.39092,1
8,3,1,0,1.4738,3
8,2,0,0,0.33469,1
8,3,0,0,0.47252,1
8,5,0,1,0.40193,1
8,5,1,1,0.51302,1
8,1,1,0,0.54437,1
8,1,0,0,0.46958,1
8,1,0,0,0.45558,1
8,4,1,0,0.42342,1
8,4,0,0,0.42721,1
8,5,1,0,0.39928,1
8,2,0,0,0.56232,1
8,3,0,0,0.6144,1
8,6,0,0,0.66163,1
8,1,1,0,0.58334,1
8,3,1,0,0.50596,1
8,6,0,0,1.1811,1
8,5,1,0,0.54383,1
8,1,0,0,0.54694,1
8,4,0,0,0.77615,1
8,5,1,0,0.63561,1
8,4,1,1,0.73857,1
8,2,1,0,0.36914,1
8,4,0,0,0.33498,1
8,5,0,0,0.49465,1
8,5,1,0,0.49732,1
8,4,0,0,0.58247,1
8,3,1,0,0.45651,1
8,6,0,0,0.46784,1
8,1,1,0,0.28568,1
8,1,0,1,0.68898,1
8,6,0,0,0.42672,1
8,5,0,0,0.33248,1
8,4,1,0,0.51978,1
8,3,0,0,0.51123,1
8,2,1,0,0.41954,1
8,3,0,0,0.40366,1
8,1,0,0,0.46284,1
8,4,1,0,0.89982,1
