Subject,Distance,Context,Resp13,RT,Vis
3,2,1,1,0.24629,1
3,3,0,0,1.9709,1
3,3,0,0,0.19471,1
3,5,0,1,0.18376,1
3,3,1,1,0.18366,1
3,2,1,0,0.18368,1
3,3,0,0,0.62083,1
3,2,1,1,0.22489,1
3,2,0,1,0.24519,1
3,6,0,1,0.22385,1
4,3,1,0,3.554,2
4,6,0,0,3.7668,2
4,6,1,1,2.2865,1
4,2,0,1,2.8643,1
4,4,1,1,1.108,1
4,2,0,0,2.5191,2
4,6,0,1,1.5895,1
4,3,1,1,0.84843,1
4,3,0,1,0.80793,1
4,5,1,1,1.2624,1
4,3,1,1,1.6396,1
4,5,0,1,1.0995,1
4,5,1,1,0.89661,1
4,5,0,1,1.0687,1
4,1,1,0,1.7554,1
4,1,0,1,2.2444,1
4,6,1,0,3.3393,1
4,4,0,0,0.85976,1
4,2,0,1,1.8005,1
4,2,1,1,1.211,1
4,4,1,1,0.68759,1
4,3,0,1,0.61243,1
4,4,1,1,0.78722,1
4,2,1,0,0.6023,1
4,3,0,0,0.93913,1
4,2,1,0,0.66366,1
4,1,0,0,0.74072,1
4,1,0,0,0.64063,1
4,1,0,0,1.0146,1
4,1,1,0,0.61501,1
4,3,0,0,0.7369,1
4,5,1,1,0.84615,1
4,6,1,1,1.3609,1
4,4,1,1,0.57327,1
4,6,1,1,0.60461,1
4,3,0,1,0.46905,1
4,4,1,0,0.61251,1
4,5,0,1,0.57432,1
4,4,0,1,0.59888,1
4,5,0,1,0.48352,1
4,1,0,0,0.88181,1
4,3,1,0,0.50991,1
4,5,1,1,1.596,1
4,2,0,1,0.89754,1
4,6,1,1,1.1355,1
4,6,1,1,0.54075,1
4,4,0,1,0.59029,1
4,2,1,1,0.56108,1
4,5,0,1,0.58139,1
4,4,1,0,1.2558,1
4,3,1,1,0.64973,1
4,3,1,0,0.42676,1
4,1,1,1,0.61124,1
4,6,0,1,0.7038,1
4,3,0,1,0.30989,1
4,1,0,1,0.39883,1
4,3,0,1,0.56083,1
4,1,1,0,0.59265,1
4,5,0,1,0.56375,1
4,4,1,0,0.91364,1
4,5,1,0,0.31787,1
4,6,0,0,0.58591,1
4,3,1,0,0.42027,1
4,5,0,0,0.50082,1
4,4,0,1,0.74531,1
4,4,0,1,0.49177,1
4,2,1,0,1.3589,1
4,4,0,1,0.89834,1
4,2,0,0,0.37269,1
4,3,0,1,0.53783,1
4,5,1,0,1.3541,1
4,6,0,0,0.97431,1
4,6,1,1,0.54057,1
4,1,0,0,1.3952,1
4,4,0,1,0.51033,1
4,1,1,0,0.67679,1
4,6,0,1,0.41932,1
4,3,1,0,0.54024,1
4,2,0,1,0.31399,1
4,1,1,0,0.67559,1
4,6,1,1,0.81772,1
4,4,0,0,1.2888,1
4,5,0,1,0.77127,1
4,6,0,1,0.65587,1
4,1,0,1,0.84271,1
4,2,0,1,0.7883,1
4,4,1,1,1.9191,1
4,3,1,1,0.73327,1
4,5,1,0,1.4283,1
4,2,0,1,0.69183,1
4,1,0,1,0.70899,1
4,6,0,0,0.81224,1
4,2,1,1,0.82839,1
4,3,0,1,0.61836,1
4,1,1,1,0.95608,1
4,6,1,1,0.58241,1
4,1,1,1,0.68664,1
4,4,1,1,0.63931,1
4,2,1,1,0.70123,1
4,2,0,0,1.3572,1
4,4,0,1,0.93257,1
4,2,1,0,0.63995,1
4,5,0,1,0.6462,1
4,6,0,1,0.71259,1
4,2,1,0,0.78773,1
5,5,1,1,1.8467,2
5,2,1,1,2.1798,1
5,1,0,1,2.4259,1
5,4,0,1,0.84979,1
5,6,1,1,0.61255,1
5,4,1,1,1.1191,1
5,4,1,1,1.583,1
5,3,1,0,0.64443,1
5,4,0,1,0.66766,1
5,4,0,0,1.1227,1
5,2,1,0,0.97079,1
5,1,1,0,0.71131,1
5,5,1,1,0.55467,1
5,3,1,1,0.44307,1
5,6,0,1,0.45733,1
5,2,1,1,0.79054,1
5,4,0,1,0.54523,1
5,5,0,1,0.56983,1
5,1,1,1,0.46893,1
5,3,0,0,0.394,1
5,1,1,1,0.4524,1
5,6,0,1,0.53298,1
5,4,1,1,0.52958,1
5,4,0,1,0.52007,1
5,3,1,1,0.48241,1
5,5,0,0,0.48114,1
5,4,1,0,0.45707,1
5,2,1,0,0.485,1
5,3,0,1,0.51619,1
5,5,1,1,0.43138,1
5,5,0,1,0.49337,1
5,6,0,1,0.62102,1
5,4,1,0,0.41238,1
5,1,1,1,0.51768,1
5,2,0,1,0.32623,1
5,1,0,1,0.3588,1
5,4,1,1,0.33788,1
5,1,1,1,0.47649,1
5,6,0,1,0.52371,1
5,2,1,1,0.76356,1
5,5,1,1,0.38731,1
5,3,1,1,0.25579,1
5,5,0,1,0.35971,1
5,5,1,1,0.47265,1
5,5,1,1,0.34005,1
5,6,1,0,0.29028,1
5,3,0,0,0.30438,1
5,5,1,1,0.2781,1
5,6,0,1,0.33599,1
5,5,0,0,0.22808,1
5,2,0,1,0.24391,1
5,4,1,1,0.24634,1
5,6,1,1,0.27616,1
5,1,0,0,0.18959,1
5,2,1,0,0.37533,1
5,1,0,1,0.28959,1
5,5,0,1,0.33427,1
5,1,0,1,0.47812,1
5,5,1,1,0.37681,1
5,3,0,1,0.38296,1
5,2,0,1,0.25506,1
5,4,0,1,0.26776,1
5,2,1,1,0.27565,1
5,1,1,1,0.33054,1
5,3,1,1,0.4011,1
5,3,0,1,0.55251,1
5,6,1,1,0.32856,1
5,3,1,1,0.51582,1
5,5,0,0,0.33208,1
5,2,0,0,0.44587,1
5,3,1,1,0.37618,1
5,6,1,1,0.30727,1
5,4,0,0,0.34272,1
5,3,1,0,0.35789,1
5,1,0,0,0.38113,1
5,4,1,0,0.50056,1
5,2,0,1,0.30434,1
5,6,1,1,0.4097,1
5,6,1,1,0.29026,1
5,3,0,1,0.37608,1
5,5,1,0,0.25717,1
5,6,0,1,0.31973,1
5,1,1,1,0.50866,1
5,5,0,0,0.56709,1
5,1,0,0,0.29708,1
5,1,0,1,0.44828,1
5,3,0,1,0.42056,1
5,4,0,0,0.36525,1
5,1,1,1,0.2858,1
5,4,1,1,0.36579,1
5,2,0,1,0.25707,1
5,3,0,1,0.23502,1
5,2,1,1,0.19592,1
5,2,0,0,0.3507,1
5,5,0,0,0.34895,1
5,1,0,0,0.43637,1
5,6,1,1,0.24046,1
5,6,0,1,0.22327,1
5,6,1,1,0.34053,1
5,4,0,1,0.245,1
5,6,0,0,0.5418,1
5,1,1,1,0.51436,1
5,3,1,1,0.33449,1
6,1,0,0,0.56469,1
6,4,1,1,0.92141,1
6,4,0,1,0.70404,1
6,1,1,1,1.098,1
6,6,0,0,0.59287,1
6,6,1,0,0.73802,1
6,6,0,0,0.6304,1
6,2,0,0,0.71157,1
6,2,1,0,0.45629,1
6,6,0,1,0.59132,1
6,6,1,0,0.54231,1
6,3,1,0,0.58339,1
6,1,0,1,0.79605,1
6,2,1,0,0.65839,1
6,6,1,0,0.53716,1
6,5,0,1,0.75237,1
6,6,0,0,0.45583,1
6,5,1,0,0.55299,1
6,6,1,1,0.81562,1
6,4,0,0,0.87679,1
6,2,1,0,0.52618,1
6,4,0,1,0.23086,1
6,2,0,0,0.5639,1
6,4,0,0,0.68937,1
6,3,1,0,0.41148,1
6,5,1,0,0.62469,1
6,2,0,0,0.75132,1
6,5,0,0,0.86212,1
6,4,0,0,0.87919,1
6,5,1,1,0.6456,1
6,4,0,0,0.7702,1
6,5,1,0,0.8457,1
6,3,0,0,0.82283,1
6,5,0,1,0.48462,1
6,5,0,1,0.46277,1
6,1,1,1,0.42229,1
6,2,0,1,0.54038,1
6,4,0,0,0.54001,1
6,3,1,0,0.59373,1
6,1,0,0,0.75729,1
6,4,0,0,0.57597,1
6,6,0,1,0.52919,1
6,1,1,0,0.54073,1
6,3,1,0,0.70452,1
6,2,1,1,0.36008,1
6,3,0,1,0.49744,1
6,5,0,0,0.43761,1
6,5,1,1,0.43188,1
6,1,0,0,0.57497,1
6,2,0,0,0.54977,1
6,2,0,0,0.58925,1
6,5,1,0,0.492,1
6,1,1,1,0.49909,1
6,4,1,1,0.43594,1
6,3,1,1,0.44681,1
6,2,1,0,0.48178,1
6,3,0,1,0.35104,1
6,4,1,0,0.19227,1
6,5,1,1,0.39421,1
6,1,1,0,0.30152,1
6,4,1,0,0.47451,1
6,1,1,0,0.58664,1
6,3,1,1,0.54703,1
6,6,1,0,0.88919,1
6,1,0,1,0.635,1
6,1,0,0,0.56675,1
6,2,1,0,0.43737,1
6,1,1,0,0.53737,1
6,4,1,1,0.48321,1
6,5,0,0,0.5027,1
6,1,0,1,0.46568,1
6,2,0,0,0.56578,1
6,1,1,0,0.56486,1
6,6,0,0,1.1305,1
6,4,1,0,0.67204,1
6,3,0,0,0.56139,1
6,6,0,1,0.50565,1
6,4,1,1,0.46747,1
6,1,0,1,0.49304,1
6,2,1,0,0.35782,1
6,6,0,1,0.31254,1
6,6,1,0,0.41472,1
6,2,1,0,0.56541,1
6,2,0,1,0.39339,1
6,5,1,1,0.34642,1
6,6,0,1,0.79384,1
6,3,1,1,0.33912,1
6,6,1,1,0.51979,1
6,5,0,1,0.55037,1
6,1,1,1,0.34868,1
6,4,1,1,0.48574,1
6,5,0,0,0.4502,1
6,3,1,1,0.32464,1
6,6,1,1,0.51171,1
6,1,0,1,0.45401,1
6,3,0,1,0.5374,1
6,5,1,1,0.46906,1
6,3,0,1,0.53334,1
6,3,0,1,0.43398,1
6,3,0,0,0.56436,1
6,2,1,1,0.44608,1
6,5,0,0,0.48086,1
6,4,0,0,0.88971,1
6,6,1,1,0.83636,1
6,4,1,0,1.2364,1
6,3,0,1,0.7717,1
6,3,1,0,0.9306,1
7,5,1,0,1.3741,1
7,6,1,1,1.0861,1
7,1,1,1,0.73789,1
7,4,1,1,0.73615,1
7,5,0,0,0.46036,1
7,3,0,0,0.4346,1
7,2,1,1,1.0028,1
7,5,1,1,0.48177,1
7,4,0,1,0.65906,1
7,6,0,1,0.88915,1
7,6,0,1,0.6105,1
7,5,0,1,0.64278,1
7,3,1,0,0.4946,1
7,1,1,0,0.3986,1
7,6,1,0,0.27381,1
7,2,0,0,0.49753,1
7,4,0,0,0.62473,1
7,2,1,1,0.3484,1
7,4,1,1,0.63404,1
7,1,1,1,0.74566,1
7,4,0,0,0.4865,1
7,5,1,0,0.48613,1
7,1,0,1,0.43555,1
7,6,1,1,0.4046,1
7,6,1,0,0.40519,1
7,6,1,1,0.5973,1
7,1,1,1,0.18924,1
7,2,1,1,0.25605,1
7,4,1,1,0.18414,1
7,2,0,1,0.2866,1
7,6,0,1,0.45283,1
7,3,1,1,0.41035,1
7,5,0,1,0.90334,1
7,5,0,1,0.63932,1
7,3,0,1,0.53735,1
7,5,1,0,0.3301,1
7,2,1,0,0.34663,1
7,3,1,0,0.5535,1
7,1,1,0,0.33672,1
7,1,0,1,0.35343,1
7,4,1,0,0.27467,1
7,4,1,0,0.49934,1
7,4,0,0,0.39541,1
7,4,1,0,0.2966,1
7,1,0,0,0.31441,1
7,6,0,0,0.52082,1
7,5,0,0,0.276,1
7,4,1,0,0.28276,1
7,3,0,0,0.27499,1
7,1,0,0,0.28786,1
7,2,0,1,0.29266,1
7,5,1,1,0.25775,1
7,2,1,1,0.24568,1
7,1,0,1,0.30086,1
7,2,0,0,0.29715,1
7,3,0,0,0.54834,1
7,2,0,0,0.38501,1
7,3,0,0,0.27754,1
7,3,0,0,0.27361,1
7,2,1,0,0.34694,1
7,6,1,0,0.27638,1
7,5,1,0,0.275,1
7,5,0,0,0.18408,1
7,3,1,1,0.34867,1
7,4,0,1,0.34616,1
7,2,1,1,0.3322,1
7,5,1,0,0.24723,1
7,3,0,0,0.90486,1
7,5,0,1,0.38928,1
7,4,0,1,0.31059,1
7,1,0,1,0.23197,1
7,3,1,0,0.30329,1
7,3,1,0,0.2141,1
7,2,1,1,0.40267,1
7,5,1,1,0.45557,1
7,5,1,1,0.41123,1
7,6,1,1,0.38928,1
7,1,0,1,0.60206,1
7,5,0,0,0.34443,1
7,3,1,1,0.39818,1
7,3,1,1,0.53518,1
7,1,0,0,0.66416,1
7,1,1,0,0.51592,1
7,4,0,0,0.55919,1
7,2,0,0,0.55873,1
7,6,0,0,0.49299,1
7,1,1,0,0.47272,1
7,3,1,1,0.34086,1
7,4,1,1,0.29928,1
7,3,0,1,0.19001,1
7,1,1,1,0.31414,1
7,6,0,1,0.25146,1
7,3,0,1,0.24916,1
7,4,0,1,0.23358,1
7,6,0,1,0.50203,1
7,6,0,1,0.36003,1
7,5,0,0,0.24859,1
7,1,0,0,0.34403,1
7,2,0,0,0.35718,1
7,2,1,0,0.277,1
7,6,0,0,0.23475,1
7,6,1,0,0.23203,1
7,4,0,0,0.28188,1
7,4,1,0,0.30489,1
7,1,1,0,0.32109,1
8,4,0,0,3.1581,2
8,1,0,0,1.6909,1
8,2,0,0,1.1861,1
8,3,0,0,3.0282,1
8,6,1,0,0.76933,1
8,4,0,0,0.60175,1
8,6,0,1,0.9046,1
8,1,1,0,0.84936,1
8,4,1,0,0.69461,1
8,2,0,0,0.86201,1
8,2,1,1,4.4594,1
8,5,1,0,3.2789,1
8,4,0,0,0.7116,1
8,4,1,0,0.81542,1
8,6,1,0,1.1718,1
8,6,0,0,0.63982,1
8,3,0,0,0.57396,1
8,5,0,0,0.84887,1
8,1,0,0,0.75463,1
8,4,1,0,0.46239,1
8,2,1,0,0.57248,1
8,3,1,0,0.50365,1
8,5,1,0,0.44104,1
8,3,1,0,0.43614,1
8,3,0,1,0.58648,1
8,6,0,1,0.519,1
8,5,1,1,0.51148,1
8,5,0,1,0.48576,1
8,2,0,1,0.75743,1
8,6,0,1,0.53328,1
8,2,1,1,0.52349,1
8,3,0,1,0.50691,1
8,4,0,1,0.46118,1
8,3,1,1,0.39062,1
8,6,1,1,0.53656,1
8,2,1,1,0.37687,1
8,2,0,1,0.39155,1
8,1,0,1,0.38246,1
8,2,0,1,0.36049,1
8,5,1,1,0.32761,1
8,2,1,1,0.30736,1
8,3,1,1,0.34248,1
8,1,0,1,0.39753,1
8,3,1,1,0.30842,1
8,4,1,1,0.34938,1
8,4,1,1,0.3529,1
8,1,1,1,0.32133,1
8,1,1,1,0.37179,1
8,6,1,1,0.42051,1
8,5,1,1,0.40653,1
8,4,0,1,0.4511,1
8,5,0,1,0.2744,1
8,5,0,1,0.25402,1
8,5,0,1,0.34601,1
8,6,1,1,0.32388,1
8,2,0,1,0.34869,1
8,5,0,1,0.27299,1
8,2,1,1,0.31044,1
8,3,1,1,0.18366,1
8,6,1,1,0.21095,1
8,3,1,1,0.26142,1
8,2,1,1,0.2386,1
8,5,0,1,0.25792,1
8,4,1,1,0.25923,1
8,1,1,1,0.25879,1
8,5,1,1,0.23094,1
8,1,0,1,0.23414,1
8,6,0,1,0.28035,1
8,2,1,1,0.33326,1
8,4,1,1,0.38326,1
8,3,0,1,0.33773,1
8,5,1,1,0.28834,1
8,3,1,1,0.41423,1
8,6,0,1,0.39414,1
8,1,1,1,0.35391,1
8,6,0,1,0.33027,1
8,4,1,1,0.29906,1
8,1,1,1,0.35094,1
8,2,0,1,0.30468,1
8,1,0,1,0.31028,1
8,6,1,1,0.34753,1
8,6,0,1,0.30717,1
8,1,1,1,0.29654,1
8,4,1,1,0.37093,1
8,1,0,1,0.29104,1
8,3,0,1,0.33863,1
8,2,1,1,0.34139,1
8,5,0,1,0.34065,1
8,5,0,1,0.36922,1
8,4,0,1,0.32076,1
8,4,0,1,0.28194,1
8,5,1,1,0.344,1
8,3,1,1,0.29102,1
8,3,0,1,0.39366,1
8,1,0,1,0.34305,1
8,3,0,1,0.37934,1
8,6,1,1,0.30069,1
8,1,1,1,0.35748,1
8,6,1,1,0.35454,1
8,1,1,1,0.26597,1
8,4,0,1,0.38178,1
8,2,0,1,0.25226,1
8,5,1,1,0.42073,1
9,5,0,0,5.1027,1
9,1,1,1,1.8411,1
9,3,1,1,0.75984,1
9,2,0,0,0.66886,1
9,1,0,1,0.48402,1
9,6,1,0,1.014,1
9,4,0,1,0.72946,1
9,4,1,1,1.0929,1
9,2,0,0,0.50604,1
9,5,0,1,0.79565,1
9,1,0,0,0.55608,1
9,2,1,1,0.57468,1
9,3,1,1,0.5839,1
9,1,1,0,0.54572,1
9,3,1,1,0.53949,1
9,6,0,1,0.57946,1
9,6,1,1,0.51996,1
9,2,1,0,0.47755,1
9,4,1,1,0.54109,1
9,2,0,1,0.50286,1
9,5,0,1,1.0071,1
9,1,0,0,0.37383,1
9,1,1,0,0.54599,1
9,3,1,0,0.42788,1
9,4,0,1,0.41397,1
9,4,1,0,0.53076,1
9,2,1,1,0.48599,1
9,1,1,1,0.6143,1
9,3,0,1,0.65903,1
9,1,1,0,0.55479,1
9,1,1,1,0.5405,1
9,5,1,0,0.457,1
9,3,1,1,0.39966,1
9,6,1,1,0.39094,1
9,4,1,1,0.40409,1
9,4,0,1,0.31071,1
9,3,1,0,0.50651,1
9,6,1,1,0.43113,1
9,6,1,1,0.47711,1
9,2,1,1,0.7383,1
9,3,0,1,0.44328,1
9,3,1,1,0.48867,1
9,3,0,1,0.41186,1
9,3,1,1,0.36945,1
9,5,1,1,0.39278,1
9,4,0,0,0.51416,1
9,1,0,1,0.43911,1
9,6,0,1,0.50785,1
9,5,0,0,0.28259,1
9,5,0,1,0.59553,1
9,1,0,0,0.67087,1
9,2,1,1,0.65675,1
9,4,1,1,0.60546,1
9,3,0,0,0.52587,1
9,3,0,0,0.50629,1
9,1,0,0,1.0424,1
9,5,1,1,0.43787,1
9,6,0,1,0.58867,1
9,2,1,1,0.42704,1
9,5,1,1,0.43237,1
9,6,1,0,0.42031,1
9,4,1,0,0.42754,1
9,5,0,1,0.39452,1
9,1,1,1,0.32468,1
9,3,0,1,0.32363,1
9,2,0,0,0.25634,1
9,4,0,0,0.44644,1
9,2,0,0,0.48276,1
9,6,1,0,0.45692,1
9,1,1,1,0.50644,1
9,6,0,1,0.50268,1
9,3,0,1,0.35334,1
9,1,0,0,0.31264,1
9,1,1,0,0.69224,1
9,6,1,1,0.24475,1
9,5,0,1,0.41325,1
9,6,0,1,0.46317,1
9,3,0,1,0.44787,1
9,1,0,0,0.46358,1
9,5,0,1,0.52885,1
9,2,1,1,0.51024,1
9,2,0,0,0.62579,1
9,3,0,0,0.54246,1
9,6,0,1,0.64417,1
9,6,0,1,0.6361,1
9,5,1,1,0.52913,1
9,6,1,1,0.62748,1
9,2,1,1,0.51018,1
9,5,1,1,0.48717,1
9,2,0,1,0.52217,1
9,5,1,0,0.51298,1
9,4,0,0,0.57798,1
9,1,0,0,0.36867,1
9,6,0,1,0.67515,1
9,2,0,0,0.43434,1
10,2,0,0,1.8833,1
10,3,1,0,1.5563,1
10,5,1,1,1.549,1
10,4,0,1,3.3353,1
10,5,1,1,0.96232,1
10,4,0,1,1.0266,1
10,1,0,0,1.3154,1
10,1,0,0,2.3558,1
10,1,1,0,0.88215,1
10,4,1,0,1.9689,1
10,1,1,1,0.56702,1
10,4,0,1,0.61684,1
10,2,0,1,0.62687,1
10,2,1,1,0.52394,1
10,5,0,1,1.7297,1
10,1,1,1,0.70883,1
10,4,0,1,0.52014,1
