Subject,Distance,Context,Style,Item,ClassRef,RT,Vis
5,3,1,1,1,1,0.64146,2
5,1,0,1,3,1,1.2851,2
5,1,0,1,6,0,0.54381,2
5,2,1,1,2,0,0.62365,2
5,3,0,1,1,1,0.51615,1
5,1,1,1,6,0,0.62883,1
5,2,0,1,1,1,0.68878,2
5,2,0,1,4,1,0.51601,1
5,2,1,1,6,1,0.54119,1
5,1,0,1,4,1,0.63714,1
5,1,0,1,2,1,0.95355,1
5,3,0,1,3,1,0.49708,1
5,3,1,1,5,0,0.48391,1
5,1,1,1,2,0,0.40905,1
5,3,1,1,6,0,0.54759,2
5,1,1,1,3,1,0.51417,1
5,2,0,1,1,1,0.54866,2
5,2,1,1,5,0,0.62596,2
5,3,0,1,1,1,1.0367,2
5,1,1,1,5,0,0.45705,2
5,2,1,1,3,1,0.65041,2
5,1,1,1,6,0,0.59426,2
5,1,0,1,5,0,0.60144,3
5,2,1,1,2,0,0.60627,1
5,3,1,1,4,1,0.60464,1
5,2,0,1,3,1,0.70785,1
5,1,0,1,1,1,0.55039,2
5,2,1,1,6,0,0.50368,1
5,2,0,1,5,0,0.56076,1
5,3,1,1,2,0,0.58018,1
5,3,0,1,6,0,0.59811,1
5,3,0,1,2,0,0.65452,1
5,2,1,1,4,1,0.64664,1
5,1,0,1,2,0,0.66578,2
5,1,1,1,4,1,0.70061,3
5,1,0,1,6,0,0.6029,1
5,3,1,1,1,1,0.53613,1
5,1,0,1,3,0,0.56671,1
5,2,0,1,4,1,0.48675,1
5,2,0,1,6,0,0.58533,2
5,1,0,1,4,1,1.1564,2
5,1,1,1,1,1,0.54247,3
5,3,0,1,5,0,0.65557,2
5,3,0,1,4,1,0.62004,1
5,2,0,1,2,0,0.72337,1
5,3,1,1,3,1,0.63929,2
5,2,1,1,1,1,1.0252,2
5,2,1,1,2,0,0.63982,1
5,3,0,1,6,0,0.59237,1
5,1,1,1,3,0,0.64293,1
5,2,0,1,6,0,0.63685,1
5,2,1,1,5,0,0.5542,2
5,1,0,1,6,0,0.55583,2
5,3,1,1,1,1,0.56075,2
5,1,1,1,6,0,0.79187,2
5,3,0,1,2,0,0.86237,3
5,3,1,1,6,0,0.53431,3
5,1,0,1,5,0,0.53325,3
5,1,0,1,1,1,0.49324,2
5,1,1,1,5,0,0.58983,4
5,2,0,1,3,1,0.82973,3
5,3,0,1,1,1,0.49424,2
5,3,0,1,5,0,0.53013,3
5,1,1,1,1,1,0.6827,3
5,1,0,1,3,0,0.71808,3
5,3,1,1,4,1,1.3073,4
5,1,0,1,2,0,1.2123,3
5,3,0,1,4,1,0.59768,4
5,2,1,1,1,1,0.54828,3
5,3,1,1,5,0,0.65614,3
5,2,0,1,4,1,0.74202,2
5,2,1,1,6,0,0.87986,3
5,3,1,1,3,1,0.89357,4
5,2,0,1,1,1,0.49302,4
5,2,0,1,5,0,0.66158,4
5,3,1,1,2,1,0.82809,4
5,2,1,1,4,1,0.80342,3
5,2,0,1,2,1,0.88979,3
5,3,0,1,3,1,0.45495,2
5,1,0,1,4,1,0.78363,3
5,2,1,1,3,1,0.55948,3
5,1,1,1,2,0,0.86657,3
6,3,0,1,4,1,0.91109,1
6,1,1,1,3,0,0.64546,1
6,2,0,1,4,1,0.7655,1
6,3,0,1,1,1,1.2134,1
6,1,1,1,6,0,0.67099,1
6,1,0,1,3,0,0.94503,1
6,1,1,1,4,1,0.77505,1
6,1,0,1,2,0,0.64216,1
6,2,1,1,6,0,0.8268,1
6,1,0,1,4,1,0.93008,1
6,2,1,1,2,1,1.1051,1
6,2,1,1,3,0,0.60388,1
6,3,1,1,4,1,0.73785,1
6,1,1,1,5,0,0.68352,1
6,2,1,1,1,1,0.58548,1
6,2,0,1,6,0,0.77671,1
6,3,1,1,2,1,0.61981,1
6,3,1,1,3,0,0.6709,1
6,2,1,1,4,1,0.62516,1
6,3,0,1,2,0,0.99158,1
6,1,0,1,1,0,0.77164,1
6,3,1,1,5,1,0.75144,1
6,2,0,1,1,1,0.73065,1
6,1,0,1,5,0,0.62524,1
6,3,1,1,1,1,0.6058,1
6,3,0,1,6,0,0.62227,1
6,1,1,1,2,0,0.72844,1
6,1,0,1,6,0,0.60946,1
6,2,0,1,3,0,0.50794,1
6,2,0,1,5,0,0.65866,1
6,2,0,1,2,0,0.54738,1
6,3,1,1,6,0,0.5551,1
6,2,1,1,5,0,0.56251,1
6,3,0,1,3,0,0.65371,1
6,1,1,1,1,1,0.61804,1
6,3,0,1,5,0,0.48026,1
6,3,0,1,3,0,0.51521,1
6,3,0,1,2,0,0.51636,1
6,1,0,1,5,0,0.51103,1
6,1,1,1,1,1,0.57693,1
6,3,0,1,5,0,0.43608,1
6,2,1,1,1,1,0.68541,1
6,2,0,1,5,0,0.57256,1
6,2,1,1,2,0,0.60717,1
6,3,1,1,3,0,0.7925,1
6,3,1,1,6,0,0.51513,1
6,2,0,1,3,0,0.57305,1
6,1,1,1,6,0,0.49887,1
6,2,0,1,4,1,0.7296,1
6,1,1,1,2,0,0.40725,1
6,3,1,1,1,1,0.56871,1
6,1,1,1,5,0,0.76788,1
6,3,0,1,1,1,0.53699,1
6,3,0,1,4,1,0.63839,1
6,3,1,1,5,0,0.43375,1
6,1,0,1,1,1,1.0634,1
6,1,0,1,6,0,0.52087,1
6,2,1,1,3,0,0.62602,1
6,2,0,1,1,1,0.59853,1
6,3,1,1,2,0,0.55921,1
6,2,1,1,4,1,0.64639,1
6,2,0,1,6,0,0.63821,1
6,1,0,1,2,0,0.72156,1
6,1,1,1,3,0,0.57079,1
6,2,0,1,2,0,0.68867,1
6,3,1,1,4,1,1.1366,1
6,1,0,1,3,0,0.55113,1
6,2,1,1,6,0,0.57887,1
6,2,1,1,5,0,0.65174,1
6,1,1,1,4,1,0.65414,1
6,3,0,1,6,0,0.5661,1
6,1,0,1,4,1,1.2659,1
6,3,1,1,5,1,0.77693,1
6,3,0,1,3,1,0.87662,1
6,1,0,1,4,1,1.012,1
6,3,1,1,2,0,0.58005,1
6,1,1,1,6,0,0.5752,1
6,3,0,1,4,1,0.59639,1
6,3,0,1,5,0,0.61973,1
6,2,0,1,2,0,0.57755,1
6,2,1,1,6,0,0.55544,1
6,1,1,1,2,0,0.52484,1
6,2,0,1,4,1,0.63589,1
6,1,1,1,1,0,0.95593,1
6,3,0,1,6,0,0.57388,1
6,3,0,1,2,0,0.67694,1
6,1,1,1,5,0,0.777,1
6,2,1,1,2,0,1.3056,1
6,3,0,1,1,1,0.64391,1
6,1,1,1,3,0,0.57413,1
6,1,1,1,4,0,0.88838,1
6,3,1,1,6,0,0.55174,1
6,3,1,1,3,0,0.6991,1
6,2,0,1,1,1,0.6568,1
6,2,0,1,6,0,0.51085,1
6,1,0,1,1,1,0.6709,1
6,1,0,1,6,0,0.59215,1
6,2,1,1,1,1,0.59328,1
6,2,1,1,5,0,0.48393,1
6,3,1,1,4,1,0.70584,1
6,2,1,1,3,0,1.1263,1
6,2,0,1,5,0,0.7188,1
6,3,1,1,1,1,0.79286,1
6,1,0,1,2,0,0.62799,1
6,1,0,1,3,1,1.224,1
6,2,1,1,4,1,0.85845,1
6,1,0,1,5,0,0.46301,1
6,2,0,1,3,1,0.94635,1
6,2,1,1,5,0,0.65935,1
6,1,0,1,3,0,0.72981,1
6,3,1,1,1,1,0.5119,1
6,2,0,1,4,0,0.41996,1
6,2,0,1,1,1,0.67094,1
6,1,0,1,2,0,0.70824,1
6,1,1,1,6,0,0.68685,1
6,1,1,1,1,1,0.67734,1
6,3,1,1,4,1,0.80462,1
6,3,1,1,3,0,0.67267,1
6,1,1,1,4,0,0.68042,1
6,3,1,1,6,0,0.6997,1
6,1,0,1,5,0,0.83967,1
6,2,1,1,2,0,0.64968,1
6,3,1,1,5,0,0.71549,1
6,1,1,1,3,0,0.70812,1
6,1,0,1,1,1,0.62919,1
6,1,1,1,2,0,0.57184,1
6,1,1,1,5,0,0.58507,1
6,2,1,1,6,0,0.70356,1
6,3,1,1,2,0,0.57353,1
6,3,0,1,1,1,0.65561,1
6,3,0,1,6,0,0.59521,1
6,3,0,1,4,1,0.78259,1
6,2,0,1,6,0,0.49255,1
6,1,0,1,4,1,1.3384,1
6,2,0,1,5,0,0.6097,1
6,2,0,1,3,0,0.64957,1
6,1,0,1,6,0,0.59134,1
6,3,0,1,3,0,0.75613,1
6,2,0,1,2,0,0.51728,1
6,2,1,1,3,0,0.66715,1
6,3,0,1,2,0,0.61976,1
6,2,1,1,1,1,0.71904,1
6,3,0,1,5,0,0.59159,1
6,3,1,1,4,1,0.73199,1
6,3,0,1,1,1,0.72786,1
6,3,1,1,3,0,0.55576,1
6,1,0,1,5,0,0.52237,1
6,3,0,1,2,0,0.61895,1
6,2,1,1,4,0,0.43688,1
6,3,1,1,6,0,0.46222,1
6,2,1,1,1,1,0.58658,1
6,3,0,1,5,0,0.52997,1
6,2,1,1,2,1,0.42726,1
6,2,0,1,4,1,0.68644,1
6,1,1,1,3,0,0.58096,1
6,3,0,1,6,0,0.64442,1
6,1,1,1,5,0,0.71667,1
6,2,1,1,3,0,0.72139,1
6,2,1,1,5,0,0.69205,1
6,1,0,1,1,1,0.70252,1
6,3,1,1,5,0,0.67588,1
6,2,0,1,1,1,0.90709,1
6,1,0,1,3,0,0.61492,1
6,1,1,1,2,0,0.64566,1
6,3,1,1,1,1,0.58963,1
6,3,0,1,3,0,0.51997,1
6,2,0,1,6,0,0.65879,1
6,1,0,1,2,0,0.60933,1
6,1,0,1,6,0,0.64317,1
6,1,1,1,1,1,0.8377,1
6,3,1,1,2,0,0.56105,1
6,1,1,1,6,0,0.51626,1
6,2,0,1,5,0,0.49417,1
6,3,0,1,4,0,0.46607,1
6,2,0,1,3,0,0.56723,1
6,2,1,1,6,0,0.82861,1
6,1,1,1,4,1,1.2011,1
6,2,0,1,2,0,0.49227,1
6,1,0,1,4,1,1.019,1
6,3,1,1,2,0,0.63183,1
6,3,1,1,1,1,0.5803,1
6,1,0,1,2,0,0.56631,1
6,1,0,1,3,0,0.60821,1
6,1,1,1,5,0,0.71604,1
6,2,1,1,2,1,0.98667,1
6,1,0,1,4,0,0.6167,1
6,1,1,1,2,1,0.77772,1
6,1,1,1,1,1,0.70774,1
6,2,1,1,5,0,0.55236,1
6,2,0,1,6,0,0.93813,1
6,1,1,1,3,0,0.59891,1
6,1,0,1,1,1,0.63667,1
6,2,0,1,2,0,0.56523,1
6,3,0,1,4,1,1.0706,1
6,3,1,1,5,0,0.59912,1
6,2,0,1,4,0,0.74767,1
6,3,1,1,6,0,0.72356,1
6,1,1,1,4,1,0.77741,1
6,3,0,1,2,0,0.68921,1
6,2,1,1,4,1,0.68645,1
6,2,0,1,3,0,0.82978,1
6,1,1,1,6,0,0.63289,1
6,2,0,1,5,0,0.80486,1
6,2,1,1,1,1,0.76444,1
6,3,1,1,3,0,0.57336,1
6,3,0,1,1,1,0.87064,1
6,1,0,1,6,0,0.74904,1
6,2,1,1,3,0,0.9257,1
6,3,1,1,4,1,0.71494,1
6,3,0,1,5,0,0.92683,1
6,3,0,1,6,0,0.67733,1
6,1,0,1,5,1,1.0757,1
6,2,1,1,6,0,0.54981,1
6,3,0,1,5,0,0.56475,1
6,1,1,1,6,0,0.64171,1
6,3,0,1,4,1,0.58847,1
6,1,1,1,2,0,0.64498,1
6,3,1,1,1,1,0.56741,1
6,1,0,1,2,0,0.58344,1
6,2,1,1,1,1,0.61137,1
6,1,0,1,4,0,0.44916,1
6,2,0,1,1,1,0.52927,1
6,3,1,1,6,0,0.68835,1
6,1,0,1,3,0,0.84562,1
6,1,1,1,5,1,0.98294,1
6,3,0,1,6,0,0.57881,1
6,2,0,1,4,1,0.74197,1
6,1,0,1,6,0,0.64464,1
6,3,0,1,1,1,0.76446,1
6,3,1,1,5,0,0.62773,1
6,2,0,1,6,0,0.86025,1
6,2,0,1,3,1,0.79735,1
6,2,0,1,2,0,0.71198,1
6,1,1,1,3,0,1.2719,1
6,3,0,1,2,0,0.95704,1
6,1,1,1,1,1,0.68118,1
6,2,1,1,5,0,0.61025,1
6,3,1,1,3,0,0.84406,1
6,3,1,1,2,0,0.77938,1
6,2,1,1,6,0,0.71601,1
6,3,0,1,3,0,0.91254,1
6,1,1,1,4,1,0.70462,1
6,1,0,1,1,0,0.60516,1
6,2,1,1,3,0,0.61772,1
6,2,0,1,5,0,0.75703,1
6,2,1,1,4,1,1.0114,1
6,2,1,1,2,0,0.58263,1
6,1,0,1,5,0,0.64726,1
6,1,1,1,1,1,0.76995,1
6,2,1,1,4,1,0.77563,1
6,1,0,1,3,0,0.58106,1
6,1,1,1,2,0,0.80953,1
6,3,1,1,3,0,1.0293,1
6,3,1,1,5,0,0.55269,1
6,3,0,1,3,1,0.84131,1
6,2,0,1,1,1,0.81184,1
6,1,0,1,6,0,0.56644,1
6,1,0,1,1,1,0.7063,1
6,2,0,1,6,0,0.6601,1
6,2,1,1,3,1,0.62422,1
6,1,0,1,5,0,0.60143,1
6,3,0,1,2,0,0.87516,1
6,1,1,1,6,1,0.64184,1
6,2,0,1,2,0,0.53781,1
6,1,1,1,5,0,0.67166,1
6,3,0,1,1,1,0.69398,1
6,1,0,1,4,0,0.78487,1
6,2,1,1,6,0,0.77936,1
6,2,0,1,4,1,0.6993,1
6,1,0,1,2,0,0.52258,1
6,3,1,1,1,1,0.5471,1
6,3,1,1,2,0,0.59581,1
6,3,0,1,4,1,0.78964,1
6,3,1,1,6,0,0.59539,1
6,3,0,1,5,0,0.76816,1
6,3,0,1,6,0,0.75402,1
6,3,1,1,4,1,0.76383,1
6,2,1,1,5,0,0.60924,1
6,2,0,1,3,0,0.93775,1
6,2,1,1,1,1,0.70428,1
6,2,1,1,2,0,0.63968,1
6,2,0,1,5,0,0.65826,1
6,1,1,1,3,0,0.62658,1
6,1,1,1,4,1,0.73395,1
6,3,1,1,2,0,0.68175,1
6,2,1,1,5,0,0.57113,1
6,3,1,1,4,1,0.67557,1
6,1,1,1,6,0,0.62423,1
6,2,0,1,3,0,1.0893,1
6,2,0,1,4,1,0.61474,1
6,2,0,1,1,1,1.0992,1
6,1,0,1,2,0,0.53844,1
6,1,1,1,3,1,0.53694,1
6,3,1,1,1,1,0.64369,1
6,2,1,1,2,0,0.54739,1
6,3,1,1,6,1,0.96607,1
6,1,0,1,1,0,0.52951,1
6,3,0,1,6,0,0.76441,1
6,3,0,1,2,0,0.70044,1
6,2,0,1,6,0,0.71841,1
6,3,1,1,3,0,1.1375,1
6,2,1,1,4,1,0.67336,1
6,1,0,1,6,0,0.66654,1
6,2,1,1,3,0,0.88996,1
6,3,0,1,5,1,0.6624,1
6,1,1,1,4,0,0.59637,1
6,2,0,1,5,0,0.8436,1
6,2,1,1,1,1,0.77693,1
6,3,0,1,3,0,0.61267,1
6,1,1,1,1,1,1.0501,1
6,1,0,1,5,0,0.97261,1
6,2,0,1,2,0,1.2137,1
6,1,1,1,5,1,0.62293,1
6,2,1,1,6,0,0.64355,1
6,3,1,1,5,1,0.61593,1
6,3,0,1,4,1,1.1947,1
6,1,0,1,3,0,0.63527,1
6,3,0,1,1,1,0.62652,1
6,1,0,1,4,0,1.0171,1
6,1,0,0,7,0,0.71282,1
6,3,0,0,12,1,0.61874,1
6,3,1,0,7,1,0.70935,1
6,2,1,0,12,0,0.6879,1
6,1,0,0,8,0,0.80718,1
6,1,1,0,12,0,0.70958,1
6,3,0,0,11,1,0.77094,1
6,2,0,0,12,0,0.68025,1
6,1,1,0,11,1,0.67274,1
6,1,0,0,9,0,0.57874,1
6,1,1,0,7,0,0.75071,1
6,3,1,0,9,1,0.88705,1
6,3,1,0,11,1,0.73659,1
6,2,1,0,8,0,0.71298,1
6,3,1,0,12,0,0.67495,1
6,2,0,0,8,0,0.63491,1
6,2,0,0,11,1,0.77613,1
6,3,0,0,10,0,0.68789,1
6,3,0,0,8,1,0.64391,1
6,1,0,0,11,1,0.69249,1
6,2,0,0,7,1,0.77646,1
6,2,0,0,10,0,0.48303,1
6,3,0,0,9,1,0.77627,1
6,1,0,0,10,0,0.43485,1
6,2,1,0,9,0,0.59005,1
6,3,0,0,7,1,0.76069,1
6,3,1,0,8,1,0.6367,1
6,2,1,0,7,0,0.69111,1
6,2,0,0,9,1,0.62519,1
6,2,1,0,10,0,0.56425,1
6,1,1,0,9,0,0.65641,1
6,2,1,0,11,1,0.64282,1
6,1,1,0,10,0,0.54464,1
6,1,0,0,12,0,0.59133,1
6,1,1,0,8,0,0.7153,1
6,3,1,0,10,0,0.69042,1
6,2,1,0,8,0,0.61234,1
6,3,0,0,11,1,0.58822,1
6,3,1,0,7,1,0.62535,1
6,3,1,0,10,0,0.47942,1
6,3,1,0,11,1,0.6753,1
6,2,1,0,7,0,0.70519,1
6,1,0,0,9,0,0.53869,1
6,1,0,0,10,0,0.71641,1
6,3,1,0,8,1,0.62755,1
6,1,1,0,11,1,0.64966,1
6,3,0,0,9,1,0.60567,1
6,1,0,0,12,0,0.50005,1
6,2,0,0,10,0,0.57482,1
6,2,1,0,9,1,0.61066,1
6,3,1,0,12,0,0.63512,1
6,2,0,0,8,0,0.64193,1
6,2,0,0,9,1,0.71641,1
6,2,0,0,7,1,0.76221,1
6,3,0,0,10,0,0.58492,1
6,1,1,0,9,0,0.64482,1
6,2,0,0,12,0,0.59464,1
6,2,1,0,11,1,0.67128,1
6,1,1,0,12,0,0.46928,1
6,1,0,0,7,1,0.72162,1
6,3,0,0,12,0,0.41787,1
6,1,0,0,11,1,0.61443,1
6,3,0,0,7,1,0.5948,1
6,1,1,0,10,1,0.48497,1
6,1,0,0,8,0,0.52476,1
6,2,0,0,11,1,0.68055,1
6,2,1,0,10,0,0.53002,1
6,3,0,0,8,1,0.6785,1
6,1,1,0,7,1,0.7104,1
6,1,1,0,8,0,0.48569,1
6,2,1,0,12,0,0.50226,1
6,3,1,0,9,0,0.8541,1
6,1,1,0,12,0,0.56808,1
6,2,0,0,10,0,0.53526,1
6,2,1,0,9,0,0.43047,1
6,3,0,0,11,1,0.64663,1
6,1,1,0,7,1,0.65842,1
6,1,1,0,10,0,0.4836,1
6,2,1,0,8,0,0.65558,1
6,3,1,0,11,1,0.57155,1
6,1,1,0,8,0,0.45936,1
6,1,0,0,7,1,0.56208,1
6,3,0,0,9,0,0.41133,1
6,1,0,0,12,0,0.45574,1
6,1,0,0,8,0,0.57046,1
6,3,1,0,10,0,0.6989,1
6,2,1,0,11,1,0.73555,1
6,3,1,0,9,0,0.56424,1
6,3,1,0,12,1,0.64675,1
6,3,1,0,7,1,0.68191,1
6,2,0,0,12,0,0.44194,1
6,2,0,0,9,0,0.68318,1
6,2,0,0,7,1,0.70497,1
6,1,0,0,11,1,0.61967,1
6,3,0,0,7,1,0.62977,1
6,2,1,0,10,0,0.76868,1
6,2,1,0,12,0,0.77408,1
6,2,0,0,8,0,0.61618,1
6,3,0,0,12,0,0.61643,1
6,3,0,0,8,1,0.79452,1
6,1,1,0,9,0,0.65644,1
6,2,0,0,11,1,0.68151,1
6,3,0,0,10,0,0.61095,1
6,1,1,0,11,1,0.5934,1
6,1,0,0,9,0,0.53864,1
6,3,1,0,8,1,0.64134,1
6,2,1,0,7,1,0.59524,1
6,1,0,0,10,0,0.47377,1
6,2,1,0,9,0,0.61367,1
6,1,0,0,12,0,0.62629,1
6,1,1,0,10,0,0.82612,1
6,1,1,0,9,0,0.83745,1
6,2,1,0,8,0,0.74062,1
6,3,0,0,7,1,0.63187,1
6,3,1,0,10,0,0.65181,1
6,2,0,0,7,1,0.53305,1
6,1,0,0,11,1,0.58159,1
6,3,1,0,12,0,0.50685,1
6,2,0,0,11,1,0.5809,1
6,3,1,0,9,0,0.63003,1
6,1,0,0,8,0,0.63935,1
6,3,0,0,9,0,0.6886,1
6,1,1,0,8,1,0.75508,1
6,1,1,0,12,0,0.54785,1
6,1,1,0,7,1,0.69694,1
6,2,1,0,10,0,0.47623,1
6,3,1,0,7,1,0.45422,1
6,2,1,0,11,1,0.55742,1
6,2,1,0,12,0,0.4133,1
6,3,0,0,11,1,0.65263,1
6,1,0,0,9,0,0.54326,1
6,2,0,0,8,0,0.82495,1
6,2,1,0,7,1,0.53773,1
6,3,0,0,10,0,0.55097,1
6,1,0,0,7,1,0.53678,1
6,2,0,0,10,0,0.74488,1
6,1,1,0,11,1,0.66939,1
6,2,0,0,12,0,0.58452,1
6,3,0,0,8,1,0.63855,1
6,2,0,0,9,0,0.67039,1
6,3,1,0,8,1,0.73832,1
6,3,1,0,11,1,0.66893,1
6,1,0,0,10,0,0.76953,1
6,3,0,0,12,0,0.88866,1
6,3,0,0,9,1,0.75011,1
6,3,0,0,8,1,0.84653,1
6,1,0,0,10,0,0.57044,1
6,1,0,0,9,0,0.75039,1
6,3,1,0,8,1,0.78096,1
6,2,1,0,12,0,0.77814,1
6,3,0,0,7,1,0.62941,1
6,3,1,0,11,1,0.63936,1
6,3,0,0,10,0,0.60643,1
6,1,0,0,12,0,1.2031,1
6,3,1,0,10,0,0.53005,1
6,2,0,0,7,1,0.53937,1
6,2,1,0,8,0,0.56674,1
6,2,0,0,11,1,0.45396,1
6,2,1,0,9,0,0.46518,1
6,1,1,0,11,1,0.42041,1
6,3,1,0,7,1,0.81497,1
6,1,1,0,9,0,0.59832,1
6,2,0,0,9,0,0.56061,1
6,3,1,0,12,0,0.67343,1
6,3,1,0,9,0,0.67188,1
6,1,1,0,10,0,0.5751,1
6,1,0,0,11,1,1.1032,1
6,1,1,0,7,1,0.90073,1
6,1,1,0,12,0,0.53482,1
6,2,0,0,8,1,0.61558,1
6,2,1,0,7,0,0.56822,1
6,1,0,0,8,0,0.58607,1
6,2,0,0,12,0,0.54937,1
6,1,1,0,8,0,0.53179,1
6,2,1,0,11,1,0.69294,1
6,2,1,0,10,0,0.60778,1
6,3,0,0,11,1,0.58089,1
6,2,0,0,10,0,0.52605,1
6,3,0,0,9,1,0.60075,1
6,3,0,0,12,0,0.49396,1
6,2,1,0,7,1,0.67408,1
6,1,1,0,8,0,0.33653,1
6,1,1,0,12,0,0.60123,1
6,2,1,0,10,0,0.60888,1
6,2,1,0,11,1,0.46224,1
6,2,0,0,7,1,0.63351,1
6,2,1,0,9,0,0.53928,1
6,3,1,0,10,0,0.59475,1
6,1,0,0,8,0,0.80721,1
6,3,1,0,12,0,0.66714,1
6,1,0,0,10,0,0.69908,1
6,2,1,0,12,0,0.67294,1
6,1,0,0,11,1,0.58886,1
6,3,0,0,10,0,0.56282,1
6,3,1,0,9,1,0.62408,1
6,3,1,0,8,1,0.82389,1
6,3,1,0,7,1,0.72,1
6,1,1,0,9,0,0.47463,1
6,2,0,0,12,0,0.64169,1
6,2,1,0,8,1,0.6762,1
6,2,0,0,11,1,0.60216,1
6,1,0,0,12,0,0.52679,1
6,1,0,0,7,1,0.6267,1
6,1,1,0,10,0,0.72336,1
6,3,0,0,11,1,0.59584,1
6,2,0,0,8,0,0.65787,1
6,1,1,0,11,1,0.37249,1
6,3,0,0,7,0,0.63154,1
6,1,0,0,9,1,0.69825,1
6,3,0,0,8,1,0.64819,1
6,2,0,0,9,1,0.78666,1
6,1,1,0,7,1,0.68869,1
6,3,1,0,11,1,0.66255,1
6,1,0,0,9,1,0.80662,1
6,3,0,0,10,0,0.56518,1
6,1,0,0,12,0,0.623,1
6,1,1,0,10,0,0.73782,1
6,2,1,0,9,1,0.64951,1
6,1,1,0,11,1,0.83872,1
6,3,1,0,8,1,0.77405,1
6,2,1,0,10,0,0.61462,1
6,1,1,0,12,0,0.61318,1
6,1,0,0,8,0,0.65525,1
6,3,1,0,12,0,0.60705,1
6,2,0,0,8,0,0.66629,1
6,3,0,0,12,0,0.70961,1
6,2,0,0,10,0,0.62265,1
6,2,1,0,7,1,0.60676,1
6,3,0,0,11,1,0.56595,1
6,2,0,0,9,1,0.69171,1
6,2,0,0,11,1,0.59982,1
6,3,0,0,7,1,0.60173,1
6,3,1,0,10,0,0.59553,1
6,1,1,0,7,1,0.61887,1
6,3,1,0,11,1,0.68412,1
6,2,1,0,12,0,0.63058,1
6,3,0,0,8,1,0.62009,1
6,1,1,0,9,0,0.72048,1
6,2,0,0,12,0,0.60234,1
6,1,1,0,8,0,0.70094,1
6,2,1,0,11,1,0.79359,1
6,1,0,0,7,1,0.81258,1
6,1,0,0,11,1,1.1733,1
6,2,0,0,7,1,0.6193,1
6,1,0,0,10,0,0.82833,1
6,3,0,0,9,1,0.72049,1
6,2,1,0,8,0,0.67578,1
6,3,1,0,9,1,0.55229,1
6,3,1,0,12,0,0.62746,1
6,3,1,0,8,1,0.56344,1
6,2,0,0,10,0,0.63131,1
6,1,0,0,7,1,0.54797,1
6,1,1,0,12,0,0.52659,1
6,2,0,0,8,0,0.72772,1
6,1,1,0,7,1,0.75571,1
6,1,1,0,9,0,0.59766,1
6,2,1,0,10,0,0.62944,1
6,3,0,0,11,1,0.67277,1
6,1,1,0,10,0,0.52011,1
6,1,0,0,12,1,0.60253,1
6,3,1,0,11,1,0.46321,1
6,2,1,0,12,0,0.63381,1
6,3,0,0,8,1,0.62624,1
6,2,1,0,7,1,0.73513,1
6,2,0,0,11,1,0.65283,1
6,3,0,0,10,0,0.47798,1
6,2,0,0,9,1,0.60682,1
6,1,1,0,11,1,0.58049,1
6,1,0,0,8,0,0.61374,1
6,3,1,0,10,1,0.40309,1
6,3,1,0,7,1,0.58903,1
6,2,0,0,12,0,0.76477,1
6,1,0,0,9,0,0.65284,1
6,2,1,0,8,1,0.90477,1
6,3,0,0,7,1,0.68257,1
6,1,0,0,11,1,1.2779,1
6,2,0,0,7,1,0.50435,1
6,3,1,0,9,1,0.70354,1
6,1,0,0,10,0,0.61484,1
6,3,0,0,12,0,0.60538,1
6,2,1,0,11,1,0.64592,1
6,3,0,0,9,1,0.58125,1
6,1,1,0,8,0,0.54047,1
6,2,0,0,10,0,0.58975,1
6,2,0,0,8,0,0.71024,1
6,2,0,0,12,0,0.53006,1
6,3,0,0,11,1,0.57075,1
6,1,1,0,8,0,0.52201,1
6,3,1,0,9,1,0.60711,1
6,3,1,0,12,0,0.47448,1
6,2,0,0,11,1,0.5016,1
6,1,0,0,7,0,0.46819,1
6,2,1,0,9,1,0.46356,1
6,1,1,0,11,1,0.67763,1
6,3,0,0,12,0,0.51184,1
6,3,1,0,7,1,0.52988,1
6,1,1,0,9,0,0.51205,1
6,2,0,0,7,1,0.50577,1
6,2,1,0,10,0,0.57231,1
6,2,1,0,11,1,0.55633,1
6,2,1,0,12,0,0.57024,1
6,1,0,0,11,0,0.52884,1
6,2,1,0,8,0,0.71672,1
6,3,1,0,10,0,0.73395,1
6,3,0,0,9,1,0.65526,1
6,3,1,0,11,1,0.65383,1
6,1,0,0,8,0,0.50559,1
6,3,0,0,7,1,0.53962,1
6,3,0,0,10,0,0.52027,1
6,1,0,0,9,1,0.53817,1
6,1,1,0,12,0,0.55209,1
6,1,0,0,10,0,0.66803,1
6,3,1,0,8,1,0.59518,1
6,1,1,0,10,0,0.43722,1
6,2,1,0,7,1,0.92023,1
6,2,0,0,9,0,0.46504,1
6,1,1,0,7,1,0.89085,1
6,1,0,0,12,0,0.70462,1
7,3,0,0,11,1,1.3189,1
7,1,0,0,8,0,1.7807,1
7,3,1,0,12,1,1.5838,1
7,1,1,0,10,1,1.5442,1
7,2,0,0,12,1,1.0016,1
7,2,1,0,10,0,1.362,1
7,2,1,0,11,1,1.2924,1
7,2,0,0,9,0,1.7096,1
7,1,0,0,7,0,1.2921,1
7,3,1,0,10,0,2.0885,1
7,2,1,0,12,1,1.802,1
7,3,0,0,7,1,0.85947,1
7,3,0,0,8,1,0.90282,1
7,2,0,0,11,1,0.80314,1
7,2,0,0,8,1,1.1426,1
7,3,0,0,12,1,1.2561,1
