Subject,Distance,Context,Condition,ClassRef,RT,Vis
2,2,0,1,0,1.0498,2
2,4,1,1,0,2.8691,1
2,5,0,1,0,1.1083,1
2,6,1,1,0,0.89128,1
2,4,0,1,0,0.67336,1
2,6,0,1,0,0.86562,1
2,6,1,1,0,1.1141,1
2,2,0,1,0,1.1202,1
2,3,1,1,0,1.0356,1
2,4,1,1,0,1.1913,1
2,1,0,1,0,0.69354,1
2,5,0,1,0,0.88331,1
2,2,1,1,0,0.73448,1
2,4,0,1,0,0.69905,1
2,1,1,1,0,0.8299,1
2,5,1,1,0,1.0573,1
2,3,0,1,0,1.0266,1
2,1,1,1,0,0.96027,1
2,3,0,1,0,0.83117,1
2,5,1,1,0,1.0628,1
2,6,1,1,0,1.7102,1
2,6,0,1,0,0.7695,1
2,1,0,1,0,1.1246,1
2,2,1,1,0,1.3585,1
2,5,0,1,0,0.78303,1
2,4,1,1,0,0.85666,1
2,4,0,1,0,0.83986,1
2,3,1,1,0,0.89868,1
2,2,0,1,0,1.5046,1
2,1,1,1,0,0.92064,1
2,5,0,1,0,1.4728,1
2,2,1,1,0,0.70262,1
2,4,0,1,0,2.4171,1
2,5,1,1,0,1.8363,1
2,3,1,1,0,1.2668,1
2,3,0,1,1,2.2554,1
2,6,0,1,0,1.2882,1
2,4,1,1,0,1.2128,1
2,1,0,1,0,1.3775,1
2,6,1,1,0,1.3493,1
2,2,0,1,0,0.7625,1
2,4,1,1,0,1.1531,1
2,2,0,1,0,0.78282,1
2,5,1,1,0,1.1088,1
2,5,0,1,0,0.94734,1
2,1,1,1,0,2.209,1
2,3,0,1,0,2.8801,1
2,3,1,1,0,0.92663,1
2,1,0,1,0,0.93642,1
2,4,0,1,0,0.87769,1
2,6,1,1,0,0.65694,1
2,6,0,1,0,1.1342,1
2,2,1,1,0,2.0718,1
2,2,0,1,0,0.72084,1
2,2,1,1,0,0.99503,1
2,3,0,1,0,1.8502,1
2,4,0,1,0,0.63375,1
2,5,1,1,0,0.65241,1
2,1,0,1,0,1.3877,1
2,5,0,1,0,1.2037,1
2,1,1,1,0,1.3383,1
2,6,0,1,0,0.76002,1
2,3,1,1,0,1.9804,1
2,6,1,1,0,1.587,1
2,4,1,1,0,0.69155,1
2,6,0,1,0,1.742,1
2,4,1,1,0,0.83452,1
2,5,1,1,0,0.80712,1
2,6,1,1,0,1.1241,1
2,5,0,1,0,1.2366,1
2,3,0,1,0,1.088,1
2,2,1,1,0,0.81265,1
2,4,0,1,0,1.4216,1
2,2,0,1,0,1.3581,1
2,3,1,1,0,2.0701,1
2,1,0,1,0,2.0071,1
2,1,1,1,0,0.70064,1
2,3,0,1,0,0.66025,1
2,2,1,1,0,0.85752,1
2,5,1,1,0,0.74345,1
2,5,0,1,0,1.5719,1
2,4,1,1,0,0.6378,1
2,6,1,1,0,1.6131,1
2,1,1,1,0,0.75749,1
2,4,0,1,0,0.71202,1
2,1,0,1,0,1.1485,1
2,3,1,1,0,0.96259,1
2,2,0,1,0,0.99728,1
2,6,0,1,0,1.0785,1
2,3,1,1,0,2.5308,1
2,6,0,1,0,1.3373,1
2,6,1,1,0,1.092,1
2,1,1,1,0,0.66477,1
2,1,0,1,0,0.75085,1
2,5,1,1,0,0.64741,1
2,2,1,1,0,1.027,1
2,4,0,1,0,0.74034,1
2,4,1,1,0,0.60594,1
2,3,0,1,0,0.77149,1
2,2,0,1,0,0.61566,1
2,5,0,1,0,0.60857,1
2,2,1,1,0,0.68518,1
2,6,0,1,0,0.77554,1
2,5,1,1,0,0.76096,1
2,2,0,1,0,0.66698,1
2,4,1,1,0,0.86494,1
2,5,0,1,0,0.69567,1
2,6,1,1,0,1.6445,1
2,4,0,1,0,0.80971,1
2,1,1,1,0,1.6175,1
2,1,0,1,0,0.73418,1
2,3,1,1,0,0.75514,1
2,3,0,1,0,0.89914,1
2,2,1,1,0,0.84015,1
2,6,1,1,0,0.88228,1
2,5,0,1,0,0.70959,1
2,1,1,1,0,2.6703,1
2,3,1,1,0,0.72601,1
2,4,0,1,0,0.67249,1
2,5,1,1,0,0.69513,1
2,4,1,1,0,0.71106,1
2,2,0,1,0,0.73362,1
2,6,0,1,0,2.3828,1
2,3,0,1,0,0.70926,1
2,4,1,1,0,0.96777,1
2,5,1,1,0,1.7489,1
2,6,0,1,0,1.7006,1
2,2,1,1,0,0.76128,1
2,1,1,1,0,0.87943,1
2,2,0,1,0,1.0963,1
2,1,0,1,0,0.83948,1
2,6,1,1,0,2.2294,1
2,4,0,1,0,0.73608,1
2,3,0,1,0,0.80107,1
2,3,1,1,0,0.76023,1
2,5,0,1,0,0.7007,1
2,4,1,1,0,0.57965,1
2,3,0,1,0,0.61258,1
2,4,0,1,0,0.58,1
2,6,1,1,0,0.60448,1
2,3,1,1,0,0.62229,1
2,6,0,1,0,0.6581,1
2,5,0,1,0,0.78912,1
2,2,1,1,0,0.52322,1
2,1,0,1,0,0.75833,1
2,1,1,1,0,0.77425,1
2,2,0,1,0,0.75468,1
2,5,1,1,0,1.0686,1
2,2,0,1,0,0.92461,1
2,4,0,1,0,0.66723,1
2,1,0,1,0,1.8771,1
2,1,1,1,0,0.92894,1
2,6,1,1,0,1.3109,1
2,2,1,1,0,1.4704,1
2,5,0,1,0,0.73944,1
2,6,0,1,0,2.0082,1
2,4,1,1,0,0.8054,1
2,3,1,1,0,0.70455,1
2,3,0,1,0,0.75731,1
2,5,1,1,0,0.71383,1
2,4,0,1,0,2.0493,1
2,6,1,1,0,0.84014,1
2,4,1,1,0,0.82673,1
2,1,1,1,0,0.7178,1
2,2,0,1,0,1.2973,1
2,1,0,1,0,0.8797,2
2,5,0,1,0,2.4294,1
2,3,1,1,0,1.6042,1
2,3,0,1,0,1.4856,1
2,2,1,1,0,0.73491,1
2,5,1,1,1,1.9459,1
2,5,0,1,0,1.4825,1
2,1,1,1,0,1.8615,2
2,3,1,1,0,1.1386,1
2,6,1,1,0,0.92508,1
2,3,0,1,0,0.83229,1
2,4,1,1,0,0.70148,1
2,4,0,1,0,1.102,1
2,1,0,1,0,0.95395,1
2,2,0,1,0,0.77887,1
2,2,1,1,0,1.7383,1
2,6,0,1,0,1.0581,1
2,5,1,1,0,1.4881,1
2,2,0,1,0,0.63186,1
2,1,1,1,0,0.64485,1
2,2,1,1,0,3.0958,1
2,1,0,1,0,0.64526,1
2,6,1,1,0,0.5546,1
2,4,0,1,0,0.7372,1
2,4,1,1,0,0.91381,1
2,6,0,1,0,1.4551,1
2,3,0,1,0,0.68889,1
2,5,1,1,0,0.77023,1
2,3,1,1,0,0.72247,1
2,2,0,1,0,1.021,1
2,1,1,1,0,1.5965,1
2,1,0,1,0,1.0476,1
2,5,1,1,0,0.87192,1
2,6,1,1,0,0.628,1
2,2,1,1,0,0.73668,1
2,3,0,1,0,0.78936,1
2,6,0,1,0,1.0144,1
2,4,0,1,0,1.0197,1
2,4,1,1,0,0.90605,1
2,5,0,1,0,0.59338,1
2,3,1,1,0,2.8235,2
2,6,0,1,0,1.0814,1
2,2,0,1,0,1.2378,1
2,5,0,1,0,0.8884,1
2,3,1,1,0,0.81443,1
2,2,1,1,0,0.86354,1
2,4,0,1,0,0.64718,1
2,3,0,1,0,2.7866,1
2,6,1,1,0,1.79,1
2,1,0,1,0,0.75797,1
2,5,1,1,0,1.9624,1
2,4,1,1,0,1.1929,1
2,1,1,1,0,1.388,1
2,6,0,1,0,1.8424,1
2,2,0,1,0,2.2436,1
2,3,1,1,0,0.60495,1
2,2,1,1,0,0.7783,1
2,6,1,1,0,0.82877,1
2,4,0,1,0,0.62601,1
2,4,1,1,0,0.62644,1
2,5,0,1,0,0.7179,1
2,1,0,1,0,0.66268,1
2,1,1,1,0,0.7812,1
2,5,1,1,0,1.0412,1
2,3,0,1,0,0.66469,1
2,3,1,1,0,1.7001,1
2,2,0,1,0,1.1016,1
2,6,1,1,0,2.0779,1
2,5,0,1,0,1.544,1
2,2,1,1,0,0.78095,1
2,4,0,1,0,0.72004,1
2,5,1,1,0,2.9792,1
2,3,0,1,0,2.1538,1
2,4,1,1,0,1.1696,1
2,1,1,1,0,0.64082,1
2,1,0,1,0,0.6368,1
2,1,1,1,0,0.86035,1
2,3,0,1,0,1.0892,1
2,3,1,1,0,0.86564,1
2,5,0,1,0,0.5902,1
2,5,1,1,0,0.6752,1
2,2,1,1,0,1.5679,1
2,2,0,1,0,1.1557,1
2,4,1,1,0,1.1542,1
2,1,0,1,0,0.89249,1
2,6,0,1,0,0.83723,1
2,4,0,1,0,0.83513,1
2,3,1,1,0,0.58879,1
2,4,0,1,0,2.1651,1
2,1,1,1,0,1.2307,1
2,1,0,1,0,0.82793,1
2,5,0,1,0,0.88055,1
2,5,1,1,0,0.75118,1
2,4,1,1,0,0.62947,1
2,2,0,1,0,0.67916,1
2,6,1,1,0,0.832,1
2,3,0,1,0,0.6766,1
2,2,1,1,0,0.83904,1
2,6,0,1,0,0.56338,1
2,2,1,1,0,0.54812,1
2,5,0,1,0,0.67076,1
2,6,1,1,0,0.63187,1
2,5,1,1,0,0.72498,1
2,6,0,1,1,2.717,1
2,3,1,1,0,1.0544,1
2,3,0,1,0,0.61812,1
2,2,0,1,0,0.73134,1
2,4,0,1,0,2.4099,1
2,4,1,1,0,0.93215,1
2,1,0,1,0,0.61639,1
2,1,1,1,0,0.60739,1
2,1,0,1,0,0.57742,1
2,3,0,1,0,0.58973,1
2,2,1,1,0,1.5304,1
2,5,1,1,0,2.8285,1
2,5,0,1,0,0.82315,1
2,1,1,1,0,1.7652,2
2,4,0,1,0,0.95631,1
2,3,1,1,0,0.66952,1
2,6,1,1,0,0.81548,1
2,6,0,1,0,0.77601,1
2,2,0,1,0,0.74247,1
2,4,1,1,0,1.273,1
2,5,0,1,0,0.68445,1
2,3,1,1,0,1.3476,1
2,2,0,1,0,0.91233,1
2,3,0,1,0,0.62815,1
2,4,1,1,0,0.57557,1
2,4,0,1,0,0.65969,1
2,6,1,1,0,0.72151,1
2,6,0,1,0,0.63277,1
2,2,1,1,0,1.0699,1
2,1,0,1,0,0.7753,1
2,1,1,1,0,1.43,1
2,5,1,1,0,0.77879,1
2,5,0,1,0,0.77426,1
2,5,1,1,0,0.87974,1
2,3,1,1,0,0.86765,1
2,4,1,1,0,2.6614,1
2,3,0,1,0,0.71534,1
2,4,0,1,0,2.2851,1
2,6,1,1,0,0.77024,1
2,2,1,1,0,1.1267,1
2,1,0,1,0,0.59846,1
2,6,0,1,0,0.71461,1
2,2,0,1,0,0.62617,1
2,1,1,1,0,2.771,1
2,3,0,1,0,0.98068,1
2,2,1,1,0,0.85402,1
2,5,0,1,0,2.1342,1
2,6,1,1,0,0.69094,1
2,4,0,1,0,0.57232,1
2,1,1,1,0,0.585,1
2,2,0,1,0,1.0602,1
2,1,0,1,0,0.61807,1
2,6,0,1,0,0.88133,1
2,4,1,1,0,1.0962,1
2,5,1,1,0,0.57574,1
2,3,1,1,0,0.68497,1
2,3,0,1,0,1.1216,1
2,1,0,1,0,0.97594,1
2,4,1,1,0,0.58336,1
2,6,0,1,0,0.66573,1
2,5,1,1,0,0.7118,1
2,4,0,1,0,0.72978,1
2,6,1,1,0,0.61561,1
2,3,1,1,0,1.1509,1
2,2,1,1,0,0.65228,1
2,5,0,1,0,0.58176,1
2,2,0,1,0,0.60867,1
2,1,1,1,0,0.90578,1
2,5,0,1,0,0.72786,1
2,1,1,1,0,0.7363,1
2,2,0,1,0,0.64363,1
2,3,1,1,0,0.60576,1
2,2,1,1,0,0.62499,1
2,3,0,1,0,0.81616,1
2,4,0,1,0,1.4696,1
2,6,0,1,0,0.66405,1
2,5,1,1,1,1.6631,1
2,6,1,1,1,1.976,1
2,1,0,1,0,0.71791,1
2,4,1,1,0,0.69618,1
2,5,0,1,0,0.81408,1
2,2,0,1,0,0.70194,1
2,3,0,1,0,0.69718,1
2,5,1,1,0,0.58367,1
2,4,0,1,0,1.5973,1
2,3,1,1,0,1.4088,1
2,6,0,1,0,0.80614,1
2,2,1,1,0,0.69796,1
2,4,1,1,0,0.67778,1
2,1,0,1,0,0.58714,1
2,1,1,1,0,0.68629,1
2,6,1,1,0,0.73938,1
2,5,0,1,0,0.64541,1
2,5,1,1,0,1.3503,1
2,1,0,1,0,1.1327,1
2,3,0,1,0,0.73111,1
2,2,0,1,0,1.7876,1
2,3,1,1,0,0.77851,1
2,4,0,1,0,0.58719,1
2,2,1,1,0,0.66174,1
2,1,1,1,0,1.047,1
2,4,1,1,0,2.2973,1
2,6,1,1,1,1.4766,1
2,1,0,1,0,0.77491,1
2,3,0,1,0,0.66495,1
2,2,1,1,0,0.66878,1
2,6,1,1,0,0.63258,1
2,4,1,1,0,0.64846,1
2,6,0,1,0,0.60042,1
2,2,0,1,0,0.61429,1
2,3,1,1,0,0.85252,1
2,5,1,1,0,0.9717,1
2,1,1,1,0,0.6571,1
2,5,0,1,0,1.6396,1
2,3,1,1,0,0.92347,1
2,1,0,1,0,0.6111,1
2,2,1,1,0,0.58745,1
2,2,0,1,0,0.58432,1
2,3,0,1,0,0.99866,1
2,6,0,1,0,1.218,1
2,4,1,1,0,1.0631,1
2,4,0,1,0,0.5569,1
2,5,0,1,0,0.79477,1
2,5,1,1,0,1.5594,1
2,1,1,1,0,1.8252,1
2,6,1,1,0,0.91928,1
2,2,0,1,0,0.67428,1
2,1,0,1,0,0.56525,1
2,3,1,1,0,0.60588,1
2,3,0,1,0,0.78795,1
2,1,1,1,0,1.5938,1
2,6,1,1,0,0.75362,1
2,5,1,1,0,0.62957,1
2,6,0,1,0,0.55551,1
2,2,1,1,0,0.57928,1
2,4,0,1,0,2.0127,1
2,5,0,1,0,0.47033,1
2,4,1,1,0,0.64826,1
2,4,0,1,0,0.78879,1
2,1,0,1,0,0.6775,1
2,2,1,1,0,0.4307,1
2,2,0,1,0,0.80449,1
2,5,1,1,0,2.1558,1
2,3,0,1,0,0.51277,1
2,6,0,1,0,0.56632,1
2,3,1,1,0,0.6179,1
2,1,1,1,0,0.85617,1
2,4,1,1,0,0.56752,1
2,6,1,1,0,0.61395,1
2,3,0,1,0,0.87332,1
2,2,0,1,1,2.1751,1
2,4,0,1,0,0.88749,1
2,5,1,1,1,1.2229,1
2,6,1,1,0,0.7655,1
2,5,0,1,0,1.2122,1
2,1,1,1,0,0.5375,1
2,1,0,1,0,0.5978,1
2,4,1,1,0,0.62639,1
2,2,1,1,0,1.003,1
2,3,1,1,0,0.86708,1
2,6,0,1,0,1.1108,1
2,5,1,1,0,1.4039,1
2,1,1,1,0,2.9085,1
2,5,0,1,0,0.8615,1
2,6,0,1,0,0.70587,1
2,4,1,1,0,0.67437,1
2,2,1,1,0,0.62615,1
2,1,0,1,0,0.73719,1
2,4,0,1,0,0.67776,1
2,3,0,1,0,0.64558,1
2,3,1,1,0,0.64883,1
2,6,1,1,0,0.75874,1
2,2,0,1,0,1.0364,1
2,1,1,1,0,1.4591,1
2,2,0,1,0,0.57699,1
2,3,0,1,0,0.61952,1
2,3,1,1,0,0.45014,1
2,6,0,1,0,0.5601,1
2,1,0,1,0,0.68794,1
2,4,0,1,0,0.63515,1
2,2,1,1,0,0.63303,1
2,5,0,1,0,0.50972,1
2,4,1,1,0,0.70952,1
2,5,1,1,0,0.5767,1
2,6,1,1,0,0.57069,1
2,1,0,1,0,0.88929,1
2,3,0,1,0,0.83314,1
2,5,1,1,0,1.5806,2
2,6,1,1,1,1.1172,1
2,1,1,1,0,0.72381,1
2,4,0,1,0,2.3345,1
2,6,0,1,0,0.64596,1
2,2,0,1,0,0.61676,1
2,2,1,1,0,0.58934,1
2,4,1,1,0,0.59147,1
2,3,1,1,0,0.53221,1
2,2,0,1,0,1.4696,1
2,5,1,1,0,0.89582,1
2,6,0,1,0,0.61514,1
2,2,1,1,0,0.73052,1
2,5,0,1,0,0.86988,1
2,1,1,1,0,0.53168,1
2,3,1,1,0,2.3888,1
2,6,1,1,0,0.592,1
2,3,0,1,0,0.51733,1
2,1,0,1,0,0.46935,1
2,4,1,1,0,0.71053,1
2,4,0,1,0,0.96431,2
2,2,1,1,0,0.53487,1
2,2,0,1,0,0.58371,1
2,3,0,1,0,0.59002,1
2,4,1,1,0,0.68043,1
2,4,0,1,0,0.64725,1
2,6,1,1,0,0.72771,1
2,5,1,1,0,0.5972,1
2,1,1,1,0,1.6061,1
2,1,0,1,0,1.0331,1
2,6,0,1,0,2.1972,1
2,5,0,1,0,0.81574,1
2,3,1,1,0,0.56224,1
2,6,0,1,0,0.84897,1
2,5,1,1,0,0.67005,1
2,6,1,1,0,0.55937,1
2,2,0,1,0,0.53787,1
2,1,0,1,0,0.48717,1
2,5,0,1,0,0.63023,1
2,2,1,1,0,0.5387,1
2,1,1,1,0,0.62476,1
2,4,0,1,0,0.55224,1
2,3,1,1,0,0.66457,1
2,4,1,1,0,0.58316,1
2,3,0,1,0,0.68038,1
2,3,1,1,0,0.5529,1
2,4,0,1,0,0.53287,1
2,2,0,1,0,0.65612,1
2,2,1,1,0,0.6071,1
2,3,0,1,0,0.55284,1
2,5,1,1,0,0.59955,1
2,5,0,1,1,2.2854,1
2,1,1,1,0,0.57258,1
2,6,0,1,1,1.1125,1
2,4,1,1,0,1.177,1
2,1,0,1,0,0.51897,1
2,6,1,1,0,0.49218,1
2,3,0,1,1,2.472,1
2,2,1,1,0,0.70599,1
2,4,0,1,0,0.60978,1
2,2,0,1,0,1.5862,1
2,6,1,1,0,0.57617,1
2,5,0,1,0,0.58005,1
2,4,1,1,0,0.55094,1
2,1,0,1,0,0.45266,1
2,1,1,1,0,0.54766,1
2,5,1,1,1,1.803,1
2,6,0,1,0,0.51988,1
2,3,1,1,0,0.61013,1
2,2,0,1,0,0.53429,1
2,3,0,1,0,0.60871,1
2,5,0,1,0,0.52727,1
2,5,1,1,0,0.48925,1
2,2,1,1,0,0.48566,1
2,6,1,1,0,0.49406,1
2,6,0,1,0,0.58666,1
2,4,1,1,0,1.245,1
2,1,0,1,0,0.72253,1
2,3,1,1,0,0.81173,1
2,1,1,1,0,0.6381,1
2,4,0,1,0,0.6182,1
2,5,1,1,0,0.68674,1
2,4,1,1,0,0.64263,1
2,6,0,1,0,0.61388,1
2,5,0,1,0,0.56914,1
2,1,0,1,0,0.61246,1
2,6,1,1,1,1.0567,1
2,3,1,1,0,0.56017,1
2,4,0,1,0,0.95499,1
2,3,0,1,0,0.89729,1
2,2,0,1,0,0.70574,1
2,2,1,1,0,1.6545,2
2,4,0,1,1,1.1693,1
2,1,1,1,0,0.54271,1
2,5,1,1,0,2.0282,1
2,3,1,1,0,0.67326,1
2,6,0,1,0,0.94015,1
2,3,0,1,0,0.53664,1
2,2,1,1,0,0.62125,1
2,5,0,1,0,0.57414,1
2,6,1,1,0,0.72084,1
2,2,0,1,0,0.56079,1
2,1,0,1,0,0.57974,1
2,4,1,1,0,0.47221,1
2,2,0,1,0,1.4774,1
2,1,1,1,0,0.60382,1
2,3,0,1,0,0.6258,1
2,3,1,1,0,0.57194,1
2,4,0,1,1,1.1876,1
2,2,1,1,1,1.0417,1
2,4,1,1,0,2.0935,1
2,6,1,1,0,1.511,1
2,6,0,1,1,1.8429,1
2,5,0,1,0,2.223,1
2,5,1,1,1,1.4893,1
2,1,0,1,0,1.3589,1
2,4,0,1,0,0.76479,1
2,1,1,1,0,0.82807,1
2,2,1,1,1,3.1738,1
2,3,1,1,0,1.5951,1
2,2,0,1,0,0.67558,1
2,5,0,1,0,0.68225,1
2,6,1,1,1,1.5913,1
2,4,1,1,0,1.6409,1
2,6,0,1,0,1.6205,1
2,3,1,1,1,1.7209,1
2,5,0,1,0,0.68652,1
2,2,1,1,0,2.5692,1
2,6,0,1,0,1.9836,1
2,1,0,1,0,0.83352,1
2,1,1,1,0,1.1269,1
2,3,0,1,0,1.4079,1
2,4,1,1,1,1.5901,1
2,6,1,1,1,0.94568,1
2,5,1,1,1,1.2491,1
2,2,0,1,1,2.4451,2
2,4,0,1,1,1.225,1
2,5,1,1,1,1.3336,1
2,3,0,1,1,0.90695,1
2,2,0,1,1,0.77546,1
2,4,1,1,1,0.87336,1
2,4,0,1,1,1.9252,1
2,1,1,1,0,1.247,1
2,3,1,1,1,0.83501,1
2,1,0,1,1,0.775,1
2,6,0,1,1,0.92543,1
2,5,0,1,1,1.0534,1
2,6,1,1,1,0.6632,1
2,2,1,1,1,1.379,1
2,3,1,1,1,1.0369,1
2,6,1,1,1,0.75981,1
2,1,0,1,0,1.0996,1
2,2,0,1,1,0.61854,1
2,1,1,1,1,0.73157,1
2,2,1,1,1,1.0476,1
2,4,0,1,1,0.54182,1
2,4,1,1,1,2.3032,2
2,5,1,1,1,1.1124,1
2,5,0,1,0,2.6983,1
2,6,0,1,1,1.46,1
2,3,1,1,1,0.90455,1
2,2,1,1,1,0.91181,1
2,6,1,1,1,0.62323,1
2,3,0,1,0,1.1386,1
2,4,1,1,1,0.8359,1
2,1,0,1,1,1.6574,1
2,2,0,1,1,1.3811,1
2,1,1,1,1,1.2963,1
2,5,0,1,1,0.50461,1
2,6,0,1,1,0.51946,1
2,5,1,1,1,0.58988,1
2,4,0,1,1,1.3448,1
2,4,1,1,1,1.0337,1
2,2,1,1,1,1.2214,1
2,3,0,1,1,1.9593,1
2,2,0,1,1,1.72,1
2,6,0,1,1,1.7158,1
2,5,1,1,1,1.2027,1
2,3,1,1,1,0.94845,1
2,4,0,1,1,0.96286,1
2,1,1,1,1,1.346,1
2,6,1,1,1,1.9178,1
2,1,0,1,0,0.80207,1
2,5,1,1,0,0.93136,1
2,3,0,1,0,0.70257,1
2,1,1,1,0,0.74852,1
2,5,0,1,0,0.82629,1
2,4,1,1,1,1.1577,1
2,3,1,1,0,0.7417,1
2,6,1,1,1,1.6637,1
2,1,0,1,0,0.7058,1
2,2,1,1,1,2.5913,1
2,2,0,1,1,1.4335,1
2,4,0,1,1,1.3079,1
2,3,1,1,0,0.66688,1
2,6,1,1,1,1.1211,1
2,3,0,1,1,1.1722,1
2,5,1,1,1,1.3759,1
2,6,0,1,1,1.454,1
2,4,1,1,1,1.1231,1
2,4,0,1,1,1.9062,1
2,1,0,1,0,1.2648,1
2,2,0,1,0,1.2985,1
2,1,1,1,0,0.68503,1
2,2,1,1,0,0.54097,1
2,5,0,1,0,1.1102,1
2,3,1,1,0,0.78981,1
2,1,0,1,0,0.51127,1
2,4,1,1,0,0.53656,1
2,6,1,1,0,0.96202,1
2,3,0,1,0,0.53093,1
2,2,1,1,0,0.48629,1
2,2,0,1,0,0.53797,1
2,5,0,1,0,0.62815,1
2,1,1,1,0,0.58089,1
2,4,0,1,0,0.50602,1
2,5,1,1,0,0.53176,1
2,6,0,1,0,0.77063,1
2,6,1,1,0,0.47154,1
2,3,1,1,0,0.52614,1
2,2,1,1,0,0.50336,1
2,2,0,1,0,0.58663,1
2,3,0,1,0,0.41789,1
2,4,0,1,0,0.45716,1
2,5,1,1,0,0.52031,1
2,5,0,1,0,2.7929,2
2,1,1,1,0,0.65246,1
2,4,1,1,0,0.60203,1
2,6,0,1,0,0.54843,1
2,1,0,1,0,0.46773,1
2,3,1,1,0,0.39693,1
2,4,1,1,0,0.42509,1
2,3,0,1,0,0.57463,1
2,5,1,1,0,0.47204,1
2,5,0,1,0,0.29726,1
2,2,0,1,0,0.33371,1
2,6,1,1,0,0.48954,1
2,4,0,1,0,0.64315,1
2,6,0,1,0,0.57225,1
2,1,0,1,0,0.5561,1
2,2,1,1,0,0.49792,1
2,1,0,1,0,0.69863,1
2,1,1,1,0,1.5832,2
2,3,0,1,0,1.1243,1
2,2,1,1,0,0.6001,1
2,6,1,1,0,1.6501,1
2,4,0,1,0,0.56253,1
2,6,0,1,0,0.61716,1
2,2,0,1,0,0.58347,1
2,4,1,1,0,0.60755,1
2,5,0,1,0,1.0995,1
2,5,1,1,0,0.63956,1
2,3,1,1,0,0.43454,1
2,1,0,1,0,0.43967,1
2,5,1,1,0,0.32909,1
2,5,0,1,0,0.64446,1
2,6,0,1,0,0.77759,1
2,1,1,1,0,0.5061,1
2,3,1,1,0,0.50266,1
2,4,0,1,0,0.47525,1
2,4,1,1,0,0.61989,1
2,6,1,1,0,0.56038,1
2,2,1,1,0,0.67239,1
2,2,0,1,0,0.53574,1
2,3,0,1,0,0.45457,1
2,3,1,1,0,0.45067,1
2,3,0,1,0,0.40396,1
2,6,0,1,0,0.4259,1
2,6,1,1,0,0.35846,1
2,2,0,1,0,0.42704,1
2,1,0,1,0,0.50298,1
2,1,1,1,0,0.46216,1
2,5,0,1,0,0.42942,1
2,4,1,1,0,0.40875,1
2,4,0,1,0,0.33863,1
2,2,1,1,0,0.5892,1
2,5,1,1,0,0.32901,1
2,2,0,1,0,0.28567,1
2,3,0,1,0,0.52733,1
2,3,1,1,0,0.63144,1
2,4,0,1,0,1.2287,2
2,4,1,1,0,0.6365,1
2,6,0,1,0,0.55864,1
2,1,1,1,0,0.54767,1
2,5,1,1,0,0.54218,1
2,2,1,1,0,0.46937,1
2,1,0,1,0,0.48735,1
2,5,0,1,0,0.4967,1
2,6,1,1,0,0.51955,1
2,6,0,1,0,0.48799,1
2,4,0,1,0,0.58875,1
2,1,1,1,0,0.46285,1
2,5,0,1,0,0.63281,1
2,3,1,1,0,0.62733,1
2,2,1,1,0,0.53567,1
2,1,0,1,0,0.48741,1
2,2,0,1,0,0.67309,1
2,6,1,1,0,1.132,1
2,4,1,1,0,0.59158,1
2,3,0,1,0,0.86984,1
2,5,1,1,0,0.51058,1
103,4,0,0,0,0.85002,1
103,4,1,0,0,1.3129,1
103,5,1,0,0,0.91153,3
103,2,1,0,0,2.3539,3
103,3,0,0,0,2.2243,3
103,1,0,0,0,0.9994,3
103,3,1,0,0,0.78243,1
103,5,0,0,0,1.5943,1
103,2,0,0,1,0.94375,1
103,4,1,0,1,1.1505,3
103,3,0,0,1,0.83967,3
103,2,1,0,1,1.3188,3
103,6,1,0,1,0.83206,1
103,5,1,0,1,0.80857,3
103,5,0,0,1,1.5071,3
103,4,0,0,1,0.68559,3
103,6,0,0,1,1.1208,3
103,1,1,0,1,1.0253,3
103,1,0,0,1,0.7018,3
103,2,0,0,1,0.71701,3
103,3,1,0,1,0.69216,3
103,2,0,0,1,0.5294,3
103,3,0,0,1,0.74137,3
103,6,0,0,1,0.74854,3
103,2,1,0,1,1.9382,3
103,4,0,0,1,0.86802,3
103,3,1,0,1,0.81067,3
103,1,0,0,1,0.928,3
103,4,1,0,1,0.68863,3
103,1,1,0,1,1.0698,3
103,5,0,0,1,0.82035,3
103,5,1,0,1,0.66685,3
103,6,1,0,1,0.78606,3
103,2,0,0,1,0.69999,3
103,1,0,0,1,0.61771,3
103,6,0,0,1,1.1558,3
103,2,1,0,1,0.99813,3
103,5,1,0,1,0.56821,3
103,3,0,0,1,0.93809,3
103,6,1,0,1,0.74529,3
103,4,1,0,1,0.71765,3
103,3,1,0,1,0.6496,3
103,4,0,0,1,0.895,3
103,1,1,0,1,0.76474,3
103,5,0,0,1,0.74666,3
103,3,1,0,1,0.86518,3
103,5,1,0,1,0.90841,3
103,3,0,0,1,0.64103,3
103,5,0,0,1,0.70822,3
103,1,0,0,1,0.71808,3
103,4,1,0,1,0.94812,3
103,2,1,0,1,0.79865,3
103,2,0,0,0,1.9059,3
103,1,1,0,0,1.9871,3
103,4,0,0,1,1.3349,3
103,6,0,0,1,1.4853,3
103,6,1,0,1,1.834,3
103,5,0,0,1,2.6819,3
103,4,1,0,1,2.2841,3
103,1,0,0,1,1.0213,3
103,5,1,0,1,0.73193,3
103,6,0,0,1,0.68408,3
103,3,1,0,1,1.2071,3
103,3,0,0,0,1.0913,3
103,1,1,0,0,1.7334,3
103,2,1,0,1,1.0754,3
103,2,0,0,0,0.95337,3
103,6,1,0,1,1.2803,3
