Subject,Distance,Context,ClassRef,RT,Vis
1,4,0,1,0.35282,1
1,1,1,0,0.60173,1
1,2,0,1,0.37548,1
1,4,1,0,0.36923,1
1,3,0,1,0.35989,1
1,6,0,1,0.50452,1
1,1,0,1,0.29568,1
1,2,1,1,0.27093,1
1,5,0,1,0.27282,1
1,6,1,1,0.31477,1
1,3,1,1,0.3161,1
1,3,0,1,0.3181,1
1,4,0,1,0.29326,1
1,1,1,1,0.27389,1
1,5,1,1,0.29397,1
1,5,0,1,0.285,1
1,3,1,1,0.29917,1
1,1,0,1,0.31421,1
1,4,1,1,0.34001,1
1,6,0,1,0.45259,1
1,2,1,1,0.36385,1
1,2,0,1,0.38719,1
1,6,1,1,0.34789,1
1,5,0,1,0.28441,1
1,4,0,1,0.31504,1
1,3,1,1,0.3055,1
1,1,0,1,0.38752,1
1,1,1,1,0.3168,1
1,2,1,1,0.35327,1
1,2,0,1,0.32856,1
1,6,0,1,0.36729,1
1,6,1,1,0.30318,1
1,4,1,1,0.33897,1
1,3,0,1,0.37567,1
1,5,1,1,0.3434,1
1,2,0,1,0.35893,1
1,6,0,1,0.34342,1
1,1,1,1,0.40349,1
1,4,0,1,0.33332,1
1,6,1,1,0.36127,1
1,3,0,1,0.36243,1
1,4,1,1,0.34647,1
1,3,1,1,0.31505,1
1,2,1,1,0.32421,1
1,5,0,1,0.34014,1
1,5,1,1,0.36417,1
1,1,0,1,0.31347,1
1,1,1,1,0.36271,1
1,1,0,1,0.30654,1
1,2,0,1,0.32861,1
1,3,1,1,0.40973,1
1,5,1,1,0.27663,1
1,2,1,1,0.34443,1
1,3,0,0,0.50837,1
1,6,0,1,0.36755,1
1,4,1,1,0.36616,1
1,6,1,1,0.42194,1
1,4,0,1,0.37931,1
1,5,0,1,0.41849,1
1,1,1,1,0.28842,1
1,6,1,1,0.36781,1
1,6,0,1,0.29697,1
1,4,1,1,0.35971,1
1,4,0,1,0.38034,1
1,2,1,1,0.36154,1
1,1,0,0,0.53,1
1,3,1,1,0.3086,1
1,2,0,1,0.41806,1
1,5,1,1,0.41985,1
1,5,0,1,0.39935,1
1,3,0,1,0.39096,1
1,4,1,1,0.41892,1
1,1,1,0,0.50833,1
1,6,0,1,0.49074,1
1,4,0,1,0.54863,1
1,3,1,1,0.38454,1
1,5,1,1,0.47976,1
1,3,0,1,0.31111,1
1,2,0,0,0.6436,1
1,6,1,1,0.38156,1
1,1,0,1,0.35098,1
1,2,1,0,0.6309,1
1,5,0,1,0.47219,1
1,3,1,0,0.61927,1
1,2,1,1,0.35449,1
1,5,0,0,0.45109,1
1,5,1,0,0.57186,1
1,2,0,0,0.50161,1
1,1,0,0,0.5581,1
1,1,1,0,0.50937,1
1,4,0,1,0.45732,1
1,4,1,1,0.40271,1
1,6,0,1,0.40393,1
1,6,1,1,0.37188,1
1,3,0,1,0.42501,1
1,2,1,1,0.45446,1
1,3,0,1,0.58543,1
1,6,1,0,0.53408,1
1,1,0,0,0.66474,1
1,3,1,0,0.5518,1
1,4,1,0,0.5744,1
1,1,1,0,0.77179,1
1,2,0,1,0.5321,1
1,4,0,1,0.59126,1
1,5,1,1,0.41785,1
1,6,0,1,0.38977,1
1,5,0,1,0.41116,1
1,6,1,1,0.39753,1
1,4,1,1,0.47292,1
1,3,0,1,0.39423,1
1,6,0,1,0.42,1
1,2,1,1,0.36421,1
1,2,0,1,0.52516,1
1,3,1,1,0.53908,1
1,1,0,0,0.56364,1
1,5,0,1,0.42438,1
1,5,1,1,0.62545,1
1,4,0,1,0.50339,1
1,1,1,0,0.55679,1
1,3,0,1,0.3651,1
1,5,0,1,0.45594,1
1,2,1,1,0.77437,1
1,2,0,1,0.72374,1
1,6,0,1,0.49618,1
1,1,0,0,0.53074,1
1,4,1,1,0.4768,1
1,3,1,1,0.50672,1
1,4,0,1,0.40989,1
1,1,1,0,0.64789,1
1,5,1,1,0.40524,1
1,6,1,1,0.39448,1
1,2,0,0,0.67691,1
1,6,0,1,0.52948,1
1,6,1,1,0.43023,1
1,5,0,1,0.53072,1
1,5,1,1,0.38991,1
1,4,1,1,0.45639,1
1,4,0,1,0.41705,1
1,3,0,1,0.44165,1
1,2,1,1,0.42626,1
1,3,1,1,0.38008,1
1,1,0,1,0.43096,1
1,1,1,0,0.87669,1
1,3,0,1,0.42053,1
1,5,1,1,0.44649,1
1,5,0,1,0.49172,1
1,4,0,1,0.43536,1
1,2,0,0,0.59576,1
1,3,1,1,0.43351,1
1,6,1,1,0.46406,1
1,6,0,1,0.40545,1
1,1,0,0,0.78585,1
1,1,1,1,0.43117,1
1,4,1,1,0.37775,1
1,2,1,0,0.62753,1
1,1,0,1,0.43087,1
1,1,1,0,0.61027,1
1,3,0,1,0.42819,1
1,6,1,1,0.44809,1
1,4,0,1,0.32454,1
1,3,1,1,0.52308,1
1,5,0,1,0.38315,1
1,2,0,1,0.45232,1
1,6,0,1,0.34433,1
1,2,1,1,0.72148,1
1,5,1,1,0.45732,1
1,4,1,1,0.47537,1
1,3,0,1,0.60261,1
1,2,0,1,0.70256,1
1,2,1,1,0.4697,1
1,1,0,0,0.50498,1
1,5,0,1,0.48163,1
1,3,1,1,0.3947,1
1,1,1,1,0.56752,1
1,5,1,1,0.36992,1
1,6,1,1,0.43179,1
1,6,0,1,0.41037,1
1,4,1,1,0.35789,1
1,1,0,0,0.8536,1
1,1,1,1,0.39761,1
1,6,1,1,0.47867,1
1,2,0,1,0.42402,1
1,2,1,1,0.36992,1
1,4,0,0,0.49201,1
1,3,0,1,0.62373,1
1,5,0,1,0.41962,1
1,3,1,1,0.44362,1
1,4,1,1,0.56951,1
1,5,1,1,0.37934,1
1,6,0,1,0.4933,1
1,2,1,0,0.58647,1
1,5,0,1,0.4519,1
1,1,1,0,0.55559,1
1,2,0,1,0.42705,1
1,4,0,1,0.38617,1
1,3,1,1,0.39222,1
1,6,1,1,0.41074,1
1,5,1,1,0.44542,1
1,3,0,0,0.5331,1
1,1,0,0,0.4344,1
1,6,0,1,0.54426,1
1,4,1,1,0.55954,1
1,3,0,1,0.82812,1
1,4,1,1,0.47201,1
1,6,1,1,0.38872,1
