Subject,Distance,Context,Condition,ClassRef,RT,Vis
11,3,0,0,0,0.33398,1
11,5,0,0,0,0.30269,1
11,5,1,0,1,0.27737,1
11,3,0,0,0,0.30137,1
11,1,0,0,0,0.28532,1
11,1,1,0,1,0.25359,1
11,4,0,0,0,1.4365,1
11,6,0,0,0,0.33541,1
11,2,1,0,1,0.46562,1
11,3,1,0,1,0.32298,1
11,6,1,0,1,0.34079,1
11,2,0,0,0,0.30916,1
11,5,0,0,0,0.28976,1
11,4,1,0,1,0.32497,1
11,1,0,0,0,0.32975,1
11,3,0,0,0,0.25712,1
11,6,0,0,0,0.33033,1
11,1,1,0,1,0.38138,1
11,5,1,0,1,0.18307,1
11,2,1,0,1,0.18307,1
11,4,0,0,0,0.29999,1
11,3,1,0,1,0.28304,1
11,5,0,0,0,0.26641,1
11,6,1,0,1,0.30245,1
11,2,0,0,0,0.22551,1
11,4,1,0,1,0.26032,1
11,4,0,0,0,0.22273,1
11,4,1,0,1,0.21004,1
11,6,1,0,1,0.19732,1
11,5,0,0,0,0.21511,1
11,2,0,0,0,0.27048,1
11,3,1,0,1,0.25705,1
11,1,1,0,1,0.73022,1
11,5,1,0,1,0.20092,1
11,6,0,0,0,0.43743,1
11,1,0,0,0,0.43795,1
11,3,0,0,0,0.2528,1
11,2,1,0,1,0.25652,1
11,1,0,0,0,0.25528,1
11,5,0,0,0,0.28371,1
11,3,0,0,0,0.28694,1
11,3,1,0,1,0.28823,1
11,4,0,0,0,0.30408,1
11,2,1,0,1,0.2248,1
11,6,1,0,1,0.35327,1
11,2,0,0,0,0.47268,1
11,1,1,0,1,0.44801,1
11,6,0,0,0,0.28166,1
11,4,1,0,1,0.19561,1
11,5,1,0,1,0.24822,1
11,6,0,0,0,0.26212,1
11,2,0,0,0,0.27435,1
11,6,1,0,1,0.26352,1
11,5,1,0,1,0.20994,1
11,1,0,0,0,0.27127,1
11,3,0,0,0,0.20338,1
11,5,0,0,0,0.3592,1
11,4,1,0,1,0.22846,1
11,2,1,0,1,0.74369,1
11,4,0,0,0,0.24551,1
11,1,1,0,1,0.21399,1
11,3,1,0,1,0.41138,1
11,5,0,0,0,0.40271,1
11,6,1,0,1,0.4173,1
11,3,0,0,0,0.21369,1
11,1,0,0,0,0.28573,1
11,2,0,0,0,0.20966,1
11,3,1,0,1,0.22232,1
12,6,1,0,1,1.3217,1
12,6,0,0,0,0.82904,2
12,2,1,0,1,1.8666,2
12,4,0,0,1,1.9007,2
12,3,1,0,1,1.0688,2
12,1,0,0,0,3.2274,1
12,1,1,0,1,1.167,1
12,5,0,0,1,2.0952,2
12,2,0,0,1,2.5349,3
12,5,1,0,1,2.3105,1
12,4,1,0,1,1.6009,1
12,3,0,0,0,1.4104,2
12,4,1,0,1,2.3315,1
12,6,0,0,0,1.008,2
12,2,1,0,1,0.94373,2
12,3,0,0,0,3.2104,1
12,1,0,0,0,1.2354,1
12,4,0,0,0,1.1054,1
12,1,1,0,1,0.82615,1
12,5,1,0,1,0.85061,1
12,5,0,0,1,1.1403,2
12,3,1,0,0,2.7301,1
12,6,1,0,0,2.382,2
12,2,0,0,0,5.6677,1
12,1,1,0,1,1.0911,2
12,2,1,0,0,1.9549,1
12,1,0,0,1,1.2256,2
12,4,1,0,1,1.2294,1
12,4,0,0,0,0.9117,1
12,6,0,0,0,0.94639,1
12,3,0,0,0,1.2208,1
12,5,1,0,1,0.56069,1
12,5,0,0,0,0.65883,1
12,2,0,0,0,0.72791,1
12,6,1,0,1,0.96406,1
12,3,1,0,1,0.68711,1
12,3,0,0,0,0.63596,1
12,4,1,0,1,0.55641,1
12,3,1,0,1,0.55363,1
12,5,1,0,1,0.46556,1
12,1,0,0,0,0.69638,1
12,6,1,0,1,0.64292,1
12,6,0,0,0,0.63604,1
12,5,0,0,0,0.6058,1
12,1,1,0,1,0.6078,1
12,2,1,0,1,0.49829,1
12,2,0,0,0,0.52497,1
12,4,0,0,0,0.47692,1
12,2,1,0,1,0.6528,1
12,4,1,0,1,0.77427,1
12,5,0,0,0,0.47711,1
12,1,1,0,1,2.4205,1
12,3,0,0,0,0.63497,1
12,6,1,0,1,0.91246,1
12,1,0,0,0,0.59334,1
12,6,0,0,0,0.56048,1
12,3,1,0,1,0.90685,1
12,5,1,0,1,0.86733,1
12,4,0,0,0,1.3832,1
12,2,0,0,0,0.60843,1
12,2,1,0,1,0.74297,1
12,2,0,0,0,0.56544,1
12,5,1,0,1,0.55342,1
12,1,0,0,0,0.46002,1
12,6,0,0,0,0.62991,1
12,1,1,0,1,0.57301,1
12,3,0,0,0,0.56511,1
12,3,1,0,1,0.4451,1
12,5,0,0,0,0.62783,1
12,6,1,0,1,0.92673,1
12,4,1,0,1,0.56319,1
12,4,0,0,0,0.54672,1
12,6,1,0,1,0.57846,1
12,2,1,0,1,0.44987,1
12,1,0,0,0,0.65899,1
12,3,0,0,0,0.54639,1
12,4,1,0,1,0.49817,1
12,4,0,0,0,0.6162,1
12,5,0,0,0,0.59934,1
12,1,1,0,0,0.87138,1
12,3,1,0,0,0.84338,1
12,6,0,0,1,1.1097,1
12,5,1,0,1,1.5711,1
12,2,0,0,0,0.76356,1
12,3,1,0,1,0.7568,1
12,5,0,0,1,0.72202,1
12,4,0,0,0,0.75939,1
12,4,1,0,1,0.80508,1
12,5,1,0,1,0.62291,1
12,1,0,0,0,0.48509,1
12,2,1,0,1,0.651,1
12,6,1,0,1,0.53804,1
12,2,0,0,0,0.51235,1
12,1,1,0,1,0.56325,1
12,6,0,0,0,0.46395,1
13,6,0,0,0,0.52527,1
13,5,0,0,0,0.33463,1
13,6,1,0,1,0.3852,1
13,4,0,0,0,0.42051,1
13,3,0,0,1,0.30803,1
13,3,1,0,1,0.27171,1
13,1,1,0,0,0.25626,1
13,2,0,0,1,0.22218,1
13,5,1,0,0,0.39945,1
13,2,1,0,1,0.18669,1
13,4,1,0,0,0.21668,1
13,1,0,0,0,0.19744,1
13,3,1,0,0,0.23589,1
13,6,0,0,0,0.22253,1
13,4,1,0,1,0.2384,1
13,1,0,0,0,0.38188,1
13,2,1,0,1,0.36091,1
13,2,0,0,0,0.38256,1
13,5,1,0,1,0.36155,1
13,3,0,0,0,0.29296,1
13,5,0,0,0,0.28509,1
13,6,1,0,1,0.35613,1
13,4,0,0,0,0.36732,1
13,1,1,0,1,0.26533,1
13,6,0,0,1,0.20842,1
13,2,1,0,0,0.18314,1
13,4,0,0,1,0.25052,1
13,1,0,0,1,0.25722,1
13,3,0,0,0,0.31263,1
13,3,1,0,1,0.18309,1
13,5,0,0,0,0.2468,1
13,6,1,0,1,0.25668,1
13,2,0,0,0,0.32064,1
13,1,1,0,1,0.39723,1
13,5,1,0,1,0.41592,1
13,4,1,0,1,0.36996,1
13,4,0,0,0,0.42309,1
13,4,1,0,1,0.49505,1
13,1,1,0,1,0.4234,1
13,2,1,0,1,0.24633,1
13,2,0,0,0,0.22403,1
13,3,1,0,1,0.37054,1
13,6,0,0,0,0.44987,1
13,5,1,0,0,0.36181,1
13,3,0,0,1,0.30306,1
13,5,0,0,1,0.32593,1
13,1,0,0,1,0.31657,1
13,6,1,0,0,0.33536,1
13,3,0,0,0,0.29279,1
13,1,1,0,0,0.37984,1
13,2,1,0,1,0.39493,1
13,4,1,0,0,0.38806,1
13,1,0,0,0,0.30765,1
13,6,0,0,1,0.22765,1
13,6,1,0,1,0.26642,1
13,5,1,0,0,0.42384,1
13,3,1,0,1,0.26478,1
13,5,0,0,1,0.33508,1
13,4,0,0,0,0.18309,1
13,2,0,0,0,0.4033,1
13,1,1,0,0,0.41729,1
13,5,0,0,0,0.38576,1
13,1,0,0,1,0.43828,1
13,5,1,0,0,0.51526,1
13,2,1,0,1,0.43949,1
13,4,0,0,0,0.3028,1
13,2,0,0,0,0.53754,1
13,6,0,0,0,0.64048,1
13,6,1,0,1,0.5397,1
13,4,1,0,1,0.48682,1
13,3,0,0,0,0.29212,1
13,3,1,0,1,0.42106,1
13,6,0,0,0,0.28224,1
13,2,1,0,1,0.40148,1
13,5,1,0,1,0.39917,1
13,6,1,0,1,0.28444,1
13,4,0,0,0,0.35684,1
13,3,0,0,0,0.19008,1
14,6,0,0,0,0.74479,1
14,5,0,0,1,0.597,1
14,6,1,0,0,0.53894,1
14,4,0,0,1,0.56148,1
14,3,0,0,1,NaN,1
14,3,1,0,1,0.41712,1
14,1,1,0,0,0.58886,1
14,2,0,0,1,0.7208,1
14,5,1,0,0,1.1882,1
14,2,1,0,1,1.0933,1
14,4,1,0,1,1.1281,1
14,1,0,0,0,0.71501,1
14,3,1,0,0,0.74232,1
14,6,0,0,1,1.5747,1
14,4,1,0,0,0.60938,1
14,1,0,0,0,0.54702,1
14,2,1,0,0,1.2822,1
14,2,0,0,0,1.6836,1
14,5,1,0,0,0.83689,1
14,3,0,0,1,0.60656,1
14,5,0,0,1,0.4817,1
14,6,1,0,1,0.40046,1
14,4,0,0,1,0.50763,1
14,1,1,0,1,0.59687,1
14,6,0,0,1,0.48482,1
14,2,1,0,0,0.52154,1
14,4,0,0,0,0.56926,1
14,1,0,0,1,0.48004,1
14,3,0,0,1,0.56788,1
14,3,1,0,0,0.41251,1
14,5,0,0,1,0.61974,1
14,6,1,0,0,0.84994,1
14,2,0,0,0,0.60001,1
14,1,1,0,0,1.0747,1
14,5,1,0,1,0.55511,1
14,4,1,0,1,0.65613,1
14,4,0,0,0,0.79019,1
14,4,1,0,1,1.459,1
14,1,1,0,1,1.484,1
14,2,1,0,1,0.7498,1
14,2,0,0,1,2.1812,1
14,3,1,0,0,0.75268,1
14,6,0,0,1,0.67014,1
14,5,1,0,0,0.57754,1
14,3,0,0,1,0.54476,1
14,5,0,0,1,0.66249,1
14,1,0,0,1,0.61049,1
14,6,1,0,1,0.60497,1
14,3,0,0,1,0.849,1
14,1,1,0,0,0.84533,1
14,2,1,0,1,0.67369,1
14,4,1,0,0,0.49738,1
14,1,0,0,1,0.46954,1
14,6,0,0,1,0.56305,1
14,6,1,0,0,0.62013,1
14,5,1,0,0,0.56815,1
14,3,1,0,1,0.44671,1
14,5,0,0,1,0.5051,1
14,4,0,0,1,0.46315,1
14,2,0,0,1,0.57147,1
14,1,1,0,0,0.67222,1
14,5,0,0,1,0.65638,1
14,1,0,0,1,0.79484,1
14,5,1,0,0,0.76621,1
14,2,1,0,0,0.71867,1
14,4,0,0,1,0.92823,1
14,2,0,0,1,1.4286,1
14,6,0,0,1,0.73714,1
14,6,1,0,0,0.64422,1
14,4,1,0,0,0.42621,1
14,3,0,0,1,0.40223,1
14,3,1,0,0,0.40025,1
14,6,0,0,1,0.57585,1
14,2,1,0,0,0.68183,1
14,5,1,0,0,0.44782,1
14,6,1,0,0,NaN,1
14,4,0,0,1,0.50719,1
14,3,0,0,1,NaN,1
15,6,1,0,1,NaN,1
15,6,0,0,0,0.7858,1
15,2,1,0,1,2.2385,1
15,4,0,0,0,1.1697,1
15,3,1,0,1,2.1334,2
15,1,0,0,0,0.74473,2
15,1,1,0,1,0.51212,1
15,5,0,0,0,0.72541,2
15,2,0,0,0,0.82726,1
15,5,1,0,1,0.58611,1
15,4,1,0,0,0.62355,1
15,3,0,0,0,0.45147,1
15,4,1,0,1,0.48407,1
15,6,0,0,0,0.54242,1
15,2,1,0,0,0.50939,1
15,3,0,0,0,0.57937,1
15,1,0,0,0,0.42646,1
15,4,0,0,0,0.46873,1
15,1,1,0,1,0.41563,1
15,5,1,0,1,0.41851,1
15,5,0,0,0,0.38163,1
15,3,1,0,1,0.45338,1
15,6,1,0,1,0.4362,1
15,2,0,0,0,0.47579,1
15,1,1,0,1,0.49062,1
15,2,1,0,1,0.44663,1
15,1,0,0,0,0.50734,1
15,4,1,0,1,NaN,1
15,4,0,0,0,0.46813,2
15,6,0,0,0,0.39551,2
15,3,0,0,0,0.45343,2
15,5,1,0,1,0.44974,1
15,5,0,0,0,0.42512,2
15,2,0,0,0,0.51986,1
15,6,1,0,1,0.3821,1
15,3,1,0,1,0.5616,1
15,3,0,0,0,0.34398,1
15,4,1,0,1,0.35322,1
15,3,1,0,1,0.39994,1
15,5,1,0,1,0.47923,1
15,1,0,0,0,0.4411,1
15,6,1,0,1,0.48503,1
15,6,0,0,0,0.35823,1
15,5,0,0,0,0.37804,1
15,1,1,0,1,0.32419,1
15,2,1,0,1,0.43002,2
15,2,0,0,0,0.38551,2
15,4,0,0,0,0.38117,2
15,2,1,0,1,0.41854,1
15,4,1,0,1,0.37796,1
15,5,0,0,0,0.33697,1
15,1,1,0,1,0.30158,1
15,3,0,0,0,0.31201,1
15,6,1,0,1,0.37294,1
15,1,0,0,0,0.27552,1
15,6,0,0,0,0.31131,1
15,3,1,0,1,0.364,1
15,5,1,0,1,0.34062,1
15,4,0,0,0,0.30333,1
15,2,0,0,0,0.36833,1
15,2,1,0,1,0.19791,1
15,2,0,0,0,0.39134,1
15,5,1,0,1,0.27692,1
15,1,0,0,0,0.22013,1
15,6,0,0,0,0.19934,1
15,1,1,0,1,0.51079,1
15,3,0,0,0,0.29576,1
15,3,1,0,1,0.37605,1
15,5,0,0,0,0.42235,1
15,6,1,0,1,0.31629,1
15,4,1,0,1,0.39902,1
15,4,0,0,0,0.34025,1
15,6,1,0,1,0.29812,2
15,2,1,0,1,0.38269,1
15,1,0,0,0,0.34596,1
15,3,0,0,0,0.25719,2
15,4,1,0,1,0.27403,1
15,4,0,0,0,0.29722,1
15,5,0,0,0,0.36086,1
15,1,1,0,1,0.31433,1
15,3,1,0,1,0.24185,1
15,6,0,0,0,0.61342,1
15,5,1,0,1,0.42547,1
15,2,0,0,0,0.32915,1
15,3,1,0,1,0.27536,1
15,5,0,0,0,0.21181,1
15,4,0,0,0,0.18309,1
15,4,1,0,1,0.28902,1
15,5,1,0,1,0.28439,1
15,1,0,0,0,0.31576,1
15,2,1,0,1,0.31011,1
15,6,1,0,1,0.20836,1
15,2,0,0,0,0.24605,1
15,1,1,0,1,0.40926,1
15,6,0,0,0,0.4979,1
16,3,1,0,0,NaN,1
16,2,0,0,1,NaN,1
16,5,1,0,0,1.2489,1
16,6,1,0,0,1.0135,1
16,4,1,0,0,0.81798,1
16,6,0,0,1,1.3359,1
16,4,0,0,1,0.90912,1
16,1,1,0,0,0.86594,1
16,1,0,0,1,0.74026,1
16,2,1,0,0,0.81754,1
16,3,0,0,1,0.94126,1
16,5,0,0,1,0.76715,1
16,5,1,0,0,0.63045,1
16,3,0,0,1,0.76573,1
16,1,0,0,1,0.58663,1
16,1,1,0,0,0.58437,1
16,4,0,0,1,0.73386,1
16,6,0,0,1,0.63997,1
16,2,1,0,0,0.52493,1
16,3,1,0,0,0.64984,1
16,6,1,0,0,0.76968,1
16,2,0,0,1,0.75993,1
16,5,0,0,1,0.72771,1
16,4,1,0,0,0.7221,1
16,1,0,0,1,0.63826,1
16,3,0,0,1,0.69594,1
16,6,0,0,1,0.51256,1
16,1,1,0,0,0.80442,1
16,5,1,0,0,0.80427,1
16,2,1,0,0,0.84344,1
16,4,0,0,1,0.74931,1
16,3,1,0,0,0.9879,1
16,5,0,0,1,0.82644,1
16,6,1,0,1,0.78356,1
16,2,0,0,1,0.71488,1
16,4,1,0,0,0.82035,1
16,4,0,0,1,0.70247,1
16,4,1,0,0,0.65151,1
16,6,1,0,0,0.79074,1
16,5,0,0,1,0.72383,1
16,2,0,0,1,0.75158,1
16,3,1,0,0,0.71231,1
16,1,1,0,0,0.64899,1
16,5,1,0,0,1.0102,1
16,6,0,0,1,1.2368,1
16,1,0,0,1,1.8079,1
16,3,0,0,1,1.1092,1
16,2,1,0,0,0.69712,1
16,1,0,0,1,0.58883,1
16,5,0,0,1,0.6403,1
16,3,0,0,1,0.61749,1
16,3,1,0,0,0.60083,1
16,4,0,0,1,0.58855,1
16,2,1,0,0,0.50171,1
16,6,1,0,0,0.79184,1
16,2,0,0,1,0.59555,1
16,1,1,0,0,0.65065,1
16,6,0,0,1,0.81402,1
16,4,1,0,0,0.70935,1
16,5,1,0,0,0.6186,1
16,6,0,0,1,0.55082,1
16,2,0,0,1,0.53467,1
16,6,1,0,0,0.34638,1
16,5,1,0,0,0.49224,1
16,1,0,0,1,0.58709,1
16,3,0,0,1,0.61754,1
16,5,0,0,1,0.60471,1
16,4,1,0,0,0.37385,1
16,2,1,0,0,0.37018,1
16,4,0,0,1,0.51407,1
16,1,1,0,0,0.51045,1
16,3,1,0,0,0.66777,1
16,5,0,0,1,0.58296,1
16,6,1,0,0,1.5786,1
16,3,0,0,1,0.67064,1
16,1,0,0,1,0.64591,1
16,2,0,0,0,0.59785,1
16,3,1,0,1,0.69364,1
17,6,1,0,0,1.3383,1
17,6,0,0,1,0.60666,1
17,2,1,0,1,0.83082,1
17,4,0,0,1,0.68986,1
17,3,1,0,0,0.58121,1
17,1,0,0,0,NaN,1
17,1,1,0,0,0.60429,1
17,5,0,0,0,1.044,1
17,2,0,0,0,0.78318,1
17,5,1,0,1,1.5153,1
17,4,1,0,0,0.74923,1
17,3,0,0,1,0.54497,1
17,4,1,0,0,0.46825,1
17,6,0,0,1,0.45415,1
17,2,1,0,0,0.5467,1
17,3,0,0,1,0.45397,1
17,1,0,0,1,0.3472,1
17,4,0,0,1,0.39634,1
17,1,1,0,0,0.4237,1
17,5,1,0,0,0.41352,1
17,5,0,0,1,0.38267,1
17,3,1,0,0,0.39253,1
17,6,1,0,0,0.23134,1
17,2,0,0,1,0.62258,1
17,1,1,0,0,0.25985,1
17,2,1,0,0,0.3004,1
17,1,0,0,1,0.32034,1
17,4,1,0,0,0.30655,1
17,4,0,0,1,0.33023,1
17,6,0,0,1,0.47465,1
17,3,0,0,1,0.49116,1
17,5,1,0,0,0.51981,1
17,5,0,0,1,0.92427,1
17,2,0,0,1,0.83371,1
17,6,1,0,1,0.8696,1
17,3,1,0,0,0.79217,1
17,3,0,0,1,0.40375,1
17,4,1,0,0,0.31127,1
17,3,1,0,0,0.39444,1
17,5,1,0,0,0.4204,1
17,1,0,0,1,0.44435,1
17,6,1,0,1,0.5656,1
17,6,0,0,1,0.74815,1
17,5,0,0,1,0.34866,1
17,1,1,0,0,0.50717,1
17,2,1,0,0,0.4992,1
17,2,0,0,1,0.59308,1
17,4,0,0,1,0.62311,1
17,2,1,0,0,0.58359,1
17,4,1,0,0,0.36473,1
17,5,0,0,1,0.34212,1
17,1,1,0,0,0.25803,1
17,3,0,0,1,0.67717,1
17,6,1,0,0,0.59184,1
17,1,0,0,1,0.62975,1
17,6,0,0,1,0.48755,1
17,3,1,0,0,0.52024,1
17,5,1,0,0,0.32531,1
17,4,0,0,1,0.45517,1
17,2,0,0,1,0.46799,1
17,2,1,0,0,0.49788,1
17,2,0,0,1,0.47777,1
17,5,1,0,0,0.33838,1
17,1,0,0,1,0.44697,1
17,6,0,0,1,0.54017,1
17,1,1,0,0,0.40946,1
17,3,0,0,1,0.48985,1
17,3,1,0,1,0.72664,1
17,5,0,0,1,0.32045,1
17,6,1,0,0,0.25908,1
17,4,1,0,0,0.26544,1
17,4,0,0,1,0.24692,1
17,6,1,0,0,0.34347,1
17,2,1,0,0,0.23475,1
17,1,0,0,1,0.18307,1
17,3,0,0,1,0.41658,1
18,4,1,0,1,0.48055,1
18,6,0,0,0,0.38714,1
18,5,1,0,1,0.21042,1
18,2,1,0,1,0.23331,1
18,6,1,0,1,0.25895,1
18,5,0,0,0,0.19881,1
18,1,0,0,0,0.24815,1
18,3,0,0,0,0.28812,1
18,1,1,0,1,0.42668,1
18,3,1,0,1,0.23906,1
18,2,0,0,0,0.31183,1
18,4,0,0,0,0.25012,1
18,1,1,0,1,0.23569,1
18,3,1,0,1,0.19144,1
18,3,0,0,0,0.32813,1
18,4,0,0,0,0.48595,1
18,1,0,0,1,0.32069,1
18,6,1,0,0,0.18309,1
18,4,1,0,1,0.18444,1
18,6,0,0,0,0.26847,1
18,2,0,0,0,0.19756,1
18,5,1,0,1,NaN,1
18,5,0,0,0,0.18309,1
18,2,1,0,1,0.23473,1
18,2,0,0,0,0.18309,1
18,4,0,0,0,0.18309,1
18,2,1,0,1,0.2367,1
18,3,0,0,0,0.19393,1
18,4,1,0,1,0.19987,1
18,6,0,0,0,0.18308,1
18,1,0,0,0,0.45577,1
18,1,1,0,1,0.45368,1
18,5,1,0,1,0.24818,1
18,5,0,0,0,0.34078,1
18,3,1,0,0,0.26472,1
18,6,1,0,0,0.18309,1
18,3,0,0,0,0.40721,1
18,4,1,0,1,0.27586,1
18,3,1,0,1,0.18777,1
18,1,1,0,1,0.18311,1
18,6,0,0,0,0.18768,1
18,4,0,0,0,0.21811,1
18,2,1,0,1,0.23671,1
18,6,1,0,1,0.24213,1
18,5,0,0,0,0.20122,1
18,1,0,0,0,0.20064,1
18,2,0,0,0,0.18971,1
18,5,1,0,1,0.18309,1
18,5,0,0,0,0.18309,1
18,2,1,0,1,0.25093,1
18,3,0,0,0,0.25754,1
18,1,0,0,0,0.18309,1
18,4,0,0,0,NaN,1
18,3,1,0,1,0.24775,1
18,1,1,0,1,0.27249,1
18,6,0,0,0,0.20979,1
18,5,1,0,1,0.31406,1
18,6,1,0,1,0.27768,1
18,4,1,0,1,0.27558,1
18,2,0,0,0,0.24284,1
18,4,1,0,1,0.23274,1
18,3,0,0,0,0.22246,1
18,1,1,0,1,0.23928,1
18,2,0,0,0,0.24935,1
18,3,1,0,1,0.22727,1
18,4,0,0,0,0.3472,1
18,5,0,0,0,0.26969,1
18,1,0,0,0,0.21559,1
18,2,1,0,1,0.33097,1
18,6,0,0,0,0.21012,1
18,5,1,0,1,0.22015,1
18,6,1,0,1,0.21392,1
18,3,0,0,0,0.18308,1
18,1,0,0,0,0.26683,1
18,3,1,0,1,0.1831,1
18,6,1,0,1,0.18751,1
18,2,1,0,1,0.31043,1
19,6,0,0,0,3.1207,1
19,5,0,0,1,2.5221,1
19,6,1,0,1,0.67321,2
19,4,0,0,0,0.98769,1
19,3,0,0,0,1.2096,1
19,3,1,0,1,0.8171,1
19,1,1,0,0,4.1852,1
19,2,0,0,0,0.89761,1
19,5,1,0,1,0.473,1
19,2,1,0,0,0.61416,1
19,4,1,0,0,0.78273,1
19,1,0,0,1,0.82869,1
19,3,1,0,1,0.62119,1
19,6,0,0,1,0.801,1
19,4,1,0,1,0.51831,1
19,1,0,0,1,0.38798,1
19,2,1,0,1,0.24675,1
19,2,0,0,1,0.36532,1
19,5,1,0,1,0.68724,1
19,3,0,0,1,1.4691,1
19,5,0,0,0,0.41907,1
19,6,1,0,0,0.92756,1
19,4,0,0,1,0.702,1
19,1,1,0,1,0.1831,1
19,6,0,0,1,0.466,1
19,2,1,0,1,0.36925,1
19,4,0,0,1,0.35365,1
19,1,0,0,0,0.30841,1
19,3,0,0,1,0.55496,1
19,3,1,0,1,0.19307,1
19,5,0,0,1,0.2842,1
19,6,1,0,1,0.40946,1
19,2,0,0,0,0.39934,1
19,1,1,0,0,0.44195,1
19,5,1,0,0,0.38185,1
19,4,1,0,1,0.32636,1
19,4,0,0,0,0.27563,1
19,4,1,0,0,0.36492,1
19,1,1,0,1,0.66624,1
19,2,1,0,0,1.9594,1
19,2,0,0,0,0.18309,1
19,3,1,0,0,0.26373,1
19,6,0,0,0,0.28631,1
19,5,1,0,0,0.28086,1
19,3,0,0,0,0.28082,1
19,5,0,0,1,0.25866,1
19,1,0,0,0,0.5053,1
19,6,1,0,0,0.42439,1
19,3,0,0,1,0.31379,1
19,1,1,0,1,0.1962,1
19,2,1,0,0,0.3069,1
19,4,1,0,1,0.33148,1
19,1,0,0,1,0.56137,1
19,6,0,0,0,0.21672,1
19,6,1,0,0,0.24117,1
19,5,1,0,1,0.26812,1
19,3,1,0,0,0.36847,1
19,5,0,0,0,0.24025,1
19,4,0,0,1,0.19349,1
19,2,0,0,0,0.39146,1
19,1,1,0,0,4.5901,1
19,5,0,0,0,0.18309,1
19,1,0,0,1,0.2118,1
19,5,1,0,1,0.18425,1
19,2,1,0,0,0.18309,1
19,4,0,0,0,0.19548,1
19,2,0,0,1,0.2374,1
19,6,0,0,1,0.30071,1
19,6,1,0,1,0.36733,1
19,4,1,0,0,0.18307,1
19,3,0,0,0,0.18309,1
19,3,1,0,0,0.43438,1
19,6,0,0,1,0.59727,1
19,2,1,0,1,0.2208,1
19,5,1,0,0,0.18848,1
19,6,1,0,1,0.18309,1
19,4,0,0,1,0.1832,1
19,3,0,0,0,0.19641,1
20,3,1,0,1,1.1064,1
20,2,0,0,0,1.2366,1
20,5,1,0,1,0.61468,1
20,6,1,0,1,0.53744,1
20,4,1,0,0,0.48578,1
20,6,0,0,1,0.49512,1
20,4,0,0,0,0.79457,1
20,1,1,0,0,0.41046,1
20,1,0,0,1,0.567,1
20,2,1,0,1,0.79225,1
20,3,0,0,1,0.42153,1
20,5,0,0,0,1.0661,1
20,5,1,0,1,4.2204,1
20,3,0,0,0,1.1422,1
20,1,0,0,1,0.40098,1
20,1,1,0,1,0.54808,1
20,4,0,0,0,2.3962,1
20,6,0,0,0,0.54973,1
20,2,1,0,1,0.39236,1
20,3,1,0,1,0.84759,1
20,6,1,0,1,0.45751,1
20,2,0,0,0,0.45341,1
20,5,0,0,0,0.29001,1
20,4,1,0,1,0.35882,1
20,1,0,0,0,0.38926,1
20,3,0,0,0,0.35587,1
20,6,0,0,0,0.51106,1
20,1,1,0,0,0.33678,1
20,5,1,0,0,0.4235,1
20,2,1,0,0,0.4534,1
20,4,0,0,1,0.26981,1
20,3,1,0,1,0.34532,1
20,5,0,0,0,0.36661,1
20,6,1,0,1,0.40247,1
20,2,0,0,0,0.28909,1
20,4,1,0,1,0.29505,1
20,4,0,0,0,0.26233,1
20,4,1,0,0,0.40168,1
20,6,1,0,0,0.28742,1
20,5,0,0,0,0.26074,1
20,2,0,0,0,0.27996,1
20,3,1,0,1,0.34448,1
20,1,1,0,1,0.41996,1
20,5,1,0,1,0.63437,1
20,6,0,0,0,0.46494,1
20,1,0,0,0,0.36885,1
20,3,0,0,1,0.2721,1
20,2,1,0,0,0.46806,1
20,1,0,0,1,0.50532,1
20,5,0,0,1,0.31791,1
20,3,0,0,1,0.27648,1
20,3,1,0,0,0.34023,1
20,4,0,0,1,0.37232,1
20,2,1,0,1,0.3496,1
20,6,1,0,1,0.31476,1
20,2,0,0,1,0.2421,1
20,1,1,0,0,0.26708,1
20,6,0,0,1,0.18307,1
20,4,1,0,0,0.18307,1
20,5,1,0,1,0.21633,1
20,6,0,0,0,0.48444,1
20,2,0,0,0,0.28169,1
20,6,1,0,1,0.53879,1
20,5,1,0,1,0.25338,1
20,1,0,0,1,0.23008,1
20,3,0,0,1,0.4339,1
20,5,0,0,1,0.25465,1
20,4,1,0,0,0.25655,1
20,2,1,0,0,0.58781,1
20,4,0,0,0,0.33415,1
20,1,1,0,1,0.30164,1
20,3,1,0,1,0.34794,1
20,5,0,0,0,1.3901,1
20,6,1,0,0,0.34666,1
20,3,0,0,1,0.47589,1
20,1,0,0,1,0.28704,1
20,2,0,0,1,NaN,1
20,3,1,0,1,0.18876,1
21,6,0,0,1,0.9553,1
21,5,0,0,1,1.3727,1
21,6,1,0,1,0.99647,1
21,4,0,0,0,2.3123,1
21,3,0,0,1,1.0172,1
21,3,1,0,0,0.8941,1
21,1,1,0,1,0.93725,1
21,2,0,0,0,0.70528,1
21,5,1,0,0,0.85518,1
21,2,1,0,0,NaN,1
21,4,1,0,0,0.593,1
21,1,0,0,1,0.57825,1
21,3,1,0,0,0.51282,1
21,6,0,0,0,0.38402,1
21,4,1,0,1,0.58592,1
21,1,0,0,1,1.081,1
21,2,1,0,0,0.59513,1
21,2,0,0,0,0.58897,1
21,5,1,0,0,0.64259,1
21,3,0,0,0,1.1058,1
21,5,0,0,1,0.626,1
21,6,1,0,1,1.0659,1
