Subject,Distance,Is_Let,Is_Num,Resp13,RT,Vis
1,3,0,1,0,0.87833,1
1,1,0,1,0,0.82153,1
1,2,1,0,0,0.76068,1
1,4,0,0,0,0.70543,1
1,1,0,0,0,1.1492,1
1,5,1,0,1,0.84445,1
1,5,1,0,1,0.84312,1
1,4,1,0,1,0.79957,1
1,6,0,0,0,0.66422,1
1,3,0,0,1,0.81696,1
1,4,1,0,0,0.77622,1
1,4,0,0,1,0.70361,1
1,3,0,1,1,0.83218,1
1,1,0,0,0,0.62853,1
1,5,0,0,0,0.97543,1
1,3,1,0,1,0.89692,1
1,5,0,0,1,0.68371,1
1,3,0,1,0,1.1888,1
1,5,1,0,1,0.79379,1
1,3,0,0,0,0.76358,1
1,6,0,1,0,0.74023,1
1,5,0,1,0,0.70868,1
1,4,0,0,0,0.90001,1
1,6,0,0,1,0.76238,1
1,1,1,0,0,0.65972,1
1,5,0,0,0,0.60084,1
1,2,1,0,1,0.74952,1
1,3,0,0,0,0.84458,1
1,2,0,1,0,0.73036,1
1,1,1,0,1,0.92847,1
1,3,1,0,0,1.1109,1
1,3,0,0,0,0.5797,1
1,6,0,1,0,0.77193,1
1,4,0,0,1,0.76139,1
1,5,0,1,1,0.66239,1
1,3,1,0,1,0.66235,1
1,5,0,0,1,0.64357,1
1,1,0,1,1,0.70116,1
1,5,1,0,1,0.68673,1
1,6,1,0,1,0.65743,1
1,6,0,1,1,0.59717,1
1,2,0,1,0,1.3895,1
1,5,0,0,1,0.68867,1
1,3,0,1,1,0.75559,1
1,1,0,1,1,0.66964,1
1,1,0,0,0,0.71399,1
1,6,0,1,0,1.7283,1
1,4,1,0,0,1.003,1
1,2,0,1,1,0.89838,1
1,2,0,0,0,0.71737,1
1,6,0,0,1,0.70625,1
1,1,0,1,0,0.80461,1
1,1,1,0,0,0.81177,1
1,4,0,1,1,0.71189,1
1,2,0,0,0,0.82713,1
1,4,1,0,1,0.73777,1
1,6,0,1,1,0.76261,1
1,5,1,0,1,0.68877,1
1,5,0,0,1,0.68601,1
1,5,1,0,1,0.67035,1
1,1,0,1,1,1.0149,1
1,3,0,0,0,0.94442,1
1,5,1,0,1,0.61152,1
1,1,0,1,0,0.66868,1
1,4,0,1,0,0.63727,1
1,6,0,1,1,0.64531,1
1,4,0,1,1,0.61952,1
1,6,0,0,1,0.59837,1
1,6,1,0,1,0.59021,1
1,5,0,0,1,0.5374,1
1,3,0,1,1,0.58135,1
1,5,0,0,1,0.74457,1
1,3,0,0,0,0.74856,1
1,3,1,0,0,0.74505,1
1,5,1,0,0,0.66186,1
1,4,0,1,1,0.65424,1
1,2,0,1,0,0.83675,1
1,2,1,0,0,0.74231,1
1,2,0,1,0,0.62312,1
1,5,0,0,0,0.93968,1
1,4,0,1,0,0.62221,1
1,4,1,0,0,0.53996,1
1,5,0,0,1,0.86477,1
1,5,0,0,1,0.90515,1
1,6,1,0,1,0.99434,1
1,4,0,0,0,1.0023,1
1,4,0,1,0,1.38,1
1,5,0,1,1,0.82911,1
1,5,0,0,1,0.94309,1
1,6,0,1,1,0.80536,1
1,2,0,1,0,1.6506,1
1,2,0,0,1,0.84505,1
1,6,0,1,1,1.3469,1
1,1,1,0,0,1.0557,1
1,3,1,0,1,0.84316,1
1,6,1,0,1,0.74314,1
1,1,0,0,1,0.60809,1
1,2,1,0,0,0.93571,1
1,2,0,0,0,0.60445,1
1,2,1,0,0,0.77319,1
1,4,0,0,0,0.9211,1
1,1,0,0,0,0.61024,1
1,1,0,0,0,0.59569,1
1,5,0,1,1,0.74674,1
1,2,1,0,0,0.89792,1
1,5,0,0,1,0.66451,1
1,6,1,0,1,0.72362,1
1,1,0,1,0,0.67018,1
1,4,1,0,0,0.77676,1
1,5,0,1,1,0.87174,1
1,3,1,0,0,0.68485,1
1,6,0,0,0,0.98273,1
1,3,0,1,1,0.86458,1
1,6,0,1,1,0.80213,1
1,4,1,0,1,1.027,1
1,4,1,0,1,0.86393,1
1,4,1,0,0,1.0027,1
1,6,0,1,0,0.87629,1
1,4,0,1,0,0.92078,1
1,2,0,1,1,0.86369,1
1,5,1,0,1,0.84827,1
1,6,0,0,1,0.91819,1
1,3,1,0,0,0.78408,1
1,2,0,1,0,0.78796,1
1,5,0,1,1,0.72783,1
1,1,0,1,0,0.70176,1
1,4,1,0,1,0.71455,1
1,1,0,1,1,0.87546,1
1,3,1,0,1,0.75614,1
1,1,0,0,0,0.62266,1
1,4,0,1,1,0.68994,1
1,4,0,0,1,0.68332,1
1,6,1,0,1,0.57862,1
1,3,1,0,1,0.61292,1
1,1,0,0,0,0.74026,1
1,4,0,0,1,0.89501,1
1,4,0,0,1,0.69805,1
1,6,0,1,1,0.57272,1
1,6,1,0,1,0.60318,1
1,3,1,0,1,0.67802,1
1,3,0,1,1,0.62893,1
1,6,0,1,1,0.6302,1
1,4,0,1,1,0.65359,1
1,5,0,0,1,0.55691,1
1,1,0,1,0,0.75054,1
1,2,0,1,0,0.84449,1
1,1,1,0,0,0.62782,1
1,5,1,0,1,0.66951,1
1,2,0,1,0,0.79558,1
1,6,1,0,1,0.6528,1
1,1,0,0,0,0.83562,1
1,4,0,0,0,0.65067,1
1,2,1,0,1,0.7011,1
1,6,1,0,0,0.6777,1
1,4,1,0,0,0.82775,1
1,6,0,0,0,0.64016,1
1,5,0,1,0,0.5984,1
1,3,0,0,0,0.6774,1
1,4,0,0,0,0.66133,1
1,5,0,1,0,0.8286,1
1,4,0,0,0,0.69308,1
1,3,0,0,0,0.77567,1
1,3,1,0,0,0.74684,1
1,5,1,0,1,0.79514,1
1,5,0,0,1,1.0781,1
1,5,0,0,1,0.9373,1
1,4,0,1,1,0.85792,1
1,4,0,0,1,0.5672,1
1,1,1,0,0,0.76135,1
1,2,0,0,0,0.71099,1
1,3,0,1,1,0.62126,1
1,3,1,0,1,0.57042,1
1,1,1,0,0,0.77454,1
1,1,1,0,0,0.97947,1
1,5,1,0,1,0.62866,1
1,5,1,0,1,0.58683,1
1,3,1,0,1,0.58452,1
1,2,1,0,0,0.5672,1
1,4,0,0,1,0.61088,1
1,5,1,0,1,0.62499,1
1,3,0,0,0,1.0495,1
1,6,1,0,0,0.70927,1
1,4,1,0,0,0.84267,1
1,2,0,1,1,0.78178,1
1,4,1,0,1,0.76746,1
1,6,1,0,1,0.77878,1
1,3,0,1,0,0.87684,1
1,6,0,1,1,0.68615,1
1,5,0,0,1,0.74908,1
1,5,0,1,1,0.7296,1
1,1,0,1,0,0.77219,1
1,2,1,0,0,0.76681,1
1,5,1,0,1,0.8133,1
1,5,1,0,1,0.78261,1
1,2,0,1,0,0.83856,1
1,3,0,1,0,0.80175,1
1,5,1,0,1,0.78562,1
1,3,1,0,1,0.72811,1
1,4,0,1,0,0.83991,1
1,2,0,0,0,0.79801,1
1,6,1,0,1,0.78907,1
1,1,0,1,0,0.73159,1
1,2,0,0,0,0.74957,1
1,2,0,1,0,0.75081,1
1,6,0,1,1,0.71484,1
1,6,1,0,1,0.71245,1
1,5,0,0,1,0.78165,1
1,6,1,0,1,1.7356,1
1,1,1,0,1,1.1473,1
1,6,0,1,1,0.8289,1
1,2,0,1,1,0.88251,1
1,4,1,0,0,0.86107,1
1,2,0,0,1,1.0627,1
1,6,0,1,1,1.3072,1
1,2,0,0,0,0.97779,1
1,2,1,0,0,0.60564,1
1,1,1,0,0,0.45864,1
1,6,0,1,1,0.63421,1
1,2,0,0,0,0.4726,1
1,6,1,0,1,0.58834,1
1,2,1,0,0,0.6029,1
1,1,1,0,0,0.45498,1
1,6,0,0,1,0.6126,1
1,1,0,1,0,1.4505,1
1,5,0,0,1,0.76816,1
1,6,0,0,1,0.95379,1
1,2,1,0,0,0.71675,1
1,5,0,0,1,0.87283,1
1,2,0,1,0,0.69082,1
1,6,0,1,0,0.58932,1
1,6,1,0,1,0.97926,1
1,5,0,1,1,0.51842,1
1,5,0,1,1,0.57899,1
1,6,0,0,1,0.61999,1
1,6,0,0,1,0.77559,1
1,3,0,1,1,1.3906,1
1,5,0,1,1,0.87511,1
1,5,0,1,1,0.61236,1
1,6,0,0,1,0.45411,1
1,1,1,0,0,0.64466,1
1,5,1,0,1,0.52347,1
1,3,0,1,1,0.87449,1
1,5,0,0,1,0.51463,1
1,4,0,0,0,0.80428,1
1,4,0,1,0,0.64383,1
1,5,1,0,1,0.75136,1
1,4,0,1,0,0.66037,1
1,1,0,1,0,0.65103,1
1,5,0,0,1,0.58949,1
1,4,0,0,0,1.2063,1
1,4,1,0,0,1.173,1
1,4,0,0,0,0.58079,1
1,4,0,0,0,0.53731,1
1,6,1,0,1,0.48498,1
1,4,0,1,0,0.7878,1
1,6,0,0,0,0.53237,1
1,5,0,1,0,0.52151,1
1,5,0,1,0,0.51141,1
1,5,1,0,0,0.57392,1
1,4,0,1,1,0.8426,1
1,2,1,0,0,0.61028,1
1,4,0,1,0,0.61155,1
1,3,1,0,0,0.53955,1
1,3,0,0,0,0.55145,1
1,5,0,1,0,0.47984,1
1,1,0,0,0,0.59177,1
1,6,0,0,0,0.61708,1
1,2,1,0,0,0.56883,1
1,3,0,0,0,0.6267,1
1,5,0,1,1,0.62345,1
1,5,1,0,1,0.58072,1
1,3,0,1,0,0.65332,1
1,1,0,1,0,0.73779,1
1,4,0,0,0,0.84041,1
1,6,1,0,1,0.55085,1
1,5,0,1,1,0.66722,1
1,4,0,1,0,0.62838,1
1,6,0,1,1,0.64279,1
1,2,0,1,0,0.53064,1
1,3,0,0,1,0.77379,1
1,2,1,0,0,0.5537,1
1,5,0,1,1,0.64093,1
1,1,0,1,0,0.49506,1
1,2,0,0,0,0.55351,1
1,4,1,0,1,0.68002,1
1,6,0,0,1,0.5476,1
1,1,1,0,0,0.56173,1
1,6,0,0,1,0.61784,1
1,4,1,0,1,0.61749,1
1,4,0,0,1,0.63525,1
1,5,0,0,1,0.78644,1
1,3,0,0,0,0.68778,1
1,6,0,1,1,0.60689,1
1,6,0,1,1,0.56694,1
1,6,0,0,1,0.68937,1
1,2,1,0,0,0.67718,1
1,5,0,0,1,0.67056,1
1,3,1,0,0,0.96993,1
1,2,0,1,0,0.56294,1
1,3,0,0,0,0.61561,1
1,2,0,1,0,1.095,1
1,6,1,0,0,0.94267,1
1,2,0,0,0,0.93919,1
1,2,0,0,0,0.91123,1
1,1,0,1,0,0.60449,1
1,2,0,0,0,0.58772,1
1,6,0,0,1,0.57805,1
1,2,1,0,0,0.5141,1
1,1,0,0,0,0.70737,1
1,3,1,0,1,0.9518,1
1,1,1,0,0,0.51184,1
1,5,0,1,1,0.51137,1
1,5,1,0,1,1.0447,1
1,1,1,0,0,0.60595,1
1,4,0,1,0,0.82339,1
1,1,0,0,0,0.54376,1
1,4,0,0,0,0.581,1
1,2,0,1,1,0.63211,1
1,4,0,0,1,0.82685,1
1,5,0,1,1,0.51063,1
1,3,0,1,1,0.50529,1
1,3,0,1,1,0.55624,1
1,3,0,1,1,0.55636,1
1,2,1,0,1,0.58438,1
1,2,0,0,1,0.47413,1
1,3,0,1,1,0.51036,1
1,6,1,0,0,0.70876,1
1,1,0,1,1,0.61668,1
1,2,1,0,0,0.79402,1
1,4,1,0,1,0.68667,1
1,5,0,0,1,0.55033,1
1,6,0,1,1,0.54051,1
1,1,1,0,0,0.6888,1
1,2,0,1,0,0.64772,1
1,6,1,0,1,1.6677,1
1,5,0,1,1,0.70699,1
1,2,0,0,0,0.6797,1
1,2,1,0,0,0.7706,1
1,2,1,0,1,0.82132,1
1,4,0,1,0,0.90841,1
1,4,0,1,0,0.69525,1
1,3,0,1,0,0.81506,1
1,2,1,0,0,0.55015,1
1,5,0,1,1,0.60353,1
1,3,1,0,0,0.75367,1
1,6,0,0,1,0.626,1
1,3,0,1,0,0.82201,1
1,6,0,0,1,0.56159,1
1,4,0,1,1,0.77892,1
1,5,1,0,1,0.68879,1
1,3,1,0,1,0.82284,1
1,6,0,0,1,0.53071,1
1,5,0,1,1,0.72794,1
1,2,0,1,0,0.77264,1
1,6,0,0,1,0.70725,1
1,6,0,1,1,1.1548,1
1,2,0,1,1,0.65411,1
1,1,0,0,0,1.0672,1
1,4,0,0,1,0.79362,1
1,5,0,0,1,0.78562,1
1,1,1,0,0,0.70946,1
1,3,0,0,1,0.86999,1
1,1,0,1,1,0.65011,1
1,2,0,0,1,0.68797,1
1,1,1,0,1,0.91106,1
1,1,1,0,0,0.5479,1
1,3,0,1,0,0.90093,1
1,6,1,0,0,0.57475,1
1,2,0,1,0,0.72531,1
1,6,1,0,1,0.73576,1
1,4,1,0,1,0.99047,1
1,2,0,1,0,0.52266,1
1,6,0,0,1,0.65351,1
1,5,0,0,1,0.58824,1
1,2,1,0,0,0.71085,1
1,5,0,1,1,0.8403,1
1,2,1,0,0,0.66051,1
1,5,1,0,1,0.65917,1
1,4,1,0,1,0.77314,1
1,5,0,1,1,0.53634,1
1,2,0,0,0,0.89747,1
1,2,0,1,0,0.56412,1
1,3,0,1,0,0.49672,1
1,6,1,0,1,0.56067,1
1,2,0,0,0,0.60339,1
1,6,0,1,1,0.5644,1
1,5,0,1,1,0.8077,1
1,2,1,0,0,0.67788,1
1,5,0,0,1,0.54925,1
1,6,1,0,1,0.50162,1
1,3,0,0,1,0.63687,1
1,3,1,0,1,0.73979,1
1,6,1,0,1,0.55956,1
1,3,0,0,1,0.73545,1
1,1,0,0,0,0.59521,1
1,4,0,1,0,0.64114,1
1,4,1,0,0,0.67402,1
1,5,0,0,0,0.61575,1
1,4,0,1,1,1.0831,1
1,1,0,1,1,0.58609,1
1,3,0,0,0,0.67065,1
1,2,0,0,0,1.2981,1
1,1,0,1,0,0.49038,1
1,6,0,1,1,0.74813,1
1,6,0,0,1,0.67358,1
1,4,0,1,1,1.2597,1
1,3,1,0,1,0.62393,1
1,5,0,0,1,0.72905,1
1,3,0,0,1,0.71245,1
1,4,1,0,1,0.95163,1
1,3,0,1,0,0.68504,1
1,1,1,0,0,0.78452,1
1,1,0,1,0,0.83191,1
1,1,1,0,0,0.68045,1
1,4,0,0,1,0.73501,1
1,3,0,1,0,0.8826,1
1,2,0,0,0,0.60742,1
1,4,0,1,1,0.72685,1
1,2,1,0,0,0.64056,1
1,2,0,0,0,0.62856,1
1,1,0,0,0,0.73354,1
1,1,0,0,0,0.67759,1
1,5,1,0,1,0.72544,1
1,5,0,1,1,1.0492,1
1,3,1,0,1,0.68728,1
1,6,1,0,1,0.69475,1
1,4,1,0,1,0.62235,1
1,4,0,1,1,0.80276,1
1,1,1,0,0,0.66224,1
1,2,0,0,0,0.56587,1
1,3,0,0,0,0.73479,1
1,3,0,0,1,0.89065,1
1,5,0,0,1,0.62659,1
1,3,0,1,0,0.9545,1
1,6,1,0,1,0.70687,1
1,2,0,0,0,0.54519,1
1,6,0,1,1,0.58789,1
1,6,1,0,1,0.69437,1
1,6,1,0,1,0.56574,1
1,1,1,0,0,0.61079,1
1,6,0,0,1,0.59155,1
1,3,1,0,0,0.73073,1
1,2,0,0,0,0.63921,1
1,3,0,0,0,0.84454,1
1,4,0,0,0,0.64568,1
1,2,0,0,0,0.58015,1
1,4,1,0,0,0.56696,1
1,3,1,0,0,0.52945,1
1,3,0,0,0,0.50602,1
1,2,0,1,0,0.48838,1
1,3,1,0,0,0.50261,1
1,1,0,0,0,0.49055,1
1,6,0,0,1,0.71245,1
1,4,0,1,0,0.80291,1
1,1,0,0,0,0.56828,1
1,3,0,1,0,0.52207,1
1,6,0,1,1,0.90068,1
1,1,0,0,0,0.63003,1
1,2,0,0,0,0.57124,1
1,5,0,0,1,0.58251,1
1,4,0,0,0,0.6343,1
1,1,0,1,0,0.59761,1
1,2,1,0,0,0.51476,1
1,6,0,1,1,0.58047,1
1,2,0,0,0,0.67193,1
1,5,0,0,1,0.65252,1
1,1,0,1,0,0.66899,1
1,2,0,0,0,0.58236,1
1,3,0,1,0,0.59033,1
1,4,0,0,0,1.3099,1
1,1,0,1,0,0.59014,1
1,1,1,0,0,0.5217,1
1,1,1,0,0,0.55376,1
1,3,0,0,0,0.50893,1
1,6,1,0,1,0.7255,1
1,5,0,1,1,0.85678,1
1,2,1,0,1,0.74181,1
1,4,1,0,1,0.49926,1
1,1,0,1,0,0.7884,1
1,1,0,0,0,0.46124,1
1,6,0,1,1,0.52105,1
1,3,0,1,1,0.7078,1
1,6,0,1,0,1.5151,1
1,6,0,0,1,0.56176,1
1,5,0,0,1,0.84416,1
1,4,0,1,1,0.67032,1
1,5,0,1,0,0.77314,1
1,3,0,0,0,1.0572,1
1,3,0,1,0,0.75348,1
1,1,1,0,1,0.65251,1
1,3,1,0,0,0.76765,1
1,4,0,0,0,0.56156,1
1,4,0,0,0,0.86675,1
1,5,1,0,1,0.58848,1
1,1,0,1,0,0.83944,1
1,4,1,0,0,0.78382,1
1,2,0,1,0,0.54027,1
1,2,1,0,0,0.67883,1
1,1,0,1,0,0.54079,1
1,6,1,0,1,0.61723,1
1,2,0,0,1,0.37665,1
1,1,0,0,1,0.50381,1
1,5,0,1,1,0.468,1
1,1,1,0,1,0.73827,1
1,5,0,1,1,0.906,1
1,1,1,0,0,0.67462,1
1,3,1,0,0,1.2078,1
1,3,0,1,1,1.2404,1
1,5,1,0,1,0.64562,1
1,3,0,1,1,0.47087,1
1,1,1,0,1,0.47214,1
1,1,1,0,1,0.42401,1
1,6,0,1,1,1.477,1
1,3,1,0,1,0.71841,1
1,4,1,0,1,0.69091,1
1,1,1,0,1,0.3948,1
1,6,0,1,1,0.41691,1
1,3,0,0,1,0.47101,1
1,6,0,1,1,0.56561,1
1,6,1,0,1,0.58087,1
1,5,0,0,1,0.52571,1
1,5,0,0,1,0.45353,1
1,2,0,1,0,1.574,1
1,6,0,0,1,0.48183,1
1,2,1,0,0,1.0132,1
1,2,0,0,1,0.59145,1
1,6,0,1,1,0.49805,1
1,6,0,1,1,0.50541,1
1,1,0,0,1,0.60431,1
1,1,0,1,1,0.51844,1
1,3,1,0,1,0.62229,1
1,4,1,0,1,0.62967,1
1,1,0,1,1,0.59557,1
1,3,0,0,1,0.60604,1
1,5,1,0,1,0.40703,1
1,3,0,0,1,0.64722,1
1,2,0,1,1,0.56381,1
1,1,1,0,1,0.54372,1
1,1,0,0,1,0.68473,1
1,6,1,0,1,0.48011,1
1,6,0,0,1,0.70437,1
1,3,1,0,1,0.48248,1
1,4,1,0,1,0.69505,1
1,2,0,1,1,0.57774,1
1,6,1,0,1,0.63589,1
1,2,1,0,1,0.60941,1
1,2,1,0,1,0.53941,1
1,3,0,0,1,0.39229,1
1,4,0,1,0,0.51855,1
1,1,0,0,1,0.32399,1
1,1,1,0,1,0.50371,1
1,2,1,0,1,0.5232,1
1,6,1,0,1,0.46753,1
1,3,1,0,0,0.30405,1
1,1,0,1,0,0.40923,1
1,2,0,1,0,0.26995,1
1,6,0,0,1,1.0345,1
1,3,0,1,1,0.52339,1
1,1,1,0,0,0.58019,1
1,3,0,1,0,0.54685,1
1,1,0,0,0,0.57225,1
1,5,1,0,1,0.58615,1
1,6,1,0,1,0.56047,1
1,5,0,1,1,0.5313,1
1,5,1,0,1,0.47371,1
1,5,1,0,1,0.45177,1
1,1,0,0,0,0.53122,1
1,3,0,1,0,0.51895,1
1,2,0,1,1,1.0846,1
1,4,1,0,1,0.60717,1
1,3,0,1,1,0.47225,1
1,1,0,0,0,0.25441,1
1,2,1,0,0,0.38421,1
1,1,1,0,1,0.30528,1
1,2,0,0,1,0.81056,1
1,4,0,0,1,0.56038,1
1,5,0,1,1,0.58609,1
1,2,0,0,1,0.40037,1
1,1,0,0,0,0.44547,1
1,3,0,0,0,0.92794,1
1,4,0,1,1,0.53267,1
1,1,0,1,0,0.61084,1
1,1,0,1,0,0.62849,1
1,1,0,0,0,0.46235,1
1,3,0,1,1,0.74192,1
1,6,0,0,1,0.44742,1
1,4,0,0,1,0.39872,1
1,4,0,0,1,0.47383,1
1,4,1,0,0,0.57642,1
1,6,0,1,1,0.54839,1
1,5,0,0,1,0.39261,1
1,5,1,0,1,0.41901,1
1,5,0,1,1,0.37405,1
1,6,0,0,1,0.35216,1
1,1,0,1,0,0.56667,1
1,6,1,0,0,0.42656,1
1,1,0,0,0,0.50695,1
1,2,0,1,0,0.49095,1
1,4,0,1,0,0.68484,1
1,4,0,0,0,0.67435,1
1,2,0,0,0,0.48088,1
1,1,0,1,0,0.47522,1
1,3,0,1,0,0.62213,1
1,6,0,0,1,0.68295,1
1,6,1,0,1,0.66774,1
1,6,0,0,1,0.62838,1
1,3,0,0,1,0.51358,1
1,4,0,0,1,0.84394,1
1,5,1,0,1,0.61852,1
1,4,0,1,1,0.67192,1
1,1,1,0,0,0.62604,1
1,5,1,0,1,1.1484,1
1,3,1,0,1,0.74436,1
1,5,0,1,1,0.52876,1
1,6,1,0,1,0.51927,1
1,5,1,0,1,0.51986,1
1,5,0,1,1,0.42262,1
1,5,1,0,1,0.44711,1
1,4,1,0,1,0.419,1
1,6,1,0,1,0.4638,1
1,2,0,0,0,0.63172,1
1,4,0,1,1,0.9968,1
1,6,0,1,0,0.5328,1
1,1,0,0,1,0.64062,1
1,4,1,0,0,0.62854,1
1,2,0,0,0,0.99222,1
1,2,0,0,0,0.72212,1
1,1,0,1,0,0.58773,1
1,2,0,1,0,0.51367,1
1,5,0,0,1,0.5447,1
1,1,0,0,0,0.55485,1
2,6,0,1,0,1.6395,1
2,3,0,0,0,1.3782,1
2,6,0,1,0,0.96761,1
2,1,1,0,1,1.1195,1
2,3,0,1,1,2.1459,1
2,2,0,1,0,1.2417,1
2,3,0,0,0,0.85638,1
2,4,1,0,0,1.5863,1
2,3,0,1,1,0.80819,1
