Subject,Distance,Context,Style,Item,ClassRef,RT,Vis
2,3,0,1,6,0,1.2307,3
2,2,1,1,2,0,0.98162,1
2,1,0,1,4,0,0.86102,4
2,2,0,1,2,0,1.2508,4
2,3,0,1,1,0,0.90794,4
2,2,1,1,3,1,1.114,4
2,2,0,1,2,0,1.033,4
2,3,1,1,5,0,2.4074,4
2,1,1,1,2,0,0.98268,2
2,2,1,1,6,0,1.1119,2
2,2,0,1,4,0,1.3535,4
2,3,0,1,5,0,1.3833,4
2,3,1,1,6,0,1.4804,1
2,2,0,1,3,1,2.2777,1
2,2,0,1,5,0,1.2946,4
2,1,0,1,4,0,1.0431,4
2,3,1,1,2,1,1.9361,3
2,3,1,1,3,1,1.222,3
2,3,0,1,4,0,1.2937,4
2,1,1,1,1,1,1.2149,4
2,1,0,1,2,0,1.0672,4
2,2,1,1,3,1,1.1812,4
2,3,1,1,4,1,2.0216,3
2,1,0,1,1,0,0.96267,4
2,3,0,1,6,0,0.93513,3
2,2,1,1,4,0,0.88906,1
2,2,1,1,1,0,1.3136,1
2,1,0,1,3,0,1.1593,4
2,1,1,1,4,0,1.4073,3
2,3,0,1,2,0,1.1172,4
2,2,0,1,1,0,1.853,4
2,1,0,1,6,0,0.75342,3
2,1,0,1,5,0,0.81055,4
2,1,1,1,6,0,0.98383,1
2,1,1,1,5,0,1.0239,2
2,3,0,1,1,0,1.2399,3
2,2,1,1,2,0,1.1042,4
2,3,1,1,1,0,1.7704,2
2,1,1,1,3,0,2.1849,1
2,1,1,1,5,0,1.1546,4
2,3,1,1,3,1,1.1357,3
2,3,0,1,1,0,1.0409,1
2,3,1,1,4,0,2.1007,1
2,2,1,1,5,0,1.0319,3
2,1,0,1,4,0,1.4592,3
2,2,0,1,3,1,1.3608,1
2,2,1,1,1,0,1.5255,2
2,2,1,1,3,1,0.87185,2
2,3,0,1,5,0,0.85291,4
2,2,0,1,4,1,1.4169,2
2,2,0,1,5,0,0.93618,4
2,1,0,1,1,0,0.99188,4
2,2,1,1,6,0,0.87175,1
2,2,0,1,1,0,0.85227,4
2,3,1,1,2,0,1.6535,2
2,3,1,1,6,0,0.83546,2
2,1,1,1,3,0,1.2999,1
2,2,1,1,4,0,0.98458,1
2,2,1,1,2,0,0.97476,2
2,1,1,1,6,0,1.0243,3
2,1,0,1,2,0,1.3293,2
2,1,1,1,1,0,1.1004,2
2,2,0,1,6,0,0.9496,1
2,1,1,1,2,0,0.94001,1
2,3,0,1,4,0,0.91263,3
2,3,0,1,3,1,1.0565,1
2,3,0,1,6,0,0.97031,3
2,3,0,1,2,0,1.0642,1
2,1,1,1,4,0,1.1754,1
2,1,0,1,6,0,0.78318,1
2,3,1,1,1,0,0.85833,1
2,3,1,1,5,0,0.85278,3
2,1,0,1,3,0,1.6695,4
2,2,0,1,2,0,0.75733,4
2,1,0,1,5,0,0.80115,4
2,2,1,1,4,0,0.97479,1
2,1,0,1,3,0,1.0271,1
2,1,0,1,1,0,1.0364,3
2,1,0,1,6,0,0.83882,4
2,3,0,1,5,0,0.87415,4
2,3,0,1,2,0,0.88474,4
2,2,1,1,5,0,0.94727,4
2,1,1,1,2,0,1.2158,3
2,3,1,1,4,1,1.7035,4
2,3,0,1,6,0,0.79671,3
2,1,0,1,5,0,0.92924,1
2,3,1,1,3,1,1.0337,4
2,2,0,1,2,0,0.89574,4
2,1,1,1,1,1,1.7735,3
2,2,0,1,3,1,1.1407,1
2,1,1,1,6,0,1.0434,2
2,3,0,1,4,0,0.97711,3
2,2,0,1,6,0,0.96551,3
2,2,0,1,1,0,0.91825,4
2,3,1,1,2,0,1.354,2
2,3,0,1,3,1,1.1512,1
2,3,1,1,6,0,0.9044,1
2,2,0,1,4,0,0.86979,3
2,2,1,1,1,1,1.3356,3
2,2,1,1,2,0,0.87688,3
2,3,0,1,1,0,0.86264,3
2,1,1,1,4,0,2.0238,1
2,3,1,1,5,0,1.1083,3
2,1,1,1,3,0,1.1614,2
2,2,1,1,6,0,1.0156,3
2,1,0,1,4,0,0.92675,4
2,1,0,1,2,0,0.85772,4
2,1,1,1,5,0,1.5183,3
2,2,0,1,5,0,0.92141,3
2,3,1,1,1,1,1.5989,1
2,2,1,1,3,1,1.1458,4
2,1,1,0,7,1,1.6506,1
2,3,0,0,8,1,0.83011,2
2,2,0,0,9,0,1.1813,4
2,2,1,0,11,1,1.2512,1
2,2,0,0,7,0,1.0471,4
2,3,1,0,7,1,1.2534,4
2,1,1,0,12,0,1.1632,3
2,2,0,0,8,1,1.9438,1
2,1,0,0,7,0,0.90821,4
2,3,1,0,11,1,1.09,1
2,1,1,0,8,1,1.1926,3
2,3,1,0,9,1,1.1211,4
2,2,0,0,11,0,1.4769,1
2,2,0,0,12,0,1.4541,1
2,2,0,0,10,0,1.0867,4
2,3,1,0,12,1,1.5259,4
2,3,0,0,10,0,1.0293,4
2,3,0,0,12,0,1.7024,1
2,3,0,0,7,1,1.2435,2
2,3,1,0,10,1,1.402,4
2,2,1,0,8,1,1.0086,4
2,1,0,0,10,0,0.93502,4
2,2,1,0,10,0,1.5066,3
2,3,1,0,8,1,1.6132,4
2,1,0,0,11,0,1.1984,4
2,1,0,0,12,1,1.3629,2
2,1,1,0,10,0,1.1143,3
2,3,0,0,11,0,0.96542,4
2,1,0,0,9,0,1.1492,4
2,3,0,0,9,0,1.8864,4
2,1,0,0,8,1,1.6849,1
2,1,1,0,11,1,1.2134,1
2,2,1,0,9,0,1.2559,2
2,2,1,0,7,1,1.0857,4
2,1,1,0,9,0,2.0822,3
2,2,1,0,12,1,1.088,4
2,2,1,0,10,1,1.463,3
2,1,1,0,8,1,0.78406,4
2,1,0,0,10,0,0.83924,4
2,3,1,0,12,1,1.0079,4
2,2,0,0,10,0,0.83793,4
2,2,0,0,8,1,1.467,3
2,3,0,0,12,1,1.5869,3
2,1,1,0,10,0,2.2401,3
2,2,0,0,7,1,1.4758,2
2,1,0,0,8,0,1.1732,4
2,3,0,0,11,0,1.2556,4
2,1,1,0,9,0,1.3921,2
2,3,1,0,8,1,0.99658,4
2,2,0,0,12,1,1.6657,4
2,1,1,0,7,1,0.87963,2
2,2,0,0,9,0,0.88001,4
2,1,0,0,11,0,0.96796,4
2,3,1,0,7,1,0.79454,4
2,1,0,0,9,0,0.96368,4
2,3,1,0,11,1,1.103,4
2,3,0,0,9,0,0.87096,4
2,1,0,0,7,1,1.02,3
2,2,1,0,12,1,0.88801,4
2,1,1,0,11,1,0.98039,3
2,1,1,0,12,1,0.87905,4
2,2,1,0,8,1,0.99828,4
2,2,1,0,9,0,1.5554,2
2,3,0,0,8,1,1.1307,4
2,3,0,0,10,0,0.85106,3
2,3,0,0,7,1,1.381,4
2,2,0,0,11,0,1.2223,3
2,3,1,0,9,0,0.93257,2
2,3,1,0,10,1,1.3878,4
2,2,1,0,11,1,1.865,4
2,1,0,0,12,1,1.2067,3
2,2,1,0,7,1,0.85915,4
2,3,0,0,9,0,1.1049,2
2,3,0,0,12,1,1.1902,1
2,3,0,0,11,0,1.0511,2
2,3,1,0,10,1,1.7344,2
2,2,1,0,7,1,0.84102,4
2,1,0,0,9,0,1.0694,4
2,1,1,0,8,1,1.1375,4
2,2,1,0,11,1,1.6279,2
2,1,0,0,7,1,1.4296,4
2,1,0,0,10,0,1.0382,4
2,3,0,0,7,1,1.5259,1
2,3,0,0,10,0,1.1146,2
2,2,1,0,12,1,0.97846,4
2,3,1,0,9,0,1.2764,1
2,2,0,0,12,1,1.3382,2
2,2,1,0,9,0,1.1954,2
2,1,1,0,9,0,1.1458,2
2,3,0,0,8,0,1.4557,4
2,1,1,0,10,1,2.2887,4
2,1,1,0,11,0,2.148,1
2,1,1,0,7,1,1.26,4
2,3,1,0,12,1,1.129,4
2,2,0,0,10,0,1.1981,4
2,3,1,0,7,1,0.97662,4
2,2,0,0,8,0,1.2458,4
2,3,1,0,11,1,1.5137,4
2,2,1,0,10,1,1.328,3
2,1,0,0,12,1,1.1577,2
2,2,0,0,9,0,1.1096,4
2,2,1,0,8,1,1.0434,4
2,1,1,0,12,1,0.81609,4
2,1,0,0,11,1,1.4607,4
2,1,0,0,8,1,1.4291,1
2,2,0,0,11,0,1.513,4
2,3,1,0,8,1,1.1442,4
2,3,0,0,12,1,1.0702,2
2,1,0,0,9,0,0.95142,4
2,1,0,0,11,0,1.0086,4
2,1,1,0,11,0,1.3644,1
2,2,1,0,11,0,1.2615,2
2,2,1,0,12,1,0.9547,4
2,3,1,0,7,1,0.97653,4
2,2,0,0,10,0,1.3325,4
2,1,0,0,8,0,1.0731,4
2,3,1,0,11,1,1.5216,2
2,3,0,0,8,0,1.1087,4
2,3,0,0,9,0,0.85719,4
2,2,0,0,12,1,0.8738,2
2,2,0,0,9,0,0.78233,4
2,3,1,0,8,1,0.90678,4
2,1,0,0,10,0,0.79531,4
2,1,1,0,8,1,0.84848,4
2,2,1,0,10,1,1.4452,4
2,3,0,0,11,0,0.95105,3
2,2,0,0,7,1,1.0448,3
2,1,1,0,7,1,0.96536,3
2,2,0,0,11,0,0.91785,4
2,2,1,0,8,1,0.77524,4
2,1,1,0,12,1,0.82006,4
2,3,0,0,7,1,1.5787,3
2,3,1,0,10,1,1.5579,4
2,1,0,0,12,1,1.4577,2
2,2,0,0,8,0,1.7942,3
2,3,0,0,10,0,1.4118,3
2,3,1,0,9,0,1.27,3
2,1,1,0,9,0,0.96274,4
2,1,1,0,10,1,1.3282,3
2,2,1,0,9,0,1.2693,2
2,3,1,0,12,1,1.0885,4
2,2,0,0,7,1,1.2257,4
2,3,0,0,12,1,1.2562,3
2,2,1,0,7,1,0.9599,4
2,1,1,0,12,1,0.88109,4
2,2,1,0,9,0,1.1083,3
2,2,0,0,8,0,1.3469,3
2,1,0,0,12,1,0.93646,3
2,1,1,0,10,1,1.2486,4
2,2,1,0,11,1,1.4172,4
2,2,1,0,12,1,0.76475,4
2,3,1,0,8,1,0.88865,4
2,1,0,0,7,1,1.6045,3
2,1,0,0,9,0,0.97116,4
2,3,1,0,7,1,0.87865,4
2,3,0,0,8,0,1.278,3
2,3,0,0,7,1,0.77319,4
2,3,1,0,10,1,0.94167,3
2,3,1,0,9,0,0.917,1
2,3,0,0,10,0,1.2063,3
2,3,0,0,9,0,0.83318,4
2,2,1,0,8,1,0.80715,4
2,1,0,0,10,0,1.1622,4
2,1,1,0,7,1,0.96898,4
2,1,1,0,9,0,1.2255,2
2,1,0,0,11,0,0.87847,4
2,3,1,0,12,1,0.94528,4
2,1,1,0,8,1,0.92914,4
2,1,1,0,11,1,1.7563,2
2,2,0,0,10,0,1.2055,3
2,1,0,0,8,0,1.1199,4
2,2,0,0,11,0,0.86369,3
2,2,0,0,12,1,0.84015,3
2,3,1,0,11,1,1.736,3
2,2,1,0,10,1,1.499,3
2,2,0,0,9,1,1.3257,1
2,3,1,0,12,1,0.88714,4
2,1,0,0,9,0,0.78912,4
2,2,1,0,8,1,0.90491,4
2,1,0,0,11,0,0.82951,4
2,2,0,0,8,0,0.99188,4
2,1,1,0,11,1,1.6038,3
2,2,1,0,9,0,1.0762,3
2,2,0,0,12,1,0.94154,2
2,1,1,0,9,0,1.3921,2
2,3,1,0,10,1,0.91447,4
2,1,0,0,7,1,1.4011,3
2,3,0,0,8,0,1.2835,4
2,3,0,0,7,1,1.0048,2
2,3,0,0,10,0,0.97126,4
2,2,0,0,9,0,1.0512,4
2,3,0,0,11,0,1.3271,2
2,1,0,0,10,0,0.9053,3
2,3,1,0,7,1,1.3314,4
2,3,1,0,9,0,1.2327,2
2,2,0,0,7,1,0.87657,3
2,2,1,0,10,1,0.82558,4
2,1,0,0,8,0,1.0969,3
2,3,0,0,12,1,1.1576,3
2,1,1,0,8,1,1.1105,4
2,1,1,0,12,1,0.85221,4
2,1,1,0,10,1,1.0844,4
2,3,0,0,9,0,0.90497,4
2,2,1,0,12,1,1.0729,4
2,2,0,0,11,0,0.82617,4
2,2,1,0,7,1,0.78602,4
2,1,0,0,12,1,1.0552,3
2,1,1,0,7,1,0.74096,4
2,3,1,0,8,1,0.8216,4
2,2,0,0,10,0,0.95131,4
2,2,1,0,11,1,1.6339,4
2,3,1,0,11,0,1.3436,1
2,1,0,0,9,0,0.97828,4
2,3,1,0,11,1,1.3049,4
2,2,1,0,7,1,0.97667,4
2,2,0,0,10,0,0.95587,4
2,3,0,0,12,1,0.82125,2
2,2,0,0,8,0,1.0796,4
2,3,1,0,12,1,0.82027,4
2,3,0,0,8,0,0.89288,4
2,2,1,0,9,0,0.94595,3
2,2,0,0,11,0,0.87935,4
2,1,1,0,12,1,0.76059,4
2,1,0,0,11,0,1.1211,4
2,1,0,0,10,0,1.0377,4
2,2,0,0,9,0,1.0576,4
2,3,1,0,8,1,0.83217,4
2,1,1,0,7,1,0.66076,4
2,1,1,0,11,1,1.1284,3
2,1,0,0,12,1,0.77639,3
2,3,0,0,10,0,0.84236,4
2,1,1,0,9,0,1.6208,1
2,2,1,0,8,1,0.88674,4
2,2,0,0,7,1,0.75937,4
2,3,1,0,10,1,1.5265,3
2,2,1,0,12,1,1.2145,4
2,1,1,0,10,1,0.96493,4
2,1,1,0,8,1,1.208,4
2,2,1,0,10,1,1.4612,3
2,3,1,0,7,1,1.1831,4
2,3,1,0,9,0,1.6829,1
2,3,0,0,7,1,1.0326,3
2,3,0,0,11,0,1.5319,3
2,3,0,0,9,0,1.141,4
2,2,1,0,11,1,1.3342,3
2,2,0,0,12,1,0.99068,3
2,1,0,0,7,1,0.82092,4
2,2,1,0,11,1,1.3637,3
2,2,1,0,12,1,0.86222,4
2,1,1,0,8,1,1.1022,4
2,2,0,0,7,1,1.4961,3
2,3,1,0,11,1,1.0725,4
2,3,1,0,8,1,1.0912,4
2,2,0,0,10,0,0.97221,4
2,1,0,0,8,0,0.84021,4
2,3,0,0,7,1,0.98221,3
2,3,0,0,8,0,0.81062,4
2,1,0,0,11,0,0.85058,4
2,2,0,0,8,0,0.84982,4
2,2,1,0,7,1,1.0916,4
2,3,0,0,10,0,0.9426,4
2,2,0,0,9,0,0.81926,4
2,3,0,0,11,0,0.86864,3
2,1,1,0,9,0,1.1277,2
2,3,0,0,12,1,0.80357,2
2,1,0,0,7,1,0.90229,4
2,3,1,0,12,1,1.1046,4
2,2,0,0,11,0,1.0766,3
2,1,1,0,12,1,1.0185,4
2,3,0,0,9,0,0.94362,4
2,2,1,0,8,0,0.75231,1
2,1,1,0,10,1,1.2855,4
2,1,1,0,11,1,1.18,3
2,1,0,0,9,0,0.86863,4
2,3,1,0,7,1,0.91782,4
2,3,1,0,10,1,1.037,4
2,1,0,0,12,1,0.92844,3
2,1,1,0,7,1,0.87999,4
2,3,1,0,9,0,1.116,2
2,1,0,0,10,0,0.9432,4
2,2,1,0,9,0,0.85901,2
2,2,1,0,10,1,0.88513,3
2,2,0,0,12,1,1.4969,3
3,3,1,0,11,1,1.0853,4
3,3,0,0,9,0,1.5675,3
3,3,1,0,10,1,3.222,1
3,2,0,0,7,0,0.98508,4
3,3,1,0,12,1,1.0568,3
3,3,0,0,11,1,0.9981,4
3,1,1,0,8,0,0.93596,4
3,1,0,0,9,0,0.85795,1
3,1,0,0,12,1,0.92242,3
3,1,1,0,7,0,0.91351,4
3,3,0,0,10,1,1.0196,4
3,1,1,0,9,0,0.93394,4
3,2,1,0,7,0,1.1131,4
3,2,1,0,11,1,1.709,4
3,2,0,0,10,1,1.8869,4
3,2,1,0,12,1,1.122,4
3,2,0,0,9,0,1.0859,4
3,1,1,0,11,1,1.1249,4
3,1,0,0,8,0,2.4158,4
3,3,1,0,7,1,2.219,4
3,3,0,0,12,1,1.0524,4
3,1,0,0,10,1,0.99132,1
3,2,1,0,8,0,0.91739,4
3,1,0,0,11,1,1.1942,4
3,1,0,0,7,0,1.1988,4
3,3,1,0,9,1,2.4182,4
3,2,0,0,8,0,1.7951,4
3,1,1,0,10,1,1.2184,4
3,2,0,0,12,1,2.9246,2
3,1,1,0,12,1,1.5575,4
3,1,1,0,7,0,0.99416,4
3,2,1,0,7,0,1.1711,4
3,2,1,0,12,1,1.377,4
3,3,0,0,8,0,2.3891,4
3,2,0,0,11,1,2.0649,4
3,2,1,0,9,0,1.9665,3
3,3,0,0,7,1,1.4587,4
3,3,0,0,9,0,1.5633,4
3,1,1,0,12,1,0.96126,4
3,2,0,0,7,0,1.8524,4
3,3,0,0,12,1,1.6423,3
3,1,0,0,8,0,1.0742,4
3,3,1,0,9,1,2.4558,3
3,1,0,0,11,1,1.1977,4
3,1,1,0,10,1,2.1201,4
3,3,1,0,8,1,1.5436,4
3,1,0,0,12,1,1.8084,3
3,2,1,0,11,1,1.7503,4
3,2,0,0,8,0,1.528,4
3,1,1,0,11,1,1.5065,3
3,1,0,0,9,0,1.1251,4
3,2,0,0,12,1,1.5236,4
3,1,0,0,10,0,1.996,3
3,1,1,0,9,0,2.0637,3
3,1,0,0,7,0,1.1038,4
3,2,1,0,8,1,1.2002,4
3,3,1,0,7,1,1.3397,4
3,2,1,0,10,1,1.9249,4
3,3,1,0,12,1,1.1797,4
3,1,1,0,8,1,1.0581,4
3,3,1,0,10,1,1.2653,4
3,3,1,0,11,1,1.6279,4
3,2,0,0,10,0,2.8975,3
3,2,0,0,9,0,0.85032,4
3,1,1,0,12,1,0.78717,4
3,3,1,0,9,0,2.2335,4
3,2,1,0,11,1,1.0196,4
3,1,0,0,8,0,0.98018,4
3,3,0,0,11,1,1.1546,4
3,1,1,0,10,1,1.2479,4
3,1,1,0,7,0,1.3435,4
3,1,0,0,9,0,0.83838,4
3,3,1,0,11,1,0.88168,4
3,1,1,0,8,1,2.1514,4
3,3,0,0,12,1,0.94536,4
3,1,1,0,11,1,1.1339,4
3,3,0,0,9,0,0.77885,4
3,1,0,0,10,0,1.717,4
3,2,1,0,12,1,0.75901,4
3,2,1,0,10,1,1.81,4
3,3,1,0,7,1,2.4266,4
3,2,0,0,11,1,0.87181,4
3,1,0,0,7,0,0.93361,4
3,2,0,0,8,0,1.0042,4
3,2,0,0,10,0,1.9181,4
3,1,1,0,9,0,1.6972,4
3,1,0,0,12,0,2.1786,4
3,3,0,0,7,1,0.9122,4
3,3,0,0,8,0,0.86065,4
3,1,0,0,11,0,2.4945,3
3,2,1,0,8,1,0.87051,4
3,2,0,0,9,0,0.67034,4
3,2,1,0,7,1,1.158,4
3,3,1,0,12,1,1.0247,4
3,3,1,0,10,1,1.2073,4
3,2,0,0,12,1,0.93302,4
3,2,0,0,7,1,1.0981,4
3,3,1,0,8,1,2.3333,4
3,2,1,0,10,1,1.0137,4
3,2,1,0,8,1,0.7515,4
3,2,1,0,11,1,0.95092,4
3,2,0,0,7,1,0.83814,4
3,1,1,0,8,1,0.73726,4
3,1,0,0,12,1,0.83913,4
3,2,0,0,10,0,2.9582,4
3,1,0,0,9,0,0.84147,4
3,2,0,0,8,0,0.76394,4
3,2,1,0,12,1,0.88848,4
3,3,1,0,9,1,2.8126,4
3,3,0,0,10,0,1.2114,4
3,3,1,0,7,1,0.80545,4
3,3,0,0,12,1,1.0192,4
3,1,0,0,8,0,0.69449,4
3,1,1,0,11,1,0.74214,4
3,2,0,0,11,1,1.9695,4
3,1,1,0,12,1,0.82734,4
3,3,0,0,7,1,0.83856,4
3,3,0,0,11,1,0.88174,4
3,2,1,0,7,1,0.83564,4
3,2,1,0,9,0,0.99893,4
3,3,1,0,11,1,2.0374,4
3,1,0,0,7,1,1.6087,3
3,3,1,0,12,1,1.4198,4
3,1,0,0,11,1,1.0184,3
3,2,0,0,12,1,0.78273,3
3,1,0,0,10,0,2.5265,4
3,2,0,0,9,0,1.2004,4
3,3,1,0,10,1,2.0516,3
3,3,1,0,8,1,0.88865,4
3,1,1,0,7,1,0.79458,4
3,3,0,0,9,0,0.75655,4
3,3,0,0,8,0,1.0502,4
3,1,1,0,9,0,1.4603,4
3,1,0,0,10,1,1.807,4
3,1,0,0,7,1,0.88691,3
3,1,0,0,12,1,1.0015,3
3,2,1,0,11,1,1.2267,4
3,3,1,0,10,1,1.2299,4
3,2,0,0,7,1,1.1163,3
3,2,1,0,8,1,0.93875,4
3,1,1,0,10,1,1.3474,4
3,3,1,0,7,1,0.75802,4
3,1,0,0,8,1,0.61178,1
3,1,1,0,11,1,1.4023,4
3,2,1,0,7,1,0.72191,4
3,2,0,0,10,0,1.7534,3
3,3,0,0,12,1,0.70704,3
3,2,1,0,10,1,1.1421,4
3,3,0,0,9,0,0.78072,4
3,2,0,0,8,0,0.792,4
3,1,1,0,12,1,0.93053,4
3,3,1,0,9,0,0.79374,4
3,3,0,0,8,0,0.7034,4
3,2,0,0,11,1,0.94011,4
3,2,0,0,12,1,1.2354,4
3,3,0,0,7,1,1.017,3
3,1,1,0,9,0,1.7375,4
3,3,1,0,12,1,0.788,4
3,1,1,0,7,1,0.85128,4
3,3,1,0,8,1,1.3304,4
3,3,0,0,10,0,1.0664,3
3,3,0,0,11,1,0.89153,4
3,1,0,0,9,0,0.71936,3
3,3,1,0,11,1,0.85927,4
3,2,1,0,12,1,0.6875,4
3,2,1,0,9,1,1.7869,4
3,1,0,0,11,1,1.0694,4
3,2,0,0,9,0,0.73197,4
3,3,1,0,10,1,1.1764,1
3,3,1,0,9,0,0.89544,4
3,2,1,0,7,1,0.75001,4
3,1,1,0,10,1,1.2833,4
3,2,0,0,7,1,0.71904,4
3,2,0,0,12,1,0.89103,4
3,1,0,0,12,1,0.78202,4
3,3,0,0,7,1,0.84546,3
3,2,1,0,9,0,1.012,4
3,1,0,0,7,1,0.91251,3
3,2,1,0,8,1,0.7652,4
3,1,0,0,10,0,1.6016,4
3,1,0,0,11,1,0.93477,4
3,3,0,0,8,0,1.805,4
3,3,1,0,11,1,2.0641,4
3,1,1,0,12,1,0.76203,4
3,3,0,0,10,0,1.0071,4
3,1,0,0,8,0,1.0042,4
3,1,1,0,11,1,0.74357,4
3,1,1,0,8,1,1.1368,4
3,3,0,0,12,1,1.6932,3
3,1,0,0,9,0,0.95394,4
3,3,1,0,8,1,0.86446,4
3,2,0,0,11,1,2.8575,3
3,2,0,0,10,0,1.0875,4
3,3,0,0,11,1,0.87268,4
3,1,1,0,7,1,0.8092,4
3,2,1,0,12,1,1.2631,4
3,2,1,0,11,1,1.0429,4
3,3,0,0,9,0,0.83737,4
3,2,0,0,8,0,0.84548,4
3,2,0,0,9,0,0.87593,4
3,3,1,0,12,1,0.85107,4
3,1,1,0,9,0,0.94566,4
3,2,1,0,10,1,1.3042,4
3,3,1,0,7,1,0.84746,4
3,3,1,0,8,1,0.9141,4
3,2,1,0,10,1,0.93965,4
3,2,0,0,8,0,0.789,4
3,2,0,0,12,1,0.74883,4
3,2,1,0,7,1,0.74137,4
3,2,0,0,10,0,1.2333,4
3,2,1,0,11,1,0.72043,4
3,1,1,0,7,1,0.80435,4
3,1,0,0,8,0,0.70488,4
3,1,0,0,9,0,0.73552,4
3,3,1,0,11,1,0.80604,4
3,1,1,0,9,0,0.6765,4
3,3,1,0,9,0,0.88781,4
3,3,0,0,12,1,0.75842,4
3,3,0,0,8,0,0.68954,4
3,2,1,0,12,1,1.0188,4
3,3,0,0,11,1,0.90596,4
3,1,1,0,8,1,1.7812,4
3,3,0,0,10,0,1.7173,4
3,1,0,0,10,0,2.4569,4
3,1,0,0,7,1,1.4154,4
3,2,0,0,11,1,0.80516,4
3,2,0,0,9,0,0.79719,4
3,1,0,0,12,1,1.0529,4
3,2,0,0,7,1,0.72349,3
3,1,1,0,12,1,0.84885,4
3,2,1,0,9,0,1.336,4
3,3,1,0,12,1,0.78057,4
3,3,0,0,9,0,1.0153,3
3,3,1,0,10,1,1.6376,4
3,1,0,0,11,1,0.77464,4
3,3,0,0,7,1,1.2905,4
3,1,1,0,11,1,1.3961,4
3,3,1,0,7,1,0.73694,4
3,1,1,0,10,0,1.9795,4
3,2,1,0,8,1,1.5133,4
3,1,1,0,7,1,0.78047,4
3,1,0,0,9,0,0.93436,4
3,1,1,0,12,1,0.70035,4
3,1,1,0,10,0,1.3456,4
3,1,1,0,11,1,1.4879,4
3,1,0,0,7,1,1.1953,4
3,2,0,0,8,0,0.85517,4
3,3,0,0,9,0,0.79167,4
3,2,1,0,7,1,0.95889,3
3,2,0,0,7,1,0.85673,4
3,2,1,0,8,1,1.262,4
3,1,0,0,11,1,0.8216,4
3,3,0,0,10,1,1.1083,4
3,1,1,0,9,0,1.7461,4
3,3,1,0,8,1,1.1,4
3,3,0,0,11,1,0.75655,4
3,1,0,0,10,0,2.5758,4
3,3,1,0,9,0,1.2743,4
3,3,1,0,11,1,0.75957,4
3,3,1,0,12,1,0.87934,4
3,2,0,0,9,0,0.65401,4
3,3,0,0,12,1,0.84902,4
3,2,0,0,10,0,1.103,4
3,2,1,0,9,0,0.92836,4
3,3,0,0,8,0,0.65347,4
3,2,1,0,11,1,0.68618,4
3,3,1,0,7,1,0.95338,4
3,2,0,0,11,0,0.88177,4
3,1,1,0,8,1,0.92041,3
3,2,1,0,10,1,1.3916,4
3,2,1,0,12,1,0.73743,4
3,1,0,0,12,1,0.80545,4
3,3,0,0,7,1,0.78861,4
3,1,0,0,8,0,1.3392,4
3,3,1,0,10,1,1.0648,4
3,2,0,0,12,1,0.90217,4
3,2,1,1,4,1,1.4536,4
3,2,0,1,5,0,1.0759,3
3,1,0,1,1,0,0.83456,4
3,3,0,1,4,0,0.8119,4
3,3,0,1,2,0,0.80298,4
3,1,1,1,6,0,1.1147,2
3,2,0,1,4,0,1.5458,4
3,2,1,1,5,1,0.99838,4
3,2,1,1,3,1,1.5316,4
3,3,1,1,4,1,1.5888,4
3,2,0,1,2,0,0.94943,4
3,2,1,1,1,1,1.1885,4
3,2,0,1,6,1,1.3449,4
3,2,0,1,1,0,2.2214,2
3,2,1,1,6,1,0.87201,1
3,3,1,1,2,1,1.5332,3
3,3,1,1,1,1,0.98485,4
3,1,0,1,2,0,0.76875,4
3,3,0,1,3,1,1.2808,3
3,1,1,1,4,1,1.1265,4
3,1,1,1,5,1,0.80854,4
3,1,1,1,3,1,1.6651,4
3,3,0,1,5,0,0.83085,4
3,3,1,1,6,1,0.98948,4
3,1,0,1,5,0,0.86673,4
3,1,0,1,3,0,0.95918,4
3,3,1,1,5,1,0.89121,4
3,2,1,1,2,1,1.3364,4
3,1,0,1,6,1,1.2782,3
3,3,1,1,3,1,1.3807,4
3,1,1,1,1,1,1.2607,4
3,2,0,1,3,0,2.0718,3
3,3,0,1,1,0,1.5116,4
3,1,0,1,4,0,0.8734,4
3,3,0,1,6,1,1.2227,3
3,1,1,1,2,1,1.4832,3
3,3,1,1,4,1,1.1643,4
3,1,1,1,6,1,1.2363,4
3,3,0,1,5,0,1.3918,4
3,1,0,1,3,0,0.85358,4
3,1,1,1,4,1,1.1004,4
3,3,1,1,2,1,0.8076,4
3,1,1,1,1,1,0.75156,4
3,2,1,1,5,1,0.89804,4
3,2,0,1,2,0,1.0506,4
3,2,1,1,4,1,1.1459,4
3,2,0,1,6,1,1.2684,3
3,2,0,1,1,0,1.0048,4
3,2,0,1,3,0,0.84327,4
3,3,0,1,6,1,0.99191,3
3,1,1,1,5,1,0.73025,4
3,3,1,1,1,0,1.6942,1
3,1,0,1,4,0,0.75739,4
3,3,1,1,5,1,0.65717,4
3,3,0,1,1,0,0.81555,4
3,2,1,1,3,1,1.0431,4
3,2,1,1,1,1,1.046,4
3,2,0,1,5,0,0.73858,3
3,1,0,1,2,0,0.7977,4
3,2,1,1,6,1,1.1122,4
3,3,1,1,3,1,0.8146,1
3,2,1,1,2,0,1.0385,3
3,3,0,1,4,0,0.85298,4
3,3,1,1,6,1,0.83702,4
3,1,0,1,1,0,0.76815,4
3,1,1,1,3,1,1.2232,4
3,1,1,1,2,0,0.85317,3
