Subject,Distance,Is_Let,Is_Num,Resp13,RT,Vis
4,1,1,0,0,0.83425,3
4,5,0,0,0,0.66213,3
4,6,1,0,0,0.62523,3
4,5,0,1,0,1.1711,3
4,3,0,1,0,0.80371,3
4,1,1,0,0,0.62083,3
4,4,1,0,0,0.61219,3
4,6,1,0,0,0.78466,3
4,3,0,0,0,0.78814,3
4,1,0,0,0,0.6595,3
4,5,0,0,0,0.77925,3
4,2,1,0,0,0.56116,3
4,4,0,1,0,0.84625,3
4,3,0,1,0,0.62092,3
4,2,0,0,0,0.61202,3
4,1,0,1,0,1.2074,3
4,6,1,0,0,0.69691,3
4,3,0,0,0,0.54883,3
4,1,0,1,0,0.67712,3
4,5,0,1,0,0.58798,3
4,6,0,0,0,0.79822,3
4,1,0,1,0,0.72373,3
4,1,1,0,0,0.53093,3
4,6,1,0,0,0.58625,3
4,5,0,1,1,0.96377,3
4,5,1,0,0,0.52115,3
4,4,1,0,0,0.63852,3
4,4,0,0,1,0.93324,3
4,5,1,0,0,1.1992,3
4,1,0,1,1,1.1044,3
4,4,0,0,0,1.1592,3
4,6,1,0,0,0.65646,3
4,3,0,0,0,1.0134,3
4,6,1,0,0,0.73145,3
4,4,1,0,0,0.57069,3
4,4,1,0,0,0.58301,3
4,2,1,0,0,0.65585,3
4,4,0,1,0,0.82001,3
4,1,0,0,0,1.9197,3
4,3,0,1,0,0.7042,3
4,3,0,0,0,0.58947,3
4,5,0,1,0,0.58413,3
4,3,0,0,0,0.65313,3
4,1,0,0,0,1.859,1
4,6,0,1,0,0.77734,1
4,4,0,0,0,0.79961,3
4,2,0,0,0,1.0379,3
4,1,1,0,0,1.0005,1
4,4,0,0,0,0.79463,3
4,4,1,0,0,1.5194,3
4,2,0,1,1,1.0706,3
4,1,0,1,1,1.8405,1
4,3,0,1,1,1.7567,3
4,5,1,0,1,1.2769,1
4,3,0,0,0,0.95015,3
4,3,0,0,0,1.355,3
4,2,1,0,0,2.1817,3
4,6,1,0,0,1.6932,1
4,6,0,0,0,0.9434,3
4,1,1,0,0,0.59816,3
4,2,1,0,0,1.541,3
4,1,0,0,0,1.1068,3
4,3,0,1,0,2.0322,3
4,3,0,0,0,0.67737,3
4,3,1,0,0,0.69065,3
4,5,0,0,0,0.88354,3
4,1,0,1,1,0.88007,3
4,2,0,0,0,0.78074,3
4,2,0,0,0,1.2024,3
4,1,0,0,0,1.392,4
4,6,1,0,1,1.1217,4
4,6,1,0,0,0.96239,4
4,5,1,0,0,0.93281,4
4,5,0,0,1,2.0048,4
4,5,0,1,0,1.1851,4
4,2,1,0,0,0.64796,4
4,2,0,0,0,1.3543,4
4,6,0,0,0,0.76567,4
4,1,0,0,0,0.49161,4
4,3,0,1,1,1.218,1
4,6,1,0,0,0.66415,1
4,2,1,0,0,0.67313,4
4,5,0,0,1,1.0201,4
4,4,0,1,1,0.88957,4
4,4,0,0,1,1.321,4
4,2,0,0,1,0.96552,4
4,2,1,0,1,0.81118,4
4,5,0,0,1,0.8428,4
4,1,0,0,0,0.55355,4
4,1,0,0,0,1.3941,4
4,4,0,1,0,0.98282,4
4,2,0,1,0,0.7146,4
4,5,1,0,0,1.3565,4
4,3,0,0,0,0.48792,4
4,2,0,1,0,0.6978,4
4,6,0,0,0,0.55883,4
4,5,1,0,0,0.49302,4
4,6,0,1,0,0.55826,4
4,6,1,0,0,0.49596,4
4,3,1,0,0,0.38273,4
4,5,0,1,0,0.47992,4
4,2,0,1,0,0.28155,4
4,2,0,0,0,0.31718,4
4,3,0,0,0,1.2169,4
4,4,0,0,0,0.54217,4
4,2,1,0,0,0.66847,4
4,2,0,1,0,0.70743,4
4,1,0,1,0,0.40748,4
4,6,0,1,0,0.61254,4
4,4,0,1,0,0.6083,4
4,4,0,0,0,0.95029,4
4,3,1,0,0,0.63223,4
4,4,0,1,0,0.53603,4
4,2,1,0,0,0.52197,4
4,5,0,0,0,0.94685,4
4,5,0,1,1,1.0978,4
4,5,0,0,1,0.61839,4
4,4,0,1,0,0.89726,4
4,4,0,1,1,0.88944,4
4,2,0,1,0,1.124,4
4,3,0,1,0,0.55786,4
4,4,1,0,0,0.8452,1
4,5,1,0,0,1.8487,4
4,1,1,0,0,0.78055,4
4,3,0,1,1,0.78002,4
4,6,0,0,0,0.81389,4
4,3,0,1,0,0.92345,4
4,3,0,1,0,1.8839,1
4,2,0,0,0,0.73997,1
4,1,0,0,1,1.7894,4
4,3,0,0,1,0.85697,4
4,5,0,1,1,0.87291,4
4,3,0,1,1,0.60125,4
4,6,0,1,1,0.59681,4
4,2,1,0,1,0.87749,4
4,5,0,1,0,0.61924,1
4,4,0,1,1,0.78762,4
4,2,0,0,0,1.003,4
4,5,1,0,0,0.744,4
4,3,1,0,0,0.54256,4
4,5,0,0,0,0.73043,4
4,3,0,1,0,0.57182,4
4,2,0,1,0,0.60161,4
4,3,0,1,0,0.69147,4
4,2,0,0,0,0.80597,4
4,5,0,0,0,0.51331,4
4,6,0,0,0,0.47502,4
4,2,0,0,0,0.49261,4
4,1,0,1,0,0.55446,4
4,3,1,0,0,0.51046,4
4,2,1,0,0,0.49219,4
4,6,1,0,0,0.53419,4
4,4,0,0,0,0.65955,4
4,2,0,1,0,0.5693,4
4,2,1,0,0,0.78864,4
4,5,1,0,0,1.8064,4
4,5,0,1,0,0.65891,4
4,4,0,0,0,0.79215,4
4,4,0,0,1,0.49475,4
4,4,1,0,1,0.56262,4
4,4,0,1,1,0.73671,4
4,6,0,0,1,0.84728,4
4,4,0,1,1,0.6583,4
4,2,0,1,1,1.167,1
4,3,1,0,1,1.0068,4
4,5,0,0,1,0.60569,4
4,2,0,0,0,0.76174,4
4,2,1,0,0,0.83988,4
4,4,1,0,0,0.73032,4
4,5,0,0,1,0.85534,4
4,4,0,1,0,0.80175,4
4,4,0,1,0,1.8521,1
4,4,1,0,0,0.70426,4
4,1,0,1,1,0.60277,4
4,6,0,0,1,0.64048,4
4,6,1,0,1,0.85022,1
4,1,1,0,0,0.66357,4
4,5,0,0,1,1.0883,1
4,5,1,0,1,0.73663,1
4,2,1,0,0,0.73938,4
4,2,0,0,0,0.85629,4
4,4,0,0,0,0.59544,4
4,1,0,1,1,0.91353,4
4,2,0,0,0,2.1154,1
4,4,1,0,0,0.92015,1
4,1,1,0,0,0.78006,1
4,3,0,1,1,1.5263,1
4,5,0,0,0,0.87139,4
4,4,0,1,1,0.9313,4
4,3,1,0,0,0.75229,4
4,5,0,1,1,0.97206,4
4,1,1,0,1,0.7263,4
4,5,0,1,1,0.69951,4
4,5,1,0,1,0.86278,4
4,6,1,0,1,0.55631,1
4,2,0,1,1,1.8591,1
4,3,1,0,1,0.82696,4
4,3,0,1,1,0.66119,4
4,4,0,1,1,1.7608,4
4,2,0,1,1,0.78683,4
4,4,0,0,1,0.60329,4
4,2,0,0,1,0.66585,4
4,4,1,0,0,0.90403,4
4,1,1,0,0,0.77496,4
4,1,0,1,0,0.61214,4
4,6,0,0,1,0.55001,4
4,6,0,1,0,0.55853,4
4,5,1,0,0,0.82116,4
4,2,0,1,0,0.69431,4
4,4,0,0,0,0.51379,4
4,3,1,0,0,0.50489,4
4,5,0,0,0,0.3935,4
4,2,0,0,0,0.90681,4
4,3,0,1,0,0.56408,4
4,3,1,0,0,0.44994,4
4,2,1,0,0,0.51922,4
4,6,1,0,0,0.4318,4
4,5,0,1,1,0.54497,4
4,5,1,0,1,0.6945,4
4,1,0,1,0,1.2452,4
4,6,0,0,1,0.88295,4
4,5,0,1,0,1.27,1
4,3,0,1,0,0.99557,4
4,5,0,0,1,0.92847,1
4,4,1,0,1,1.0671,4
4,1,1,0,0,1.3147,4
4,4,1,0,1,1.233,4
4,2,0,0,1,1.0456,4
4,4,0,0,0,1.3212,4
4,4,1,0,0,1.0313,4
4,1,1,0,0,0.49819,4
4,3,1,0,0,0.65749,4
4,6,1,0,0,0.48108,4
4,2,0,1,1,0.91794,4
4,3,0,0,1,1.235,4
4,2,0,0,0,0.64079,4
4,6,1,0,1,0.72003,4
4,6,1,0,1,0.55052,4
4,1,1,0,0,0.53615,4
4,1,0,0,0,0.50849,4
4,3,1,0,0,1.0971,4
4,5,1,0,0,0.75284,4
4,4,0,1,1,0.95112,4
4,4,0,0,1,0.74345,4
4,2,0,1,0,0.51222,4
4,5,0,1,1,1.3753,1
4,4,1,0,1,0.90935,1
4,4,1,0,0,0.84956,4
4,4,1,0,0,0.52881,4
4,5,0,1,1,0.81198,4
4,4,1,0,1,0.78919,4
4,4,0,0,1,0.5072,4
4,6,1,0,1,0.67851,4
4,4,0,0,1,0.51513,4
4,3,1,0,1,0.56396,4
4,5,1,0,1,0.93726,4
4,5,0,0,0,0.84753,1
4,1,1,0,0,0.74172,4
4,2,0,1,0,0.53003,4
4,3,1,0,0,0.49635,4
4,6,0,0,1,0.96226,4
4,2,0,1,0,0.71706,4
4,1,0,1,0,0.64106,4
4,2,1,0,0,1.4815,4
4,1,0,0,0,0.70153,4
4,1,0,1,0,0.53633,4
4,4,1,0,0,0.45763,4
4,1,1,0,0,0.52652,4
4,5,0,0,0,0.85853,4
4,6,0,0,1,0.61102,4
4,5,0,1,1,0.75911,4
4,3,0,1,1,1.0723,4
4,3,0,0,0,0.52253,4
4,6,0,1,1,0.66658,4
4,5,0,0,1,0.39271,4
4,1,1,0,0,0.82857,4
4,2,1,0,0,0.75533,4
4,3,0,0,0,0.50119,4
4,4,0,1,0,0.76378,4
4,3,0,0,0,0.68107,4
4,5,0,1,1,0.63506,4
4,1,0,1,0,0.61122,4
4,3,0,1,1,0.63125,4
4,3,1,0,1,0.58847,4
4,3,1,0,1,0.47103,4
4,4,1,0,1,0.50149,4
4,1,0,0,0,0.54248,4
4,1,0,1,0,0.8105,4
4,3,0,1,0,0.42349,4
4,4,1,0,0,0.45263,4
4,3,0,0,0,0.30351,4
4,1,0,1,0,0.52889,4
4,2,1,0,0,0.35136,4
4,5,0,0,1,0.82662,4
4,1,0,1,0,0.69433,4
4,3,0,1,0,0.53348,4
4,3,1,0,0,0.41366,4
4,6,0,1,1,0.62949,4
4,6,1,0,0,0.76406,4
4,5,0,0,0,0.75778,4
4,1,0,0,0,0.7125,4
4,5,0,0,1,0.81632,4
4,2,0,1,0,0.48236,4
4,6,1,0,1,0.73877,4
4,1,1,0,0,0.49548,4
4,4,1,0,1,0.53549,4
4,5,0,0,1,0.57339,4
4,5,1,0,1,0.45105,4
4,5,0,1,1,0.54867,4
4,3,0,0,1,0.43568,4
4,4,0,0,1,0.56849,4
4,3,1,0,1,0.90696,4
4,4,1,0,1,0.89964,4
4,6,0,1,1,0.55788,4
4,6,0,1,1,0.87606,4
4,1,0,0,0,0.71894,1
4,3,1,0,1,0.6664,4
4,1,1,0,0,0.74124,1
4,6,0,1,1,0.97635,4
4,2,0,1,0,0.62587,4
4,1,0,0,0,0.51983,4
4,1,0,1,0,0.56324,4
4,6,1,0,0,0.9358,4
4,6,1,0,1,0.81027,4
4,6,0,1,1,0.5399,4
4,4,1,0,1,0.56787,4
4,4,0,0,1,0.62984,4
4,4,1,0,1,0.50813,4
4,1,1,0,0,0.4503,4
4,1,0,1,0,0.54371,4
4,1,1,0,0,0.42265,4
4,4,0,0,0,1.2025,4
4,5,0,0,0,2.5351,4
4,5,1,0,1,0.90859,4
4,1,0,0,0,0.53549,4
4,2,1,0,0,0.5544,4
4,5,0,1,1,0.59941,4
4,3,0,1,1,0.8008,4
4,6,0,0,1,1.8479,4
4,1,0,0,1,1.2445,4
4,3,0,1,1,0.94737,4
4,2,0,1,0,0.88278,4
4,3,1,0,0,0.7341,4
4,6,0,0,0,1.0106,4
4,6,0,0,1,0.7213,4
4,4,0,1,1,0.52878,4
4,4,0,1,1,0.42035,4
4,1,1,0,1,0.53103,4
4,3,1,0,1,0.41033,4
4,5,0,1,1,0.5287,4
4,2,0,0,0,0.97982,4
4,3,1,0,0,0.53861,4
4,2,1,0,0,0.58548,4
4,3,0,1,1,0.77,4
4,1,0,1,0,0.73699,4
4,6,0,0,0,0.9195,4
4,5,0,1,1,0.69539,4
4,4,0,0,0,1.073,4
4,1,0,0,0,0.67502,4
4,4,0,0,1,0.75697,4
4,1,1,0,0,0.51073,4
4,3,0,0,1,0.52696,4
4,1,1,0,0,0.68991,4
4,5,0,0,1,0.57734,4
4,4,1,0,0,0.65697,4
4,3,0,1,1,0.53518,4
4,3,0,1,1,0.64444,4
4,2,0,1,0,0.74556,4
4,5,1,0,1,0.51083,4
4,5,0,1,1,0.55686,4
4,6,0,1,1,0.57908,4
4,5,1,0,1,0.41101,4
4,3,0,0,1,0.26379,4
4,3,0,1,1,0.43447,4
4,3,1,0,1,0.36816,4
4,2,0,0,1,0.35204,4
4,6,0,0,1,0.38075,4
4,6,1,0,1,0.37921,4
4,5,0,1,1,0.36317,4
4,4,0,1,1,0.61031,4
4,4,0,1,1,1.1759,4
4,3,0,0,0,0.80146,4
4,5,0,0,1,0.62527,4
4,5,0,0,1,0.71272,4
4,5,0,0,1,0.83639,4
4,5,1,0,1,0.77529,4
4,5,1,0,1,0.66116,4
4,1,0,0,0,0.84052,4
4,3,0,0,0,0.73004,4
4,4,0,0,0,0.49727,4
4,5,0,1,1,0.742,4
4,4,1,0,1,0.90291,4
4,6,1,0,1,1.1729,4
4,2,0,1,1,0.74482,4
4,6,1,0,0,0.70396,4
4,5,0,1,1,0.5898,4
4,3,1,0,1,0.4545,4
4,1,1,0,0,0.61515,4
4,3,0,1,1,0.85751,4
4,2,0,1,0,0.62707,4
4,6,0,1,1,1.8253,4
4,3,1,0,0,2.2618,4
4,2,1,0,0,0.71082,4
4,3,0,0,0,0.84435,4
4,4,1,0,0,0.9505,4
4,6,1,0,0,0.86815,4
4,4,0,0,1,0.89193,4
4,6,0,0,0,1.6842,4
4,4,1,0,0,1.0254,4
4,6,0,0,1,0.7878,4
4,5,1,0,1,0.50531,4
4,6,1,0,1,1.2907,4
4,4,0,1,1,1.033,4
4,1,1,0,0,0.81287,4
4,2,0,0,0,0.95538,4
4,3,0,0,0,0.6405,4
4,6,0,0,1,1.0166,4
4,1,0,1,0,0.62968,4
4,1,1,0,0,0.63636,4
4,1,1,0,0,0.46798,4
4,6,0,1,1,0.51338,4
4,3,0,0,1,0.65474,4
4,6,0,1,1,0.42461,4
4,1,0,0,0,0.55419,4
4,5,1,0,1,0.67143,4
4,5,0,0,1,0.57052,4
4,6,0,0,1,0.47466,4
4,6,0,0,1,0.54548,4
4,1,0,1,0,0.5738,4
4,3,1,0,1,0.57501,4
4,3,0,1,1,0.62389,4
4,3,1,0,1,0.71064,4
4,1,1,0,0,0.56528,4
4,6,0,0,1,1.2345,4
4,1,1,0,0,0.63004,4
4,5,0,1,1,0.7338,4
4,1,0,1,0,0.51179,4
4,4,0,1,0,0.53373,4
4,1,0,1,0,0.39086,4
4,2,1,0,0,0.44078,4
4,6,0,0,0,0.8748,4
4,2,1,0,0,0.46002,4
4,3,0,0,0,0.56836,4
4,1,0,1,0,0.4833,4
4,5,0,0,0,0.58567,4
4,4,0,0,0,0.576,4
4,3,0,1,1,0.66961,4
4,3,0,0,1,0.49386,4
4,4,0,1,1,0.58152,4
4,4,0,1,1,0.46465,4
4,3,1,0,1,0.51363,4
4,2,1,0,0,0.88973,4
4,1,0,1,0,0.54859,4
4,3,1,0,1,0.8047,4
4,2,0,0,0,0.55799,4
4,5,0,0,1,1.108,4
4,2,0,1,0,0.68035,4
4,1,1,0,0,0.97296,4
4,4,1,0,1,0.70772,4
4,5,0,1,1,0.72423,4
4,1,0,0,0,0.56257,4
4,4,1,0,0,0.52581,4
4,5,1,0,1,0.52226,4
4,6,0,1,1,0.64825,4
4,5,0,1,1,0.50849,4
4,2,0,1,0,0.47063,4
4,1,0,1,0,0.46932,4
4,6,1,0,1,0.6392,4
4,6,0,0,1,0.89191,4
4,6,1,0,1,0.56092,4
4,2,0,0,0,0.55555,4
4,2,0,0,0,0.43555,4
4,1,0,1,0,0.39572,4
4,1,0,1,0,0.42391,4
4,4,0,0,0,1.0844,4
4,2,1,0,0,0.97043,4
4,4,0,1,0,0.37049,4
4,1,0,1,0,0.45694,4
4,1,0,0,0,0.54324,4
4,2,1,0,0,0.70169,4
4,3,0,0,1,0.47194,4
4,2,1,0,0,0.51097,4
4,3,1,0,0,0.67486,4
4,3,0,0,0,0.76719,4
4,3,0,0,1,0.96221,4
4,5,1,0,0,0.51704,4
4,1,0,1,0,0.5372,4
4,3,0,0,1,0.60568,4
4,5,0,1,1,0.60939,4
4,6,1,0,1,0.42462,4
4,5,0,1,1,0.41986,4
4,1,0,0,1,0.9552,4
4,4,1,0,0,0.50242,4
4,1,0,0,0,0.52616,4
4,2,0,1,0,0.487,4
4,5,0,1,1,0.54333,4
4,1,0,1,0,0.51509,4
4,4,0,0,0,0.57133,4
4,2,1,0,0,0.62378,4
4,6,0,1,1,0.59141,4
4,4,1,0,1,0.48216,4
4,1,0,0,0,0.49492,4
4,2,0,1,0,0.47818,4
4,3,0,0,0,0.73827,4
4,2,0,1,0,0.49265,4
4,1,1,0,0,0.41785,4
4,5,1,0,1,0.51324,4
4,1,1,0,0,1.9584,4
4,5,0,0,0,0.75093,1
4,4,0,0,0,1.2288,1
4,6,1,0,1,0.64249,4
4,1,0,0,1,0.74711,4
4,2,1,0,1,0.74,4
4,3,1,0,1,0.81274,4
4,5,0,0,1,0.88361,4
4,4,0,1,1,0.59221,4
4,6,0,0,1,0.46193,4
4,2,0,1,0,0.61049,4
4,1,0,0,0,0.7223,4
4,2,0,0,0,0.48644,4
4,6,0,1,1,0.56961,4
4,6,0,1,1,0.57748,4
4,2,0,1,0,0.55665,4
4,5,1,0,1,0.57231,4
4,6,0,0,1,0.66973,4
4,1,0,0,0,0.52841,4
4,3,0,0,1,0.87176,4
4,4,1,0,1,0.5612,4
4,2,0,0,0,0.63001,1
4,6,0,0,0,0.84336,4
4,1,0,0,0,0.57535,4
4,1,0,1,0,0.51769,4
4,6,0,0,1,0.42453,4
4,2,1,0,0,0.50748,4
4,4,0,1,0,0.57062,4
4,2,0,0,0,0.4061,4
4,4,0,1,0,0.39444,4
4,5,1,0,1,0.54622,4
4,5,0,0,1,0.52901,4
4,6,0,0,1,0.40746,4
4,5,0,1,1,0.53351,4
4,3,0,0,1,0.62131,4
4,3,1,0,1,0.58528,4
4,3,0,1,1,0.45318,4
4,1,0,0,1,0.5666,4
4,3,1,0,1,0.55632,4
4,5,0,0,0,0.54438,4
4,1,0,0,0,0.86313,4
4,3,0,1,1,0.74255,4
4,6,0,0,1,0.56761,4
4,2,1,0,0,0.62432,4
4,3,0,1,1,0.68278,4
4,2,0,1,0,0.65235,4
4,5,0,0,1,1.2227,4
4,6,1,0,0,1.1283,4
4,2,0,0,0,0.57887,4
4,2,1,0,0,0.51444,4
4,4,0,1,0,0.67343,4
4,3,0,0,0,0.46914,4
4,4,0,1,0,0.65905,4
4,2,1,0,0,0.50384,4
4,6,0,1,1,0.59247,4
4,4,0,1,0,0.61708,4
4,2,0,0,0,0.43978,4
4,2,0,0,0,0.42069,4
4,4,0,1,0,0.32536,4
4,5,1,0,1,0.55932,4
4,6,0,0,1,1.4846,4
4,2,0,0,0,0.57164,4
4,2,0,1,0,0.65554,4
4,3,0,1,0,0.82352,4
4,6,0,1,0,0.51108,4
4,3,1,0,0,0.56747,4
4,6,1,0,1,1.0083,4
4,2,0,0,0,0.64282,4
4,1,0,0,0,1.1959,4
4,1,1,0,0,0.57575,4
4,3,0,1,0,0.61187,4
4,3,1,0,0,0.62323,4
4,2,1,0,0,0.53708,4
4,3,0,1,1,0.66934,4
4,6,1,0,1,1.7186,4
4,6,1,0,0,1.6345,1
4,2,0,0,0,0.66698,1
4,1,0,0,0,1.1627,4
4,5,1,0,1,0.625,4
4,6,0,1,1,0.67185,4
4,1,0,1,0,0.55168,4
4,4,0,0,0,0.67492,4
4,4,1,0,1,1.0087,4
4,2,0,1,1,1.0862,4
4,4,0,1,1,0.51663,4
4,5,0,1,1,0.65036,4
4,6,0,0,0,0.54105,4
4,3,1,0,0,0.62614,4
4,1,0,0,0,0.57058,4
4,5,1,0,1,0.66142,4
4,3,0,1,0,0.69449,4
4,4,0,1,0,0.58292,4
4,5,0,1,1,0.56442,4
4,2,0,1,0,0.62629,4
4,4,0,0,0,0.76008,4
4,3,1,0,0,0.519,4
4,3,0,0,0,0.71572,4
4,6,1,0,1,0.58125,4
4,6,0,0,1,0.37865,4
4,4,1,0,1,0.49312,4
4,6,0,0,1,0.57538,4
4,5,0,1,1,0.49704,4
4,2,1,0,1,0.47088,4
4,6,1,0,1,0.60212,4
4,4,0,1,0,1.0736,1
4,3,0,0,0,0.95703,4
4,5,0,0,1,0.56929,4
4,2,0,0,0,0.64795,4
4,4,0,0,1,0.64812,1
4,1,0,1,0,0.73563,4
4,6,0,1,1,0.64599,4
4,3,0,1,1,0.89263,4
4,1,0,0,1,0.54644,4
4,4,0,1,0,0.67632,4
4,6,0,0,1,1.1593,4
4,6,0,1,0,0.62708,4
4,2,1,0,0,0.55532,4
4,2,0,0,0,0.49945,4
4,4,0,0,0,0.56085,4
4,5,0,1,0,0.4584,4
4,6,1,0,1,0.50101,4
4,3,0,1,1,0.45378,4
4,4,0,1,1,0.52687,4
4,3,1,0,1,0.47684,4
4,3,0,0,1,0.38798,4
4,5,0,1,1,1.1199,4
4,2,0,1,1,0.55555,4
4,3,0,1,0,0.86198,4
4,3,1,0,1,0.67284,4
4,5,1,0,1,0.51178,4
4,6,0,1,1,0.47749,4
4,4,0,1,1,0.51168,4
4,6,0,0,1,0.48403,4
4,6,0,1,1,0.50077,4
4,1,1,0,0,0.62993,4
4,6,0,0,1,0.56191,4
4,2,0,1,0,0.92974,1
4,5,0,1,1,0.86882,1
4,2,0,1,0,0.74017,4
4,1,0,1,1,0.72578,4
4,4,1,0,1,0.53845,4
4,1,0,0,0,0.53679,4
4,5,1,0,1,0.57691,4
4,2,0,1,0,0.52302,4
4,2,0,1,0,0.46615,4
4,6,0,1,1,0.57128,4
4,1,0,1,0,0.62387,4
4,5,1,0,1,0.75886,4
4,5,0,0,1,2.2526,1
4,6,0,1,1,1.0692,4
4,1,0,0,1,0.58297,4
4,1,1,0,0,0.48815,4
4,6,1,0,1,0.56539,4
4,4,0,1,1,0.63586,4
4,6,0,1,1,0.59666,4
4,6,1,0,1,0.51042,4
4,4,1,0,1,0.60909,4
4,6,0,1,1,0.48539,4
4,3,1,0,1,0.49291,4
4,4,0,0,1,0.52532,4
4,5,0,1,0,1.1017,4
4,4,0,0,1,1.7598,4
4,6,0,0,1,0.80019,4
4,2,0,0,0,0.65303,4
4,5,1,0,0,0.82192,4
5,6,1,0,0,0.82231,4
5,2,0,1,0,1.2098,4
5,4,0,0,1,1.0801,4
5,1,0,0,0,0.8997,4
5,3,0,0,0,1.1155,4
5,4,0,1,0,1.336,4
5,5,0,1,1,0.79238,4
5,6,0,0,1,1.0293,4
5,4,0,0,1,0.67085,4
5,2,0,1,0,1.3837,4
5,3,0,0,0,1.283,4
5,2,0,1,0,1.2854,4
5,6,0,0,1,0.71105,4
5,4,0,1,1,0.72881,4
5,1,1,0,0,0.99567,4
5,1,1,0,0,0.70062,4
5,2,1,0,0,0.64827,4
5,4,0,0,1,0.62759,4
5,1,0,1,0,0.73232,4
5,4,0,1,1,0.90641,4
5,6,1,0,1,0.92669,4
5,4,0,1,1,1.0236,4
5,4,0,0,1,0.68782,4
5,5,1,0,1,0.70589,4
5,6,1,0,1,0.6006,4
5,6,0,0,1,0.53938,4
5,3,0,1,1,0.51078,4
5,2,0,1,0,0.73233,4
5,6,0,0,1,0.5992,4
5,2,1,0,0,0.57477,4
5,4,0,1,1,0.91969,4
5,4,0,0,1,0.89528,4
5,6,1,0,1,0.54035,4
5,2,1,0,0,0.57916,4
5,1,0,0,0,0.65803,4
5,2,1,0,0,0.82004,4
5,5,1,0,1,0.58822,4
5,1,0,0,0,0.5977,4
5,5,0,1,1,0.55934,4
5,6,0,1,1,0.53317,4
5,4,1,0,1,0.52152,4
5,4,0,0,1,0.5311,4
5,2,1,0,0,0.59649,4
5,4,1,0,1,0.57132,4
5,3,0,0,1,0.75502,4
5,6,0,1,1,0.66599,4
5,6,0,0,1,0.63658,4
5,6,0,1,1,0.65725,4
5,6,0,1,1,0.56538,4
5,1,0,1,0,0.5793,4
5,5,1,0,1,0.6042,4
5,4,0,0,1,0.69894,4
5,6,0,0,1,0.54936,4
5,2,0,1,0,0.69414,4
5,3,0,1,1,0.53296,4
5,4,0,1,1,0.74163,4
5,5,0,0,1,0.53895,4
5,1,0,1,0,0.57555,4
5,2,1,0,0,0.75908,4
5,2,0,0,0,0.74745,4
5,4,0,0,1,0.54279,4
5,2,1,0,0,0.77603,4
5,4,0,1,1,0.81511,4
5,4,1,0,1,0.68518,4
5,3,0,1,1,0.82283,4
5,5,0,0,1,0.51952,4
5,1,0,1,0,0.64147,4
5,1,1,0,0,0.72883,4
5,6,1,0,1,0.54055,4
5,3,0,1,0,0.63963,4
5,5,0,1,1,0.60826,4
5,2,0,1,0,0.65289,4
5,1,1,0,0,0.73104,4
5,4,0,0,1,0.60311,4
5,5,1,0,1,0.6056,4
5,4,1,0,1,0.47689,4
5,1,1,0,0,0.59266,4
5,4,1,0,1,0.61021,4
5,1,0,0,0,0.75605,4
5,4,1,0,1,0.69214,4
5,2,1,0,0,0.74421,4
5,5,0,1,1,0.59457,4
5,5,1,0,1,0.59652,4
5,5,1,0,1,0.4876,4
5,2,0,0,0,0.6113,4
5,4,0,0,1,0.51667,4
5,5,0,0,1,0.4892,4
5,6,1,0,1,0.50122,4
5,6,0,1,1,0.4879,4
5,6,1,0,1,0.42941,4
5,4,0,1,1,0.57638,4
5,1,0,1,0,0.57267,4
5,5,1,0,1,0.49311,4
5,6,0,0,1,0.67729,4
5,5,1,0,1,0.49046,4
5,6,0,0,1,0.46536,4
5,6,1,0,1,0.42566,4
5,6,0,0,1,0.41449,4
5,2,0,0,0,0.57365,4
5,3,1,0,1,0.49531,4
5,1,0,1,0,0.60271,4
5,4,1,0,1,0.49095,4
5,1,0,0,0,0.56759,4
5,5,0,0,1,0.49538,4
5,1,1,0,0,0.57459,4
5,5,1,0,1,0.49959,4
5,1,0,0,0,0.62478,4
5,5,0,0,1,0.52183,4
5,2,0,0,0,0.47823,4
5,1,0,1,0,0.45865,4
5,2,0,0,0,0.5033,4
5,2,0,0,0,0.56584,4
5,3,0,0,1,0.49699,4
5,1,0,1,0,0.45521,4
5,1,0,0,0,0.42875,4
5,3,1,0,1,0.52421,4
5,3,1,0,1,0.55086,4
5,1,0,1,0,0.65916,4
5,6,0,0,1,0.4921,4
5,3,1,0,1,0.62661,4
5,6,0,1,1,0.7159,4
5,2,0,0,0,0.54439,4
5,1,1,0,0,0.47658,4
5,5,0,0,1,0.50608,4
5,5,0,0,1,0.71564,4
5,4,0,1,1,0.58911,4
5,4,0,0,1,0.76302,4
5,6,1,0,1,0.47675,4
5,2,1,0,0,0.47948,4
5,4,0,0,1,0.58878,4
5,4,0,1,1,0.55448,4
5,4,0,1,1,0.46672,4
5,6,0,1,1,0.39842,4
5,6,0,1,1,0.44936,4
5,1,1,0,0,0.489,4
5,6,1,0,1,0.49468,4
5,3,0,0,1,0.40696,4
5,4,1,0,1,0.46931,4
5,3,0,0,1,0.46477,4
5,3,1,0,1,0.51735,4
5,6,0,0,1,0.39367,4
5,1,1,0,0,0.54039,4
5,3,1,0,1,0.53986,4
5,4,0,0,1,0.64184,4
5,6,1,0,1,0.41242,4
5,6,0,1,1,0.37067,4
5,5,0,0,1,0.35869,4
5,1,0,0,0,0.57556,4
5,3,1,0,1,0.51175,4
5,1,0,1,0,0.63329,4
5,6,0,0,1,0.46956,4
