Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1126,3,5,1,21,x,x,,9-2-1e,x,-1, 5.wav,9-2-1e.bmp,1824,TRUE,
1126,3,5,2,17,x,x,,3-2-1e,x,-1, 6.wav,3-2-1e.bmp,1084,TRUE,
1126,3,5,3,11,x,x,,6-2-1e,x,-1, 7.wav,6-2-1e.bmp,1874,TRUE,
1126,3,5,4,20,x,x,,6-4-1e,x,-1, 8.wav,6-4-1e.bmp,1584,TRUE,
1126,3,5,0,9,x,x,,x,inst,1,1,fin.bmp,9165,TRUE,
1126,3,5,0,10,x,x,,x,inst,1,1,getready.bmp,1582,TRUE,
1126,3,5,5,12,x,x,,4-1-2e,x,-1, 11.wav,4-1-2e.bmp,3144,TRUE,
1126,3,5,6,81,x,x,,5-1-2e,x,-1, 12.wav,5-1-2e.bmp,1084,TRUE,
1126,3,5,7,18,x,x,,6-3-1e,x,-1, 13.wav,6-3-1e.bmp,1473,TRUE,
1126,3,5,8,13,x,x,,9-3-5e,x,-1, 14.wav,9-3-5e.bmp,1744,TRUE,
1126,3,5,9,82,x,x,,6-1-3e,x,-1, 15.wav,6-1-3e.bmp,1035,TRUE,
1126,3,5,10,83,x,x,,7-2-2e,x,-1, 16.wav,7-2-2e.bmp,1374,TRUE,
1126,3,5,11,6,x,x,,6-2-3e,x,-1, 17.wav,6-2-3e.bmp,1694,TRUE,
1126,3,5,12,19,x,x,,9-3-6e,x,-1, 18.wav,9-3-6e.bmp,1504,TRUE,
1126,3,5,13,16,x,x,,6-2-4e,x,-1, 19.wav,6-2-4e.bmp,1374,TRUE,
1126,3,5,14,7,x,x,,4-1-3e,x,-1, 20.wav,4-1-3e.bmp,1554,TRUE,
1126,3,5,15,84,x,x,,8-2-3e,x,-1, 21.wav,8-2-3e.bmp,2454,TRUE,
1126,3,5,0,22,x,x,,x,inst,1,1,fin.bmp,37697,TRUE,
1126,3,6,0,23,x,x,,x,inst,1,1,getready.bmp,3121,TRUE,
1126,3,6,1,26,x,x,,x,x,-1, 24.wav,1.bmp,515,TRUE,
1126,3,6,2,27,x,x,,x,x,-1, 25.wav,5.bmp,495,TRUE,
1126,3,6,3,24,x,x,,x,x,-1, 26.wav,9.bmp,485,TRUE,
1126,3,6,4,25,x,x,,x,x,-1, 27.wav,13.bmp,473,TRUE,
1126,3,6,0,28,x,x,,x,inst,1,1,fin.bmp,4705,TRUE,
1126,3,7,0,29,x,x,,x,inst,1,1,getready.bmp,1452,TRUE,
1126,3,7,1,46,7/2/2005,0,0,0,TRUE,-1, 30.wav,0.bmp,544,TRUE,1
1126,3,7,2,42,6/5/2001,0,0,0,TRUE,-1, 31.wav,0.bmp,553,TRUE,1
1126,3,7,3,33,7/3/2004,0,-1,1,FALSE,-1, 32.wav,1.bmp,443,TRUE,1
1126,3,7,4,65,8/6/2002,0,-3,3,FALSE,-1, 33.wav,3.bmp,535,TRUE,1
