Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1130,3,5,1,14,x,x,,9-2-1e,x,-1, 5.wav,9-2-1e.bmp,864,TRUE,
1130,3,5,2,20,x,x,,3-2-1e,x,-1, 6.wav,3-2-1e.bmp,834,TRUE,
1130,3,5,3,11,x,x,,6-2-1e,x,-1, 7.wav,6-2-1e.bmp,884,TRUE,
1130,3,5,4,16,x,x,,6-4-1e,x,-1, 8.wav,6-4-1e.bmp,1225,TRUE,
1130,3,5,0,9,x,x,,x,inst,1,1,fin.bmp,9619,TRUE,
1130,3,5,0,10,x,x,,x,inst,1,1,getready.bmp,1114,TRUE,
1130,3,5,5,19,x,x,,4-1-2e,x,-1, 11.wav,4-1-2e.bmp,1225,TRUE,
1130,3,5,6,83,x,x,,5-1-2e,x,-1, 12.wav,5-1-2e.bmp,853,TRUE,
1130,3,5,7,5,x,x,,6-3-1e,x,-1, 13.wav,6-3-1e.bmp,1194,TRUE,
1130,3,5,8,21,x,x,,9-3-5e,x,-1, 14.wav,9-3-5e.bmp,1245,TRUE,
1130,3,5,9,7,x,x,,6-1-3e,x,-1, 15.wav,6-1-3e.bmp,1504,TRUE,
1130,3,5,10,82,x,x,,7-2-2e,x,-1, 16.wav,7-2-2e.bmp,984,TRUE,
1130,3,5,11,17,x,x,,6-2-3e,x,-1, 17.wav,6-2-3e.bmp,654,TRUE,
1130,3,5,12,15,x,x,,9-3-6e,x,-1, 18.wav,9-3-6e.bmp,704,TRUE,
1130,3,5,13,12,x,x,,6-2-4e,x,-1, 19.wav,6-2-4e.bmp,803,TRUE,
1130,3,5,14,6,x,x,,4-1-3e,x,-1, 20.wav,4-1-3e.bmp,1394,TRUE,
1130,3,5,15,18,x,x,,8-2-3e,x,-1, 21.wav,8-2-3e.bmp,1134,TRUE,
1130,3,5,0,22,x,x,,x,inst,1,1,fin.bmp,44990,TRUE,
1130,3,6,0,23,x,x,,x,inst,1,1,getready.bmp,636,TRUE,
1130,3,6,1,24,x,x,,x,x,-1, 24.wav,1.bmp,495,TRUE,
1130,3,6,2,27,x,x,,x,x,-1, 25.wav,5.bmp,504,TRUE,
1130,3,6,3,26,x,x,,x,x,-1, 26.wav,9.bmp,464,TRUE,
1130,3,6,4,25,x,x,,x,x,-1, 27.wav,13.bmp,495,TRUE,
1130,3,6,0,28,x,x,,x,inst,1,1,fin.bmp,6784,TRUE,
1130,3,7,0,29,x,x,,x,inst,1,1,getready.bmp,1206,TRUE,
1130,3,7,1,67,7/2/2005,0,0,0,TRUE,-1, 30.wav,0.bmp,433,TRUE,1
1130,3,7,2,68,6/5/2001,0,0,0,TRUE,-1, 31.wav,0.bmp,505,TRUE,1
1130,3,7,3,50,7/3/2004,0,-1,1,FALSE,-1, 32.wav,1.bmp,513,TRUE,1
1130,3,7,4,51,8/6/2002,0,-3,3,FALSE,-1, 33.wav,3.bmp,565,TRUE,1
1130,3,7,5,66,5/2/2003,0,-1,1,FALSE,-1, 34.wav,1.bmp,474,TRUE,1
1130,3,7,6,70,9/5/2004,0,0,0,TRUE,-1, 35.wav,0.bmp,454,TRUE,1
1130,3,7,7,53,8/3/2005,0,0,0,TRUE,-1, 36.wav,0.bmp,485,TRUE,1
1130,3,7,8,45,8/1/2007,0,-3,3,FALSE,-1, 37.wav,3.bmp,474,TRUE,1
1130,3,7,9,71,7/2/2004,1,0,1,TRUE,-1, 38.wav,1.bmp,454,TRUE,1
1130,3,7,10,41,8/5/2002,1,0,1,TRUE,-1, 39.wav,1.bmp,433,TRUE,1
1130,3,7,11,56,8/3/2004,1,1,0,FALSE,-1, 40.wav,0.bmp,475,TRUE,1
1130,3,7,12,65,7/4/2002,1,1,0,FALSE,-1, 41.wav,0.bmp,534,TRUE,1
1130,3,7,13,76,9/6/2002,1,0,1,TRUE,-1, 42.wav,1.bmp,374,TRUE,1
1130,3,7,14,63,5/2/2002,1,0,1,TRUE,-1, 43.wav,1.bmp,434,TRUE,1
1130,3,7,15,48,8/2/2005,1,-3,4,FALSE,-1, 44.wav,4.bmp,474,TRUE,1
