Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1188,4,5,1,18,x,x,,9-2-1e,x,-1, 5.wav,9-2-1e.bmp,1463,TRUE,
1188,4,5,2,80,x,x,,3-2-1e,x,-1, 6.wav,3-2-1e.bmp,954,TRUE,
1188,4,5,3,21,x,x,,6-2-1e,x,-1, 7.wav,6-2-1e.bmp,1544,TRUE,
1188,4,5,4,5,x,x,,6-4-1e,x,-1, 8.wav,6-4-1e.bmp,3084,TRUE,
1188,4,5,0,9,x,x,,x,inst,1,1,fin.bmp,7160,TRUE,
1188,4,5,0,10,x,x,,x,inst,1,1,getready.bmp,614,TRUE,
1188,4,5,5,11,x,x,,4-1-2e,x,-1, 11.wav,4-1-2e.bmp,1193,TRUE,
1188,4,5,6,15,x,x,,5-1-2e,x,-1, 12.wav,5-1-2e.bmp,1204,TRUE,
1188,4,5,7,19,x,x,,6-3-1e,x,-1, 13.wav,6-3-1e.bmp,1604,TRUE,
1188,4,5,8,6,x,x,,9-3-5e,x,-1, 14.wav,9-3-5e.bmp,153,TRUE,
1188,4,5,9,8,x,x,,6-1-3e,x,-1, 15.wav,6-1-3e.bmp,1513,TRUE,
1188,4,5,10,13,x,x,,7-2-2e,x,-1, 16.wav,7-2-2e.bmp,1204,TRUE,
1188,4,5,11,81,x,x,,6-2-3e,x,-1, 17.wav,6-2-3e.bmp,1663,TRUE,
1188,4,5,12,14,x,x,,9-3-6e,x,-1, 18.wav,9-3-6e.bmp,1394,TRUE,
1188,4,5,13,7,x,x,,6-2-4e,x,-1, 19.wav,6-2-4e.bmp,344,TRUE,
1188,4,5,14,83,x,x,,4-1-3e,x,-1, 20.wav,4-1-3e.bmp,1034,TRUE,
1188,4,5,15,12,x,x,,8-2-3e,x,-1, 21.wav,8-2-3e.bmp,1964,TRUE,
1188,4,5,0,22,x,x,,x,inst,1,1,fin.bmp,32815,TRUE,
1188,4,6,0,23,x,x,,x,inst,1,1,getready.bmp,1219,TRUE,
1188,4,6,1,27,x,x,,x,x,-1, 24.wav,1.bmp,514,TRUE,
1188,4,6,2,24,x,x,,x,x,-1, 25.wav,5.bmp,604,TRUE,
1188,4,6,3,26,x,x,,x,x,-1, 26.wav,9.bmp,524,TRUE,
1188,4,6,4,25,x,x,,x,x,-1, 27.wav,13.bmp,534,TRUE,
1188,4,6,0,28,x,x,,x,inst,1,1,fin.bmp,4891,TRUE,
1188,4,7,0,29,x,x,,x,inst,1,1,getready.bmp,481,TRUE,
1188,4,7,1,67,7/2/2005,0,0,0,TRUE,-1, 30.wav,0.bmp,554,TRUE,1
1188,4,7,2,64,6/5/2001,0,0,0,TRUE,-1, 31.wav,0.bmp,675,TRUE,1
1188,4,7,3,43,7/3/2004,0,-1,1,FALSE,-1, 32.wav,1.bmp,654,TRUE,1
1188,4,7,4,60,8/6/2002,0,-3,3,FALSE,-1, 33.wav,3.bmp,584,TRUE,1
1188,4,7,5,56,5/2/2003,0,-1,1,FALSE,-1, 34.wav,1.bmp,535,TRUE,1
1188,4,7,6,40,9/5/2004,0,0,0,TRUE,-1, 35.wav,0.bmp,654,TRUE,1
1188,4,7,7,73,8/3/2005,0,0,0,TRUE,-1, 36.wav,0.bmp,624,TRUE,1
1188,4,7,8,76,8/1/2007,0,-3,3,FALSE,-1, 37.wav,3.bmp,594,TRUE,1
1188,4,7,9,42,7/2/2004,1,0,1,TRUE,-1, 38.wav,1.bmp,565,TRUE,1
1188,4,7,10,75,8/5/2002,1,0,1,TRUE,-1, 39.wav,1.bmp,514,TRUE,1
1188,4,7,11,31,8/3/2004,1,1,0,FALSE,-1, 40.wav,0.bmp,664,TRUE,1
1188,4,7,12,74,7/4/2002,1,1,0,FALSE,-1, 41.wav,0.bmp,603,TRUE,1
1188,4,7,13,50,9/6/2002,1,0,1,TRUE,-1, 42.wav,1.bmp,584,TRUE,1
1188,4,7,14,52,5/2/2002,1,0,1,TRUE,-1, 43.wav,1.bmp,553,TRUE,1
1188,4,7,15,69,8/2/2005,1,-3,4,FALSE,-1, 44.wav,4.bmp,634,TRUE,1
1188,4,7,16,30,9/2/2006,1,-3,4,FALSE,-1, 45.wav,4.bmp,594,TRUE,1
1188,4,7,17,39,4/1/2001,2,0,2,TRUE,-1, 46.wav,2.bmp,584,TRUE,1
1188,4,7,18,53,9/1/2006,2,-1,3,FALSE,-1, 47.wav,3.bmp,534,TRUE,1
1188,4,7,19,54,8/5/2001,2,-1,3,FALSE,-1, 48.wav,3.bmp,565,TRUE,1
1188,4,7,20,63,8/1/2005,2,0,2,TRUE,-1, 49.wav,2.bmp,465,TRUE,1
1188,4,7,21,35,7/4/2001,2,0,2,TRUE,-1, 50.wav,2.bmp,544,TRUE,1
1188,4,7,22,71,8/3/2003,2,-3,5,FALSE,-1, 51.wav,5.bmp,703,TRUE,1
1188,4,7,23,46,9/3/2004,2,-3,5,FALSE,-1, 52.wav,5.bmp,584,TRUE,1
1188,4,7,24,66,7/1/2004,2,0,2,TRUE,-1, 53.wav,2.bmp,455,TRUE,1
1188,4,7,25,33,5/1/2001,3,0,3,TRUE,-1, 54.wav,3.bmp,624,TRUE,1
1188,4,7,26,34,9/5/2001,3,0,3,TRUE,-1, 55.wav,3.bmp,594,TRUE,1
1188,4,7,27,55,6/1/2002,3,3,0,FALSE,-1, 56.wav,0.bmp,594,TRUE,1
1188,4,7,28,65,8/1/2004,3,0,3,TRUE,-1, 57.wav,3.bmp,744,TRUE,1
1188,4,7,29,38,8/1/2004,3,1,2,FALSE,-1, 58.wav,2.bmp,504,TRUE,1
1188,4,7,30,51,9/4/2002,3,3,0,FALSE,-1, 59.wav,0.bmp,544,TRUE,1
1188,4,7,31,45,9/2/2004,3,0,3,TRUE,-1, 60.wav,3.bmp,574,TRUE,1
1188,4,7,32,59,9/1/2005,3,1,2,FALSE,-1, 61.wav,2.bmp,513,TRUE,1
1188,4,7,33,58,6/1/2001,4,0,4,TRUE,-1, 62.wav,4.bmp,694,TRUE,1
1188,4,7,34,49,9/2/2003,4,3,1,FALSE,-1, 63.wav,1.bmp,523,TRUE,1
1188,4,7,35,70,8/3/2001,4,0,4,TRUE,-1, 64.wav,4.bmp,655,TRUE,1
1188,4,7,36,62,7/1/2002,4,-1,5,FALSE,-1, 65.wav,5.bmp,594,TRUE,1
1188,4,7,37,32,8/2/2002,4,0,4,TRUE,-1, 66.wav,4.bmp,544,TRUE,1
1188,4,7,38,57,9/3/2002,4,0,4,TRUE,-1, 67.wav,4.bmp,554,TRUE,1
1188,4,7,39,41,8/1/2003,4,-1,5,FALSE,-1, 68.wav,5.bmp,794,TRUE,1
1188,4,7,40,72,9/2/2003,4,3,1,FALSE,-1, 69.wav,1.bmp,503,TRUE,1
1188,4,7,41,68,7/1/2001,5,0,5,TRUE,-1, 70.wav,5.bmp,654,TRUE,1
1188,4,7,42,44,8/2/2001,5,0,5,TRUE,-1, 71.wav,5.bmp,624,TRUE,1
1188,4,7,43,61,9/3/2001,5,3,2,FALSE,-1, 72.wav,2.bmp,634,TRUE,1
1188,4,7,44,47,8/1/2002,5,1,4,FALSE,-1, 73.wav,4.bmp,594,TRUE,1
1188,4,7,45,48,9/3/2001,5,0,5,TRUE,-1, 74.wav,5.bmp,584,TRUE,1
1188,4,7,46,36,9/1/2003,5,0,5,TRUE,-1, 75.wav,5.bmp,614,TRUE,1
1188,4,7,47,37,7/1/2001,5,3,2,FALSE,-1, 76.wav,2.bmp,535,TRUE,1
1188,4,7,48,77,9/2/2002,5,1,4,FALSE,-1, 77.wav,4.bmp,604,TRUE,1
1188,4,7,0,78,x,x,,x,inst,1,1,fin.bmp,24474,TRUE,
1188,4,4,0,79,x,x,,x,inst,1,1,getready.bmp,491,TRUE,
1188,4,6,1,16,x,x,,5-4-1e,x,-1, 80.wav,5-4-1e.bmp,1264,TRUE,
1188,4,6,2,20,x,x,,7-5-2e,x,-1, 81.wav,7-5-2e.bmp,1084,TRUE,
1188,4,6,3,17,x,x,,8-2-6e,x,-1, 82.wav,8-2-6e.bmp,1554,TRUE,
1188,4,6,4,84,x,x,,9-8-1e,x,-1, 83.wav,9-8-1e.bmp,1014,TRUE,
1188,4,6,5,82,x,x,,6-1-5e,x,-1, 84.wav,6-1-5e.bmp,1324,TRUE,
1188,4,4,0,85,x,x,,x,inst,1,1,fin.bmp,3769,TRUE,
1188,4,5,0,86,x,x,,x,inst,1,1,getready.bmp,491,TRUE,
1188,4,1,1,101,x,x,,1+3+7,x,-1, 87.wav,1+3+7e.bmp,1063,TRUE,
1188,4,1,2,180,x,x,,5+2+3,x,-1, 88.wav,5+2+3e.bmp,1194,TRUE,
1188,4,1,3,87,x,x,,4+1+3,x,-1, 89.wav,4+1+3e.bmp,1855,TRUE,
1188,4,1,4,178,x,x,,6+3+4,x,-1, 90.wav,6+3+4e.bmp,1564,TRUE,
1188,4,1,0,91,x,x,,x,inst,1,1,fin.bmp,5663,TRUE,
1188,4,1,0,92,x,x,,x,inst,1,1,getready.bmp,568,TRUE,
1188,4,1,5,100,x,x,,7+2+5,x,-1, 93.wav,7+2+5e.bmp,2603,TRUE,
1188,4,1,6,98,x,x,,3+2+7,x,-1, 94.wav,3+2+7e.bmp,2904,TRUE,
1188,4,1,7,95,x,x,,2+3+4,x,-1, 95.wav,2+3+4e.bmp,1465,TRUE,
1188,4,1,8,96,x,x,,8+1+2,x,-1, 96.wav,8+1+2e.bmp,1475,TRUE,
1188,4,1,9,103,x,x,,6+3+2,x,-1, 97.wav,6+3+2e.bmp,1404,TRUE,
1188,4,1,10,97,x,x,,2+9+1,x,-1, 98.wav,2+9+1e.bmp,1385,TRUE,
1188,4,1,11,89,x,x,,2+4+6,x,-1, 99.wav,2+4+6e.bmp,3034,TRUE,
1188,4,1,12,102,x,x,,6+2+1,x,-1, 100.wav,6+2+1e.bmp,1234,TRUE,
1188,4,1,13,99,x,x,,4+1+5,x,-1, 101.wav,4+1+5e.bmp,2744,TRUE,
1188,4,1,14,181,x,x,,5+3+2,x,-1, 102.wav,5+3+2e.bmp,2754,TRUE,
1188,4,1,15,88,x,x,,4+3+6,x,-1, 103.wav,4+3+6e.bmp,1775,TRUE,
1188,4,1,0,104,x,x,,x,inst,1,1,fin.bmp,24123,TRUE,
1188,4,2,0,105,x,x,,x,inst,1,1,getready.bmp,535,TRUE,
1188,4,2,1,107,x,x,,x,x,-1, 106.wav,1.bmp,584,TRUE,
1188,4,2,2,109,x,x,,x,x,-1, 107.wav,5.bmp,734,TRUE,
1188,4,2,3,106,x,x,,x,x,-1, 108.wav,9.bmp,635,TRUE,
1188,4,2,4,108,x,x,,x,x,-1, 109.wav,13.bmp,654,TRUE,
1188,4,2,0,110,x,x,,x,inst,1,1,fin.bmp,4554,TRUE,
1188,4,3,0,111,x,x,,x,inst,1,1,getready.bmp,612,TRUE,
1188,4,3,1,165,1+3+2,6,0,6,TRUE,-1, 112.wav,6.bmp,775,TRUE,1
1188,4,3,2,164,1+2+3,6,0,6,TRUE,-1, 113.wav,6.bmp,734,TRUE,1
1188,4,3,3,135,1+3+2,6,0,6,TRUE,-1, 114.wav,6.bmp,674,TRUE,1
1188,4,3,4,125,1+2+3,6,0,6,TRUE,-1, 115.wav,6.bmp,674,TRUE,1
1188,4,3,5,173,2+1+3,6,-2,8,FALSE,-1, 116.wav,8.bmp,804,TRUE,1
1188,4,3,6,160,3+2+1,6,-4,10,FALSE,-1, 117.wav,10.bmp,845,TRUE,1
1188,4,3,7,169,2+3+1,6,-2,8,FALSE,-1, 118.wav,8.bmp,623,TRUE,1
1188,4,3,8,113,3+1+2,6,-4,10,FALSE,-1, 119.wav,10.bmp,654,TRUE,1
1188,4,3,9,163,4+2+1,7,0,7,TRUE,-1, 120.wav,7.bmp,784,TRUE,1
1188,4,3,10,130,1+4+2,7,0,7,TRUE,-1, 121.wav,7.bmp,665,TRUE,1
1188,4,3,11,161,4+2+1,7,0,7,TRUE,-1, 122.wav,7.bmp,614,TRUE,1
1188,4,3,12,141,1+4+2,7,0,7,TRUE,-1, 123.wav,7.bmp,675,TRUE,1
1188,4,3,13,134,1+2+4,7,-4,11,FALSE,-1, 124.wav,11.bmp,633,TRUE,1
1188,4,3,14,174,2+4+1,7,-2,9,FALSE,-1, 125.wav,9.bmp,655,TRUE,1
1188,4,3,15,157,2+1+4,7,-4,11,FALSE,-1, 126.wav,11.bmp,784,TRUE,1
1188,4,3,16,118,4+1+2,7,-2,9,FALSE,-1, 127.wav,9.bmp,613,TRUE,1
1188,4,3,17,116,5+2+1,8,0,8,TRUE,-1, 128.wav,8.bmp,595,TRUE,1
1188,4,3,18,117,5+1+2,8,0,8,TRUE,-1, 129.wav,8.bmp,534,TRUE,1
1188,4,3,19,120,3+1+4,8,2,6,FALSE,-1, 130.wav,6.bmp,575,TRUE,1
1188,4,3,20,124,2+1+5,8,-4,12,FALSE,-1, 131.wav,12.bmp,714,TRUE,1
1188,4,3,21,168,1+5+2,8,0,8,TRUE,-1, 132.wav,8.bmp,515,TRUE,1
1188,4,3,22,121,1+4+3,8,0,8,TRUE,-1, 133.wav,8.bmp,614,TRUE,1
1188,4,3,23,145,1+2+5,8,2,6,FALSE,-1, 134.wav,6.bmp,693,TRUE,1
1188,4,3,24,132,3+4+1,8,-4,12,FALSE,-1, 135.wav,12.bmp,474,TRUE,1
1188,4,3,25,119,2+1+6,9,0,9,TRUE,-1, 136.wav,9.bmp,514,TRUE,1
1188,4,3,26,166,5+1+3,9,0,9,TRUE,-1, 137.wav,9.bmp,675,TRUE,1
1188,4,3,27,147,3+5+1,9,2,7,FALSE,-1, 138.wav,7.bmp,594,TRUE,1
1188,4,3,28,162,1+5+3,9,-4,13,FALSE,-1, 139.wav,13.bmp,724,TRUE,1
1188,4,3,29,152,1+6+2,9,0,9,TRUE,-1, 140.wav,9.bmp,835,TRUE,1
1188,4,3,30,155,3+2+4,9,0,9,TRUE,-1, 141.wav,9.bmp,744,TRUE,1
1188,4,3,31,158,1+3+5,9,2,7,FALSE,-1, 142.wav,7.bmp,584,TRUE,1
1188,4,3,32,129,1+2+6,9,-4,13,FALSE,-1, 143.wav,13.bmp,593,TRUE,1
1188,4,3,33,139,3+5+2,10,0,10,TRUE,-1, 144.wav,10.bmp,675,TRUE,1
1188,4,3,34,140,1+2+7,10,0,10,TRUE,-1, 145.wav,10.bmp,895,TRUE,1
1188,4,3,35,123,3+6+1,10,-2,12,FALSE,-1, 146.wav,12.bmp,614,TRUE,1
1188,4,3,36,170,2+1+7,10,4,6,FALSE,-1, 147.wav,6.bmp,624,TRUE,1
1188,4,3,37,144,7+2+1,10,0,10,TRUE,-1, 148.wav,10.bmp,594,TRUE,1
1188,4,3,38,146,1+5+4,10,0,10,TRUE,-1, 149.wav,10.bmp,683,TRUE,1
1188,4,3,39,112,6+3+1,10,-2,12,FALSE,-1, 150.wav,12.bmp,663,TRUE,1
1188,4,3,40,138,2+5+3,10,4,6,FALSE,-1, 151.wav,6.bmp,605,TRUE,1
1188,4,3,41,150,6+4+1,11,0,11,TRUE,-1, 152.wav,11.bmp,944,TRUE,1
1188,4,3,42,133,4+1+6,11,0,11,TRUE,-1, 153.wav,11.bmp,514,TRUE,1
1188,4,3,43,151,1+4+6,11,-2,13,FALSE,-1, 154.wav,13.bmp,944,TRUE,1
1188,4,3,44,142,3+6+2,11,4,7,FALSE,-1, 155.wav,7.bmp,604,TRUE,1
1188,4,3,45,143,2+6+3,11,0,11,TRUE,-1, 156.wav,11.bmp,634,TRUE,1
1188,4,3,46,137,6+1+4,11,0,11,TRUE,-1, 157.wav,11.bmp,595,TRUE,1
1188,4,3,47,167,4+6+1,11,-2,13,FALSE,-1, 158.wav,13.bmp,595,TRUE,1
1188,4,3,48,154,2+8+1,11,4,7,FALSE,-1, 159.wav,7.bmp,734,TRUE,1
1188,4,3,49,175,1+9+2,12,0,12,TRUE,-1, 160.wav,12.bmp,505,TRUE,1
1188,4,3,50,136,5+6+1,12,0,12,TRUE,-1, 161.wav,12.bmp,534,TRUE,1
1188,4,3,51,156,8+1+3,12,2,10,FALSE,-1, 162.wav,10.bmp,813,TRUE,1
1188,4,3,52,172,3+8+1,12,0,12,TRUE,-1, 163.wav,12.bmp,644,TRUE,1
1188,4,3,53,126,9+2+1,12,0,12,TRUE,-1, 164.wav,12.bmp,775,TRUE,1
1188,4,3,54,148,7+2+3,12,4,8,FALSE,-1, 165.wav,8.bmp,943,TRUE,1
1188,4,3,55,114,4+3+5,12,2,10,FALSE,-1, 166.wav,10.bmp,574,TRUE,1
1188,4,3,56,159,9+1+2,12,4,8,FALSE,-1, 167.wav,8.bmp,823,TRUE,1
1188,4,3,57,128,5+6+2,13,0,13,TRUE,-1, 168.wav,13.bmp,613,TRUE,1
1188,4,3,58,122,1+7+5,13,0,13,TRUE,-1, 169.wav,13.bmp,564,TRUE,1
1188,4,3,59,131,4+6+3,13,2,11,FALSE,-1, 170.wav,11.bmp,503,TRUE,1
1188,4,3,60,149,3+8+2,13,4,9,FALSE,-1, 171.wav,9.bmp,693,TRUE,1
1188,4,3,61,115,5+7+1,13,0,13,TRUE,-1, 172.wav,13.bmp,554,TRUE,1
1188,4,3,62,127,7+5+1,13,0,13,TRUE,-1, 173.wav,13.bmp,394,TRUE,1
1188,4,3,63,171,7+1+5,13,2,11,FALSE,-1, 174.wav,11.bmp,734,TRUE,1
1188,4,3,64,153,8+3+2,13,4,9,FALSE,-1, 175.wav,9.bmp,573,TRUE,1
1188,4,3,0,176,x,x,,x,inst,1,1,fin.bmp,24493,TRUE,
1188,4,4,0,177,x,x,,x,inst,1,1,getready.bmp,641,TRUE,
1188,4,4,1,93,x,x,,1+3+6,x,-1, 178.wav,1+3+6e.bmp,1845,TRUE,
1188,4,4,2,94,x,x,,2+3+5,x,-1, 179.wav,2+3+5e.bmp,1925,TRUE,
1188,4,4,3,179,x,x,,4+5+1,x,-1, 180.wav,4+5+1e.bmp,1584,TRUE,
1188,4,4,4,182,x,x,,1+7+2,x,-1, 181.wav,1+7+2e.bmp,3224,TRUE,
1188,4,4,5,90,x,x,,3+7+1,x,-1, 182.wav,3+7+1e.bmp,1894,TRUE,
1188,4,7,0,183,x,x,,x,inst,1,1,fin.bmp,31744,TRUE,
1188,4,8,0,184,x,x,,x,inst,1,1,inst1.bmp,411,TRUE,
1188,4,8,0,185,x,x,,x,inst,1,1,inst2.bmp,389,TRUE,
1188,4,8,0,186,x,x,,x,inst,1,1,inst3.bmp,435,TRUE,
1188,4,8,0,187,x,x,,x,inst,1,1,inst4.bmp,523,TRUE,
1188,4,8,0,190,U-R-Y,x,,x,x,-1, 188.wav,fix.bmp,494,TRUE,
1188,4,8,0,193,V-T-P,x,,x,x,-1, 189.wav,fix.bmp,483,TRUE,
1188,4,8,0,195,Z-S-E,x,,x,x,-1, 190.wav,fix.bmp,454,TRUE,
1188,4,8,0,197,L+B+J,x,,x,x,-1, 191.wav,fix.bmp,383,TRUE,
1188,4,8,0,194,N+K+Q,x,,x,x,-1, 192.wav,fix.bmp,444,TRUE,
1188,4,8,0,191,7+2+5,x,,x,x,-1, 193.wav,fix.bmp,493,TRUE,
1188,4,8,0,196,3+2+7,x,,x,x,-1, 194.wav,fix.bmp,423,TRUE,
1188,4,8,0,189,2+3+4,x,,x,x,-1, 195.wav,fix.bmp,1184,TRUE,
1188,4,8,0,188,5/4/2001,x,,x,x,-1, 196.wav,fix.bmp,4494,TRUE,
1188,4,8,0,192,7/5/2002,x,,x,x,-1, 197.wav,fix.bmp,544,TRUE,
1188,4,8,0,198,x,x,,x,inst,1,1,fin.bmp,23478,TRUE,
1188,4,8,0,199,x,x,,x,inst,1,1,inst5.bmp,652,TRUE,
1188,4,8,0,200,x,x,,x,inst,1,1,inst6.bmp,742,TRUE,
1188,4,8,0,209,U-R-Y,x,,x,x,-1, 201.wav,fix.bmp,1513,TRUE,
1188,4,8,0,204,V-T-P,x,,x,x,-1, 202.wav,fix.bmp,834,TRUE,
1188,4,8,0,202,Z-S-E,x,,x,x,-1, 203.wav,fix.bmp,2324,TRUE,
1188,4,8,0,207,L+B+J,x,,x,x,-1, 204.wav,fix.bmp,1154,TRUE,
1188,4,8,0,208,N+K+Q,x,,x,x,-1, 205.wav,fix.bmp,1344,TRUE,
1188,4,8,0,210,7+2+5,x,,x,x,-1, 206.wav,fix.bmp,1834,TRUE,
1188,4,8,0,206,3+2+7,x,,x,x,-1, 207.wav,fix.bmp,1134,TRUE,
1188,4,8,0,201,2+3+4,x,,x,x,-1, 208.wav,fix.bmp,2034,TRUE,
1188,4,8,0,205,5/4/2001,x,,x,x,-1, 209.wav,fix.bmp,2004,TRUE,
1188,4,8,0,203,7/5/2002,x,,x,x,-1, 210.wav,fix.bmp,2203,TRUE,
1188,4,7,0,211,x,x,,x,inst,1,1,fin.bmp,21869,TRUE,
1188,4,8,0,212,x,x,,x,inst,1,1,getready.bmp,1057,TRUE,
1188,4,8,1,259,C+U+A,,,,letters,-1, 213.wav,fix.bmp,864,TRUE,1
1188,4,8,2,220,L+B+C,,,,letters,-1, 214.wav,fix.bmp,945,TRUE,1
1188,4,8,3,226,D+M+A,,,,letters,-1, 215.wav,fix.bmp,1353,TRUE,0
1188,4,8,4,227,E+L+S,,,,letters,-1, 216.wav,fix.bmp,1063,TRUE,1
1188,4,8,5,257,H+B+V,,,,letters,-1, 217.wav,fix.bmp,853,TRUE,1
1188,4,8,6,218,K+N+F,,,,letters,-1, 218.wav,fix.bmp,1134,TRUE,1
1188,4,8,7,223,A+T+B,,,,letters,-1, 219.wav,fix.bmp,1065,TRUE,1
1188,4,8,8,245,M+Q+T,,,,letters,-1, 220.wav,fix.bmp,893,TRUE,1
1188,4,8,9,276,T+A+L,,,,letters,-1, 221.wav,fix.bmp,894,TRUE,1
1188,4,8,10,232,E+Q+F,,,,letters,-1, 222.wav,fix.bmp,854,TRUE,1
1188,4,8,11,258,G+Z+D,,,,letters,-1, 223.wav,fix.bmp,903,TRUE,1
1188,4,8,12,254,V+E+P,,,,letters,-1, 224.wav,fix.bmp,1204,TRUE,1
1188,4,8,13,264,H+Q+K,,,,letters,-1, 225.wav,fix.bmp,704,TRUE,0
1188,4,8,14,234,S+B+H,,,,letters,-1, 226.wav,fix.bmp,933,TRUE,1
1188,4,8,15,228,B+C+N,,,,letters,-1, 227.wav,fix.bmp,964,TRUE,1
1188,4,8,16,261,R+L+E,,,,letters,-1, 228.wav,fix.bmp,744,TRUE,0
1188,4,8,17,238,E-D-T,,,,letters,-1, 229.wav,fix.bmp,753,TRUE,0
1188,4,8,18,219,S-N-H,,,,letters,-1, 230.wav,fix.bmp,884,TRUE,1
1188,4,8,19,266,N-R-U,,,,letters,-1, 231.wav,fix.bmp,784,TRUE,0
1188,4,8,20,267,S-N-E,,,,letters,-1, 232.wav,fix.bmp,693,TRUE,1
1188,4,8,21,237,Q-N-W,,,,letters,-1, 233.wav,fix.bmp,864,TRUE,0
1188,4,8,22,256,M-R-K,,,,letters,-1, 234.wav,fix.bmp,1104,TRUE,1
1188,4,8,23,268,F-V-M,,,,letters,-1, 235.wav,fix.bmp,643,TRUE,1
1188,4,8,24,225,Z-A-X,,,,letters,-1, 236.wav,fix.bmp,855,TRUE,0
1188,4,8,25,253,C-K-B,,,,letters,-1, 237.wav,fix.bmp,1074,TRUE,1
1188,4,8,26,265,L-T-X,,,,letters,-1, 238.wav,fix.bmp,1374,TRUE,1
1188,4,8,27,273,W-L-Y,,,,letters,-1, 239.wav,fix.bmp,684,TRUE,1
1188,4,8,28,274,G-A-J,,,,letters,-1, 240.wav,fix.bmp,784,TRUE,1
1188,4,8,29,224,D-R-Q,,,,letters,-1, 241.wav,fix.bmp,924,TRUE,1
1188,4,8,30,260,L-A-H,,,,letters,-1, 242.wav,fix.bmp,804,TRUE,1
1188,4,8,31,272,F-W-G,,,,letters,-1, 243.wav,fix.bmp,783,TRUE,0
1188,4,8,32,229,U-C-A,,,,letters,-1, 244.wav,fix.bmp,783,TRUE,0
1188,4,8,33,230,9/6/2002,,,,x,-1, 245.wav,fix.bmp,784,TRUE,0
1188,4,8,34,217,5/2/2002,,,,x,-1, 246.wav,fix.bmp,1153,TRUE,1
1188,4,8,35,214,8/2/2005,,,,x,-1, 247.wav,fix.bmp,1224,TRUE,0
1188,4,8,36,242,9/2/2006,,,,x,-1, 248.wav,fix.bmp,925,TRUE,0
1188,4,8,37,275,4/1/2001,,,,x,-1, 249.wav,fix.bmp,693,TRUE,0
1188,4,8,38,269,9/1/2006,,,,x,-1, 250.wav,fix.bmp,665,TRUE,0
