Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1123,3,5,1,21,x,x,,9-2-1e,x,-1, 5.wav,9-2-1e.bmp,1414,TRUE,
1123,3,5,2,84,x,x,,3-2-1e,x,-1, 6.wav,3-2-1e.bmp,814,TRUE,
1123,3,5,3,15,x,x,,6-2-1e,x,-1, 7.wav,6-2-1e.bmp,1664,TRUE,
1123,3,5,4,18,x,x,,6-4-1e,x,-1, 8.wav,6-4-1e.bmp,2163,TRUE,
1123,3,5,0,9,x,x,,x,inst,1,1,fin.bmp,13533,TRUE,
1123,3,5,0,10,x,x,,x,inst,1,1,getready.bmp,1137,TRUE,
1123,3,5,5,80,x,x,,4-1-2e,x,-1, 11.wav,4-1-2e.bmp,1314,TRUE,
1123,3,5,6,19,x,x,,5-1-2e,x,-1, 12.wav,5-1-2e.bmp,1526,TRUE,
1123,3,5,7,16,x,x,,6-3-1e,x,-1, 13.wav,6-3-1e.bmp,1534,TRUE,
1123,3,5,8,12,x,x,,9-3-5e,x,-1, 14.wav,9-3-5e.bmp,2013,TRUE,
1123,3,5,9,6,x,x,,6-1-3e,x,-1, 15.wav,6-1-3e.bmp,394,TRUE,
1123,3,5,10,20,x,x,,7-2-2e,x,-1, 16.wav,7-2-2e.bmp,954,TRUE,
1123,3,5,11,5,x,x,,6-2-3e,x,-1, 17.wav,6-2-3e.bmp,2435,TRUE,
1123,3,5,12,14,x,x,,9-3-6e,x,-1, 18.wav,9-3-6e.bmp,1484,TRUE,
1123,3,5,13,13,x,x,,6-2-4e,x,-1, 19.wav,6-2-4e.bmp,1984,TRUE,
1123,3,5,14,83,x,x,,4-1-3e,x,-1, 20.wav,4-1-3e.bmp,1134,TRUE,
1123,3,5,15,8,x,x,,8-2-3e,x,-1, 21.wav,8-2-3e.bmp,3384,TRUE,
1123,3,5,0,22,x,x,,x,inst,1,1,fin.bmp,32504,TRUE,
1123,3,6,0,23,x,x,,x,inst,1,1,getready.bmp,623,TRUE,
1123,3,6,1,27,x,x,,x,x,-1, 24.wav,1.bmp,403,TRUE,
1123,3,6,2,25,x,x,,x,x,-1, 25.wav,5.bmp,464,TRUE,
1123,3,6,3,24,x,x,,x,x,-1, 26.wav,9.bmp,443,TRUE,
1123,3,6,4,26,x,x,,x,x,-1, 27.wav,13.bmp,494,TRUE,
1123,3,6,0,28,x,x,,x,inst,1,1,fin.bmp,10698,TRUE,
1123,3,7,0,29,x,x,,x,inst,1,1,getready.bmp,707,TRUE,
1123,3,7,1,51,7/2/2005,0,0,0,TRUE,-1, 30.wav,0.bmp,505,TRUE,1
1123,3,7,2,44,6/5/2001,0,0,0,TRUE,-1, 31.wav,0.bmp,485,TRUE,1
1123,3,7,3,45,7/3/2004,0,-1,1,FALSE,-1, 32.wav,1.bmp,454,TRUE,1
1123,3,7,4,59,8/6/2002,0,-3,3,FALSE,-1, 33.wav,3.bmp,403,TRUE,1
1123,3,7,5,32,5/2/2003,0,-1,1,FALSE,-1, 34.wav,1.bmp,424,TRUE,1
