Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1093,4,5,1,84,x,x,,9-2-1e,x,-1, 5.wav,9-2-1e.bmp,1714,TRUE,
1093,4,5,2,81,x,x,,3-2-1e,x,-1, 6.wav,3-2-1e.bmp,844,TRUE,
1093,4,5,3,21,x,x,,6-2-1e,x,-1, 7.wav,6-2-1e.bmp,1763,TRUE,
1093,4,5,4,83,x,x,,6-4-1e,x,-1, 8.wav,6-4-1e.bmp,1465,TRUE,
1093,4,5,0,9,x,x,,x,inst,1,1,fin.bmp,80758,TRUE,
1093,4,5,0,10,x,x,,x,inst,1,1,getready.bmp,739,TRUE,
1093,4,5,5,19,x,x,,4-1-2e,x,-1, 11.wav,4-1-2e.bmp,1145,TRUE,
1093,4,5,6,17,x,x,,5-1-2e,x,-1, 12.wav,5-1-2e.bmp,1754,TRUE,
1093,4,5,7,82,x,x,,6-3-1e,x,-1, 13.wav,6-3-1e.bmp,1243,TRUE,
1093,4,5,8,11,x,x,,9-3-5e,x,-1, 14.wav,9-3-5e.bmp,1755,TRUE,
1093,4,5,9,18,x,x,,6-1-3e,x,-1, 15.wav,6-1-3e.bmp,1355,TRUE,
1093,4,5,10,13,x,x,,7-2-2e,x,-1, 16.wav,7-2-2e.bmp,2214,TRUE,
1093,4,5,11,6,x,x,,6-2-3e,x,-1, 17.wav,6-2-3e.bmp,2683,TRUE,
1093,4,5,12,5,x,x,,9-3-6e,x,-1, 18.wav,9-3-6e.bmp,2124,TRUE,
1093,4,5,13,12,x,x,,6-2-4e,x,-1, 19.wav,6-2-4e.bmp,1394,TRUE,
1093,4,5,14,7,x,x,,4-1-3e,x,-1, 20.wav,4-1-3e.bmp,105,TRUE,
1093,4,5,15,8,x,x,,8-2-3e,x,-1, 21.wav,8-2-3e.bmp,415,TRUE,
1093,4,5,0,22,x,x,,x,inst,1,1,fin.bmp,46312,TRUE,
1093,4,6,0,23,x,x,,x,inst,1,1,getready.bmp,901,TRUE,
1093,4,6,1,26,x,x,,x,x,-1, 24.wav,1.bmp,475,TRUE,
1093,4,6,2,25,x,x,,x,x,-1, 25.wav,5.bmp,656,TRUE,
1093,4,6,3,27,x,x,,x,x,-1, 26.wav,9.bmp,625,TRUE,
1093,4,6,4,24,x,x,,x,x,-1, 27.wav,13.bmp,534,TRUE,
1093,4,6,0,28,x,x,,x,inst,1,1,fin.bmp,12310,TRUE,
1093,4,7,0,29,x,x,,x,inst,1,1,getready.bmp,666,TRUE,
1093,4,7,1,75,7/2/2005,0,0,0,TRUE,-1, 30.wav,0.bmp,674,TRUE,1
1093,4,7,2,45,6/5/2001,0,0,0,TRUE,-1, 31.wav,0.bmp,655,TRUE,1
1093,4,7,3,57,7/3/2004,0,-1,1,FALSE,-1, 32.wav,1.bmp,865,TRUE,1
1093,4,7,4,64,8/6/2002,0,-3,3,FALSE,-1, 33.wav,3.bmp,675,TRUE,1
1093,4,7,5,76,5/2/2003,0,-1,1,FALSE,-1, 34.wav,1.bmp,594,TRUE,1
1093,4,7,6,60,9/5/2004,0,0,0,TRUE,-1, 35.wav,0.bmp,704,TRUE,1
1093,4,7,7,33,8/3/2005,0,0,0,TRUE,-1, 36.wav,0.bmp,675,TRUE,1
1093,4,7,8,73,8/1/2007,0,-3,3,FALSE,-1, 37.wav,3.bmp,674,TRUE,1
1093,4,7,9,37,7/2/2004,1,0,1,TRUE,-1, 38.wav,1.bmp,604,TRUE,1
1093,4,7,10,49,8/5/2002,1,0,1,TRUE,-1, 39.wav,1.bmp,585,TRUE,1
1093,4,7,11,69,8/3/2004,1,1,0,FALSE,-1, 40.wav,0.bmp,613,TRUE,1
1093,4,7,12,51,7/4/2002,1,1,0,FALSE,-1, 41.wav,0.bmp,525,TRUE,1
1093,4,7,13,38,9/6/2002,1,0,1,TRUE,-1, 42.wav,1.bmp,524,TRUE,1
1093,4,7,14,56,5/2/2002,1,0,1,TRUE,-1, 43.wav,1.bmp,624,TRUE,1
1093,4,7,15,34,8/2/2005,1,-3,4,FALSE,-1, 44.wav,4.bmp,595,TRUE,1
1093,4,7,16,58,9/2/2006,1,-3,4,FALSE,-1, 45.wav,4.bmp,534,TRUE,1
1093,4,7,17,40,4/1/2001,2,0,2,TRUE,-1, 46.wav,2.bmp,645,TRUE,1
1093,4,7,18,61,9/1/2006,2,-1,3,FALSE,-1, 47.wav,3.bmp,614,TRUE,1
1093,4,7,19,68,8/5/2001,2,-1,3,FALSE,-1, 48.wav,3.bmp,525,TRUE,1
1093,4,7,20,67,8/1/2005,2,0,2,TRUE,-1, 49.wav,2.bmp,535,TRUE,1
1093,4,7,21,48,7/4/2001,2,0,2,TRUE,-1, 50.wav,2.bmp,584,TRUE,1
1093,4,7,22,59,8/3/2003,2,-3,5,FALSE,-1, 51.wav,5.bmp,674,TRUE,1
1093,4,7,23,53,9/3/2004,2,-3,5,FALSE,-1, 52.wav,5.bmp,544,TRUE,1
1093,4,7,24,62,7/1/2004,2,0,2,TRUE,-1, 53.wav,2.bmp,584,TRUE,1
1093,4,7,25,35,5/1/2001,3,0,3,TRUE,-1, 54.wav,3.bmp,624,TRUE,1
1093,4,7,26,70,9/5/2001,3,0,3,TRUE,-1, 55.wav,3.bmp,794,TRUE,1
1093,4,7,27,42,6/1/2002,3,3,0,FALSE,-1, 56.wav,0.bmp,544,TRUE,1
1093,4,7,28,77,8/1/2004,3,0,3,TRUE,-1, 57.wav,3.bmp,524,TRUE,1
1093,4,7,29,52,8/1/2004,3,1,2,FALSE,-1, 58.wav,2.bmp,544,TRUE,1
1093,4,7,30,65,9/4/2002,3,3,0,FALSE,-1, 59.wav,0.bmp,675,TRUE,1
1093,4,7,31,36,9/2/2004,3,0,3,TRUE,-1, 60.wav,3.bmp,473,TRUE,1
1093,4,7,32,43,9/1/2005,3,1,2,FALSE,-1, 61.wav,2.bmp,605,TRUE,1
1093,4,7,33,39,6/1/2001,4,0,4,TRUE,-1, 62.wav,4.bmp,656,TRUE,1
1093,4,7,34,74,9/2/2003,4,3,1,FALSE,-1, 63.wav,1.bmp,685,TRUE,1
1093,4,7,35,71,8/3/2001,4,0,4,TRUE,-1, 64.wav,4.bmp,656,TRUE,1
1093,4,7,36,32,7/1/2002,4,-1,5,FALSE,-1, 65.wav,5.bmp,624,TRUE,1
1093,4,7,37,31,8/2/2002,4,0,4,TRUE,-1, 66.wav,4.bmp,673,TRUE,1
1093,4,7,38,41,9/3/2002,4,0,4,TRUE,-1, 67.wav,4.bmp,704,TRUE,1
1093,4,7,39,66,8/1/2003,4,-1,5,FALSE,-1, 68.wav,5.bmp,534,TRUE,1
1093,4,7,40,54,9/2/2003,4,3,1,FALSE,-1, 69.wav,1.bmp,645,TRUE,1
1093,4,7,41,47,7/1/2001,5,0,5,TRUE,-1, 70.wav,5.bmp,514,TRUE,1
1093,4,7,42,46,8/2/2001,5,0,5,TRUE,-1, 71.wav,5.bmp,635,TRUE,1
1093,4,7,43,72,9/3/2001,5,3,2,FALSE,-1, 72.wav,2.bmp,455,TRUE,1
1093,4,7,44,44,8/1/2002,5,1,4,FALSE,-1, 73.wav,4.bmp,555,TRUE,1
1093,4,7,45,55,9/3/2001,5,0,5,TRUE,-1, 74.wav,5.bmp,575,TRUE,1
1093,4,7,46,63,9/1/2003,5,0,5,TRUE,-1, 75.wav,5.bmp,645,TRUE,1
1093,4,7,47,50,7/1/2001,5,3,2,FALSE,-1, 76.wav,2.bmp,554,TRUE,1
1093,4,7,48,30,9/2/2002,5,1,4,FALSE,-1, 77.wav,4.bmp,665,TRUE,1
1093,4,7,0,78,x,x,,x,inst,1,1,fin.bmp,37165,TRUE,
1093,4,4,0,79,x,x,,x,inst,1,1,getready.bmp,409,TRUE,
1093,4,6,1,80,x,x,,5-4-1e,x,-1, 80.wav,5-4-1e.bmp,1004,TRUE,
1093,4,6,2,20,x,x,,7-5-2e,x,-1, 81.wav,7-5-2e.bmp,2234,TRUE,
1093,4,6,3,15,x,x,,8-2-6e,x,-1, 82.wav,8-2-6e.bmp,1176,TRUE,
1093,4,6,4,14,x,x,,9-8-1e,x,-1, 83.wav,9-8-1e.bmp,1154,TRUE,
1093,4,6,5,16,x,x,,6-1-5e,x,-1, 84.wav,6-1-5e.bmp,1234,TRUE,
1093,4,4,0,85,x,x,,x,inst,1,1,fin.bmp,6312,TRUE,
1093,4,5,0,86,x,x,,x,inst,1,1,getready.bmp,724,TRUE,
1093,4,1,1,95,x,x,,1+3+7,x,-1, 87.wav,1+3+7e.bmp,974,TRUE,
1093,4,1,2,90,x,x,,5+2+3,x,-1, 88.wav,5+2+3e.bmp,1535,TRUE,
1093,4,1,3,88,x,x,,4+1+3,x,-1, 89.wav,4+1+3e.bmp,1284,TRUE,
1093,4,1,4,182,x,x,,6+3+4,x,-1, 90.wav,6+3+4e.bmp,1884,TRUE,
1093,4,1,0,91,x,x,,x,inst,1,1,fin.bmp,9069,TRUE,
1093,4,1,0,92,x,x,,x,inst,1,1,getready.bmp,865,TRUE,
