Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1081,4,5,1,81,x,x,,9-2-1e,x,-1, 5.wav,9-2-1e.bmp,4824,TRUE,
1081,4,5,2,16,x,x,,3-2-1e,x,-1, 6.wav,3-2-1e.bmp,1184,TRUE,
1081,4,5,3,12,x,x,,6-2-1e,x,-1, 7.wav,6-2-1e.bmp,1303,TRUE,
1081,4,5,4,7,x,x,,6-4-1e,x,-1, 8.wav,6-4-1e.bmp,1614,TRUE,
1081,4,5,0,9,x,x,,x,inst,1,1,fin.bmp,17569,TRUE,
1081,4,5,0,10,x,x,,x,inst,1,1,getready.bmp,600,TRUE,
1081,4,5,5,6,x,x,,4-1-2e,x,-1, 11.wav,4-1-2e.bmp,2164,TRUE,
1081,4,5,6,84,x,x,,5-1-2e,x,-1, 12.wav,5-1-2e.bmp,1164,TRUE,
1081,4,5,7,19,x,x,,6-3-1e,x,-1, 13.wav,6-3-1e.bmp,1193,TRUE,
1081,4,5,8,13,x,x,,9-3-5e,x,-1, 14.wav,9-3-5e.bmp,2275,TRUE,
1081,4,5,9,8,x,x,,6-1-3e,x,-1, 15.wav,6-1-3e.bmp,1534,TRUE,
1081,4,5,10,82,x,x,,7-2-2e,x,-1, 16.wav,7-2-2e.bmp,1155,TRUE,
1081,4,5,11,80,x,x,,6-2-3e,x,-1, 17.wav,6-2-3e.bmp,1444,TRUE,
1081,4,5,12,11,x,x,,9-3-6e,x,-1, 18.wav,9-3-6e.bmp,1614,TRUE,
1081,4,5,13,20,x,x,,6-2-4e,x,-1, 19.wav,6-2-4e.bmp,1073,TRUE,
1081,4,5,14,18,x,x,,4-1-3e,x,-1, 20.wav,4-1-3e.bmp,1144,TRUE,
1081,4,5,15,17,x,x,,8-2-3e,x,-1, 21.wav,8-2-3e.bmp,1414,TRUE,
1081,4,5,0,22,x,x,,x,inst,1,1,fin.bmp,48800,TRUE,
1081,4,6,0,23,x,x,,x,inst,1,1,getready.bmp,669,TRUE,
1081,4,6,1,27,x,x,,x,x,-1, 24.wav,1.bmp,584,TRUE,
1081,4,6,2,24,x,x,,x,x,-1, 25.wav,5.bmp,2254,TRUE,
