Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1127,4,5,1,81,x,x,,9-2-1e,x,-1, 5.wav,9-2-1e.bmp,1134,TRUE,
1127,4,5,2,5,x,x,,3-2-1e,x,-1, 6.wav,3-2-1e.bmp,1414,TRUE,
1127,4,5,3,8,x,x,,6-2-1e,x,-1, 7.wav,6-2-1e.bmp,1365,TRUE,
1127,4,5,4,14,x,x,,6-4-1e,x,-1, 8.wav,6-4-1e.bmp,1444,TRUE,
1127,4,5,0,9,x,x,,x,inst,1,1,fin.bmp,4389,TRUE,
1127,4,5,0,10,x,x,,x,inst,1,1,getready.bmp,4200,TRUE,
1127,4,5,5,11,x,x,,4-1-2e,x,-1, 11.wav,4-1-2e.bmp,1655,TRUE,
1127,4,5,6,84,x,x,,5-1-2e,x,-1, 12.wav,5-1-2e.bmp,1374,TRUE,
1127,4,5,7,19,x,x,,6-3-1e,x,-1, 13.wav,6-3-1e.bmp,1535,TRUE,
1127,4,5,8,15,x,x,,9-3-5e,x,-1, 14.wav,9-3-5e.bmp,2684,TRUE,
1127,4,5,9,17,x,x,,6-1-3e,x,-1, 15.wav,6-1-3e.bmp,2114,TRUE,
1127,4,5,10,18,x,x,,7-2-2e,x,-1, 16.wav,7-2-2e.bmp,1284,TRUE,
1127,4,5,11,6,x,x,,6-2-3e,x,-1, 17.wav,6-2-3e.bmp,2305,TRUE,
1127,4,5,12,12,x,x,,9-3-6e,x,-1, 18.wav,9-3-6e.bmp,1754,TRUE,
1127,4,5,13,21,x,x,,6-2-4e,x,-1, 19.wav,6-2-4e.bmp,1065,TRUE,
1127,4,5,14,20,x,x,,4-1-3e,x,-1, 20.wav,4-1-3e.bmp,1734,TRUE,
1127,4,5,15,7,x,x,,8-2-3e,x,-1, 21.wav,8-2-3e.bmp,1885,TRUE,
1127,4,5,0,22,x,x,,x,inst,1,1,fin.bmp,33001,TRUE,
1127,4,6,0,23,x,x,,x,inst,1,1,getready.bmp,2249,TRUE,
1127,4,6,1,25,x,x,,x,x,-1, 24.wav,1.bmp,1025,TRUE,
1127,4,6,2,27,x,x,,x,x,-1, 25.wav,5.bmp,665,TRUE,
1127,4,6,3,26,x,x,,x,x,-1, 26.wav,9.bmp,744,TRUE,
1127,4,6,4,24,x,x,,x,x,-1, 27.wav,13.bmp,723,TRUE,
1127,4,6,0,28,x,x,,x,inst,1,1,fin.bmp,4504,TRUE,
1127,4,7,0,29,x,x,,x,inst,1,1,getready.bmp,1417,TRUE,
1127,4,7,1,67,7/2/2005,0,0,0,TRUE,-1, 30.wav,0.bmp,524,TRUE,1
1127,4,7,2,49,6/5/2001,0,0,0,TRUE,-1, 31.wav,0.bmp,725,TRUE,1
