Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1162,3,5,1,14,x,x,,9-2-1e,x,-1, 5.wav,9-2-1e.bmp,2405,TRUE,
1162,3,5,2,7,x,x,,3-2-1e,x,-1, 6.wav,3-2-1e.bmp,514,TRUE,
1162,3,5,3,82,x,x,,6-2-1e,x,-1, 7.wav,6-2-1e.bmp,1464,TRUE,
1162,3,5,4,16,x,x,,6-4-1e,x,-1, 8.wav,6-4-1e.bmp,1353,TRUE,
1162,3,5,0,9,x,x,,x,inst,1,1,fin.bmp,23097,TRUE,
1162,3,5,0,10,x,x,,x,inst,1,1,getready.bmp,844,TRUE,
1162,3,5,5,83,x,x,,4-1-2e,x,-1, 11.wav,4-1-2e.bmp,1474,TRUE,
1162,3,5,6,15,x,x,,5-1-2e,x,-1, 12.wav,5-1-2e.bmp,1443,TRUE,
1162,3,5,7,84,x,x,,6-3-1e,x,-1, 13.wav,6-3-1e.bmp,2234,TRUE,
1162,3,5,8,6,x,x,,9-3-5e,x,-1, 14.wav,9-3-5e.bmp,2974,TRUE,
1162,3,5,9,20,x,x,,6-1-3e,x,-1, 15.wav,6-1-3e.bmp,2504,TRUE,
1162,3,5,10,80,x,x,,7-2-2e,x,-1, 16.wav,7-2-2e.bmp,1565,TRUE,
1162,3,5,11,8,x,x,,6-2-3e,x,-1, 17.wav,6-2-3e.bmp,1584,TRUE,
1162,3,5,12,11,x,x,,9-3-6e,x,-1, 18.wav,9-3-6e.bmp,2504,TRUE,
1162,3,5,13,17,x,x,,6-2-4e,x,-1, 19.wav,6-2-4e.bmp,1584,TRUE,
1162,3,5,14,18,x,x,,4-1-3e,x,-1, 20.wav,4-1-3e.bmp,1383,TRUE,
1162,3,5,15,5,x,x,,8-2-3e,x,-1, 21.wav,8-2-3e.bmp,644,TRUE,
1162,3,5,0,22,x,x,,x,inst,1,1,fin.bmp,34753,TRUE,
1162,3,6,0,23,x,x,,x,inst,1,1,getready.bmp,3007,TRUE,
1162,3,6,1,25,x,x,,x,x,-1, 24.wav,1.bmp,615,TRUE,
1162,3,6,2,26,x,x,,x,x,-1, 25.wav,5.bmp,594,TRUE,
1162,3,6,3,27,x,x,,x,x,-1, 26.wav,9.bmp,494,TRUE,
1162,3,6,4,24,x,x,,x,x,-1, 27.wav,13.bmp,1023,TRUE,
1162,3,6,0,28,x,x,,x,inst,1,1,fin.bmp,5757,TRUE,
1162,3,7,0,29,x,x,,x,inst,1,1,getready.bmp,657,TRUE,
1162,3,7,1,31,7/2/2005,0,0,0,TRUE,-1, 30.wav,0.bmp,554,TRUE,1
1162,3,7,2,69,6/5/2001,0,0,0,TRUE,-1, 31.wav,0.bmp,554,TRUE,1
1162,3,7,3,74,7/3/2004,0,-1,1,FALSE,-1, 32.wav,1.bmp,474,TRUE,1
1162,3,7,4,37,8/6/2002,0,-3,3,FALSE,-1, 33.wav,3.bmp,624,TRUE,1
1162,3,7,5,70,5/2/2003,0,-1,1,FALSE,-1, 34.wav,1.bmp,474,TRUE,1
1162,3,7,6,55,9/5/2004,0,0,0,TRUE,-1, 35.wav,0.bmp,534,TRUE,1
1162,3,7,7,48,8/3/2005,0,0,0,TRUE,-1, 36.wav,0.bmp,574,TRUE,1
1162,3,7,8,44,8/1/2007,0,-3,3,FALSE,-1, 37.wav,3.bmp,595,TRUE,1
1162,3,7,9,38,7/2/2004,1,0,1,TRUE,-1, 38.wav,1.bmp,554,TRUE,1
1162,3,7,10,34,8/5/2002,1,0,1,TRUE,-1, 39.wav,1.bmp,565,TRUE,1
1162,3,7,11,66,8/3/2004,1,1,0,FALSE,-1, 40.wav,0.bmp,634,TRUE,1
1162,3,7,12,42,7/4/2002,1,1,0,FALSE,-1, 41.wav,0.bmp,645,TRUE,1
1162,3,7,13,39,9/6/2002,1,0,1,TRUE,-1, 42.wav,1.bmp,534,TRUE,1
1162,3,7,14,60,5/2/2002,1,0,1,TRUE,-1, 43.wav,1.bmp,494,TRUE,1
1162,3,7,15,68,8/2/2005,1,-3,4,FALSE,-1, 44.wav,4.bmp,564,TRUE,1
1162,3,7,16,64,9/2/2006,1,-3,4,FALSE,-1, 45.wav,4.bmp,565,TRUE,1
1162,3,7,17,77,4/1/2001,2,0,2,TRUE,-1, 46.wav,2.bmp,603,TRUE,1
1162,3,7,18,61,9/1/2006,2,-1,3,FALSE,-1, 47.wav,3.bmp,624,TRUE,1
1162,3,7,19,49,8/5/2001,2,-1,3,FALSE,-1, 48.wav,3.bmp,603,TRUE,1
1162,3,7,20,45,8/1/2005,2,0,2,TRUE,-1, 49.wav,2.bmp,654,TRUE,1
1162,3,7,21,58,7/4/2001,2,0,2,TRUE,-1, 50.wav,2.bmp,644,TRUE,1
1162,3,7,22,67,8/3/2003,2,-3,5,FALSE,-1, 51.wav,5.bmp,644,TRUE,1
1162,3,7,23,43,9/3/2004,2,-3,5,FALSE,-1, 52.wav,5.bmp,574,TRUE,1
1162,3,7,24,41,7/1/2004,2,0,2,TRUE,-1, 53.wav,2.bmp,635,TRUE,1
1162,3,7,25,63,5/1/2001,3,0,3,TRUE,-1, 54.wav,3.bmp,605,TRUE,1
1162,3,7,26,75,9/5/2001,3,0,3,TRUE,-1, 55.wav,3.bmp,603,TRUE,1
1162,3,7,27,35,6/1/2002,3,3,0,FALSE,-1, 56.wav,0.bmp,645,TRUE,1
1162,3,7,28,53,8/1/2004,3,0,3,TRUE,-1, 57.wav,3.bmp,584,TRUE,1
1162,3,7,29,59,8/1/2004,3,1,2,FALSE,-1, 58.wav,2.bmp,594,TRUE,1
1162,3,7,30,46,9/4/2002,3,3,0,FALSE,-1, 59.wav,0.bmp,634,TRUE,1
1162,3,7,31,36,9/2/2004,3,0,3,TRUE,-1, 60.wav,3.bmp,605,TRUE,1
1162,3,7,32,32,9/1/2005,3,1,2,FALSE,-1, 61.wav,2.bmp,534,TRUE,1
1162,3,7,33,33,6/1/2001,4,0,4,TRUE,-1, 62.wav,4.bmp,605,TRUE,1
1162,3,7,34,62,9/2/2003,4,3,1,FALSE,-1, 63.wav,1.bmp,545,TRUE,1
1162,3,7,35,40,8/3/2001,4,0,4,TRUE,-1, 64.wav,4.bmp,604,TRUE,1
1162,3,7,36,71,7/1/2002,4,-1,5,FALSE,-1, 65.wav,5.bmp,604,TRUE,1
1162,3,7,37,65,8/2/2002,4,0,4,TRUE,-1, 66.wav,4.bmp,634,TRUE,1
1162,3,7,38,51,9/3/2002,4,0,4,TRUE,-1, 67.wav,4.bmp,614,TRUE,1
1162,3,7,39,54,8/1/2003,4,-1,5,FALSE,-1, 68.wav,5.bmp,504,TRUE,1
1162,3,7,40,50,9/2/2003,4,3,1,FALSE,-1, 69.wav,1.bmp,494,TRUE,1
1162,3,7,41,76,7/1/2001,5,0,5,TRUE,-1, 70.wav,5.bmp,654,TRUE,1
1162,3,7,42,30,8/2/2001,5,0,5,TRUE,-1, 71.wav,5.bmp,534,TRUE,1
1162,3,7,43,52,9/3/2001,5,3,2,FALSE,-1, 72.wav,2.bmp,674,TRUE,1
1162,3,7,44,57,8/1/2002,5,1,4,FALSE,-1, 73.wav,4.bmp,604,TRUE,1
1162,3,7,45,56,9/3/2001,5,0,5,TRUE,-1, 74.wav,5.bmp,613,TRUE,1
1162,3,7,46,72,9/1/2003,5,0,5,TRUE,-1, 75.wav,5.bmp,604,TRUE,1
1162,3,7,47,73,7/1/2001,5,3,2,FALSE,-1, 76.wav,2.bmp,564,TRUE,1
1162,3,7,48,47,9/2/2002,5,1,4,FALSE,-1, 77.wav,4.bmp,635,TRUE,1
1162,3,7,0,78,x,x,,x,inst,1,1,fin.bmp,26528,TRUE,
1162,3,4,0,79,x,x,,x,inst,1,1,getready.bmp,721,TRUE,
1162,3,6,1,81,x,x,,5-4-1e,x,-1, 80.wav,5-4-1e.bmp,1434,TRUE,
1162,3,6,2,21,x,x,,7-5-2e,x,-1, 81.wav,7-5-2e.bmp,2095,TRUE,
1162,3,6,3,12,x,x,,8-2-6e,x,-1, 82.wav,8-2-6e.bmp,1924,TRUE,
1162,3,6,4,19,x,x,,9-8-1e,x,-1, 83.wav,9-8-1e.bmp,624,TRUE,
1162,3,6,5,13,x,x,,6-1-5e,x,-1, 84.wav,6-1-5e.bmp,1844,TRUE,
1162,3,4,0,85,x,x,,x,inst,1,1,fin.bmp,6523,TRUE,
1162,3,5,0,86,x,x,,x,inst,1,1,getready.bmp,734,TRUE,
