Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1080,4,5,1,8,x,x,,9-2-1e,x,-1, 5.wav,9-2-1e.bmp,19564,TRUE,
1080,4,5,2,7,x,x,,3-2-1e,x,-1, 6.wav,3-2-1e.bmp,2055,TRUE,
1080,4,5,3,5,x,x,,6-2-1e,x,-1, 7.wav,6-2-1e.bmp,2603,TRUE,
1080,4,5,4,18,x,x,,6-4-1e,x,-1, 8.wav,6-4-1e.bmp,1525,TRUE,
1080,4,5,0,9,x,x,,x,inst,1,1,fin.bmp,9926,TRUE,
1080,4,5,0,10,x,x,,x,inst,1,1,getready.bmp,1004,TRUE,
1080,4,5,5,82,x,x,,4-1-2e,x,-1, 11.wav,4-1-2e.bmp,1265,TRUE,
1080,4,5,6,84,x,x,,5-1-2e,x,-1, 12.wav,5-1-2e.bmp,1424,TRUE,
1080,4,5,7,14,x,x,,6-3-1e,x,-1, 13.wav,6-3-1e.bmp,1544,TRUE,
1080,4,5,8,15,x,x,,9-3-5e,x,-1, 14.wav,9-3-5e.bmp,10024,TRUE,
1080,4,5,9,13,x,x,,6-1-3e,x,-1, 15.wav,6-1-3e.bmp,1874,TRUE,
1080,4,5,10,11,x,x,,7-2-2e,x,-1, 16.wav,7-2-2e.bmp,14914,TRUE,
1080,4,5,11,6,x,x,,6-2-3e,x,-1, 17.wav,6-2-3e.bmp,2454,TRUE,
1080,4,5,12,21,x,x,,9-3-6e,x,-1, 18.wav,9-3-6e.bmp,2813,TRUE,
1080,4,5,13,12,x,x,,6-2-4e,x,-1, 19.wav,6-2-4e.bmp,8973,TRUE,
1080,4,5,14,80,x,x,,4-1-3e,x,-1, 20.wav,4-1-3e.bmp,1284,TRUE,
1080,4,5,15,83,x,x,,8-2-3e,x,-1, 21.wav,8-2-3e.bmp,4265,TRUE,
1080,4,5,0,22,x,x,,x,inst,1,1,fin.bmp,70767,TRUE,
1080,4,6,0,23,x,x,,x,inst,1,1,getready.bmp,499,TRUE,
1080,4,6,1,25,x,x,,x,x,-1, 24.wav,1.bmp,1084,TRUE,
1080,4,6,2,27,x,x,,x,x,-1, 25.wav,5.bmp,864,TRUE,
1080,4,6,3,26,x,x,,x,x,-1, 26.wav,9.bmp,672,TRUE,
1080,4,6,4,24,x,x,,x,x,-1, 27.wav,13.bmp,5463,TRUE,
1080,4,6,0,28,x,x,,x,inst,1,1,fin.bmp,27316,TRUE,
1080,4,7,0,29,x,x,,x,inst,1,1,getready.bmp,1442,TRUE,
1080,4,7,1,64,7/2/2005,0,0,0,TRUE,-1, 30.wav,0.bmp,775,TRUE,1
1080,4,7,2,66,6/5/2001,0,0,0,TRUE,-1, 31.wav,0.bmp,763,TRUE,1
1080,4,7,3,59,7/3/2004,0,-1,1,FALSE,-1, 32.wav,1.bmp,684,TRUE,1
1080,4,7,4,73,8/6/2002,0,-3,3,FALSE,-1, 33.wav,3.bmp,574,TRUE,1
1080,4,7,5,55,5/2/2003,0,-1,1,FALSE,-1, 34.wav,1.bmp,2804,TRUE,1
1080,4,7,6,43,9/5/2004,0,0,0,TRUE,-1, 35.wav,0.bmp,844,TRUE,1
1080,4,7,7,42,8/3/2005,0,0,0,TRUE,-1, 36.wav,0.bmp,724,TRUE,1
1080,4,7,8,61,8/1/2007,0,-3,3,FALSE,-1, 37.wav,3.bmp,8964,TRUE,1
1080,4,7,9,63,7/2/2004,1,0,1,TRUE,-1, 38.wav,1.bmp,1054,TRUE,1
1080,4,7,10,31,8/5/2002,1,0,1,TRUE,-1, 39.wav,1.bmp,653,TRUE,1
1080,4,7,11,74,8/3/2004,1,1,0,FALSE,-1, 40.wav,0.bmp,764,TRUE,1
1080,4,7,12,56,7/4/2002,1,1,0,FALSE,-1, 41.wav,0.bmp,755,TRUE,1
1080,4,7,13,68,9/6/2002,1,0,1,TRUE,-1, 42.wav,1.bmp,713,TRUE,1
1080,4,7,14,71,5/2/2002,1,0,1,TRUE,-1, 43.wav,1.bmp,624,TRUE,1
1080,4,7,15,53,8/2/2005,1,-3,4,FALSE,-1, 44.wav,4.bmp,714,TRUE,1
