Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1155,2,1,1,13,x,x,,1+3+7,x,-1, 5.wav,1+3+7e.bmp,1414,TRUE,
1155,2,1,2,11,x,x,,5+2+3,x,-1, 6.wav,5+2+3e.bmp,1763,TRUE,
1155,2,1,3,99,x,x,,4+1+3,x,-1, 7.wav,4+1+3e.bmp,1353,TRUE,
1155,2,1,4,6,x,x,,6+3+4,x,-1, 8.wav,6+3+4e.bmp,2553,TRUE,
1155,2,1,0,9,x,x,,x,inst,1,1,fin.bmp,5759,TRUE,
1155,2,1,0,10,x,x,,x,inst,1,1,getready.bmp,975,TRUE,
1155,2,1,5,20,x,x,,7+2+5,x,-1, 11.wav,7+2+5e.bmp,2013,TRUE,
1155,2,1,6,97,x,x,,3+2+7,x,-1, 12.wav,3+2+7e.bmp,1074,TRUE,
1155,2,1,7,15,x,x,,2+3+4,x,-1, 13.wav,2+3+4e.bmp,2254,TRUE,
1155,2,1,8,17,x,x,,8+1+2,x,-1, 14.wav,8+1+2e.bmp,1434,TRUE,
1155,2,1,9,16,x,x,,6+3+2,x,-1, 15.wav,6+3+2e.bmp,1374,TRUE,
1155,2,1,10,100,x,x,,2+9+1,x,-1, 16.wav,2+9+1e.bmp,1543,TRUE,
1155,2,1,11,8,x,x,,2+4+6,x,-1, 17.wav,2+4+6e.bmp,1694,TRUE,
1155,2,1,12,18,x,x,,6+2+1,x,-1, 18.wav,6+2+1e.bmp,1933,TRUE,
1155,2,1,13,14,x,x,,4+1+5,x,-1, 19.wav,4+1+5e.bmp,1343,TRUE,
1155,2,1,14,98,x,x,,5+3+2,x,-1, 20.wav,5+3+2e.bmp,1164,TRUE,
1155,2,1,15,12,x,x,,4+3+6,x,-1, 21.wav,4+3+6e.bmp,2035,TRUE,
1155,2,1,0,22,x,x,,x,inst,1,1,fin.bmp,57584,TRUE,
1155,2,2,0,23,x,x,,x,inst,1,1,getready.bmp,1207,TRUE,
1155,2,2,1,26,x,x,,x,x,-1, 24.wav,1.bmp,514,TRUE,
1155,2,2,2,25,x,x,,x,x,-1, 25.wav,5.bmp,563,TRUE,
1155,2,2,3,27,x,x,,x,x,-1, 26.wav,9.bmp,504,TRUE,
1155,2,2,4,24,x,x,,x,x,-1, 27.wav,13.bmp,584,TRUE,
1155,2,2,0,28,x,x,,x,inst,1,1,fin.bmp,7217,TRUE,
1155,2,3,0,29,x,x,,x,inst,1,1,getready.bmp,861,TRUE,
1155,2,3,1,43,1+3+2,6,0,6,TRUE,-1, 30.wav,6.bmp,474,TRUE,1
1155,2,3,2,55,1+2+3,6,0,6,TRUE,-1, 31.wav,6.bmp,445,TRUE,1
1155,2,3,3,36,1+3+2,6,0,6,TRUE,-1, 32.wav,6.bmp,554,TRUE,1
1155,2,3,4,32,1+2+3,6,0,6,TRUE,-1, 33.wav,6.bmp,514,TRUE,1
1155,2,3,5,87,2+1+3,6,-2,8,FALSE,-1, 34.wav,8.bmp,544,TRUE,1
1155,2,3,6,73,3+2+1,6,-4,10,FALSE,-1, 35.wav,10.bmp,513,TRUE,1
1155,2,3,7,81,2+3+1,6,-2,8,FALSE,-1, 36.wav,8.bmp,485,TRUE,1
1155,2,3,8,65,3+1+2,6,-4,10,FALSE,-1, 37.wav,10.bmp,524,TRUE,1
1155,2,3,9,35,4+2+1,7,0,7,TRUE,-1, 38.wav,7.bmp,544,TRUE,1
1155,2,3,10,46,1+4+2,7,0,7,TRUE,-1, 39.wav,7.bmp,523,TRUE,1
1155,2,3,11,66,4+2+1,7,0,7,TRUE,-1, 40.wav,7.bmp,484,TRUE,1
1155,2,3,12,69,1+4+2,7,0,7,TRUE,-1, 41.wav,7.bmp,524,TRUE,1
1155,2,3,13,54,1+2+4,7,-4,11,FALSE,-1, 42.wav,11.bmp,454,TRUE,1
1155,2,3,14,84,2+4+1,7,-2,9,FALSE,-1, 43.wav,9.bmp,555,TRUE,1
1155,2,3,15,77,2+1+4,7,-4,11,FALSE,-1, 44.wav,11.bmp,544,TRUE,1
1155,2,3,16,47,4+1+2,7,-2,9,FALSE,-1, 45.wav,9.bmp,474,TRUE,1
1155,2,3,17,79,5+2+1,8,0,8,TRUE,-1, 46.wav,8.bmp,574,TRUE,1
1155,2,3,18,45,5+1+2,8,0,8,TRUE,-1, 47.wav,8.bmp,534,TRUE,1
1155,2,3,19,90,3+1+4,8,2,6,FALSE,-1, 48.wav,6.bmp,614,TRUE,1
1155,2,3,20,31,2+1+5,8,-4,12,FALSE,-1, 49.wav,12.bmp,564,TRUE,1
1155,2,3,21,91,1+5+2,8,0,8,TRUE,-1, 50.wav,8.bmp,614,TRUE,1
1155,2,3,22,71,1+4+3,8,0,8,TRUE,-1, 51.wav,8.bmp,534,TRUE,1
1155,2,3,23,42,1+2+5,8,2,6,FALSE,-1, 52.wav,6.bmp,414,TRUE,1
1155,2,3,24,88,3+4+1,8,-4,12,FALSE,-1, 53.wav,12.bmp,494,TRUE,1
1155,2,3,25,39,2+1+6,9,0,9,TRUE,-1, 54.wav,9.bmp,474,TRUE,1
1155,2,3,26,74,5+1+3,9,0,9,TRUE,-1, 55.wav,9.bmp,535,TRUE,1
1155,2,3,27,60,3+5+1,9,2,7,FALSE,-1, 56.wav,7.bmp,574,TRUE,1
1155,2,3,28,63,1+5+3,9,-4,13,FALSE,-1, 57.wav,13.bmp,513,TRUE,1
1155,2,3,29,44,1+6+2,9,0,9,TRUE,-1, 58.wav,9.bmp,454,TRUE,1
1155,2,3,30,67,3+2+4,9,0,9,TRUE,-1, 59.wav,9.bmp,464,TRUE,1
1155,2,3,31,48,1+3+5,9,2,7,FALSE,-1, 60.wav,7.bmp,584,TRUE,1
1155,2,3,32,92,1+2+6,9,-4,13,FALSE,-1, 61.wav,13.bmp,473,TRUE,1
1155,2,3,33,52,3+5+2,10,0,10,TRUE,-1, 62.wav,10.bmp,504,TRUE,1
1155,2,3,34,59,1+2+7,10,0,10,TRUE,-1, 63.wav,10.bmp,574,TRUE,1
1155,2,3,35,30,3+6+1,10,-2,12,FALSE,-1, 64.wav,12.bmp,565,TRUE,1
1155,2,3,36,68,2+1+7,10,4,6,FALSE,-1, 65.wav,6.bmp,494,TRUE,1
1155,2,3,37,53,7+2+1,10,0,10,TRUE,-1, 66.wav,10.bmp,514,TRUE,1
1155,2,3,38,76,1+5+4,10,0,10,TRUE,-1, 67.wav,10.bmp,553,TRUE,1
1155,2,3,39,41,6+3+1,10,-2,12,FALSE,-1, 68.wav,12.bmp,504,TRUE,1
1155,2,3,40,78,2+5+3,10,4,6,FALSE,-1, 69.wav,6.bmp,544,TRUE,1
1155,2,3,41,64,6+4+1,11,0,11,TRUE,-1, 70.wav,11.bmp,574,TRUE,1
1155,2,3,42,86,4+1+6,11,0,11,TRUE,-1, 71.wav,11.bmp,704,TRUE,1
1155,2,3,43,38,1+4+6,11,-2,13,FALSE,-1, 72.wav,13.bmp,535,TRUE,1
1155,2,3,44,34,3+6+2,11,4,7,FALSE,-1, 73.wav,7.bmp,464,TRUE,1
1155,2,3,45,50,2+6+3,11,0,11,TRUE,-1, 74.wav,11.bmp,534,TRUE,1
