Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1170,1,1,1,20,x,x,,1+3+7,x,-1, 5.wav,1+3+7e.bmp,925,TRUE,
1170,1,1,2,99,x,x,,5+2+3,x,-1, 6.wav,5+2+3e.bmp,1804,TRUE,
1170,1,1,3,21,x,x,,4+1+3,x,-1, 7.wav,4+1+3e.bmp,1625,TRUE,
1170,1,1,4,19,x,x,,6+3+4,x,-1, 8.wav,6+3+4e.bmp,723,TRUE,
1170,1,1,0,9,x,x,,x,inst,1,1,fin.bmp,7706,TRUE,
1170,1,1,0,10,x,x,,x,inst,1,1,getready.bmp,5901,TRUE,
1170,1,1,5,96,x,x,,7+2+5,x,-1, 11.wav,7+2+5e.bmp,2225,TRUE,
1170,1,1,6,15,x,x,,3+2+7,x,-1, 12.wav,3+2+7e.bmp,1974,TRUE,
1170,1,1,7,11,x,x,,2+3+4,x,-1, 13.wav,2+3+4e.bmp,2044,TRUE,
1170,1,1,8,100,x,x,,8+1+2,x,-1, 14.wav,8+1+2e.bmp,1494,TRUE,
1170,1,1,9,5,x,x,,6+3+2,x,-1, 15.wav,6+3+2e.bmp,2435,TRUE,
1170,1,1,10,18,x,x,,2+9+1,x,-1, 16.wav,2+9+1e.bmp,2094,TRUE,
1170,1,1,11,97,x,x,,2+4+6,x,-1, 17.wav,2+4+6e.bmp,1184,TRUE,
1170,1,1,12,7,x,x,,6+2+1,x,-1, 18.wav,6+2+1e.bmp,1454,TRUE,
1170,1,1,13,12,x,x,,4+1+5,x,-1, 19.wav,4+1+5e.bmp,1114,TRUE,
1170,1,1,14,13,x,x,,5+3+2,x,-1, 20.wav,5+3+2e.bmp,1534,TRUE,
1170,1,1,15,16,x,x,,4+3+6,x,-1, 21.wav,4+3+6e.bmp,1954,TRUE,
1170,1,1,0,22,x,x,,x,inst,1,1,fin.bmp,43523,TRUE,
1170,1,2,0,23,x,x,,x,inst,1,1,getready.bmp,1754,TRUE,
1170,1,2,1,27,x,x,,x,x,-1, 24.wav,1.bmp,553,TRUE,
1170,1,2,2,25,x,x,,x,x,-1, 25.wav,5.bmp,524,TRUE,
1170,1,2,3,26,x,x,,x,x,-1, 26.wav,9.bmp,473,TRUE,
1170,1,2,4,24,x,x,,x,x,-1, 27.wav,13.bmp,494,TRUE,
1170,1,2,0,28,x,x,,x,inst,1,1,fin.bmp,5071,TRUE,
1170,1,3,0,29,x,x,,x,inst,1,1,getready.bmp,882,TRUE,
1170,1,3,1,86,1+3+2,6,0,6,TRUE,-1, 30.wav,6.bmp,544,TRUE,1
1170,1,3,2,66,1+2+3,6,0,6,TRUE,-1, 31.wav,6.bmp,614,TRUE,1
1170,1,3,3,76,1+3+2,6,0,6,TRUE,-1, 32.wav,6.bmp,614,TRUE,1
1170,1,3,4,68,1+2+3,6,0,6,TRUE,-1, 33.wav,6.bmp,523,TRUE,1
1170,1,3,5,30,2+1+3,6,-2,8,FALSE,-1, 34.wav,8.bmp,484,TRUE,1
