Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1156,1,1,1,11,x,x,,1+3+7,x,-1, 5.wav,1+3+7e.bmp,1754,TRUE,
1156,1,1,2,96,x,x,,5+2+3,x,-1, 6.wav,5+2+3e.bmp,1475,TRUE,
1156,1,1,3,14,x,x,,4+1+3,x,-1, 7.wav,4+1+3e.bmp,1274,TRUE,
1156,1,1,4,19,x,x,,6+3+4,x,-1, 8.wav,6+3+4e.bmp,2374,TRUE,
1156,1,1,0,9,x,x,,x,inst,1,1,fin.bmp,8743,TRUE,
1156,1,1,0,10,x,x,,x,inst,1,1,getready.bmp,963,TRUE,
1156,1,1,5,16,x,x,,7+2+5,x,-1, 11.wav,7+2+5e.bmp,1894,TRUE,
1156,1,1,6,18,x,x,,3+2+7,x,-1, 12.wav,3+2+7e.bmp,595,TRUE,
1156,1,1,7,20,x,x,,2+3+4,x,-1, 13.wav,2+3+4e.bmp,1944,TRUE,
1156,1,1,8,8,x,x,,8+1+2,x,-1, 14.wav,8+1+2e.bmp,1744,TRUE,
1156,1,1,9,12,x,x,,6+3+2,x,-1, 15.wav,6+3+2e.bmp,1093,TRUE,
1156,1,1,10,13,x,x,,2+9+1,x,-1, 16.wav,2+9+1e.bmp,2843,TRUE,
1156,1,1,11,7,x,x,,2+4+6,x,-1, 17.wav,2+4+6e.bmp,2453,TRUE,
1156,1,1,12,15,x,x,,6+2+1,x,-1, 18.wav,6+2+1e.bmp,1374,TRUE,
1156,1,1,13,100,x,x,,4+1+5,x,-1, 19.wav,4+1+5e.bmp,1304,TRUE,
1156,1,1,14,5,x,x,,5+3+2,x,-1, 20.wav,5+3+2e.bmp,2445,TRUE,
1156,1,1,15,21,x,x,,4+3+6,x,-1, 21.wav,4+3+6e.bmp,1744,TRUE,
1156,1,1,0,22,x,x,,x,inst,1,1,fin.bmp,34046,TRUE,
1156,1,2,0,23,x,x,,x,inst,1,1,getready.bmp,810,TRUE,
1156,1,2,1,24,x,x,,x,x,-1, 24.wav,1.bmp,523,TRUE,
1156,1,2,2,26,x,x,,x,x,-1, 25.wav,5.bmp,744,TRUE,
1156,1,2,3,25,x,x,,x,x,-1, 26.wav,9.bmp,633,TRUE,
1156,1,2,4,27,x,x,,x,x,-1, 27.wav,13.bmp,674,TRUE,
1156,1,2,0,28,x,x,,x,inst,1,1,fin.bmp,6972,TRUE,
1156,1,3,0,29,x,x,,x,inst,1,1,getready.bmp,1039,TRUE,
1156,1,3,1,57,1+3+2,6,0,6,TRUE,-1, 30.wav,6.bmp,594,TRUE,1
1156,1,3,2,43,1+2+3,6,0,6,TRUE,-1, 31.wav,6.bmp,614,TRUE,1
1156,1,3,3,82,1+3+2,6,0,6,TRUE,-1, 32.wav,6.bmp,594,TRUE,1
1156,1,3,4,76,1+2+3,6,0,6,TRUE,-1, 33.wav,6.bmp,494,TRUE,1
1156,1,3,5,36,2+1+3,6,-2,8,FALSE,-1, 34.wav,8.bmp,614,TRUE,1
1156,1,3,6,40,3+2+1,6,-4,10,FALSE,-1, 35.wav,10.bmp,584,TRUE,1
1156,1,3,7,90,2+3+1,6,-2,8,FALSE,-1, 36.wav,8.bmp,523,TRUE,1
1156,1,3,8,55,3+1+2,6,-4,10,FALSE,-1, 37.wav,10.bmp,544,TRUE,1
1156,1,3,9,39,4+2+1,7,0,7,TRUE,-1, 38.wav,7.bmp,635,TRUE,1
1156,1,3,10,69,1+4+2,7,0,7,TRUE,-1, 39.wav,7.bmp,433,TRUE,1
1156,1,3,11,54,4+2+1,7,0,7,TRUE,-1, 40.wav,7.bmp,884,TRUE,1
1156,1,3,12,79,1+4+2,7,0,7,TRUE,-1, 41.wav,7.bmp,545,TRUE,1
1156,1,3,13,89,1+2+4,7,-4,11,FALSE,-1, 42.wav,11.bmp,563,TRUE,1
1156,1,3,14,44,2+4+1,7,-2,9,FALSE,-1, 43.wav,9.bmp,433,TRUE,1
1156,1,3,15,53,2+1+4,7,-4,11,FALSE,-1, 44.wav,11.bmp,504,TRUE,1
1156,1,3,16,50,4+1+2,7,-2,9,FALSE,-1, 45.wav,9.bmp,584,TRUE,1
1156,1,3,17,83,5+2+1,8,0,8,TRUE,-1, 46.wav,8.bmp,484,TRUE,1
1156,1,3,18,58,5+1+2,8,0,8,TRUE,-1, 47.wav,8.bmp,483,TRUE,1
1156,1,3,19,72,3+1+4,8,2,6,FALSE,-1, 48.wav,6.bmp,544,TRUE,1
1156,1,3,20,46,2+1+5,8,-4,12,FALSE,-1, 49.wav,12.bmp,555,TRUE,1
1156,1,3,21,73,1+5+2,8,0,8,TRUE,-1, 50.wav,8.bmp,464,TRUE,1
1156,1,3,22,87,1+4+3,8,0,8,TRUE,-1, 51.wav,8.bmp,445,TRUE,1
1156,1,3,23,37,1+2+5,8,2,6,FALSE,-1, 52.wav,6.bmp,585,TRUE,1
1156,1,3,24,31,3+4+1,8,-4,12,FALSE,-1, 53.wav,12.bmp,584,TRUE,1
1156,1,3,25,49,2+1+6,9,0,9,TRUE,-1, 54.wav,9.bmp,484,TRUE,1
1156,1,3,26,65,5+1+3,9,0,9,TRUE,-1, 55.wav,9.bmp,494,TRUE,1
1156,1,3,27,92,3+5+1,9,2,7,FALSE,-1, 56.wav,7.bmp,734,TRUE,1
1156,1,3,28,61,1+5+3,9,-4,13,FALSE,-1, 57.wav,13.bmp,494,TRUE,1
1156,1,3,29,68,1+6+2,9,0,9,TRUE,-1, 58.wav,9.bmp,474,TRUE,1
1156,1,3,30,75,3+2+4,9,0,9,TRUE,-1, 59.wav,9.bmp,464,TRUE,1
1156,1,3,31,45,1+3+5,9,2,7,FALSE,-1, 60.wav,7.bmp,634,TRUE,1
1156,1,3,32,35,1+2+6,9,-4,13,FALSE,-1, 61.wav,13.bmp,634,TRUE,1
1156,1,3,33,64,3+5+2,10,0,10,TRUE,-1, 62.wav,10.bmp,574,TRUE,1
1156,1,3,34,32,1+2+7,10,0,10,TRUE,-1, 63.wav,10.bmp,614,TRUE,1
1156,1,3,35,74,3+6+1,10,-2,12,FALSE,-1, 64.wav,12.bmp,514,TRUE,1
1156,1,3,36,86,2+1+7,10,4,6,FALSE,-1, 65.wav,6.bmp,524,TRUE,1
1156,1,3,37,52,7+2+1,10,0,10,TRUE,-1, 66.wav,10.bmp,624,TRUE,1
1156,1,3,38,33,1+5+4,10,0,10,TRUE,-1, 67.wav,10.bmp,553,TRUE,1
1156,1,3,39,81,6+3+1,10,-2,12,FALSE,-1, 68.wav,12.bmp,493,TRUE,1
1156,1,3,40,70,2+5+3,10,4,6,FALSE,-1, 69.wav,6.bmp,563,TRUE,1
1156,1,3,41,88,6+4+1,11,0,11,TRUE,-1, 70.wav,11.bmp,554,TRUE,1
1156,1,3,42,85,4+1+6,11,0,11,TRUE,-1, 71.wav,11.bmp,474,TRUE,1
1156,1,3,43,66,1+4+6,11,-2,13,FALSE,-1, 72.wav,13.bmp,584,TRUE,1
1156,1,3,44,59,3+6+2,11,4,7,FALSE,-1, 73.wav,7.bmp,473,TRUE,1
1156,1,3,45,80,2+6+3,11,0,11,TRUE,-1, 74.wav,11.bmp,485,TRUE,1
1156,1,3,46,67,6+1+4,11,0,11,TRUE,-1, 75.wav,11.bmp,544,TRUE,1
1156,1,3,47,34,4+6+1,11,-2,13,FALSE,-1, 76.wav,13.bmp,554,TRUE,1
1156,1,3,48,62,2+8+1,11,4,7,FALSE,-1, 77.wav,7.bmp,513,TRUE,1
1156,1,3,49,42,1+9+2,12,0,12,TRUE,-1, 78.wav,12.bmp,645,TRUE,1
1156,1,3,50,77,5+6+1,12,0,12,TRUE,-1, 79.wav,12.bmp,585,TRUE,1
1156,1,3,51,78,8+1+3,12,2,10,FALSE,-1, 80.wav,10.bmp,575,TRUE,1
1156,1,3,52,63,3+8+1,12,0,12,TRUE,-1, 81.wav,12.bmp,584,TRUE,1
1156,1,3,53,60,9+2+1,12,0,12,TRUE,-1, 82.wav,12.bmp,524,TRUE,1
1156,1,3,54,56,7+2+3,12,4,8,FALSE,-1, 83.wav,8.bmp,544,TRUE,1
1156,1,3,55,48,4+3+5,12,2,10,FALSE,-1, 84.wav,10.bmp,584,TRUE,1
1156,1,3,56,91,9+1+2,12,4,8,FALSE,-1, 85.wav,8.bmp,544,TRUE,1
1156,1,3,57,47,5+6+2,13,0,13,TRUE,-1, 86.wav,13.bmp,515,TRUE,1
1156,1,3,58,51,1+7+5,13,0,13,TRUE,-1, 87.wav,13.bmp,593,TRUE,1
1156,1,3,59,41,4+6+3,13,2,11,FALSE,-1, 88.wav,11.bmp,454,TRUE,1
1156,1,3,60,38,3+8+2,13,4,9,FALSE,-1, 89.wav,9.bmp,525,TRUE,1
1156,1,3,61,93,5+7+1,13,0,13,TRUE,-1, 90.wav,13.bmp,734,TRUE,1
1156,1,3,62,30,7+5+1,13,0,13,TRUE,-1, 91.wav,13.bmp,543,TRUE,1
1156,1,3,63,71,7+1+5,13,2,11,FALSE,-1, 92.wav,11.bmp,454,TRUE,1
1156,1,3,64,84,8+3+2,13,4,9,FALSE,-1, 93.wav,9.bmp,544,TRUE,1
1156,1,3,0,94,x,x,,x,inst,1,1,fin.bmp,26321,TRUE,
1156,1,4,0,95,x,x,,x,inst,1,1,getready.bmp,953,TRUE,
1156,1,4,1,6,x,x,,1+3+6,x,-1, 96.wav,1+3+6e.bmp,2805,TRUE,
1156,1,4,2,97,x,x,,2+3+5,x,-1, 97.wav,2+3+5e.bmp,1355,TRUE,
1156,1,4,3,98,x,x,,4+5+1,x,-1, 98.wav,4+5+1e.bmp,1474,TRUE,
1156,1,4,4,99,x,x,,1+7+2,x,-1, 99.wav,1+7+2e.bmp,1434,TRUE,
1156,1,4,5,17,x,x,,3+7+1,x,-1, 100.wav,3+7+1e.bmp,1044,TRUE,
1156,1,4,0,101,x,x,,x,inst,1,1,fin.bmp,7684,TRUE,
1156,1,5,0,102,x,x,,x,inst,1,1,getready.bmp,1288,TRUE,
1156,1,5,1,106,x,x,,9-2-1e,x,-1, 103.wav,9-2-1e.bmp,2044,TRUE,
1156,1,5,2,115,x,x,,3-2-1e,x,-1, 104.wav,3-2-1e.bmp,2754,TRUE,
1156,1,5,3,119,x,x,,6-2-1e,x,-1, 105.wav,6-2-1e.bmp,1564,TRUE,
1156,1,5,4,116,x,x,,6-4-1e,x,-1, 106.wav,6-4-1e.bmp,2894,TRUE,
1156,1,5,0,107,x,x,,x,inst,1,1,fin.bmp,7652,TRUE,
1156,1,5,0,108,x,x,,x,inst,1,1,getready.bmp,1170,TRUE,
1156,1,5,5,109,x,x,,4-1-2e,x,-1, 109.wav,4-1-2e.bmp,1785,TRUE,
