Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1137,1,1,1,14,x,x,,1+3+7,x,-1, 5.wav,1+3+7e.bmp,1094,TRUE,
1137,1,1,2,19,x,x,,5+2+3,x,-1, 6.wav,5+2+3e.bmp,2613,TRUE,
1137,1,1,3,99,x,x,,4+1+3,x,-1, 7.wav,4+1+3e.bmp,1174,TRUE,
1137,1,1,4,7,x,x,,6+3+4,x,-1, 8.wav,6+3+4e.bmp,1734,TRUE,
1137,1,1,0,9,x,x,,x,inst,1,1,fin.bmp,7056,TRUE,
1137,1,1,0,10,x,x,,x,inst,1,1,getready.bmp,882,TRUE,
1137,1,1,5,98,x,x,,7+2+5,x,-1, 11.wav,7+2+5e.bmp,3344,TRUE,
1137,1,1,6,13,x,x,,3+2+7,x,-1, 12.wav,3+2+7e.bmp,1494,TRUE,
1137,1,1,7,21,x,x,,2+3+4,x,-1, 13.wav,2+3+4e.bmp,1984,TRUE,
1137,1,1,8,20,x,x,,8+1+2,x,-1, 14.wav,8+1+2e.bmp,1235,TRUE,
1137,1,1,9,8,x,x,,6+3+2,x,-1, 15.wav,6+3+2e.bmp,1914,TRUE,
1137,1,1,10,17,x,x,,2+9+1,x,-1, 16.wav,2+9+1e.bmp,2764,TRUE,
1137,1,1,11,5,x,x,,2+4+6,x,-1, 17.wav,2+4+6e.bmp,1584,TRUE,
1137,1,1,12,15,x,x,,6+2+1,x,-1, 18.wav,6+2+1e.bmp,1564,TRUE,
1137,1,1,13,6,x,x,,4+1+5,x,-1, 19.wav,4+1+5e.bmp,1034,TRUE,
1137,1,1,14,97,x,x,,5+3+2,x,-1, 20.wav,5+3+2e.bmp,1175,TRUE,
1137,1,1,15,16,x,x,,4+3+6,x,-1, 21.wav,4+3+6e.bmp,1105,TRUE,
1137,1,1,0,22,x,x,,x,inst,1,1,fin.bmp,32023,TRUE,
1137,1,2,0,23,x,x,,x,inst,1,1,getready.bmp,808,TRUE,
1137,1,2,1,24,x,x,,x,x,-1, 24.wav,1.bmp,654,TRUE,
1137,1,2,2,26,x,x,,x,x,-1, 25.wav,5.bmp,515,TRUE,
