Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1105,2,1,1,12,x,x,,1+3+7,x,-1, 5.wav,1+3+7e.bmp,1525,TRUE,
1105,2,1,2,17,x,x,,5+2+3,x,-1, 6.wav,5+2+3e.bmp,2334,TRUE,
1105,2,1,3,96,x,x,,4+1+3,x,-1, 7.wav,4+1+3e.bmp,2504,TRUE,
1105,2,1,4,6,x,x,,6+3+4,x,-1, 8.wav,6+3+4e.bmp,3105,TRUE,
1105,2,1,0,9,x,x,,x,inst,1,1,fin.bmp,16738,TRUE,
1105,2,1,0,10,x,x,,x,inst,1,1,getready.bmp,815,TRUE,
1105,2,1,5,18,x,x,,7+2+5,x,-1, 11.wav,7+2+5e.bmp,3594,TRUE,
1105,2,1,6,13,x,x,,3+2+7,x,-1, 12.wav,3+2+7e.bmp,3424,TRUE,
1105,2,1,7,8,x,x,,2+3+4,x,-1, 13.wav,2+3+4e.bmp,3234,TRUE,
1105,2,1,8,15,x,x,,8+1+2,x,-1, 14.wav,8+1+2e.bmp,1445,TRUE,
1105,2,1,9,21,x,x,,6+3+2,x,-1, 15.wav,6+3+2e.bmp,1804,TRUE,
1105,2,1,10,100,x,x,,2+9+1,x,-1, 16.wav,2+9+1e.bmp,1834,TRUE,
1105,2,1,11,97,x,x,,2+4+6,x,-1, 17.wav,2+4+6e.bmp,1844,TRUE,
1105,2,1,12,5,x,x,,6+2+1,x,-1, 18.wav,6+2+1e.bmp,3204,TRUE,
1105,2,1,13,14,x,x,,4+1+5,x,-1, 19.wav,4+1+5e.bmp,1944,TRUE,
1105,2,1,14,20,x,x,,5+3+2,x,-1, 20.wav,5+3+2e.bmp,1774,TRUE,
1105,2,1,15,16,x,x,,4+3+6,x,-1, 21.wav,4+3+6e.bmp,2834,TRUE,
1105,2,1,0,22,x,x,,x,inst,1,1,fin.bmp,35436,TRUE,
1105,2,2,0,23,x,x,,x,inst,1,1,getready.bmp,1186,TRUE,
1105,2,2,1,24,x,x,,x,x,-1, 24.wav,1.bmp,643,TRUE,
1105,2,2,2,26,x,x,,x,x,-1, 25.wav,5.bmp,754,TRUE,
1105,2,2,3,27,x,x,,x,x,-1, 26.wav,9.bmp,605,TRUE,
1105,2,2,4,25,x,x,,x,x,-1, 27.wav,13.bmp,725,TRUE,
1105,2,2,0,28,x,x,,x,inst,1,1,fin.bmp,5808,TRUE,
1105,2,3,0,29,x,x,,x,inst,1,1,getready.bmp,1264,TRUE,
1105,2,3,1,48,1+3+2,6,0,6,TRUE,-1, 30.wav,6.bmp,1094,TRUE,1
1105,2,3,2,53,1+2+3,6,0,6,TRUE,-1, 31.wav,6.bmp,3976,TRUE,1
1105,2,3,3,83,1+3+2,6,0,6,TRUE,-1, 32.wav,6.bmp,924,TRUE,1
1105,2,3,4,82,1+2+3,6,0,6,TRUE,-1, 33.wav,6.bmp,994,TRUE,1
1105,2,3,5,36,2+1+3,6,-2,8,FALSE,-1, 34.wav,8.bmp,785,TRUE,1
1105,2,3,6,68,3+2+1,6,-4,10,FALSE,-1, 35.wav,10.bmp,734,TRUE,1
1105,2,3,7,92,2+3+1,6,-2,8,FALSE,-1, 36.wav,8.bmp,514,TRUE,1
1105,2,3,8,87,3+1+2,6,-4,10,FALSE,-1, 37.wav,10.bmp,944,TRUE,1
1105,2,3,9,44,4+2+1,7,0,7,TRUE,-1, 38.wav,7.bmp,903,TRUE,1
1105,2,3,10,74,1+4+2,7,0,7,TRUE,-1, 39.wav,7.bmp,674,TRUE,1
1105,2,3,11,55,4+2+1,7,0,7,TRUE,-1, 40.wav,7.bmp,813,TRUE,1
1105,2,3,12,62,1+4+2,7,0,7,TRUE,-1, 41.wav,7.bmp,834,TRUE,1
1105,2,3,13,34,1+2+4,7,-4,11,FALSE,-1, 42.wav,11.bmp,684,TRUE,1
1105,2,3,14,67,2+4+1,7,-2,9,FALSE,-1, 43.wav,9.bmp,774,TRUE,1
1105,2,3,15,39,2+1+4,7,-4,11,FALSE,-1, 44.wav,11.bmp,864,TRUE,1
1105,2,3,16,56,4+1+2,7,-2,9,FALSE,-1, 45.wav,9.bmp,835,TRUE,1
1105,2,3,17,63,5+2+1,8,0,8,TRUE,-1, 46.wav,8.bmp,1174,TRUE,1
1105,2,3,18,46,5+1+2,8,0,8,TRUE,-1, 47.wav,8.bmp,664,TRUE,0
1105,2,3,19,30,3+1+4,8,2,6,FALSE,-1, 48.wav,6.bmp,674,TRUE,1
1105,2,3,20,64,2+1+5,8,-4,12,FALSE,-1, 49.wav,12.bmp,974,TRUE,1
1105,2,3,21,49,1+5+2,8,0,8,TRUE,-1, 50.wav,8.bmp,974,TRUE,1
1105,2,3,22,77,1+4+3,8,0,8,TRUE,-1, 51.wav,8.bmp,824,TRUE,1
1105,2,3,23,51,1+2+5,8,2,6,FALSE,-1, 52.wav,6.bmp,975,TRUE,1
1105,2,3,24,81,3+4+1,8,-4,12,FALSE,-1, 53.wav,12.bmp,643,TRUE,1
1105,2,3,25,59,2+1+6,9,0,9,TRUE,-1, 54.wav,9.bmp,744,TRUE,1
1105,2,3,26,52,5+1+3,9,0,9,TRUE,-1, 55.wav,9.bmp,764,TRUE,1
1105,2,3,27,57,3+5+1,9,2,7,FALSE,-1, 56.wav,7.bmp,904,TRUE,1
1105,2,3,28,47,1+5+3,9,-4,13,FALSE,-1, 57.wav,13.bmp,785,TRUE,1
1105,2,3,29,71,1+6+2,9,0,9,TRUE,-1, 58.wav,9.bmp,914,TRUE,1
1105,2,3,30,43,3+2+4,9,0,9,TRUE,-1, 59.wav,9.bmp,914,TRUE,1
1105,2,3,31,61,1+3+5,9,2,7,FALSE,-1, 60.wav,7.bmp,905,TRUE,1
1105,2,3,32,31,1+2+6,9,-4,13,FALSE,-1, 61.wav,13.bmp,634,TRUE,1
1105,2,3,33,91,3+5+2,10,0,10,TRUE,-1, 62.wav,10.bmp,914,TRUE,1
1105,2,3,34,85,1+2+7,10,0,10,TRUE,-1, 63.wav,10.bmp,895,TRUE,1
1105,2,3,35,37,3+6+1,10,-2,12,FALSE,-1, 64.wav,12.bmp,794,TRUE,1
1105,2,3,36,70,2+1+7,10,4,6,FALSE,-1, 65.wav,6.bmp,855,TRUE,1
1105,2,3,37,41,7+2+1,10,0,10,TRUE,-1, 66.wav,10.bmp,773,TRUE,1
1105,2,3,38,54,1+5+4,10,0,10,TRUE,-1, 67.wav,10.bmp,763,TRUE,1
1105,2,3,39,58,6+3+1,10,-2,12,FALSE,-1, 68.wav,12.bmp,794,TRUE,1
1105,2,3,40,35,2+5+3,10,4,6,FALSE,-1, 69.wav,6.bmp,784,TRUE,1
1105,2,3,41,60,6+4+1,11,0,11,TRUE,-1, 70.wav,11.bmp,674,TRUE,1
1105,2,3,42,32,4+1+6,11,0,11,TRUE,-1, 71.wav,11.bmp,584,TRUE,1
1105,2,3,43,80,1+4+6,11,-2,13,FALSE,-1, 72.wav,13.bmp,715,TRUE,1
1105,2,3,44,89,3+6+2,11,4,7,FALSE,-1, 73.wav,7.bmp,834,TRUE,1
1105,2,3,45,88,2+6+3,11,0,11,TRUE,-1, 74.wav,11.bmp,814,TRUE,1
1105,2,3,46,66,6+1+4,11,0,11,TRUE,-1, 75.wav,11.bmp,734,TRUE,1
1105,2,3,47,78,4+6+1,11,-2,13,FALSE,-1, 76.wav,13.bmp,813,TRUE,1
1105,2,3,48,86,2+8+1,11,4,7,FALSE,-1, 77.wav,7.bmp,754,TRUE,1
1105,2,3,49,93,1+9+2,12,0,12,TRUE,-1, 78.wav,12.bmp,664,TRUE,1
1105,2,3,50,65,5+6+1,12,0,12,TRUE,-1, 79.wav,12.bmp,1124,TRUE,1
1105,2,3,51,42,8+1+3,12,2,10,FALSE,-1, 80.wav,10.bmp,805,TRUE,1
1105,2,3,52,75,3+8+1,12,0,12,TRUE,-1, 81.wav,12.bmp,684,TRUE,1
1105,2,3,53,79,9+2+1,12,0,12,TRUE,-1, 82.wav,12.bmp,765,TRUE,1
1105,2,3,54,38,7+2+3,12,4,8,FALSE,-1, 83.wav,8.bmp,654,TRUE,1
1105,2,3,55,40,4+3+5,12,2,10,FALSE,-1, 84.wav,10.bmp,834,TRUE,1
1105,2,3,56,73,9+1+2,12,4,8,FALSE,-1, 85.wav,8.bmp,874,TRUE,1
1105,2,3,57,50,5+6+2,13,0,13,TRUE,-1, 86.wav,13.bmp,714,TRUE,1
1105,2,3,58,33,1+7+5,13,0,13,TRUE,-1, 87.wav,13.bmp,693,TRUE,1
1105,2,3,59,72,4+6+3,13,2,11,FALSE,-1, 88.wav,11.bmp,633,TRUE,1
1105,2,3,60,69,3+8+2,13,4,9,FALSE,-1, 89.wav,9.bmp,724,TRUE,1
1105,2,3,61,45,5+7+1,13,0,13,TRUE,-1, 90.wav,13.bmp,685,TRUE,1
1105,2,3,62,76,7+5+1,13,0,13,TRUE,-1, 91.wav,13.bmp,734,TRUE,1
1105,2,3,63,84,7+1+5,13,2,11,FALSE,-1, 92.wav,11.bmp,735,TRUE,1
1105,2,3,64,90,8+3+2,13,4,9,FALSE,-1, 93.wav,9.bmp,674,TRUE,1
1105,2,3,0,94,x,x,,x,inst,1,1,fin.bmp,24079,TRUE,
1105,2,4,0,95,x,x,,x,inst,1,1,getready.bmp,903,TRUE,
1105,2,4,1,99,x,x,,1+3+6,x,-1, 96.wav,1+3+6e.bmp,1784,TRUE,
1105,2,4,2,98,x,x,,2+3+5,x,-1, 97.wav,2+3+5e.bmp,2264,TRUE,
1105,2,4,3,11,x,x,,4+5+1,x,-1, 98.wav,4+5+1e.bmp,2414,TRUE,
1105,2,4,4,7,x,x,,1+7+2,x,-1, 99.wav,1+7+2e.bmp,1544,TRUE,
1105,2,4,5,19,x,x,,3+7+1,x,-1, 100.wav,3+7+1e.bmp,2244,TRUE,
1105,2,4,0,101,x,x,,x,inst,1,1,fin.bmp,4530,TRUE,
1105,2,5,0,102,x,x,,x,inst,1,1,getready.bmp,657,TRUE,
1105,2,5,1,110,x,x,,9-2-1e,x,-1, 103.wav,9-2-1e.bmp,3503,TRUE,
1105,2,5,2,178,x,x,,3-2-1e,x,-1, 104.wav,3-2-1e.bmp,2464,TRUE,
1105,2,5,3,109,x,x,,6-2-1e,x,-1, 105.wav,6-2-1e.bmp,2453,TRUE,
